packet_index,event_index,anchor_symbol_index,absolute_symbol_index,anchor_grid,anchor_start_sample,anchor_cfo_common_phase_rad,anchor_bin_mode,anchor_bin,anchor_signed_bin,argmax_bin,argmax_signed_bin,is_anchor_bin_argmax,anchor_real,anchor_imag,anchor_amp,anchor_power,anchor_phase,anchor_energy_ratio,peak_margin_db,total_fft_energy,anchor_phase_unwrap,phase_line_fit,phase_line_residual,file_name,sf,bw,samp_rate,cfo_int,cfo_frac,sfo_hat,anchor_line_slope_pi_per_symbol,anchor_line_r2
1,1,0,0.0,payload_backtrack,2435248,3108.232061326145,bin0,0,0,409,409,0,-13.226584434509277,0.587120532989502,13.239608994357082,175.28721618652344,3.0972323452878565,0.004433124231147238,1.1590520522421912,39540.334772247355,3.0972323452878565,3.0111101645564773,0.08612218073137923,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m27dB.bin,10,125000.0,500000.0,-24,-0.42916033761813344,-0.006261318519996445,-0.006498811274487818,0.02350218113548952
1,1,1,1.0,payload_backtrack,2439344,2954.7391200260886,bin0,0,0,859,-165,0,-2.9475483894348145,-0.39655372500419617,2.9741042962334845,8.845295906066895,-3.007858863874859,0.00023307933005256977,0.07005718801581788,37949.722543272655,3.2753264433047273,2.9906935467994797,0.28463289650524765,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m27dB.bin,10,125000.0,500000.0,-24,-0.42916033761813344,-0.006261318519996445,-0.006498811274487818,0.02350218113548952
1,1,2,2.0,payload_backtrack,2443440,2801.2461787260318,bin0,0,0,433,433,0,-14.689482688903809,1.3455215692520142,14.750977254437316,217.59130859375,3.0502499291529594,0.005758173005275566,0.36284103326622497,37788.254780534655,3.0502499291529594,2.970276929042482,0.07997300011047725,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m27dB.bin,10,125000.0,500000.0,-24,-0.42916033761813344,-0.006261318519996445,-0.006498811274487818,0.02350218113548952
1,1,3,3.0,payload_backtrack,2447536,2647.7532374259754,bin0,0,0,895,-129,0,-8.523816108703613,-6.616391181945801,10.790369471316788,116.43206024169922,-2.481518297014801,0.0029731909290938337,1.6911930687931684,39160.64020724874,3.801667010164785,2.949860311285485,0.8518066988793,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m27dB.bin,10,125000.0,500000.0,-24,-0.42916033761813344,-0.006261318519996445,-0.006498811274487818,0.02350218113548952
1,1,4,4.0,payload_backtrack,2451632,2494.260296125919,bin0,0,0,640,-384,0,-1.650458812713623,0.9107619524002075,1.8850733742758927,3.553501844406128,2.6373505236420276,8.776560469876597e-05,0.5479572817096381,40488.547382572666,2.6373505236420276,2.9294436935284875,-0.29209316988645995,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m27dB.bin,10,125000.0,500000.0,-24,-0.42916033761813344,-0.006261318519996445,-0.006498811274487818,0.02350218113548952
1,1,5,5.0,payload_backtrack,2455728,2340.767354825862,bin0,0,0,550,-474,0,-13.886716842651367,6.519843101501465,15.341097051259842,235.3492889404297,2.702639635845758,0.006018476307029381,0.024846034658724814,39104.46381014236,2.702639635845758,2.90902707577149,-0.20638743992573216,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m27dB.bin,10,125000.0,500000.0,-24,-0.42916033761813344,-0.006261318519996445,-0.006498811274487818,0.02350218113548952
1,1,6,6.0,payload_backtrack,2459824,2187.274413525806,bin0,0,0,660,-364,0,-6.237674236297607,7.314871311187744,9.61332003926887,92.41593170166016,2.2768782306668425,0.0024135397786570587,0.7165543356831007,38290.618832510896,2.2768782306668425,2.8886104580144925,-0.61173222734765,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m27dB.bin,10,125000.0,500000.0,-24,-0.42916033761813344,-0.006261318519996445,-0.006498811274487818,0.02350218113548952
1,1,7,7.0,payload_backtrack,2463920,2033.7814722257492,bin0,0,0,577,-447,0,-3.623258113861084,2.75166916847229,4.549690382034932,20.69968605041504,2.4920734140139937,0.0005486752453581613,0.38690157305741635,37726.66294959746,2.4920734140139937,2.8681938402574954,-0.3761204262435016,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m27dB.bin,10,125000.0,500000.0,-24,-0.42916033761813344,-0.006261318519996445,-0.006498811274487818,0.02350218113548952
1,1,8,8.0,payload_backtrack,2468016,1880.2885309256926,bin0,0,0,46,46,0,-1.8222227096557617,2.406830072402954,3.0188286803010858,9.113326072692871,2.218829051175933,0.00022900118660857592,0.4104633513041403,39795.97751285881,2.218829051175933,2.847777222500498,-0.6289481713245646,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m27dB.bin,10,125000.0,500000.0,-24,-0.42916033761813344,-0.006261318519996445,-0.006498811274487818,0.02350218113548952
1,1,9,9.0,payload_backtrack,2472112,1726.795589625636,bin0,0,0,664,-360,0,-10.849424362182617,0.9043945074081421,10.887053706846114,118.5279541015625,3.0584261753995823,0.003346106774228718,0.3358256025992679,35422.64550983533,3.0584261753995823,2.8273606047435003,0.23106557065608202,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m27dB.bin,10,125000.0,500000.0,-24,-0.42916033761813344,-0.006261318519996445,-0.006498811274487818,0.02350218113548952
1,1,10,10.0,payload_backtrack,2476208,1573.3026483255796,bin0,0,0,874,-150,0,-12.107291221618652,-8.190086364746094,14.617250609710569,213.6640167236328,-2.5468413320031624,0.005443008113080963,0.4850949041484675,39254.767269250005,3.736343975176424,2.8069439869865027,0.9293999881899211,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m27dB.bin,10,125000.0,500000.0,-24,-0.42916033761813344,-0.006261318519996445,-0.006498811274487818,0.02350218113548952
1,1,11,11.0,payload_backtrack,2480304,1419.809707025523,bin0,0,0,141,141,0,-6.705292224884033,3.437624931335449,7.53513165045106,56.7781982421875,2.6678578080539754,0.0014733769060400698,1.0908329835576522,38536.09895025962,2.6678578080539763,2.786527369229505,-0.11866956117552885,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m27dB.bin,10,125000.0,500000.0,-24,-0.42916033761813344,-0.006261318519996445,-0.006498811274487818,0.02350218113548952
1,1,12,12.0,payload_backtrack,2484400,1266.3167657254664,bin0,0,0,241,241,0,0.7186488509178162,3.8417649269104004,3.9084029890179406,15.275613784790039,1.3858713789056933,0.0004050073216307187,0.7719058680171527,37716.883051112294,1.3858713789056942,2.766110751472508,-1.3802393725668138,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m27dB.bin,10,125000.0,500000.0,-24,-0.42916033761813344,-0.006261318519996445,-0.006498811274487818,0.02350218113548952
1,1,13,13.0,payload_backtrack,2488496,1112.8238244254098,bin0,0,0,877,-147,0,-8.627784729003906,7.336344242095947,11.325220358499315,128.26060485839844,2.4369151069999306,0.0033336878328695915,0.23137075565241877,38474.08974342793,2.4369151069999315,2.7456941337155105,-0.308779026715579,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m27dB.bin,10,125000.0,500000.0,-24,-0.42916033761813344,-0.006261318519996445,-0.006498811274487818,0.02350218113548952
1,1,14,14.0,payload_backtrack,2492592,959.3308831253534,bin0,0,0,371,371,0,-7.662616729736328,-3.6009836196899414,8.46656826442156,71.68276977539062,-2.702279466948277,0.0018866519829224193,1.1415956455473906,37994.69665007014,3.5809058402313103,2.725277515958513,0.8556283242727973,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m27dB.bin,10,125000.0,500000.0,-24,-0.42916033761813344,-0.006261318519996445,-0.006498811274487818,0.02350218113548952
1,1,15,15.0,payload_backtrack,2496688,805.8379418252969,bin0,0,0,577,-447,0,-9.91537094116211,-1.6776446104049683,10.056295159732674,101.12907409667969,-2.9739836731374525,0.002610489160784426,0.0936357494740479,38739.5112057433,3.3092016340421346,2.7048608982015154,0.6043407358406192,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m27dB.bin,10,125000.0,500000.0,-24,-0.42916033761813344,-0.006261318519996445,-0.006498811274487818,0.02350218113548952
2,2,0,0.0,payload_backtrack,3935613,3089.031919682304,bin0,0,0,791,-233,0,-1.3806802034378052,0.8729972839355469,1.6335244356678296,2.6684024333953857,2.577764637282288,6.83716648694994e-05,0.5392568151809922,39027.89903520048,2.577764637282288,2.0128213371726003,0.5649433001096877,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m27dB.bin,10,125000.0,500000.0,-24,-0.27825675980667963,-0.006222641162550411,-0.019032725487540654,0.16702473597435652
2,2,1,1.0,payload_backtrack,3939709,2936.4871335251532,bin0,0,0,984,-40,0,4.708187580108643,5.6443562507629395,7.35022365476153,54.025794982910156,0.8755817290894558,0.0014458377090521444,0.4465591462513138,37366.43099337071,0.8755817290894558,1.9530282666031513,-1.0774465375136955,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m27dB.bin,10,125000.0,500000.0,-24,-0.27825675980667963,-0.006222641162550411,-0.019032725487540654,0.16702473597435652
2,2,2,2.0,payload_backtrack,3943805,2783.942347368002,bin0,0,0,71,71,0,-2.930638313293457,-0.2913101017475128,2.9450810682770117,8.673503875732422,-3.042516523415385,0.0002266731360358453,0.3556556563620947,38264.366159211844,3.2406687837642014,1.8932351960337024,1.347433587730499,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m27dB.bin,10,125000.0,500000.0,-24,-0.27825675980667963,-0.006222641162550411,-0.019032725487540654,0.16702473597435652
