branch_dimension,branch_covariance_count,branch_snapshots,branch_diagonal_cv,branch_mean_abs_correlation,branch_max_abs_correlation,pair_dimension,pair_snapshots,pair_diagonal_cv,pair_mean_abs_correlation,pair_max_abs_correlation,dataset,snr_db,seed,packet_index,cfo_int,cfo_frac,offpacket_windows,branch_gls_active,min_branch_correlation
4,1024,256,0.02919592104074928,0.3200118402875318,0.5003142244134009,2,4096,0.6937217983367572,0.006537876673050505,0.006537876673050505,0_0_0_10_14_32,-18.0,44,0,-25,0.05380236129609033,256,1,0.05
4,1024,256,0.02945837927267668,0.3195936191104227,0.5023597547168748,2,4096,0.6978628148198639,0.011855520081845265,0.011855520081845265,0_0_0_10_14_32,-18.0,44,2,-25,-0.2621175001545824,256,1,0.05
4,1024,256,0.029390350353326863,0.3194882661186029,0.5087577036602652,2,4096,0.6988248395350128,0.012820089564303869,0.012820089564303869,0_0_0_10_14_32,-18.0,44,3,-25,-0.3325083542533448,256,1,0.05
4,1024,256,0.029187307250744848,0.31991208131937293,0.5005515858000179,2,4096,0.694008839172846,0.006146416383141199,0.006146416383141199,0_0_0_10_14_32,-20.0,44,0,-25,0.05380236129609033,256,1,0.05
4,1024,256,0.029447276174698833,0.31949394924208596,0.5023693917410617,2,4096,0.6981345576510447,0.012159460923886322,0.012159460923886322,0_0_0_10_14_32,-20.0,44,2,-25,-0.2621175001545824,256,1,0.05
4,1024,256,0.029380615378143304,0.3193886436057112,0.5087629051597767,2,4096,0.6991086440012978,0.013313306889795836,0.013313306889795836,0_0_0_10_14_32,-20.0,44,3,-25,-0.3325083542533448,256,1,0.05
4,1024,256,0.02918067657512822,0.3198495059750027,0.5007294199851281,2,4096,0.6941818223916182,0.005987634465047479,0.005987634465047479,0_0_0_10_14_32,-22.0,44,0,-25,0.05380236129609033,256,1,0.05
4,1024,256,0.0294388258362641,0.31943084286656986,0.5023642025536508,2,4096,0.6982905823125064,0.012479979840460476,0.012479979840460476,0_0_0_10_14_32,-22.0,44,2,-25,-0.2621175001545824,256,1,0.05
4,1024,256,0.029374468281202416,0.3193257893774406,0.5087543681053701,2,4096,0.6992692422293981,0.013752273960441475,0.013752273960441475,0_0_0_10_14_32,-22.0,44,3,-25,-0.3325083542533448,256,1,0.05
