dataset,target_snr_db,packet_count,traditional_fft_symbol_ser,traditional_fft_symbol_accuracy,traditional_fft_crc_valid_rate,multi_offset_argmax_symbol_ser,multi_offset_argmax_symbol_accuracy,multi_offset_argmax_crc_valid_rate,current_selected_symbol_ser,current_selected_symbol_accuracy,current_selected_crc_valid_rate,savaux_paper_symbol_ser,savaux_paper_symbol_accuracy,savaux_paper_crc_valid_rate,savaux_codec_symbol_ser,savaux_codec_symbol_accuracy,savaux_codec_crc_valid_rate,savaux_gain_vs_current,savaux_codec_gain_vs_current,savaux_codec_gain_vs_savaux,savaux_codec_crc_gain_vs_current,savaux_codec_crc_gain_vs_savaux,savaux_codec_success_rate,savaux_codec_argmax_fallback_rate,savaux_codec_mean_topk_recall,savaux_codec_mean_gt_rank,savaux_codec_mean_symbol_change_count,savaux_codec_mean_symbol_fix_count,savaux_codec_mean_symbol_break_count
0_0_0_10_14_16,-23.0,11,0.7324675324675325,0.2675324675324675,0.0,0.3194805194805194,0.6805194805194805,0.0,0.1662337662337662,0.8337662337662338,0.0,0.049350649350649346,0.9506493506493506,0.2727272727272727,0.007792207792207792,0.9922077922077922,1.0,0.11688311688311687,0.1584415584415584,0.04155844155844155,1.0,0.7272727272727273,1.0,0.2727272727272727,0.7272727272727273,0.8597402597402596,1.8181818181818181,1.6363636363636365,0.18181818181818182
mean_of_datasets,-23.0,11,0.7324675324675325,0.2675324675324675,0.0,0.3194805194805194,0.6805194805194805,0.0,0.1662337662337662,0.8337662337662338,0.0,0.049350649350649346,0.9506493506493506,0.2727272727272727,0.007792207792207792,0.9922077922077922,1.0,0.11688311688311687,0.1584415584415584,0.04155844155844155,1.0,0.7272727272727273,1.0,0.2727272727272727,0.7272727272727273,0.8597402597402596,1.8181818181818181,1.6363636363636365,0.18181818181818182
