frame_index,packet_index,event_index,header_start_sample,source_frame_valid,source_grlora_framesync_valid,source_grlora_netid_valid,source_grlora_cfo_int,source_grlora_cfo_frac,source_grlora_payload_sto_frac,source_grlora_sfo_hat,source_grlora_branch_sample_phases,source_grlora_branch_valid,source_grlora_branch_payload_sto_frac,source_grlora_branch_payload_sto_sample_correction,source_grlora_branch_sfo_hat,source_grlora_branch_sfo_cum_initial,header_valid,payload_len,cr,has_crc,ldro,payload_symbol_count,total_symbol_count,header_checksum_received,header_checksum_computed,header_error,header_nibbles,gray_symbols,codewords,decoded_nibbles,error
0,1,1,1703967,1,1,1,-24,0.2975764772335757,-0.00718646005103496,-0.006075052163924139,0|1|2|3,1|1|1|1,0.4917859346043134|-0.257716130605235|-0.00718646005103496|0.24151312348048015,2|-1|0|1,-0.0060749379808023194|-0.006074971548924958|-0.006075052163924139|-0.006074908052698903,-0.008214065395686587|-0.0077161306052350165|-0.00718646005103496|-0.008486876519519848,1,33,3,1,0,49,57,27,27,0,2 1 7 1 11,126 250 9 30 250 9 237 85,78 139 232 139 210 255 210 89,2 1 7 1 11 15 11 10,
1,2,2,3204332,1,1,1,-24,0.3114231928875914,-0.08922367529506331,-0.006071503180006255,0|1|2|3,1|1|1|1,0.41048093170868705|-0.33947633934300453|-0.08922367529506331|0.1601474582585738,2|-1|0|1,-0.006071482855556338|-0.006071480842896241|-0.006071503180006255|-0.006071470747615576,-0.08951906829131295|-0.08947633934300453|-0.08922367529506331|-0.0898525417414262,1,33,3,1,0,49,57,27,27,0,2 1 7 1 11,126 250 9 30 250 9 237 85,78 139 232 139 210 255 210 89,2 1 7 1 11 15 11 10,
2,4,4,6205059,1,1,1,-24,0.3410334749118296,-0.10328268149195519,-0.006063913913545257,0|1|2|3,1|1|1|1,0.39665572923413095|-0.353681064790002|-0.10328268149195519|0.14614834188519754,2|-1|0|1,-0.006063906011306102|-0.006063923945174932|-0.006063913913545257|-0.0060638932961599844,-0.10334427076586905|-0.103681064790002|-0.10328268149195519|-0.10385165811480246,1,33,3,1,0,49,57,27,27,0,2 1 7 1 11,126 250 9 30 250 9 237 85,78 139 232 139 210 255 210 89,2 1 7 1 11 15 11 10,
3,5,5,7705425,1,1,1,-24,0.35014184095403633,-0.03548740056481409,-0.0060615793928249844,0|1|2|3,1|1|1|1,0.4632253066830593|-0.28593437293411417|-0.03548740056481409|0.21394543105082653,2|-1|0|1,-0.006061564895233024|-0.00606157704758561|-0.0060615793928249844|-0.00606157124495749,-0.03677469331694072|-0.03593437293411417|-0.03548740056481409|-0.03605456894917347,1,33,3,1,0,49,57,27,27,0,2 1 7 1 11,126 250 9 30 250 9 237 85,78 139 232 139 210 255 210 89,2 1 7 1 11 15 11 10,
4,6,6,9205788,1,1,1,-24,0.37725333829721214,-0.06689505612818225,-0.0060546305776355315,0|1|2|3,1|1|1|1,0.4315086634987506|-0.31821665828387785|-0.06689505612818225|0.18193926927622428,2|-1|0|1,-0.006054582819961508|-0.006054606630488637|-0.0060546305776355315|-0.006054566843798174,-0.06849133650124939|-0.06821665828387785|-0.06689505612818225|-0.06806073072377572,1,33,3,1,0,49,57,27,27,0,2 1 7 1 11,126 250 9 30 250 9 237 85,78 139 232 139 210 255 210 89,2 1 7 1 11 15 11 10,
5,7,7,10706153,1,1,1,-24,0.3954646260607266,0.004595045073109816,-0.006049962931602234,0|1|2|3,1|1|1|1,-0.49570500233457826|-0.2457792026982028|0.004595045073109816|0.25345674627076176,-2|-1|0|1,-0.0060500524626488075|-0.006050089378356522|-0.006049962931602234|-0.00604999687782419,0.00429499766542174|0.004220797301797197|0.004595045073109816|0.003456746270761757,1,33,3,1,0,49,57,27,27,0,2 1 7 1 11,126 250 9 30 250 9 237 85,78 139 232 139 210 255 210 89,2 1 7 1 11 15 11 10,
6,8,8,12206517,1,1,1,-24,0.4011112441976219,0.031162131359332212,-0.0060485156745443865,0|1|2|3,1|1|1|1,-0.46919967572512744|-0.2197895753558009|0.031162131359332212|0.27986203717063507,-2|-1|0|1,-0.006048590537905448|-0.006048620065279575|-0.0060485156745443865|-0.006048558065249879,0.03080032427487256|0.030210424644199096|0.031162131359332212|0.02986203717063507,1,33,3,1,0,49,57,27,27,0,2 1 7 1 11,126 250 9 30 250 9 237 85,78 139 232 139 210 255 210 89,2 1 7 1 11 15 11 10,
7,9,9,13706882,1,1,1,-24,0.4073622663986806,-0.09225735093700771,-0.00604691350563905,0|1|2|3,1|1|1|1,0.40735571778877944|-0.34247398448294586|-0.09225735093700771|0.15671507121842243,2|-1|0|1,-0.006046829400018918|-0.006046867583355769|-0.00604691350563905|-0.006046812117663407,-0.09264428221122056|-0.09247398448294586|-0.09225735093700771|-0.09328492878157757,1,33,3,1,0,49,57,27,27,0,2 1 7 1 11,126 250 9 30 250 9 237 85,78 139 232 139 210 255 210 89,2 1 7 1 11 15 11 10,
8,11,11,16707610,1,1,1,-24,0.4378338247656029,-0.028574824413513666,-0.0060391034896540895,0|1|2|3,1|1|1|1,0.4720916512083524|-0.27874647518341206|-0.028574824413513666|0.22178603030911592,2|-1|0|1,-0.0060391690432458275|-0.006039187639477374|-0.0060391034896540895|-0.006039142950405421,-0.027908348791647608|-0.028746475183412057|-0.028574824413513666|-0.028213969690884078,1,33,3,1,0,49,57,27,27,0,2 1 7 1 11,126 250 9 30 250 9 237 85,78 139 232 139 210 255 210 89,2 1 7 1 11 15 11 10,
9,12,12,18207974,1,1,1,-24,0.4459178321290324,-0.10457732452964019,-0.006037031517293153,0|1|2|3,1|1|1|1,0.3942711514161128|-0.3552137636495293|-0.10457732452964019|0.14465363999292136,2|-1|0|1,-0.006036985453822556|-0.006037014726688409|-0.006037031517293153|-0.006036968533097441,-0.1057288485838872|-0.10521376364952928|-0.10457732452964019|-0.10534636000707864,1,33,3,1,0,49,57,27,27,0,2 1 7 1 11,126 250 9 30 250 9 237 85,78 139 232 139 210 255 210 89,2 1 7 1 11 15 11 10,
