dataset,snr_db,seed,symbol_count,mean_rank1_ratio,mean_rank2_ratio,savaux_ser,savaux_mean_gt_rank,savaux_mean_gt_margin_db,svd_left_ser,svd_left_mean_gt_rank,svd_left_mean_gt_margin_db,svd_left_fix_vs_savaux,svd_left_break_vs_savaux,svd_left_changes_vs_savaux,svd_rank1_savaux_ser,svd_rank1_savaux_mean_gt_rank,svd_rank1_savaux_mean_gt_margin_db,svd_rank1_savaux_fix_vs_savaux,svd_rank1_savaux_break_vs_savaux,svd_rank1_savaux_changes_vs_savaux,svd_rank2_savaux_ser,svd_rank2_savaux_mean_gt_rank,svd_rank2_savaux_mean_gt_margin_db,svd_rank2_savaux_fix_vs_savaux,svd_rank2_savaux_break_vs_savaux,svd_rank2_savaux_changes_vs_savaux
0_0_0_10_14_16,-24.0,42,35,0.2699176982720248,0.5256227820076421,0.11428571428571428,1.2571428571428571,2.1126621510249413,0.8857142857142857,142.2,-4.274543449724038,0,27,31,0.8,116.17142857142858,-4.108100523344599,0,24,28,0.6,39.714285714285715,-1.2656123194373843,0,17,21
