frame_index,packet_index,event_index,stage,frame_symbol_index,stage_symbol_index,start_sample,sf,bw,os_factor,cfo_int,cfo_frac,cfo_correction_mode,cfo_common_phase_rad,cfo_common_phase_pi,sto_frac,sfo_hat,sfo_cum_before,source_grlora_branch_sample_phases,source_grlora_branch_valid,source_grlora_branch_payload_sto_frac,source_grlora_branch_payload_sto_sample_correction,source_grlora_branch_sfo_hat,source_grlora_branch_sfo_cum_initial,sfo_sample_adjust_after,raw_fft_bin,signed_fft_bin,symbol_value,peak_real,peak_imag,peak_amp,peak_power,peak_phase,peak_margin_db,total_power,header_valid,payload_len,payload_cr,payload_has_crc,payload_ldro
0,0,0,payload,24,16,793817,10,125000.0,4,-21,-0.35766409636452867,continuous,-3220.6598699029105,-1025.1678766254975,-0.1445346540502827,-0.005474078351538992,-0.02591253448721848,,,,,,,0,917,-107,916,-10.421012878417969,-0.3222449719905853,10.425994016597476,108.70137023925781,-3.1106798888183853,25.587874903330956,122.257433478022,1,33,1,1,0
0,0,0,payload,25,17,797913,10,125000.0,4,-21,-0.35766409636452867,continuous,-3354.854031148865,-1067.8832048182267,-0.1445346540502827,-0.005474078351538992,-0.03138661283875747,,,,,,,0,656,-368,655,-10.317916870117188,1.122740387916565,10.378822405133826,107.71995544433594,3.033204467895804,27.38474682513936,120.56979979919697,1,33,1,1,0
0,0,0,payload,26,18,802009,10,125000.0,4,-21,-0.35766409636452867,continuous,-3489.0481923948196,-1110.5985330109556,-0.1445346540502827,-0.005474078351538992,-0.03686069119029646,,,,,,,0,889,-135,888,-10.165133476257324,2.827702045440674,10.551105982214219,111.3258285522461,2.87027560845964,26.59256288356053,125.50760316704418,1,33,1,1,0
0,0,0,payload,27,19,806105,10,125000.0,4,-21,-0.35766409636452867,continuous,-3623.242353640774,-1153.3138612036846,-0.1445346540502827,-0.005474078351538992,-0.04233476954183545,,,,,,,0,510,510,509,-9.749094009399414,4.5199666023254395,10.745926302103738,115.47492218017578,2.7074625010590294,26.943564902585173,130.2578696802616,1,33,1,1,0
0,0,0,payload,28,20,810201,10,125000.0,4,-21,-0.35766409636452867,continuous,-3757.436514886729,-1196.0291893964138,-0.1445346540502827,-0.005474078351538992,-0.047808847893374445,,,,,,,0,860,-164,859,-8.763839721679688,6.275429725646973,10.778956577926472,116.18589782714844,2.5201696915934604,24.9433419552362,131.25793734421495,1,33,1,1,0
0,0,0,payload,29,21,814297,10,125000.0,4,-21,-0.35766409636452867,continuous,-3891.6306761326837,-1238.744517589143,-0.1445346540502827,-0.005474078351538992,-0.05328292624491344,,,,,,,0,553,-471,552,-7.211111545562744,7.717455863952637,10.562161461301624,111.55925750732422,2.3222896774103567,24.819885655345658,125.38258832336578,1,33,1,1,0
0,0,0,payload,30,22,818393,10,125000.0,4,-21,-0.35766409636452867,continuous,-4025.824837378638,-1281.459845781872,-0.1445346540502827,-0.005474078351538992,-0.05875700459645243,,,,,,,0,629,-395,628,-5.578799724578857,9.0038423538208,10.59208116941229,112.19218444824219,2.125504593533962,26.296612538406137,127.19520651195353,1,33,1,1,0
0,0,0,payload,31,23,822489,10,125000.0,4,-21,-0.35766409636452867,continuous,-4160.018998624592,-1324.175173974601,-0.1445346540502827,-0.005474078351538992,-0.06423108294799142,,,,,,,0,759,-265,758,-3.2545650005340576,10.060518264770508,10.573846088272811,111.80621337890625,1.8836697905446604,24.167000122619275,126.75766155052247,1,33,1,1,0
0,0,0,payload,32,24,826585,10,125000.0,4,-21,-0.35766409636452867,continuous,-4294.213159870547,-1366.8905021673302,-0.1445346540502827,-0.005474078351538992,-0.0697051612995304,,,,,,,0,874,-150,873,-0.5726425647735596,10.571282386779785,10.586780946445948,112.07992553710938,1.624913075992717,19.93720530774658,127.94523046613358,1,33,1,1,0
0,0,0,payload,33,25,830681,10,125000.0,4,-21,-0.35766409636452867,continuous,-4428.407321116502,-1409.6058303600591,-0.1445346540502827,-0.005474078351538992,-0.07517923965106939,,,,,,,0,720,-304,719,1.977875828742981,10.358649253845215,10.545786227594117,111.213623046875,1.3821277225783644,23.85318732953994,125.88262884857068,1,33,1,1,0
0,0,0,payload,34,26,834777,10,125000.0,4,-21,-0.35766409636452867,continuous,-4562.601482362456,-1452.3211585527881,-0.1445346540502827,-0.005474078351538992,-0.08065331800260837,,,,,,,0,314,314,313,4.7904052734375,9.637014389038086,10.76197142805652,115.82003021240234,1.1094842699142482,22.64654704591139,132.00799366438696,1,33,1,1,0
0,0,0,payload,35,27,838873,10,125000.0,4,-21,-0.35766409636452867,continuous,-4696.795643608411,-1495.0364867455173,-0.1445346540502827,-0.005474078351538992,-0.08612739635414736,,,,,,,0,602,-422,601,7.159521102905273,7.743114948272705,10.545831950354138,111.21456909179688,0.8245386078115344,22.669471580573962,126.50765711828899,1,33,1,1,0
0,0,0,payload,36,28,842969,10,125000.0,4,-21,-0.35766409636452867,continuous,-4830.9898048543655,-1537.7518149382463,-0.1445346540502827,-0.005474078351538992,-0.09160147470568634,,,,,,,0,7,7,6,9.141680717468262,5.281032085418701,10.557444114337184,111.45963287353516,0.5238514490142006,17.411897530312874,131.19544725107153,1,33,1,1,0
0,0,0,payload,37,29,847065,10,125000.0,4,-21,-0.35766409636452867,continuous,-4965.1839661003205,-1580.4671431309755,-0.1445346540502827,-0.005474078351538992,-0.09707555305722533,,,,,,,0,610,-414,609,10.413728713989258,2.043851852416992,10.61240199592876,112.62307739257812,0.19380177595253176,21.145573247028423,129.0078077605881,1,33,1,1,0
0,0,0,payload,38,30,851161,10,125000.0,4,-21,-0.35766409636452867,continuous,-5099.378127346275,-1623.1824713237042,-0.1445346540502827,-0.005474078351538992,-0.10254963140876432,,,,,,,0,839,-185,838,10.655425071716309,-1.4798988103866577,10.757703469976496,115.72818756103516,-0.13800405896471923,17.684697615034505,134.07062267386118,1,33,1,1,0
0,0,0,payload,39,31,855257,10,125000.0,4,-21,-0.35766409636452867,continuous,-5233.57228859223,-1665.8977995164335,-0.1445346540502827,-0.005474078351538992,-0.1080237097603033,,,,,,,0,913,-111,912,9.125548362731934,-4.746387481689453,10.286098728230145,105.80382537841797,-0.47961437259084355,15.86709843596254,125.07005781768976,1,33,1,1,0
0,0,0,payload,40,32,859353,10,125000.0,4,-21,-0.35766409636452867,continuous,-5367.766449838184,-1708.6131277091624,-0.1445346540502827,-0.005474078351538992,-0.11349778811184229,,,,,,,0,764,-260,763,6.7437520027160645,-7.68248176574707,10.222461403946369,104.49872589111328,-0.8503775751391732,16.98075655770466,122.31990842615846,1,33,1,1,0
0,0,0,payload,41,33,863449,10,125000.0,4,-21,-0.35766409636452867,continuous,-5501.960611084139,-1751.3284559018916,-0.1445346540502827,-0.005474078351538992,-0.11897186646338127,,,,,,,0,577,-447,576,3.3688228130340576,-9.459396362304688,10.04137175314219,100.82915496826172,-1.2286664530336893,21.004694075543846,115.94452795239613,1,33,1,1,0
0,0,0,payload,42,34,867545,10,125000.0,4,-21,-0.35766409636452867,continuous,-5636.154772330094,-1794.0437840946208,-0.1445346540502827,-0.005474078351538992,-0.12444594481492026,,,,,,,0,936,-88,935,-0.5907503962516785,-10.122930526733398,10.140153276935337,102.82270050048828,-1.62908785995566,15.755396228653806,123.06993516566672,1,33,1,1,0
1,1,1,header,0,0,3195688,10,125000.0,4,-21,-0.39472888015115787,continuous,-0.0,-0.0,-0.16146823229924623,-0.005483578244861379,0.08853176770075377,,,,,,,0,301,301,75,8.90239429473877,6.4523773193359375,10.994807740478148,120.88578796386719,0.6271713370478024,19.325996395739992,139.00841420855977,1,33,1,1,0
1,1,1,header,1,1,3199784,10,125000.0,4,-21,-0.39472888015115787,continuous,-134.4270461508565,-42.78945776030231,-0.16146823229924623,-0.005483578244861379,0.08304818945589239,,,,,,,0,653,-371,163,8.581048011779785,7.145880222320557,11.166825382901887,124.69799041748047,0.6943947746538253,21.574191985251083,142.32112084851906,1,33,1,1,0
1,1,1,header,2,2,3203880,10,125000.0,4,-21,-0.39472888015115787,continuous,-268.854092301713,-85.57891552060462,-0.16146823229924623,-0.005483578244861379,0.077564611211031,,,,,,,0,61,61,15,8.505229949951172,7.732336521148682,11.494692887495347,132.12796020507812,0.737834970088341,18.7199131840104,151.69668054633667,1,33,1,1,0
1,1,1,header,3,3,3207976,10,125000.0,4,-21,-0.39472888015115787,continuous,-403.2811384525695,-128.36837328090692,-0.16146823229924623,-0.005483578244861379,0.07208103296616962,,,,,,,0,81,81,20,7.79637336730957,8.10464859008789,11.24583329288264,126.46876525878906,0.8047828676914791,20.437626956277597,143.88370074501836,1,33,1,1,0
1,1,1,header,4,4,3212072,10,125000.0,4,-21,-0.39472888015115787,continuous,-537.708184603426,-171.15783104120925,-0.16146823229924623,-0.005483578244861379,0.06659745472130824,,,,,,,0,845,-179,211,7.356283664703369,8.53969669342041,11.271261197008839,127.04132843017578,0.8597083932056532,21.099203286556115,144.44624826601057,1,33,1,1,0
1,1,1,header,5,5,3216168,10,125000.0,4,-21,-0.39472888015115787,continuous,-672.1352307542826,-213.94728880151158,-0.16146823229924623,-0.005483578244861379,0.06111387647644686,,,,,,,0,825,-199,206,6.88763952255249,8.851314544677734,11.215406696212613,125.78533935546875,0.9095220430380875,23.6734608620405,142.63362614462312,1,33,1,1,0
1,1,1,header,6,6,3220264,10,125000.0,4,-21,-0.39472888015115787,continuous,-806.562276905139,-256.73674656181385,-0.16146823229924623,-0.005483578244861379,0.05563029823158548,,,,,,,0,729,-295,182,6.210221290588379,9.358918190002441,11.231927624643767,126.15618133544922,0.9849462765037126,25.545762112379926,142.5086014788376,1,33,1,1,0
1,1,1,header,7,7,3224360,10,125000.0,4,-21,-0.39472888015115787,continuous,-940.9893230559956,-299.5262043221162,-0.16146823229924623,-0.005483578244861379,0.050146719986724105,,,,,,,0,345,345,86,5.719520568847656,9.506441116333008,11.094383184106189,123.08534240722656,1.02916677043263,23.013929254281237,138.88341218374626,1,33,1,1,0
1,1,1,payload,8,0,3228456,10,125000.0,4,-21,-0.39472888015115787,continuous,-1075.416369206852,-342.3156620824185,-0.16146823229924623,-0.005483578244861379,0.04466314174186273,,,,,,,0,222,222,221,5.378250598907471,9.65200138092041,11.049285504589792,122.08670043945312,1.0624298078129917,22.463380050089327,137.8208395574486,1,33,1,1,0
1,1,1,payload,9,1,3232552,10,125000.0,4,-21,-0.39472888015115787,continuous,-1209.8434153577086,-385.10511984272085,-0.16146823229924623,-0.005483578244861379,0.03917956349700135,,,,,,,0,711,-313,710,5.119660377502441,9.921536445617676,11.164578264434724,124.64778900146484,1.0944190563128147,25.317146627635523,140.2584812209234,1,33,1,1,0
1,1,1,payload,10,2,3236648,10,125000.0,4,-21,-0.39472888015115787,continuous,-1344.2704615085652,-427.89457760302315,-0.16146823229924623,-0.005483578244861379,0.03369598525213997,,,,,,,0,871,-153,870,4.916902542114258,10.06075382232666,11.197977410323265,125.39471435546875,1.1162124930739648,26.476821239853116,140.50850636245923,1,33,1,1,0
1,1,1,payload,11,3,3240744,10,125000.0,4,-21,-0.39472888015115787,continuous,-1478.6975076594217,-470.6840353633255,-0.16146823229924623,-0.005483578244861379,0.028212407007278596,,,,,,,0,718,-306,717,4.674696445465088,10.220786094665527,11.239094947999689,126.31725311279297,1.1418291807572032,28.175983477053844,141.758566002738,1,33,1,1,0
1,1,1,payload,12,4,3244840,10,125000.0,4,-21,-0.39472888015115787,continuous,-1613.124553810278,-513.4734931236277,-0.16146823229924623,-0.005483578244861379,0.02272882876241722,,,,,,,0,107,107,106,4.536957263946533,10.344715118408203,11.295889168007115,127.59710693359375,1.1574820143543785,26.206288832143553,143.38368390623236,1,33,1,1,0
1,1,1,payload,13,5,3248936,10,125000.0,4,-21,-0.39472888015115787,continuous,-1747.5515999611346,-556.2629508839301,-0.16146823229924623,-0.005483578244861379,0.017245250517555842,,,,,,,0,467,467,466,4.4207444190979,10.420952796936035,11.31986035315605,128.1392364501953,1.169589148585966,27.691248475673614,143.3211718737366,1,33,1,1,0
1,1,1,payload,14,6,3253032,10,125000.0,4,-21,-0.39472888015115787,continuous,-1881.978646111991,-599.0524086442324,-0.16146823229924623,-0.005483578244861379,0.011761672272694463,,,,,,,0,89,89,88,4.5334367752075195,10.378681182861328,11.325593674959551,128.26905822753906,1.1589712440779287,30.20010454133083,143.82120257203223,1,33,1,1,0
1,1,1,payload,15,7,3257128,10,125000.0,4,-21,-0.39472888015115787,continuous,-2016.4056922628477,-641.8418664045347,-0.16146823229924623,-0.005483578244861379,0.0062780940278330845,,,,,,,0,713,-311,712,4.65469217300415,10.405994415283203,11.399599948960109,129.95086669921875,1.1501827134323754,29.313465042367834,145.38379821242506,1,33,1,1,0
1,1,1,payload,16,8,3261224,10,125000.0,4,-21,-0.39472888015115787,continuous,-2150.832738413704,-684.631324164837,-0.16146823229924623,-0.005483578244861379,0.0007945157829717057,,,,,,,0,865,-159,864,4.816043853759766,10.241521835327148,11.317378137396487,128.08306884765625,1.1312332341129037,30.02447288275438,143.38369184586008,1,33,1,1,0
1,1,1,payload,17,9,3265320,10,125000.0,4,-21,-0.39472888015115787,continuous,-2285.2597845645605,-727.4207819251393,-0.16146823229924623,-0.005483578244861379,-0.004689062461889673,,,,,,,0,405,405,404,5.144330024719238,10.218183517456055,11.440078924537122,130.87539672851562,1.1043936578555724,30.21486846415081,146.32133854730637,1,33,1,1,0
1,1,1,payload,18,10,3269416,10,125000.0,4,-21,-0.39472888015115787,continuous,-2419.6868307154173,-770.2102396854417,-0.16146823229924623,-0.005483578244861379,-0.010172640706751052,,,,,,,0,765,-259,764,5.636266231536865,9.984679222106934,11.465658123332332,131.46128845214844,1.0568953473216438,28.215022492833135,146.82137316836815,1,33,1,1,0
1,1,1,payload,19,11,3273512,10,125000.0,4,-21,-0.39472888015115787,continuous,-2554.1138768662736,-812.9996974457439,-0.16146823229924623,-0.005483578244861379,-0.01565621895161243,,,,,,,0,1023,-1,1022,6.1869611740112305,9.617681503295898,11.435833422517245,130.77830505371094,0.9991524168348952,29.486725544309266,146.2588778393424,1,33,1,1,0
1,1,1,payload,20,12,3277608,10,125000.0,4,-21,-0.39472888015115787,continuous,-2688.5409230171304,-855.7891552060463,-0.16146823229924623,-0.005483578244861379,-0.02113979719647381,,,,,,,0,597,-427,596,6.876768589019775,9.125382423400879,11.42639709620853,130.56256103515625,0.9250035559952463,29.03949102565168,145.75884427235087,1,33,1,1,0
1,1,1,payload,21,13,3281704,10,125000.0,4,-21,-0.39472888015115787,continuous,-2822.9679691679867,-898.5786129663486,-0.16146823229924623,-0.005483578244861379,-0.02662337544133519,,,,,,,0,562,-462,561,7.584298133850098,8.752586364746094,11.581422462524252,134.12933349609375,0.8567889340151917,27.137561526805385,149.69655611519192,1,33,1,1,0
1,1,1,payload,22,14,3285800,10,125000.0,4,-21,-0.39472888015115787,continuous,-2957.3950153188434,-941.368070726651,-0.16146823229924623,-0.005483578244861379,-0.032106953686196565,,,,,,,0,478,478,477,8.39186954498291,7.922405242919922,11.540709652922422,133.18797302246094,0.7566298124503866,28.185564410341122,149.9465659280695,1,33,1,1,0
1,1,1,payload,23,15,3289896,10,125000.0,4,-21,-0.39472888015115787,continuous,-3091.8220614696997,-984.1575284869532,-0.16146823229924623,-0.005483578244861379,-0.03759053193105794,,,,,,,0,267,267,266,9.264914512634277,7.305200576782227,11.798499751809151,139.20457458496094,0.6676770247932825,28.578382453237428,155.44688153161405,1,33,1,1,0
1,1,1,payload,24,16,3293992,10,125000.0,4,-21,-0.39472888015115787,continuous,-3226.249107620556,-1026.9469862472554,-0.16146823229924623,-0.005483578244861379,-0.04307411017591932,,,,,,,0,917,-107,916,9.976308822631836,6.133633136749268,11.711028698656257,137.14817810058594,0.5512452747817433,26.47319596590661,153.8217937473828,1,33,1,1,0
1,1,1,payload,25,17,3298088,10,125000.0,4,-21,-0.39472888015115787,continuous,-3360.676153771413,-1069.7364440075578,-0.16146823229924623,-0.005483578244861379,-0.0485576884207807,,,,,,,0,656,-368,655,10.560870170593262,4.692727088928223,11.556542142496054,133.5536651611328,0.4181458110329051,28.93341890283402,150.25908378827262,1,33,1,1,0
1,1,1,payload,26,18,3302184,10,125000.0,4,-21,-0.39472888015115787,continuous,-3495.103199922269,-1112.5259017678602,-0.16146823229924623,-0.005483578244861379,-0.054041266665642074,,,,,,,0,889,-135,888,11.144862174987793,3.3678078651428223,11.642597764931653,135.5500946044922,0.2934599841410316,22.387230229283933,152.69674498140648,1,33,1,1,0
1,1,1,payload,27,19,3306280,10,125000.0,4,-21,-0.39472888015115787,continuous,-3629.530246073126,-1155.3153595281624,-0.16146823229924623,-0.005483578244861379,-0.05952484491050345,,,,,,,0,510,510,509,11.109771728515625,1.6547083854675293,11.232323343843944,126.16509246826172,0.14785478363714546,23.058534376365138,142.0711104623515,1,33,1,1,0
1,1,1,payload,28,20,3310376,10,125000.0,4,-21,-0.39472888015115787,continuous,-3763.957292223982,-1198.1048172884648,-0.16146823229924623,-0.005483578244861379,-0.06500842315536483,,,,,,,0,860,-164,859,11.0868501663208,-0.14824064075946808,11.087841173917505,122.94021606445312,-0.01337005599823439,21.782377463664883,139.8834510766253,1,33,1,1,0
1,1,1,payload,29,21,3314472,10,125000.0,4,-21,-0.39472888015115787,continuous,-3898.384338374839,-1240.8942750487672,-0.16146823229924623,-0.005483578244861379,-0.07049200140022621,,,,,,,0,553,-471,552,11.205304145812988,-2.26232647895813,11.431402455410659,130.67697143554688,-0.1992197189494838,22.59990552476919,147.38393112640733,1,33,1,1,0
1,1,1,payload,30,22,3318568,10,125000.0,4,-21,-0.39472888015115787,continuous,-4032.8113845256953,-1283.6837328090694,-0.16146823229924623,-0.005483578244861379,-0.0759755796450876,,,,,,,0,629,-395,628,10.53941535949707,-4.261949062347412,11.368530508823326,129.2434844970703,-0.3842781807793221,24.266542571592893,147.0089164437827,1,33,1,1,0
1,1,1,payload,31,23,3322664,10,125000.0,4,-21,-0.39472888015115787,continuous,-4167.238430676552,-1326.4731905693716,-0.16146823229924623,-0.005483578244861379,-0.08145915788994898,,,,,,,0,759,-265,758,9.520095825195312,-6.445603370666504,11.496870327739137,132.17803955078125,-0.5951582780182495,21.489229003483498,150.07161457447182,1,33,1,1,0
1,1,1,payload,32,24,3326760,10,125000.0,4,-21,-0.39472888015115787,continuous,-4301.665476827408,-1369.262648329674,-0.16146823229924623,-0.005483578244861379,-0.08694273613481036,,,,,,,0,874,-150,873,7.702291488647461,-8.20207691192627,11.251638096083836,126.599365234375,-0.8168122375972563,18.067686226596848,146.07134923947342,1,33,1,1,0
1,1,1,payload,33,25,3330856,10,125000.0,4,-21,-0.39472888015115787,continuous,-4436.092522978265,-1412.0521060899764,-0.16146823229924623,-0.005483578244861379,-0.09242631437967175,,,,,,,0,720,-304,719,5.54360818862915,-9.777843475341797,11.2400095541472,126.33782958984375,-1.0550282489194287,20.252198376263877,144.44625318180078,1,33,1,1,0
