frame_index,packet_index,event_index,stage,frame_symbol_index,stage_symbol_index,start_sample,sf,bw,os_factor,cfo_int,cfo_frac,cfo_correction_mode,cfo_common_phase_rad,cfo_common_phase_pi,sto_frac,sfo_hat,sfo_cum_before,source_grlora_branch_sample_phases,source_grlora_branch_valid,source_grlora_branch_payload_sto_frac,source_grlora_branch_payload_sto_sample_correction,source_grlora_branch_sfo_hat,source_grlora_branch_sfo_cum_initial,sfo_sample_adjust_after,raw_fft_bin,signed_fft_bin,symbol_value,peak_real,peak_imag,peak_amp,peak_power,peak_phase,peak_margin_db,total_power,header_valid,payload_len,payload_cr,payload_has_crc,payload_ldro
0,0,0,payload,10,2,4313671,10,125000.0,4,-25,0.05380236129609033,continuous,-1567.415824735025,-498.9239527740782,0.45652793536834557,-0.006393837820049189,-0.10741044283214636,,,,,,,0,922,-102,921,2.4844870567321777,2.3826215267181396,3.442319170944263,11.849560737609863,0.7644718457499078,14.176779334034874,29.876811087668557,1,33,1,1,0
0,0,0,payload,11,3,4317767,10,125000.0,4,-25,0.05380236129609033,continuous,-1724.1574072085273,-548.816348051486,0.45652793536834557,-0.006393837820049189,-0.11380428065219556,,,,,,,0,718,-306,717,3.2295379638671875,1.0229679346084595,3.3876804535399314,11.476377487182617,0.3067553722990503,16.442138052080473,28.814244142468198,1,33,1,1,0
0,0,0,payload,12,4,4321863,10,125000.0,4,-25,0.05380236129609033,continuous,-1880.8989896820299,-598.7087433288938,0.45652793536834557,-0.006393837820049189,-0.12019811847224475,,,,,,,0,107,107,106,3.0796358585357666,-0.5450406670570374,3.1274952198085466,9.781227111816406,-0.17516829628916658,13.315212112628627,27.189149617137446,1,33,1,1,0
0,0,0,payload,13,5,4325959,10,125000.0,4,-25,0.05380236129609033,continuous,-2037.6405721555325,-648.6011386063017,0.45652793536834557,-0.006393837820049189,-0.12659195629229394,,,,,,,1,468,468,467,2.330843448638916,-2.110581636428833,3.144421413566185,9.887385368347168,-0.7358461611777388,14.017617949429805,26.876628446128677,1,33,1,1,0
0,0,0,payload,14,6,4330056,10,125000.0,4,-25,0.05380236129609033,continuous,-2194.4204216169433,-698.5057146442751,0.45652793536834557,-0.006393837820049189,0.11701420588765686,,,,,,,0,89,89,88,0.9438178539276123,-2.9472789764404297,3.0947125078689086,9.57724380493164,-1.2608814654364466,17.87323983666763,26.376594712928636,1,33,1,1,0
0,0,0,payload,15,7,4334152,10,125000.0,4,-25,0.05380236129609033,continuous,-2351.162004090446,-748.398109921683,0.45652793536834557,-0.006393837820049189,0.11062036806760767,,,,,,,0,713,-311,712,-0.6666556000709534,-3.139252185821533,3.2092575426866627,10.299334526062012,-1.7800489856744057,14.567137475474334,27.814183755563135,1,33,1,1,0
0,0,0,payload,16,8,4338248,10,125000.0,4,-25,0.05380236129609033,continuous,-2507.9035865639485,-798.2905051990908,0.45652793536834557,-0.006393837820049189,0.10422653024755847,,,,,,,0,865,-159,864,-2.152663230895996,-2.1844308376312256,3.0668708923014427,9.405696868896484,-2.348869991775014,18.037757940578782,26.00157483721523,1,33,1,1,0
0,0,0,payload,17,9,4342344,10,125000.0,4,-25,0.05380236129609033,continuous,-2664.645169037451,-848.1829004764987,0.45652793536834557,-0.006393837820049189,0.09783269242750928,,,,,,,0,492,492,491,-2.8866560459136963,-0.6052728891372681,2.9494301818715205,8.699140548706055,-2.934907344937071,12.895198197317562,25.4390406534946,1,33,1,1,0
0,0,0,payload,18,10,4346440,10,125000.0,4,-25,0.05380236129609033,continuous,-2821.386751510953,-898.0752957539064,0.45652793536834557,-0.006393837820049189,0.09143885460746008,,,,,,,0,765,-259,764,-2.752704620361328,1.169359564781189,2.99078326173995,8.944784164428711,2.7398881451115713,12.555114422862111,25.751558648445098,1,33,1,1,0
0,0,0,payload,19,11,4350536,10,125000.0,4,-25,0.05380236129609033,continuous,-2978.128333984456,-947.9676910313143,0.45652793536834557,-0.006393837820049189,0.08504501678741089,,,,,,,0,1023,-1,1022,-1.5597668886184692,2.5452182292938232,2.985131250307116,8.911008834838867,2.1205907941055244,18.726489969140875,24.87650546797886,1,33,1,1,0
0,0,0,payload,20,12,4354632,10,125000.0,4,-25,0.05380236129609033,continuous,-3134.8699164579584,-997.8600863087222,0.45652793536834557,-0.006393837820049189,0.07865117896736169,,,,,,,0,597,-427,596,0.4719075560569763,3.206390857696533,3.2409318218351304,10.503640174865723,1.42466822256733,13.066339871239984,31.25189247766184,1,33,1,1,0
0,0,0,payload,21,13,4358728,10,125000.0,4,-25,0.05380236129609033,continuous,-3291.611498931461,-1047.75248158613,0.45652793536834557,-0.006393837820049189,0.0722573411473125,,,,,,,0,562,-462,561,2.191358804702759,2.3815789222717285,3.2363515837988417,10.47397232055664,0.826971114928386,13.682463590439866,31.43940236620074,1,33,1,1,0
0,0,0,payload,22,14,4362824,10,125000.0,4,-25,0.05380236129609033,continuous,-3448.353081404963,-1097.6448768635378,0.45652793536834557,-0.006393837820049189,0.0658635033272633,,,,,,,0,478,478,477,2.9414684772491455,0.34459835290908813,2.961584850629484,8.77098560333252,0.1166202276908843,12.461718595312908,25.939071474670527,1,33,1,1,0
0,0,0,payload,23,15,4366920,10,125000.0,4,-25,0.05380236129609033,continuous,-3605.094663878466,-1147.5372721409456,0.45652793536834557,-0.006393837820049189,0.059469665507214116,,,,,,,0,267,267,266,2.2314341068267822,-1.3923314809799194,2.630187279650933,6.9178853034973145,-0.5578529893998965,14.940355089700867,22.563866840650007,1,33,1,1,0
0,0,0,payload,24,16,4371016,10,125000.0,4,-25,0.05380236129609033,continuous,-3761.8362463519684,-1197.4296674183533,0.45652793536834557,-0.006393837820049189,0.05307582768716493,,,,,,,0,917,-107,916,0.8145798444747925,-2.5373167991638184,2.6648671378407407,7.101515769958496,-1.2601503927582884,17.447357374302843,22.4388571915415,1,33,1,1,0
0,0,0,payload,25,17,4375112,10,125000.0,4,-25,0.05380236129609033,continuous,-3918.577828825471,-1247.3220626957614,0.45652793536834557,-0.006393837820049189,0.04668198986711574,,,,,,,0,656,-368,655,-1.1541762351989746,-2.5827951431274414,2.828949192414169,8.00295352935791,-1.991045125118644,13.502086776147308,24.313971809937357,1,33,1,1,0
0,0,0,payload,26,18,4379208,10,125000.0,4,-25,0.05380236129609033,continuous,-4075.319411298973,-1297.214457973169,0.45652793536834557,-0.006393837820049189,0.04028815204706655,,,,,,,0,889,-135,888,-2.695199489593506,-1.0792019367218018,2.9032356275247766,8.428777694702148,-2.7607274073358608,17.681593213992674,24.37647711995487,1,33,1,1,0
0,0,0,payload,27,19,4383304,10,125000.0,4,-25,0.05380236129609033,continuous,-4232.060993772476,-1347.106853250577,0.45652793536834557,-0.006393837820049189,0.033894314227017365,,,,,,,0,510,510,509,-2.425543785095215,1.09308660030365,2.6604700654541134,7.078102111816406,2.7181930775699916,12.36981942904883,23.001392761253555,1,33,1,1,0
0,0,0,payload,28,20,4387400,10,125000.0,4,-25,0.05380236129609033,continuous,-4388.802576245978,-1396.9992485279847,0.45652793536834557,-0.006393837820049189,0.027500476406968177,,,,,,,0,860,-164,859,-1.0097458362579346,2.480048656463623,2.677728140096985,7.17022705078125,1.9574491935956086,16.928369030676855,22.688869903449813,1,33,1,1,0
0,0,0,payload,29,21,4391496,10,125000.0,4,-25,0.05380236129609033,continuous,-4545.544158719481,-1446.8916438053925,0.45652793536834557,-0.006393837820049189,0.02110663858691899,,,,,,,0,553,-471,552,1.1099237203598022,2.4743478298187256,2.711886400265686,7.35432767868042,1.149130370718578,12.611768839477087,23.313913121403175,1,33,1,1,0
0,0,0,payload,30,22,4395592,10,125000.0,4,-25,0.05380236129609033,continuous,-4702.285741192984,-1496.7840390828005,0.45652793536834557,-0.006393837820049189,0.014712800766869802,,,,,,,0,629,-395,628,2.487750291824341,0.8269073963165283,2.621579172284345,6.872678756713867,0.32090278998001315,13.752716028219258,22.81388189624522,1,33,1,1,0
0,0,0,payload,31,23,4399688,10,125000.0,4,-25,0.05380236129609033,continuous,-4859.027323666486,-1546.6764343602083,0.45652793536834557,-0.006393837820049189,0.008318962946820614,,,,,,,0,759,-265,758,2.098578691482544,-1.3340585231781006,2.4867136279854827,6.18374490737915,-0.5662540242640953,15.34229337741035,21.126280827308165,1,33,1,1,0
0,0,0,payload,32,24,4403784,10,125000.0,4,-25,0.05380236129609033,continuous,-5015.768906139988,-1596.5688296376159,0.45652793536834557,-0.006393837820049189,0.0019251251267714256,,,,,,,0,874,-150,873,0.39687517285346985,-2.5427279472351074,2.5735141958959415,6.6229753494262695,-1.4159631593346005,14.536560384098232,22.188843010831988,1,33,1,1,0
0,0,0,payload,33,25,4407880,10,125000.0,4,-25,0.05380236129609033,continuous,-5172.51048861349,-1646.4612249150236,0.45652793536834557,-0.006393837820049189,-0.004468712693277763,,,,,,,0,720,-304,719,-2.3594796657562256,-2.655766487121582,3.5524977026361633,12.6202392578125,-2.297185851268455,14.946297305086135,35.75216315558737,1,33,1,1,0
0,0,0,payload,34,26,4411976,10,125000.0,4,-25,0.05380236129609033,continuous,-5329.252071086993,-1696.3536201924314,0.45652793536834557,-0.006393837820049189,-0.010862550513326952,,,,,,,0,314,314,313,-2.8059306144714355,0.11715951561927795,2.8083755029070083,7.886971950531006,3.099862647799964,13.319482152414455,26.689113685010852,1,33,1,1,0
0,0,0,payload,35,27,4416072,10,125000.0,4,-25,0.05380236129609033,continuous,-5485.993653560496,-1746.2460154698394,0.45652793536834557,-0.006393837820049189,-0.01725638833337614,,,,,,,0,602,-422,601,-1.522559404373169,2.192808151245117,2.6695682662206277,7.1265950202941895,2.177715060297599,12.922999438284371,22.751379650790113,1,33,1,1,0
0,0,0,payload,36,28,4420168,10,125000.0,4,-25,0.05380236129609033,continuous,-5642.735236033998,-1796.1384107472472,0.45652793536834557,-0.006393837820049189,-0.023650226153425328,,,,,,,0,7,7,6,0.8877498507499695,2.313687324523926,2.4781543198859257,6.141249179840088,1.2044246719041733,13.839905065858789,21.438798855867645,1,33,1,1,0
0,0,0,payload,37,29,4424264,10,125000.0,4,-25,0.05380236129609033,continuous,-5799.476818507501,-1846.030806024655,0.45652793536834557,-0.006393837820049189,-0.030044063973474516,,,,,,,0,610,-414,609,2.2672102451324463,0.6424961090087891,2.3564896659491126,5.553043365478516,0.2761459620710399,14.649789407534556,20.06371720811694,1,33,1,1,0
0,0,0,payload,38,30,4428360,10,125000.0,4,-25,0.05380236129609033,continuous,-5956.2184009810035,-1895.923201302063,0.45652793536834557,-0.006393837820049189,-0.03643790179352371,,,,,,,0,826,-198,825,1.7361112833023071,-1.4599089622497559,2.2683510676407086,5.145416736602783,-0.6991916454120384,13.688364426282577,19.563683584713544,1,33,1,1,0
0,0,0,payload,39,31,4432456,10,125000.0,4,-25,0.05380236129609033,continuous,-6112.959983454506,-1945.8155965794708,0.45652793536834557,-0.006393837820049189,-0.042831739613572894,,,,,,,0,928,-96,927,-0.28813374042510986,-2.077754259109497,2.0976376745327157,4.400083541870117,-1.7085930551053696,13.512708699004254,18.188599432309275,1,33,1,1,0
0,0,0,payload,40,32,4436552,10,125000.0,4,-25,0.05380236129609033,continuous,-6269.701565928008,-1995.7079918568784,0.45652793536834557,-0.006393837820049189,-0.04922557743362208,,,,,,,0,761,-263,760,-2.0781447887420654,-0.8664647340774536,2.251543225962077,5.069446086883545,-2.746567408479011,14.078457195565825,19.313667584627183,1,33,1,1,0
0,0,0,payload,41,33,4440648,10,125000.0,4,-25,0.05380236129609033,continuous,-6426.44314840151,-2045.6003871342862,0.45652793536834557,-0.006393837820049189,-0.05561941525367127,,,,,,,0,590,-434,589,-1.5676699876785278,1.2188279628753662,1.985731802977157,3.9431304931640625,2.480736679671451,13.984895992160284,17.001028599219126,1,33,1,1,0
0,0,0,payload,42,34,4444744,10,125000.0,4,-25,0.05380236129609033,continuous,-6583.184730875013,-2095.492782411694,0.45652793536834557,-0.006393837820049189,-0.06201325307372046,,,,,,,0,936,-88,935,0.3609689176082611,2.1059257984161377,2.1366380198606234,4.565221786499023,1.4010397030779154,10.56626223921789,18.751134906959123,1,33,1,1,0
1,2,2,header,0,0,7273166,10,125000.0,4,-25,-0.2621175001545824,continuous,-0.0,-0.0,-0.4076863394933008,-0.006474809693498714,0.0923136605066992,,,,,,,0,301,301,75,7.297670841217041,-2.0868217945098877,7.590179504385315,57.61082458496094,-0.27852426046156553,15.998473964363898,73.7544618723623,1,33,1,1,0
1,2,2,header,1,1,7277262,10,125000.0,4,-25,-0.2621175001545824,continuous,-158.72656550521555,-50.524235000309154,-0.4076863394933008,-0.006474809693498714,0.08583885081320049,,,,,,,0,653,-371,163,6.659727573394775,-3.147181749343872,7.365916393446088,54.25672149658203,-0.4414631072831591,18.895601733351512,72.69190379056818,1,33,1,1,0
1,2,2,header,2,2,7281358,10,125000.0,4,-25,-0.2621175001545824,continuous,-317.4531310104311,-101.04847000061831,-0.4076863394933008,-0.006474809693498714,0.07936404111970177,,,,,,,0,61,61,15,6.4619669914245605,-4.538962364196777,7.896783949295775,62.359195709228516,-0.6123428403641672,24.370518962766837,74.31699666603618,1,33,1,1,0
1,2,2,header,3,3,7285454,10,125000.0,4,-25,-0.2621175001545824,continuous,-476.17969651564664,-151.57270500092747,-0.4076863394933008,-0.006474809693498714,0.07288923142620306,,,,,,,0,81,81,20,5.731616973876953,-5.592189311981201,8.007747151120045,64.12400817871094,-0.7730859944104257,23.47211115671858,75.0045319650817,1,33,1,1,0
1,2,2,header,4,4,7289550,10,125000.0,4,-25,-0.2621175001545824,continuous,-634.9062620208622,-202.09694000123662,-0.4076863394933008,-0.006474809693498714,0.06641442173270434,,,,,,,0,845,-179,211,4.531954765319824,-6.604289531707764,8.009697510738455,64.15525817871094,-0.9693828775938272,22.39646280137883,75.44207295548767,1,33,1,1,0
1,2,2,header,5,5,7293646,10,125000.0,4,-25,-0.2621175001545824,continuous,-793.6328275260778,-252.6211750015458,-0.4076863394933008,-0.006474809693498714,0.05993961203920563,,,,,,,0,825,-199,206,3.1269614696502686,-7.3905839920043945,8.024875062924592,64.39862823486328,-1.1705354787950308,22.951320022917994,75.50457936384373,1,33,1,1,0
1,2,2,header,6,6,7297742,10,125000.0,4,-25,-0.2621175001545824,continuous,-952.3593930312933,-303.14541000185494,-0.4076863394933008,-0.006474809693498714,0.05346480234570691,,,,,,,0,729,-295,182,1.5016505718231201,-7.919976234436035,8.0610779672379,64.9809799194336,-1.383417658949805,21.15533344810668,75.75459112250974,1,33,1,1,0
1,2,2,header,7,7,7301838,10,125000.0,4,-25,-0.2621175001545824,continuous,-1111.0859585365088,-353.6696450021641,-0.4076863394933008,-0.006474809693498714,0.0469899926522082,,,,,,,0,345,345,86,-0.19467075169086456,-8.034815788269043,8.037173722956432,64.5961685180664,-1.5950199902425688,22.14585599616795,75.87960561706495,1,33,1,1,0
1,2,2,payload,8,0,7305934,10,125000.0,4,-25,-0.2621175001545824,continuous,-1269.8125240417244,-404.19388000247324,-0.4076863394933008,-0.006474809693498714,0.040515182958709484,,,,,,,0,803,-221,802,-2.1211628913879395,-7.666818141937256,7.954837046309589,63.2794303894043,-1.8407125593139537,24.293724428146703,74.44200810168331,1,33,1,1,0
1,2,2,payload,9,1,7310030,10,125000.0,4,-25,-0.2621175001545824,continuous,-1428.53908954694,-454.71811500278244,-0.4076863394933008,-0.006474809693498714,0.03404037326521077,,,,,,,0,826,-198,825,-3.97019362449646,-6.919073581695557,7.977218603304645,63.636009216308594,-2.091731482368084,24.95003638250765,74.44199527871751,1,33,1,1,0
1,2,2,payload,10,2,7314126,10,125000.0,4,-25,-0.2621175001545824,continuous,-1587.2656550521556,-505.2423500030916,-0.4076863394933008,-0.006474809693498714,0.027565563571712054,,,,,,,0,922,-102,921,-5.630048751831055,-5.773043632507324,8.063837903308062,65.02548217773438,-2.343655138482996,30.019745517305324,75.25455548856735,1,33,1,1,0
1,2,2,payload,11,3,7318222,10,125000.0,4,-25,-0.2621175001545824,continuous,-1745.992220557371,-555.7665850034007,-0.4076863394933008,-0.006474809693498714,0.02109075387821334,,,,,,,0,718,-306,717,-6.999120712280273,-3.9993398189544678,8.06116677240618,64.98240661621094,-2.6224635280489306,22.164150986597477,75.50456932047058,1,33,1,1,0
1,2,2,payload,12,4,7322318,10,125000.0,4,-25,-0.2621175001545824,continuous,-1904.7187860625866,-606.2908200037099,-0.4076863394933008,-0.006474809693498714,0.014615944184714624,,,,,,,0,86,86,85,-7.8379902839660645,-1.8512886762619019,8.053655161130377,64.86136627197266,-2.909649192311825,27.041764373586844,75.37955949989987,1,33,1,1,0
1,2,2,payload,13,5,7326414,10,125000.0,4,-25,-0.2621175001545824,continuous,-2063.445351567802,-656.815055004019,-0.4076863394933008,-0.006474809693498714,0.00814113449121591,,,,,,,0,468,468,467,-7.52493143081665,0.6236267685890198,7.550728665830412,57.01349639892578,3.0589068652544706,20.977234610378762,73.81696336207489,1,33,1,1,0
1,2,2,payload,14,6,7330510,10,125000.0,4,-25,-0.2621175001545824,continuous,-2222.1719170730175,-707.3392900043282,-0.4076863394933008,-0.006474809693498714,0.0016663247977171955,,,,,,,0,89,89,88,-7.10389518737793,2.74664306640625,7.616388577763666,58.009376525878906,2.772657159272005,23.567495665591775,72.56689669241678,1,33,1,1,0
1,2,2,payload,15,7,7334606,10,125000.0,4,-25,-0.2621175001545824,continuous,-2380.898482578233,-757.8635250046374,-0.4076863394933008,-0.006474809693498714,-0.004808484895781518,,,,,,,0,713,-311,712,-6.1109466552734375,5.131462097167969,7.979697505436475,63.675567626953125,2.443099130654437,23.57045376913846,74.8170200937493,1,33,1,1,0
1,2,2,payload,16,8,7338702,10,125000.0,4,-25,-0.2621175001545824,continuous,-2539.6250480834487,-808.3877600049465,-0.4076863394933008,-0.006474809693498714,-0.011283294589280232,,,,,,,0,865,-159,864,-4.169849872589111,6.882507801055908,8.04714617684598,64.75655364990234,2.1155149689597965,26.696189138288318,75.4420643996591,1,33,1,1,0
1,2,2,payload,17,9,7342798,10,125000.0,4,-25,-0.2621175001545824,continuous,-2698.3516135886643,-858.9119950052557,-0.4076863394933008,-0.006474809693498714,-0.017758104282778946,,,,,,,0,492,492,491,-1.512029767036438,7.824656963348389,7.969409677666263,63.51149368286133,1.7616826619684596,24.058473154426853,74.37950691174797,1,33,1,1,0
1,2,2,payload,18,10,7346894,10,125000.0,4,-25,-0.2621175001545824,continuous,-2857.07817909388,-909.4362300055649,-0.4076863394933008,-0.006474809693498714,-0.02423291397627766,,,,,,,0,765,-259,764,1.3482978343963623,7.894171714782715,8.008486380878312,64.1358413696289,1.4016320288573962,24.43547920801055,75.19204591499602,1,33,1,1,0
1,2,2,payload,19,11,7350990,10,125000.0,4,-25,-0.2621175001545824,continuous,-3015.8047445990956,-959.9604650058741,-0.4076863394933008,-0.006474809693498714,-0.030707723669776376,,,,,,,0,1023,-1,1022,4.226597309112549,6.856344223022461,8.054413753835279,64.87358093261719,1.018368551395022,22.499982393009887,76.25461348124077,1,33,1,1,0
1,2,2,payload,20,12,7355086,10,125000.0,4,-25,-0.2621175001545824,continuous,-3174.531310104311,-1010.4847000061832,-0.4076863394933008,-0.006474809693498714,-0.03718253336327509,,,,,,,0,597,-427,596,6.52515172958374,4.683493137359619,8.03198064376305,64.51271057128906,0.6225462717979023,23.913920275385582,75.37955994809681,1,33,1,1,0
1,2,2,payload,21,13,7359182,10,125000.0,4,-25,-0.2621175001545824,continuous,-3333.2578756095263,-1061.0089350064923,-0.4076863394933008,-0.006474809693498714,-0.0436573430567738,,,,,,,0,562,-462,561,7.841634273529053,1.7985326051712036,8.045243788204894,64.7259521484375,0.22545747390418885,23.1731255717154,75.37956908769002,1,33,1,1,0
1,2,2,payload,22,14,7363278,10,125000.0,4,-25,-0.2621175001545824,continuous,-3491.984441114742,-1111.5331700068014,-0.4076863394933008,-0.006474809693498714,-0.05013215275027252,,,,,,,0,478,478,477,7.89138126373291,-1.6025264263153076,8.052452371584307,64.84198760986328,-0.20034860881527974,22.732242294235,75.81708208797318,1,33,1,1,0
1,2,2,payload,23,15,7367374,10,125000.0,4,-25,-0.2621175001545824,continuous,-3650.7110066199575,-1162.0574050071107,-0.4076863394933008,-0.006474809693498714,-0.05660696244377123,,,,,,,0,267,267,266,6.4718122482299805,-4.856686115264893,8.091461783790763,65.47175598144531,-0.643780606288768,21.682607921126063,76.44212667438774,1,33,1,1,0
1,2,2,payload,24,16,7371470,10,125000.0,4,-25,-0.2621175001545824,continuous,-3809.437572125173,-1212.5816400074198,-0.4076863394933008,-0.006474809693498714,-0.06308177213726994,,,,,,,0,917,-107,916,3.67368221282959,-6.978353500366211,7.886276597795303,62.19335174560547,-1.0862213832131038,18.209144795039172,74.69201672868076,1,33,1,1,0
1,2,2,payload,25,17,7375566,10,125000.0,4,-25,-0.2621175001545824,continuous,-3968.1641376303887,-1263.1058750077289,-0.4076863394933008,-0.006474809693498714,-0.06955658183076865,,,,,,,0,656,-368,655,0.19513650238513947,-7.710102558135986,7.712571536883025,59.4837532043457,-1.5454925319788353,22.309928463768554,74.12948410948161,1,33,1,1,0
1,2,2,payload,26,18,7379662,10,125000.0,4,-25,-0.2621175001545824,continuous,-4126.890703135604,-1313.630110008038,-0.4076863394933008,-0.006474809693498714,-0.07603139152426737,,,,,,,0,889,-135,888,-3.171199321746826,-6.593022346496582,7.316040513806005,53.52444076538086,-2.0191232562605315,16.889149966501726,72.6918909559754,1,33,1,1,0
1,2,2,payload,27,19,7383758,10,125000.0,4,-25,-0.2621175001545824,continuous,-4285.61726864082,-1364.1543450083473,-0.4076863394933008,-0.006474809693498714,-0.08250620121776608,,,,,,,0,510,510,509,-6.422783851623535,-4.696559906005859,7.956747284875763,63.30982208251953,-2.5102101584547016,18.33358941924228,75.31705689534829,1,33,1,1,0
1,2,2,payload,28,20,7387854,10,125000.0,4,-25,-0.2621175001545824,continuous,-4444.343834146035,-1414.6785800086564,-0.4076863394933008,-0.006474809693498714,-0.0889810109112648,,,,,,,0,860,-164,859,-7.834936618804932,-1.0644840002059937,7.906918363520962,62.519351959228516,-3.0065557167467802,16.669494598587832,75.25454662196171,1,33,1,1,0
1,2,2,payload,29,21,7391950,10,125000.0,4,-25,-0.2621175001545824,continuous,-4603.070399651251,-1465.2028150089657,-0.4076863394933008,-0.006474809693498714,-0.09545582060476351,,,,,,,0,553,-471,552,-7.43698263168335,2.9512953758239746,8.00117835442504,64.01884460449219,2.763813008880257,19.651709819652726,75.56706784672679,1,33,1,1,0
1,2,2,payload,30,22,7396046,10,125000.0,4,-25,-0.2621175001545824,continuous,-4761.796965156466,-1515.7270500092748,-0.4076863394933008,-0.006474809693498714,-0.10193063029826223,,,,,,,0,629,-395,628,-4.74973201751709,6.376690864562988,7.951235163194963,63.22214126586914,2.210998708817487,20.236281741670233,75.50457007379737,1,33,1,1,0
1,2,2,payload,31,23,7400142,10,125000.0,4,-25,-0.2621175001545824,continuous,-4920.523530661682,-1566.251285009584,-0.4076863394933008,-0.006474809693498714,-0.10840543999176094,,,,,,,0,759,-265,758,-0.6998013854026794,7.842651844024658,7.873811651645909,61.996910095214844,1.659790833022251,17.392336958953464,75.50457237521005,1,33,1,1,0
1,2,2,payload,32,24,7404238,10,125000.0,4,-25,-0.2621175001545824,continuous,-5079.2500961668975,-1616.775520009893,-0.4076863394933008,-0.006474809693498714,-0.11488024968525966,,,,,,,0,874,-150,873,3.521697521209717,6.909893989562988,7.755577888068263,60.148990631103516,1.099450506724257,14.520139075856006,75.81709109978965,1,33,1,1,0
