packet_index,frame_count,symbol_index,start_sample,top_bin,top_lora_bin,top_energy_ratio,top_phase,map_bin,map_lora_bin,map_changed,map_lora_changed,candidate_bins,candidate_lora_bins,candidate_energy_ratios
0,1,0,8146333,4095,0,0.010758507693287504,1.5581319332122803,4095,0,False,False,4095 0 1169 2134 1935,0 0 292 534 484,0.010758508 0.0057875503 0.0017766194 0.0017765532 0.0016830147
0,1,1,8150429,4095,0,0.007509393743982966,-1.1680713891983032,0,0,True,False,4095 0 4094 1269 3684,0 0 0 317 921,0.0075093937 0.0064528387 0.003195768 0.0020144173 0.0019285992
0,1,2,8154525,0,0,0.009147588607429199,-0.8678786158561707,4095,0,True,False,0 4095 523 2255 3157,0 0 131 564 789,0.0091475886 0.0057134204 0.0022416707 0.0020977907 0.0017027813
0,1,3,8158621,0,0,0.007152300632411196,2.7891201972961426,0,0,False,False,0 4095 1780 1 1421,0 0 445 0 355,0.0071523006 0.0051945471 0.0022216086 0.0021716495 0.0019382874
0,1,4,8162717,4095,0,0.004067675803484031,-3.0631775856018066,4095,0,False,False,4095 0 3127 2077 3483,0 0 782 519 871,0.0040676758 0.0039149491 0.0024674512 0.001932606 0.0018539551
0,1,5,8166813,0,0,0.009161683523091371,-2.7068965435028076,0,0,False,False,0 4095 3202 2887 1270,0 0 800 722 318,0.0091616835 0.0036020776 0.0019396139 0.0018501174 0.0017320115
