packet_index,frame_count,symbol_index,start_sample,top_bin,top_energy_ratio,top_phase,map_bin,map_changed,candidate_bins,candidate_energy_ratios
0,1,0,695517,301,0.019638369186014082,1.8438574075698853,301,False,301 300 3372 3373 3476,0.019638369 0.009653245 0.0039117491 0.0032447094 0.0028819927
0,1,1,699613,3725,0.01677704355715697,2.743819236755371,3725,False,3725 3724 653 652 654,0.016777044 0.011970786 0.005153933 0.003820877 0.0019810953
0,1,2,703709,61,0.020770671529904198,2.534118413925171,61,False,61 60 59 4064 62,0.020770672 0.0084983878 0.0018708817 0.0017350139 0.0015755891
0,1,3,707805,81,0.022716732850008706,0.4955812990665436,81,False,81 80 79 1694 1056,0.022716733 0.0075125996 0.0029198315 0.0017879457 0.0017177919
0,1,4,711901,3917,0.018008019964059537,-2.969465494155884,3916,True,3917 3916 3915 791 1634,0.01800802 0.016950577 0.0031624531 0.0023205783 0.0021468334
0,1,5,715997,3897,0.02275347507179336,0.9487926959991455,3897,False,3897 3896 3895 2064 826,0.022753475 0.013098446 0.0026624973 0.002365407 0.0018999444
