packet_index,frame_count,symbol_index,start_sample,frozen,confidence_margin_db,candidate_count,state_index,state_phase,predicted_phase,hard_bin,hard_lora_bin,map_bin,map_lora_bin,map_changed,map_lora_changed,candidate_lora_bins,candidate_metrics,bit_llrs
0,1,0,8196509,False,5.41136244,4,0,0,0.663778602,300,75,300,75,False,False,75 806 225 854,0.999637157 0.556081723 0.632915901 0.3727527,-0.443555435  -0.366721256 0.366721256 0.366721256 -0.366721256 0.366721256 0.366721256 0.366721256 0.366721256
0,1,1,8200605,False,4.96849681,4,28,-0.785398163,0.200421761,3725,931,3725,931,False,False,931 882 88 497,0.75 0.423288455 0.610853985 0.403953514,0.139146015 -0.346046486 -0.326711545 0.346046486 0.326711545 0.326711545 -0.139146015 -0.139146015 0.139146015 0.139146015
0,1,2,8204701,False,3.5509474,4,28,-0.785398163,-0.262935081,60,15,60,15,False,False,15 147 938 772,0.75 0.700720714 0.44277398 0.42758481,-0.30722602  -0.0492792863 -0.0492792863 -0.30722602 -0.0492792863 0.32241519 -0.30722602 -0.0492792863 0.32241519
0,1,3,8208797,True,7.60302917,1,28,-0.785398163,-0.726291922,80,20,80,20,False,False,20,0.999057958,         
