packet_index,payload_symbol_index,gt_bin,bank_kind,pattern_count,savaux_selected_bin,savaux_ok,savaux_gt_rank,savaux_gt_power,savaux_gt_margin_db,savaux_gt_floor_db,plain_coherent_selected_bin,plain_coherent_ok,plain_coherent_gt_rank,plain_coherent_gt_power,plain_coherent_gt_margin_db,plain_coherent_gt_floor_db,lora_coherent_selected_bin,lora_coherent_ok,lora_coherent_gt_rank,lora_coherent_gt_power,lora_coherent_gt_margin_db,lora_coherent_gt_floor_db,lora_mean_power_selected_bin,lora_mean_power_ok,lora_mean_power_gt_rank,lora_mean_power_gt_power,lora_mean_power_gt_margin_db,lora_mean_power_gt_floor_db,lora_best_power_selected_bin,lora_best_power_ok,lora_best_power_gt_rank,lora_best_power_gt_power,lora_best_power_gt_margin_db,lora_best_power_gt_floor_db,lora_stable_power_selected_bin,lora_stable_power_ok,lora_stable_power_gt_rank,lora_stable_power_gt_power,lora_stable_power_gt_margin_db,lora_stable_power_gt_floor_db,lora_adaptive_gls_selected_bin,lora_adaptive_gls_ok,lora_adaptive_gls_gt_rank,lora_adaptive_gls_gt_power,lora_adaptive_gls_gt_margin_db,lora_adaptive_gls_gt_floor_db,lora_crossfit_gls_selected_bin,lora_crossfit_gls_ok,lora_crossfit_gls_gt_rank,lora_crossfit_gls_gt_power,lora_crossfit_gls_gt_margin_db,lora_crossfit_gls_gt_floor_db,lora_offpacket_gls_selected_bin,lora_offpacket_gls_ok,lora_offpacket_gls_gt_rank,lora_offpacket_gls_gt_power,lora_offpacket_gls_gt_margin_db,lora_offpacket_gls_gt_floor_db,dataset,snr_db,seed,noise_mode,covariance_source,white_effective_replicas,empirical_effective_replicas,cross_validated_effective_replicas
1,0,222,multiscale_only_diverse32,32,222,True,1,0.7324391971456521,18.251611100435277,40.876284222027614,222,True,1,0.022042653545317818,7.285935920116302,37.99258992463925,222,True,1,0.045710395275558514,18.276586761963834,40.86286633758324,222,True,1,0.04572156978213091,16.251094631315063,33.85607111024745,222,True,1,0.047235326837161765,8.538732771626691,27.863058367551503,222,True,1,0.732260186524158,18.312104052441935,47.991715452679166,222,True,1,7497.611876650694,18.291573754310548,40.75150234465266,222,True,1,7492.5295205676675,18.22889157253577,40.37863545036177,222,True,1,0.045710395275558514,18.276586761963834,40.86286633758324,0_0_0_10_14_16,-23.0,42,offpacket_bootstrap,white,0.0,0.0,0.0
1,1,826,multiscale_only_diverse32,32,826,True,1,0.6725193482901801,20.287419690217806,40.173705157388326,826,True,1,0.025727477251202502,9.619900142882656,38.43071141226343,826,True,1,0.04202172281032351,20.14988057805204,40.13513384667655,826,True,1,0.04203803449211124,15.726399859399345,33.01775683572073,826,True,1,0.04454988379045117,7.868014518255528,27.263842500578384,826,True,1,0.6722583959945284,20.395875783020713,47.74887506961224,826,True,1,7058.14699627447,20.247903213821555,40.2480806702919,826,True,1,7062.5179365991235,20.12248779742661,39.95224906715059,826,True,1,0.04202172281032351,20.14988057805204,40.13513384667655,0_0_0_10_14_16,-23.0,42,offpacket_bootstrap,white,0.0,0.0,0.0
1,2,922,multiscale_only_diverse32,32,922,True,1,0.8157760012935888,18.51850218383175,42.876862552051676,922,True,1,0.04414301232394136,14.402337591700876,43.181723376698294,922,True,1,0.05096080950564737,18.449674304411445,42.7939550814419,922,True,1,0.05096946157996724,15.854210529855079,35.374547131173045,922,True,1,0.05229507146536695,7.816152091485307,29.283128175208514,922,True,1,0.8156375231858598,18.575245215491076,50.61558147175326,922,True,1,10277.067473048512,18.620525039366104,42.73188082735382,922,True,1,9947.170943368606,18.29121963067187,42.2565912301977,922,True,1,0.05096080950564737,18.449674304411445,42.7939550814419,0_0_0_10_14_16,-23.0,42,offpacket_bootstrap,white,0.0,0.0,0.0
1,3,718,multiscale_only_diverse32,32,355,False,9,0.7217620553341,-2.1417030371292096,8.441847551303754,626,False,136,0.018942677089239114,-5.693253068409935,4.642111810118761,355,False,5,0.049299855945930546,-1.6592070953162747,8.763265936890583,355,False,8,0.07039170608280747,-1.1202435281088736,3.3401487837261774,861,False,180,0.16900080065007303,-2.6238160023424766,1.4520454162235639,355,False,6,0.5054965611055227,-2.680666604336612,13.763529424375466,355,False,13,4.892419397913076,-2.5783556931680214,8.228453977717239,355,False,10,5.397926599230958,-2.3023471925187247,8.251425696940442,355,False,5,0.049299855945930546,-1.6592070953162747,8.763265936890583,0_0_0_10_14_16,-23.0,42,offpacket_bootstrap,white,0.0,0.0,0.0
1,4,107,multiscale_only_diverse32,32,337,False,27,0.6117828189235333,-23.747642543161952,10.44455550597268,338,False,37,0.022159347341278297,-24.103384433288877,8.454173150727902,337,False,27,0.037802814051926585,-23.812883642661404,10.310724487841753,337,False,65,0.05354579540665527,-22.307188603969234,4.577965110308921,337,False,190,0.13335434610969973,-18.781330619506726,2.577881417661012,337,False,27,0.43191275744977176,-25.253337581854115,16.310936133524518,337,False,27,5.891689281230756,-24.111762504002876,10.489120711098908,337,False,25,6.80968958902327,-23.37245445889807,10.989826759223554,337,False,27,0.037802814051926585,-23.812883642661404,10.310724487841753,0_0_0_10_14_16,-23.0,42,offpacket_bootstrap,white,0.0,0.0,0.0
1,5,468,multiscale_only_diverse32,32,337,False,10,0.997674507430478,-12.264650637799758,20.582008821576117,338,False,37,0.008015462496050979,-19.476071604379197,11.473623145820222,337,False,10,0.06253902967400325,-12.27153432865535,20.48565115345589,337,False,10,0.06607664848044094,-12.044809443350369,13.356227410095993,337,False,12,0.12812988521753405,-9.985190519136086,10.035510479284673,337,False,10,0.9442609009393099,-12.49137552310474,28.01671777096024,337,False,10,49.27945142367376,-13.105954785359444,20.6913799474634,337,False,10,54.24499979628402,-12.720255788579237,21.044033120591266,337,False,10,0.06253902967400325,-12.27153432865535,20.48565115345589,0_0_0_10_14_16,-23.0,42,offpacket_bootstrap,white,0.0,0.0,0.0
1,6,89,multiscale_only_diverse32,32,128,False,17,1.1425719069166007,-23.03458352062298,19.443092851007176,128,False,18,0.07209446846433776,-22.048510734699477,20.20484018283704,128,False,17,0.07126295800860369,-23.047915786309183,19.215762025241126,128,False,43,0.07908352294090636,-22.59642495985064,12.007284401610024,128,False,91,0.21950676682220646,-18.337158785723428,10.004529399885751,128,False,17,1.0295830382423627,-23.486074347081516,27.173789796278562,128,False,17,22.728056651342282,-23.637328609597922,18.765748098534253,128,False,17,23.513727047216488,-23.341801833086492,18.746783248708653,128,False,17,0.07126295800860369,-23.047915786309183,19.215762025241126,0_0_0_10_14_16,-23.0,42,offpacket_bootstrap,white,0.0,0.0,0.0
1,7,713,multiscale_only_diverse32,32,128,False,15,0.7041568364746951,-14.777922206907348,25.806675211952623,128,False,26,0.015096867694295841,-19.118491793089582,20.95551024837199,128,False,15,0.04418413515237884,-14.778996294171638,25.851009525853392,128,False,27,0.044648556024542464,-14.739867688195833,13.867086417480563,128,False,68,0.05914610854061229,-14.11603359793265,8.0953271062225,128,False,15,0.6968324085143418,-14.817050812883153,37.944772713838226,128,False,13,57.4928994667177,-14.814768324735308,25.51492373994325,128,False,13,59.839088303274856,-14.760378262070224,25.686913708206056,128,False,15,0.04418413515237884,-14.778996294171638,25.851009525853392,0_0_0_10_14_16,-23.0,42,offpacket_bootstrap,white,0.0,0.0,0.0
1,8,865,multiscale_only_diverse32,32,865,True,1,0.8108549489325902,18.10779407143342,42.8831482140848,865,True,1,0.035429095163750306,10.772775809278972,41.99892760142133,865,True,1,0.05070967095732493,18.185682241193884,42.868046903496776,865,True,1,0.050716211147952515,14.997663450111695,35.58892295623945,865,True,1,0.05225076939316721,6.890188589405774,29.495325121006015,865,True,1,0.8107503838277195,18.17401091890676,50.41334373636714,865,True,1,9931.61260457656,18.132592013965382,42.802818824750524,865,True,1,9808.46703868829,17.855011805002636,42.384297140335015,865,True,1,0.05070967095732493,18.185682241193884,42.868046903496776,0_0_0_10_14_16,-23.0,42,offpacket_bootstrap,white,0.0,0.0,0.0
1,9,492,multiscale_only_diverse32,32,492,True,1,0.8031406826014553,14.932403081995073,42.84578157873767,493,False,5,0.0007358740620875888,-11.549118989519716,24.531010836187782,492,True,1,0.05018397605632522,14.923928200765971,42.83315117098921,492,True,1,0.05019136284552169,14.664027286836319,35.522465688135114,492,True,1,0.05118442652880551,6.6755952339332705,29.416987359077545,492,True,1,0.8030224823657744,14.95408855948533,50.66020445599151,492,True,1,10688.71072921895,15.088510826474428,43.00608385067537,492,True,1,10512.05839746057,15.025046881242092,42.61013185287353,492,True,1,0.05018397605632522,14.923928200765971,42.83315117098921,0_0_0_10_14_16,-23.0,42,offpacket_bootstrap,white,0.0,0.0,0.0
