dataset,snr_db,seed,bank_kind,pattern_count,symbol_count,noise_mode,covariance_source,white_effective_replicas,empirical_effective_replicas,cross_validated_effective_replicas,savaux_ser,savaux_mean_gt_rank,savaux_mean_gt_margin_db,savaux_mean_gt_floor_db,plain_coherent_ser,plain_coherent_mean_gt_rank,plain_coherent_mean_gt_margin_db,plain_coherent_mean_gt_floor_db,plain_coherent_fix_vs_savaux,plain_coherent_break_vs_savaux,plain_coherent_changes_vs_savaux,lora_coherent_ser,lora_coherent_mean_gt_rank,lora_coherent_mean_gt_margin_db,lora_coherent_mean_gt_floor_db,lora_coherent_fix_vs_savaux,lora_coherent_break_vs_savaux,lora_coherent_changes_vs_savaux,lora_mean_power_ser,lora_mean_power_mean_gt_rank,lora_mean_power_mean_gt_margin_db,lora_mean_power_mean_gt_floor_db,lora_mean_power_fix_vs_savaux,lora_mean_power_break_vs_savaux,lora_mean_power_changes_vs_savaux,lora_best_power_ser,lora_best_power_mean_gt_rank,lora_best_power_mean_gt_margin_db,lora_best_power_mean_gt_floor_db,lora_best_power_fix_vs_savaux,lora_best_power_break_vs_savaux,lora_best_power_changes_vs_savaux,lora_stable_power_ser,lora_stable_power_mean_gt_rank,lora_stable_power_mean_gt_margin_db,lora_stable_power_mean_gt_floor_db,lora_stable_power_fix_vs_savaux,lora_stable_power_break_vs_savaux,lora_stable_power_changes_vs_savaux,lora_adaptive_gls_ser,lora_adaptive_gls_mean_gt_rank,lora_adaptive_gls_mean_gt_margin_db,lora_adaptive_gls_mean_gt_floor_db,lora_adaptive_gls_fix_vs_savaux,lora_adaptive_gls_break_vs_savaux,lora_adaptive_gls_changes_vs_savaux,lora_crossfit_gls_ser,lora_crossfit_gls_mean_gt_rank,lora_crossfit_gls_mean_gt_margin_db,lora_crossfit_gls_mean_gt_floor_db,lora_crossfit_gls_fix_vs_savaux,lora_crossfit_gls_break_vs_savaux,lora_crossfit_gls_changes_vs_savaux,lora_offpacket_gls_ser,lora_offpacket_gls_mean_gt_rank,lora_offpacket_gls_mean_gt_margin_db,lora_offpacket_gls_mean_gt_floor_db,lora_offpacket_gls_fix_vs_savaux,lora_offpacket_gls_break_vs_savaux,lora_offpacket_gls_changes_vs_savaux
0_0_0_10_14_16,-23.0,42,multiscale_only_diverse32,32,70,offpacket_bootstrap,white,0.0,0.0,0.0,0.35714285714285715,10.342857142857143,7.415727515308537,25.87564368641081,0.5571428571428572,77.15714285714286,-0.44472524765772425,21.666435350295885,1,15,33,0.35714285714285715,9.785714285714286,7.401950085851021,25.840697973932794,0,0,1,0.35714285714285715,18.885714285714286,5.440524956997007,19.241730551727276,0,0,8,0.4142857142857143,54.25714285714286,1.2645173422732825,15.503314876167718,0,4,21,0.35714285714285715,9.642857142857142,7.443277128103419,32.521553612716396,0,0,1,0.24285714285714285,3.8142857142857145,10.142499377876522,30.0710500890596,8,0,12,0.24285714285714285,3.742857142857143,10.149195728210385,29.906230607500657,8,0,14,0.35714285714285715,9.785714285714286,7.401950085851021,25.840697973932794,0,0,1
0_0_0_10_14_16,-24.0,42,multiscale_only_diverse32,32,70,offpacket_bootstrap,white,0.0,0.0,0.0,0.35714285714285715,18.02857142857143,6.879345797656466,25.328419525584966,0.5714285714285714,89.58571428571429,-0.78283092795057,21.27432117021895,0,15,33,0.35714285714285715,17.67142857142857,6.865408672527189,25.290758663303546,0,0,1,0.4,32.02857142857143,5.065799434762504,18.854193688587703,0,3,11,0.4142857142857143,70.38571428571429,1.013912218515407,15.235050178680035,0,4,21,0.35714285714285715,16.84285714285714,6.750092102866109,31.797964947680477,0,0,1,0.2714285714285714,4.957142857142857,9.734930735001353,29.59881038148319,7,1,13,0.2571428571428571,4.814285714285714,9.74751729816846,29.445941982586184,8,1,15,0.35714285714285715,17.67142857142857,6.865408672527189,25.290758663303546,0,0,1
0_0_0_10_14_16,-25.0,42,multiscale_only_diverse32,32,70,offpacket_bootstrap,white,0.0,0.0,0.0,0.4142857142857143,29.857142857142858,6.343521232111166,24.779625850329843,0.5857142857142857,103.71428571428571,-1.1154618226981703,20.89330147705851,1,13,35,0.4,29.428571428571427,6.329081874706328,24.743408427978455,1,0,2,0.4,49.44285714285714,4.71582536391548,18.492872529935738,1,0,11,0.44285714285714284,88.91428571428571,0.7798397811509167,14.981575987289764,0,2,22,0.4142857142857143,28.285714285714285,6.032010369857721,31.057994478315692,0,0,1,0.3,7.542857142857143,9.334752178980214,29.124401723195444,8,0,15,0.2857142857142857,7.5,9.34385870512933,28.965567711381176,9,0,18,0.4,29.428571428571427,6.329081874706328,24.743408427978455,1,0,2
0_0_0_10_14_16,-23.0,43,multiscale_only_diverse32,32,70,offpacket_bootstrap,white,0.0,0.0,0.0,0.24285714285714285,10.085714285714285,9.553960300522418,28.83431925164383,0.5857142857142857,73.2,0.34032153032578005,24.325884494178723,0,24,38,0.24285714285714285,10.114285714285714,9.545048939069893,28.797325227729548,0,0,1,0.24285714285714285,14.271428571428572,7.407056522202795,22.22113801483026,0,0,3,0.35714285714285715,50.885714285714286,2.548999205186005,17.98162942929725,0,8,17,0.2714285714285714,10.142857142857142,9.585057483161554,35.512353675320064,0,2,5,0.24285714285714285,7.314285714285714,11.409830676885454,31.713750846024688,1,1,9,0.22857142857142856,7.771428571428571,11.343860413058101,31.47109743908998,2,1,11,0.24285714285714285,10.114285714285714,9.545048939069893,28.797325227729548,0,0,1
0_0_0_10_14_16,-24.0,43,multiscale_only_diverse32,32,70,offpacket_bootstrap,white,0.0,0.0,0.0,0.3,15.771428571428572,9.16601308855544,28.427709698097743,0.5857142857142857,79.04285714285714,0.05743007474523899,24.001750834900935,0,20,37,0.3142857142857143,15.514285714285714,9.159302824940928,28.390776390562074,0,1,3,0.3,21.728571428571428,7.133612510824946,21.939142876066196,1,1,8,0.35714285714285715,63.15714285714286,2.358654164076948,17.782847196068097,0,4,17,0.3,15.785714285714286,9.084968812402405,34.977946049479435,0,0,4,0.2571428571428571,12.528571428571428,11.075213412518048,31.330521564707826,3,0,12,0.2571428571428571,12.914285714285715,11.015038964757055,31.097698027926157,3,0,13,0.3142857142857143,15.514285714285714,9.159302824940928,28.390776390562074,0,1,3
0_0_0_10_14_16,-25.0,43,multiscale_only_diverse32,32,70,offpacket_bootstrap,white,0.0,0.0,0.0,0.3142857142857143,23.97142857142857,8.786533086523121,28.03064446673279,0.6,85.04285714285714,-0.22776412022290032,23.677252091172846,0,20,38,0.3142857142857143,22.9,8.782350648813638,27.994331491452858,0,0,1,0.3142857142857143,31.4,6.880257428016683,21.67638544785499,0,0,6,0.35714285714285715,76.94285714285714,2.1798886983396857,17.594046153245504,0,3,17,0.34285714285714286,23.514285714285716,8.582224530801572,34.44074750955021,0,2,6,0.2571428571428571,20.614285714285714,10.739029839411495,30.944750177003346,4,0,13,0.2571428571428571,21.214285714285715,10.687068735450014,30.71501873496317,4,0,14,0.3142857142857143,22.9,8.782350648813638,27.994331491452858,0,0,1
