dataset,target_snr_db,packet_count,center_symbol_ser,center_symbol_accuracy,center_crc_valid_rate,multi_symbol_ser,multi_symbol_accuracy,multi_crc_valid_rate,selected_symbol_ser,selected_symbol_accuracy,selected_crc_valid_rate,selected_ser_gain_vs_center,selected_crc_gain_vs_center,selected_ser_gain_vs_multi,selected_crc_gain_vs_multi,mean_locked_ratio,mean_false_lock_rate,mean_uncertain_candidate_recall,mean_phase_line_r2,mean_phase_line_rmse_pi
0_0_0_10_14_32,-16.0,7,0.1346938775510204,0.8653061224489795,0.8571428571428571,0.07755102040816327,0.9224489795918368,0.8571428571428571,0.08571428571428572,0.9142857142857144,0.8571428571428571,0.0489795918367347,0.0,-0.00816326530612245,0.0,0.7551020408163266,0.0,0.7999999999999999,0.872483402473803,0.3999355089287336
0_0_0_10_14_32,-17.0,7,0.15102040816326529,0.8489795918367348,0.5714285714285714,0.09387755102040816,0.9061224489795919,0.8571428571428571,0.1142857142857143,0.8857142857142858,0.8571428571428571,0.03673469387755099,0.2857142857142857,-0.02040816326530613,0.0,0.7387755102040817,0.0,0.7815126050420168,0.9231943110482479,0.3725710896443637
0_0_0_10_14_32,-18.0,7,0.18367346938775506,0.8163265306122449,0.0,0.1142857142857143,0.8857142857142858,0.8571428571428571,0.12653061224489795,0.873469387755102,0.8571428571428571,0.057142857142857106,0.8571428571428571,-0.012244897959183654,0.0,0.7428571428571429,0.0,0.7795918367346939,0.923423570609306,0.37096295804067075
0_0_0_10_14_32,-19.0,7,0.2653061224489796,0.7346938775510203,0.0,0.11836734693877551,0.8816326530612244,0.8571428571428571,0.13061224489795917,0.8693877551020408,0.8571428571428571,0.13469387755102044,0.8571428571428571,-0.012244897959183654,0.0,0.7183673469387755,0.0,0.9142857142857144,0.922519946154973,0.3771830081611912
0_0_0_10_14_32,-20.0,7,0.3959183673469387,0.6040816326530614,0.0,0.14285714285714285,0.8571428571428571,0.7142857142857143,0.15918367346938775,0.8408163265306123,0.42857142857142855,0.23673469387755094,0.42857142857142855,-0.0163265306122449,-0.28571428571428575,0.6408163265306123,0.0,0.889795918367347,0.8356639543617225,0.35341279602129666
0_0_0_10_14_32,-21.0,7,0.5428571428571428,0.4571428571428572,0.0,0.15918367346938772,0.8408163265306123,0.42857142857142855,0.19999999999999998,0.7999999999999999,0.14285714285714285,0.34285714285714286,0.14285714285714285,-0.04081632653061226,-0.2857142857142857,0.5428571428571429,0.0,0.8612244897959184,0.8171994306633964,0.35657835799061655
0_0_0_10_14_32,-22.0,7,0.673469387755102,0.32653061224489793,0.0,0.24489795918367346,0.7551020408163266,0.0,0.3020408163265306,0.6979591836734693,0.0,0.3714285714285714,0.0,-0.05714285714285716,0.0,0.36326530612244895,0.0,0.8450606329488316,0.6763720039785637,0.37456393435852614
0_0_0_10_14_32,-23.0,7,0.7755102040816327,0.22448979591836737,0.0,0.34285714285714286,0.6571428571428573,0.0,0.4816326530612245,0.5183673469387755,0.0,0.29387755102040825,0.0,-0.13877551020408163,0.0,0.22040816326530613,0.0,0.7687861764216445,0.7214881375683192,0.2743180313727347
0_0_0_10_14_32,-24.0,7,0.8530612244897959,0.14693877551020407,0.0,0.5142857142857143,0.48571428571428577,0.0,0.6204081632653061,0.37959183673469393,0.0,0.2326530612244898,0.0,-0.10612244897959178,0.0,0.1346938775510204,0.0,0.6828078901811621,0.5709736064527212,0.441069846677666
0_0_0_10_14_32,-25.0,7,0.8979591836734694,0.1020408163265306,0.0,0.6489795918367347,0.35102040816326535,0.0,0.7346938775510203,0.26530612244897955,0.0,0.16326530612244905,0.0,-0.08571428571428563,0.0,0.061224489795918366,0.0,0.5361003052247292,0.7810109908520486,0.32088143078719095
0_0_0_10_14_32,-26.0,7,0.9346938775510203,0.06530612244897961,0.0,0.763265306122449,0.236734693877551,0.0,0.8530612244897958,0.14693877551020407,0.0,0.08163265306122447,0.0,-0.0897959183673468,0.0,0.024489795918367346,0.0,0.42432109207319296,0.940266922143506,0.18751534635345551
mean_of_datasets,-12.0,28,0.02040816326530612,0.9795918367346937,0.9523809523809524,0.004081632653061224,0.9959183673469388,0.9523809523809524,0.008163265306122448,0.9918367346938775,0.9523809523809524,0.012244897959183673,0.0,-0.004081632653061224,0.0,0.8658256029684601,0.0,0.4653679653679654,0.9329636132271547,0.29634659170173044
mean_of_datasets,-13.0,28,0.02585034013605442,0.9741496598639455,0.9523809523809524,0.008163265306122448,0.9918367346938775,0.9523809523809524,0.010884353741496598,0.9891156462585035,0.9523809523809524,0.014965986394557824,0.0,-0.0027210884353741486,0.0,0.8599752628324057,0.0,0.4971139971139971,0.9327077780964695,0.2957629624890277
mean_of_datasets,-14.0,28,0.034013605442176874,0.9659863945578232,0.9523809523809524,0.012244897959183673,0.9877551020408163,0.9523809523809524,0.012244897959183673,0.9877551020408163,0.9523809523809524,0.0217687074829932,0.0,0.0,0.0,0.844687693259122,0.0,0.5683418031244117,0.9252350584533088,0.3077357459856765
mean_of_datasets,-15.0,28,0.043042671614100185,0.9569573283858998,0.9220779220779222,0.017687074829931974,0.982312925170068,0.9523809523809524,0.02585034013605442,0.9741496598639455,0.9523809523809524,0.01719233147804576,0.030303030303030314,-0.008163265306122448,0.0,0.8411008039579468,0.0,0.5656343656343656,0.884725097093047,0.3147322324632951
mean_of_datasets,-16.0,28,0.05407544836116265,0.9459245516388374,0.7917748917748918,0.02585034013605442,0.9741496598639455,0.9523809523809524,0.029523809523809525,0.9704761904761905,0.919047619047619,0.02455163883735313,0.1272727272727273,-0.0036734693877551023,-0.033333333333333326,0.8400123685837971,0.0,0.5575757575757575,0.9038488263677052,0.2931900033179085
mean_of_datasets,-17.0,28,0.0868769325912183,0.9131230674087817,0.5419913419913419,0.031292517006802724,0.9687074829931973,0.9523809523809524,0.040952380952380955,0.959047619047619,0.8857142857142857,0.045924551638837345,0.3437229437229437,-0.009659863945578233,-0.06666666666666665,0.8336178107606679,0.0,0.5514132925897631,0.9205329158346283,0.28534350909363915
mean_of_datasets,-18.0,28,0.14390847247990102,0.856091527520099,0.16363636363636366,0.03991341991341992,0.9600865800865801,0.8887445887445887,0.04685219542362399,0.953147804576376,0.8220779220779221,0.09705627705627702,0.6584415584415585,-0.006938775510204075,-0.0666666666666667,0.83004329004329,0.0,0.6113790970933828,0.9163740908007698,0.2842513707947425
mean_of_datasets,-19.0,28,0.24341372912801482,0.7565862708719852,0.0,0.044131106988249846,0.9558688930117502,0.8554112554112554,0.05868893011750154,0.9413110698824984,0.7887445887445886,0.1847247990105133,0.7887445887445886,-0.014557823129251695,-0.0666666666666667,0.7879406307977735,0.0,0.8380952380952381,0.8757862295723154,0.2817036828756579
mean_of_datasets,-20.0,28,0.3733580705009276,0.6266419294990725,0.0,0.06805194805194804,0.931948051948052,0.6502164502164502,0.1015460729746444,0.8984539270253556,0.4004329004329004,0.2718119975262832,0.4004329004329004,-0.03349412492269635,-0.2497835497835498,0.709882498453927,0.0,0.9240689951870076,0.8764516102390649,0.2563691269843216
mean_of_datasets,-21.0,28,0.5187012987012988,0.4812987012987013,0.0,0.12024737167594308,0.879752628324057,0.4004329004329004,0.15653679653679653,0.8434632034632035,0.2445887445887446,0.3621645021645022,0.2445887445887446,-0.03628942486085344,-0.1558441558441558,0.5836363636363636,0.0,0.9265244817294507,0.8449061658121356,0.27329575995178884
mean_of_datasets,-22.0,28,0.6463079777365492,0.3536920222634508,0.0,0.2042300556586271,0.795769944341373,0.09999999999999999,0.2626716141001855,0.7373283858998144,0.06363636363636364,0.3836363636363636,0.06363636363636364,-0.058441558441558454,-0.036363636363636355,0.40056895485466915,0.0016835016835016834,0.8871025980833466,0.781593005591315,0.2664549053014445
mean_of_datasets,-23.0,28,0.7674211502782932,0.23257884972170687,0.0,0.3322077922077922,0.6677922077922078,0.0,0.4098948670377242,0.5901051329622758,0.0,0.35752628324056895,0.0,-0.07768707482993199,0.0,0.25572047000618425,0.004545454545454546,0.8036381543366152,0.7904877346061685,0.2828191705215661
mean_of_datasets,-24.0,28,0.8489424860853433,0.15105751391465677,0.0,0.5058874458874459,0.4941125541125541,0.0,0.5894001236858379,0.41059987631416206,0.0,0.2595423623995053,0.0,-0.08351267779839207,0.0,0.15165120593692022,0.016287878787878785,0.6964344465573263,0.7304172313979532,0.3236658208666777
mean_of_datasets,-25.0,28,0.9098824984539271,0.090117501546073,0.0,0.6491403834260977,0.35085961657390236,0.0,0.7057637600494743,0.29423623995052567,0.0,0.20411873840445285,0.0,-0.05662337662337654,0.0,0.06421768707482993,0.05782828282828283,0.567353576723347,0.7046382467920872,0.3059082466825185
mean_of_datasets,-26.0,28,0.9474953617810759,0.05250463821892395,0.0,0.7760667903525048,0.22393320964749533,0.0,0.8339641311069882,0.16603586889301172,0.0,0.11353123067408784,0.0,-0.05789734075448342,0.0,0.03638837353123068,0.04464646464646465,0.43590625653087156,0.8331842710067289,0.20070727205829594
