target_snr_db,center_argmax_symbol_ser,multi_offset_argmax_symbol_ser,legacy_phase_line_symbol_ser,savaux_hard_symbol_ser,savaux_phase_symbol_ser,stage1_candidate_recall,viterbi_candidate_recall
-26.0,0.9418181818181818,0.7911688311688311,0.6088311688311687,0.40779220779220776,0.34857142857142853,0.9402597402597402,0.9402597402597402
-25.5,0.9283116883116882,0.7355844155844157,0.524155844155844,0.33038961038961034,0.26545454545454544,0.9636363636363636,0.9636363636363636
-25.0,0.9096103896103896,0.668051948051948,0.4301298701298701,0.2472727272727273,0.1875324675324675,0.9787012987012987,0.9787012987012987
-24.5,0.8846753246753247,0.5864935064935065,0.32675324675324674,0.1771428571428571,0.12883116883116885,0.9896103896103897,0.9896103896103897
-24.0,0.8535064935064935,0.5101298701298702,0.24571428571428564,0.12311688311688311,0.07792207792207792,0.9942857142857143,0.9942857142857143
-23.5,0.8155844155844155,0.4207792207792208,0.17714285714285713,0.0774025974025974,0.04467532467532468,0.9963636363636365,0.9963636363636365
-23.0,0.7677922077922077,0.34025974025974026,0.12207792207792205,0.03896103896103896,0.01922077922077922,0.9979220779220779,0.9979220779220779
-22.5,0.7262337662337662,0.2581818181818182,0.08311688311688312,0.020259740259740262,0.01038961038961039,0.9994805194805195,0.9994805194805195
-22.0,0.6644155844155843,0.1854545454545454,0.047272727272727265,0.01090909090909091,0.004155844155844156,1.0,1.0
