packet_index,frame_index,event_index,payload_len,cr,has_crc,ldro,symbol_count,gt_compared_symbols,center_argmax_raw_ser,center_argmax_symbol_ser,multi_offset_argmax_raw_ser,multi_offset_argmax_symbol_ser,legacy_phase_line_raw_ser,legacy_phase_line_symbol_ser,savaux_hard_raw_ser,savaux_hard_symbol_ser,savaux_phase_raw_ser,savaux_phase_symbol_ser,savaux_guarded_raw_ser,savaux_guarded_symbol_ser,savaux_phase_gain_vs_savaux,savaux_guarded_gain_vs_savaux,savaux_guarded_gain_vs_phase,savaux_phase_gain_vs_legacy,savaux_guarded_gain_vs_legacy,stage1_candidate_hits,stage1_candidate_total,stage1_candidate_recall,legacy_candidate_hits,legacy_candidate_total,legacy_candidate_recall,viterbi_candidate_recall,hard_anchor_count,hard_anchor_error_count,hard_anchor_error_rate,mean_selected_branch_agreement,trajectory_score,mean_phase_score,mean_amp_score,beam_final_size,guard_accept_phase,guard_reason,guard_change_count,guard_eval_rmse_gain_pi,guard_hard_eval_rmse_pi,guard_phase_eval_rmse_pi,guard_changed_mean_energy_drop_db,guard_mean_phase_score,error,savaux_phase_payload_hex,savaux_phase_crc_valid,savaux_phase_crc_computed,savaux_phase_crc_received,savaux_phase_decoded_payload_len,savaux_phase_decode_error,savaux_guarded_payload_hex,savaux_guarded_crc_valid,savaux_guarded_crc_computed,savaux_guarded_crc_received,savaux_guarded_decoded_payload_len,savaux_guarded_decode_error,dataset,target_snr_db,noise_seed
1,0,1,33,1,1,0,35,35,0.9428571428571428,0.9428571428571428,0.8571428571428571,0.8571428571428571,0.6857142857142857,0.6857142857142857,0.4857142857142857,0.4857142857142857,0.42857142857142855,0.42857142857142855,0.4857142857142857,0.4857142857142857,0.05714285714285716,0.0,-0.05714285714285716,0.2571428571428572,0.2,32,35,0.9142857142857143,17,35,0.4857142857142857,0.9142857142857143,3,0,0.0,0.9176196288470901,0.8685542814179891,0.9957305646284725,0.985627784722648,16,0,too_many_changes,8,0.24574613510254048,0.47837155986868346,0.23262542476614298,-0.2857183359061177,0.9957305646284725,,405422230818cbc85c74bd76377431323338392b3a3d1db63fca4342437856b43a,0,0x80e8,0x4f14,33,,40d4a2b39818c2c85c74bd76377431322339293b3b3d0fb73dea62404378569418,0,0xea17,0x4d34,33,,0_0_0_10_14_16,-25.5,42
2,1,2,33,1,1,0,35,35,0.9714285714285714,0.9714285714285714,0.7714285714285715,0.7714285714285715,0.5142857142857142,0.5142857142857142,0.4,0.4,0.2571428571428571,0.2571428571428571,0.4,0.4,0.1428571428571429,0.0,-0.1428571428571429,0.2571428571428571,0.11428571428571421,34,35,0.9714285714285714,24,35,0.6857142857142857,0.9714285714285714,3,0,0.0,0.9265585143184004,0.8804381810880028,0.9944876334883267,0.976767587430321,4,0,too_many_changes,7,0.073110728270608,0.5154386943727005,0.4423279661020925,-0.5437065207886749,0.9944876334883267,,400437361100078050b839fa7f38bd323338393a3b2cadb626586126077c503012,0,0x0c19,0x08a0,33,,400437361100078050b839fa7f38bd323339283b2a2df9b2230de48e07fc503a12,0,0x6fd6,0x08a0,33,,0_0_0_10_14_16,-25.5,42
3,2,3,33,1,1,0,35,35,0.9714285714285714,0.9714285714285714,0.8857142857142857,0.8857142857142857,0.7428571428571429,0.7428571428571429,0.45714285714285713,0.45714285714285713,0.4,0.4,0.45714285714285713,0.45714285714285713,0.057142857142857106,0.0,-0.057142857142857106,0.34285714285714286,0.28571428571428575,30,35,0.8571428571428571,20,35,0.5714285714285714,0.8571428571428571,3,0,0.0,0.923078563146951,0.8356625144980525,0.9875095146997482,0.9869046024280156,4,0,too_many_changes,4,0.14295082959859318,0.531054181021556,0.3881033514229628,-0.5473147797810649,0.9875095146997482,,40f4532d8d5a29506a4452353334353637b938b3ba7c7dba338459424378563513,0,0x2389,0xc08c,33,,40f4532d8d5a29506a4452353334353637b938b3ba7c753a330c594243785675db,0,0x6e5d,0x5804,33,,0_0_0_10_14_16,-25.5,42
5,3,5,33,1,1,0,35,35,0.9142857142857143,0.9142857142857143,0.8,0.8,0.5142857142857142,0.5142857142857142,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.0,0.0,0.0,0.08571428571428569,0.08571428571428569,34,35,0.9714285714285714,23,35,0.6571428571428571,0.9714285714285714,7,0,0.0,0.9222826123863377,0.854243701570159,0.9957853497726858,0.9806495133730759,16,0,too_many_changes,8,0.27898993043866255,0.6277444802363676,0.3487545497977051,-0.3904474980084296,0.9957853497726858,,404433207360140149300230232425373738393a3bbc35363fc0c94a4bf05eec92,0,0x2e32,0xf9e0,33,,404433207360140149300230322435263638393a3bbc3d36bfc8c9ca43f85eec93,0,0x89d6,0xcaf0,33,,0_0_0_10_14_16,-25.5,42
6,4,6,33,1,1,0,35,35,0.9714285714285714,0.9714285714285714,0.7142857142857143,0.7142857142857143,0.42857142857142855,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.2,0.2,0.2857142857142857,0.2857142857142857,0.08571428571428569,0.0,-0.08571428571428569,0.22857142857142854,0.14285714285714285,33,35,0.9428571428571428,28,35,0.8,0.9428571428571428,6,0,0.0,0.9301945831754669,0.8679275501000756,0.9961264929398593,0.9760912710904959,16,0,too_many_changes,7,0.06991072113891103,0.31420834299973976,0.24429762186082873,-0.5612428264623118,0.9961264929398593,,400437225544070858b0393a31143534b7b0b1b23b343dbe37c04142417a563612,0,0xbe61,0x0e51,33,,404455263164070858b0393a311435343730b9bab33435bebfc8c94a41f2d6361a,0,0x0769,0x0ed9,33,,0_0_0_10_14_16,-25.5,42
8,5,8,33,1,1,0,35,35,1.0,1.0,0.7714285714285715,0.7714285714285715,0.4857142857142857,0.4857142857142857,0.3142857142857143,0.3142857142857143,0.2,0.2,0.3142857142857143,0.3142857142857143,0.11428571428571427,0.0,-0.11428571428571427,0.2857142857142857,0.17142857142857143,34,35,0.9714285714285714,24,35,0.6857142857142857,0.9714285714285714,6,0,0.0,0.9168369103375302,0.8522519910828137,0.9974121194044829,0.9599834510302104,16,0,too_many_changes,7,0.21844845798681445,0.4752281823001567,0.25677972431334223,-1.0597078058163842,0.9974121194044829,,40443322110049001830713633bc35b62f29283a3a1c3f3e3f624360637a743612,0,0x959d,0x8e2a,33,,40c4b322190841001830713677fc75b66b2d687a3e3c3f1c1d604142657c563612,0,0x1955,0x8e2a,33,,0_0_0_10_14_16,-25.5,42
9,6,9,33,1,1,0,35,35,0.9142857142857143,0.9142857142857143,0.8571428571428571,0.8571428571428571,0.6,0.6,0.37142857142857144,0.37142857142857144,0.22857142857142856,0.22857142857142856,0.37142857142857144,0.37142857142857144,0.14285714285714288,0.0,-0.14285714285714288,0.37142857142857144,0.22857142857142854,34,35,0.9714285714285714,25,35,0.7142857142857143,0.9714285714285714,7,0,0.0,0.9425903012996139,0.8615123859291831,0.9900133911317288,0.9844825264914371,16,0,too_many_changes,6,0.03369518359035095,0.5328115451453441,0.49911636155499317,-0.42842824492190673,0.9900133911317288,,4044332211000a005830317273707132b3b835f633383d3e3f4041404378561411,0,0xb9ed,0xfbd4,33,,4044332211000a005830315271525332b3b835f633683c7a2b15c0e2c9f07c1c11,0,0x8629,0xfbd4,33,,0_0_0_10_14_16,-25.5,42
10,7,10,33,1,1,0,35,35,0.9428571428571428,0.9428571428571428,0.8857142857142857,0.8857142857142857,0.6571428571428571,0.6571428571428571,0.34285714285714286,0.34285714285714286,0.3142857142857143,0.3142857142857143,0.34285714285714286,0.34285714285714286,0.02857142857142858,0.0,-0.02857142857142858,0.34285714285714286,0.3142857142857143,33,35,0.9428571428571428,22,35,0.6285714285714286,0.9428571428571428,4,0,0.0,0.9170264262055673,0.8567211280529522,0.9979070671377174,0.9696028440536588,4,0,too_many_changes,9,0.09591564018148496,0.42533947773209213,0.32942383755060717,-0.5681372753696675,0.9979070671377174,,4064132031020b0258113333311635343538393a3b7c7d7a3f40d1d492a4273312,0,0x6f61,0x0552,33,,406433023320091249112332311635343538393a3b5c7f583f6083c2859654a613,0,0xbf03,0x8552,33,,0_0_0_10_14_16,-25.5,42
11,8,11,33,1,1,0,35,35,0.9714285714285714,0.9714285714285714,0.7428571428571429,0.7428571428571429,0.5428571428571428,0.5428571428571428,0.17142857142857143,0.17142857142857143,0.2857142857142857,0.2857142857142857,0.17142857142857143,0.17142857142857143,-0.11428571428571427,0.0,0.11428571428571427,0.2571428571428571,0.3714285714285714,35,35,1.0,30,35,0.8571428571428571,1.0,7,0,0.0,0.9328133065494013,0.799835455321661,0.9847521674512824,0.9771309926872949,16,0,too_many_changes,8,-0.012256212456960847,0.5260367099050832,0.5382929223620441,-0.4738700480912967,0.9847521674512824,,4054223211110d411930213331343734b5b1b12aa31d3f1e3d4053425378563412,0,0xe118,0xcd6f,33,,4044332211001c0148302033313437343538b9bab33c3d3e3f4051425378563412,0,0x4c21,0xcd6f,33,,0_0_0_10_14_16,-25.5,42
12,9,12,33,1,1,0,35,35,0.8,0.8,0.42857142857142855,0.42857142857142855,0.3142857142857143,0.3142857142857143,0.14285714285714285,0.14285714285714285,0.22857142857142856,0.22857142857142856,0.14285714285714285,0.14285714285714285,-0.08571428571428572,0.0,0.08571428571428572,0.08571428571428572,0.17142857142857143,35,35,1.0,32,35,0.9142857142857143,1.0,12,0,0.0,0.9349870334255822,0.7967773584651516,0.9823483161028939,0.9806274509110667,4,0,too_many_changes,4,0.07348878053574104,0.5882931244972427,0.5148043439615017,-0.8367352631240327,0.9823483161028939,,4044332211000d005830311211143514051a0a2a2b3f3d3e3f4051d25b795e3d12,0,0x20d5,0x8cdf,33,,4044332211000d005830311231163516151a1b3a3b3e3d3e3f4041c24b785e3c12,0,0x8e9f,0x8cdf,33,,0_0_0_10_14_16,-25.5,42
13,10,13,33,1,1,0,35,35,0.8571428571428571,0.8571428571428571,0.4857142857142857,0.4857142857142857,0.22857142857142856,0.22857142857142856,0.08571428571428572,0.08571428571428572,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.028571428571428574,0.028571428571428574,0.0,0.17142857142857143,0.17142857142857143,35,35,1.0,32,35,0.9142857142857143,1.0,15,0,0.0,0.9432053135869345,0.8582483863689347,0.996936807042467,0.9971364648763015,1,1,accepted,2,0.036891432278694625,0.2745935496228971,0.2377021173442025,-0.22548179378795496,0.996936807042467,,4044732655400a005830313233343536b730b9323b343d3e3f4041424378563412,0,0x9637,0x4607,33,,4044732655400a005830313233343536b730b9323b343d3e3f4041424378563412,0,0x9637,0x4607,33,,0_0_0_10_14_16,-25.5,42
1,0,1,33,1,1,0,35,35,0.9142857142857143,0.9142857142857143,0.8285714285714286,0.8285714285714286,0.6,0.6,0.34285714285714286,0.34285714285714286,0.2571428571428571,0.2571428571428571,0.34285714285714286,0.34285714285714286,0.08571428571428574,0.0,-0.08571428571428574,0.34285714285714286,0.2571428571428571,33,35,0.9428571428571428,23,35,0.6571428571428571,0.9428571428571428,4,0,0.0,0.914774918681167,0.881787012785474,0.9983003261939235,0.9758040219824206,16,0,too_many_changes,8,0.12031375861730678,0.2746653532380599,0.15435159462075312,-0.500396547326371,0.9983003261939235,,4054222308184b405c743576377431323338392b3a3d3db63fc841424378563432,0,0xc586,0x4f14,33,,40d4a2b39818c2c85c74bd76377431322339293b3b3d3db63fc841424378561410,0,0xca0c,0x4d34,33,,0_0_0_10_14_16,-25.0,42
2,1,2,33,1,1,0,35,35,0.9714285714285714,0.9714285714285714,0.7714285714285715,0.7714285714285715,0.45714285714285713,0.45714285714285713,0.3142857142857143,0.3142857142857143,0.22857142857142856,0.22857142857142856,0.3142857142857143,0.3142857142857143,0.08571428571428572,0.0,-0.08571428571428572,0.22857142857142856,0.14285714285714285,35,35,1.0,24,35,0.6857142857142857,1.0,7,0,0.0,0.9360053623778455,0.8729431579981615,0.9974829428009523,0.9721766154881717,4,0,too_many_changes,6,0.404041264012605,0.605473890042851,0.20143262603024603,-0.8428243616891536,0.9974829428009523,,400437261100078050b839fa3b7cf9763338393a3b2cadb626586126077c503012,0,0xd03e,0x08a0,33,,400437361100078050b839fa7f38bd323338393a3b2cf9b2230de48e07fc503a12,0,0xa624,0x08a0,33,,0_0_0_10_14_16,-25.0,42
3,2,3,33,1,1,0,35,35,0.9714285714285714,0.9714285714285714,0.7714285714285715,0.7714285714285715,0.5714285714285714,0.5714285714285714,0.4,0.4,0.2571428571428571,0.2571428571428571,0.4,0.4,0.1428571428571429,0.0,-0.1428571428571429,0.3142857142857143,0.17142857142857137,31,35,0.8857142857142857,25,35,0.7142857142857143,0.8857142857142857,6,0,0.0,0.9193977296958055,0.8425971063693359,0.9978113904708508,0.9487814288324798,4,0,too_many_changes,10,0.24777114657607638,0.4585815480643441,0.2108104014882677,-0.8913716887527237,0.9978113904708508,,407413210112156369766336333435363738393a3b7c7dfe77c05d424378563513,0,0x497a,0xc08c,33,,40f41329891a2d506a4452353334353637b938b3ba7c753a330c5942437856359b,0,0xac32,0x5804,33,,0_0_0_10_14_16,-25.0,42
5,3,5,33,1,1,0,35,35,0.8857142857142857,0.8857142857142857,0.7428571428571429,0.7428571428571429,0.5428571428571428,0.5428571428571428,0.37142857142857144,0.37142857142857144,0.34285714285714286,0.34285714285714286,0.37142857142857144,0.37142857142857144,0.02857142857142858,0.0,-0.02857142857142858,0.19999999999999996,0.17142857142857137,34,35,0.9714285714285714,24,35,0.6857142857142857,0.9714285714285714,10,0,0.0,0.9266504115145239,0.838949665476908,0.9964120132143012,0.9800764349795218,40,0,too_many_changes,6,0.22570888217170543,0.5533070453687737,0.3275981631970683,-0.5629089552945253,0.9964120132143012,,404433207360140149300220232535373638393a3bbc35363fc04942437856e493,0,0x1027,0xcaf0,33,,404433207360140149300230322435263638393a3bbc3d36bfc84942437856f492,0,0x716c,0xcbe1,33,,0_0_0_10_14_16,-25.0,42
6,4,6,33,1,1,0,35,35,0.9714285714285714,0.9714285714285714,0.5714285714285714,0.5714285714285714,0.3142857142857143,0.3142857142857143,0.22857142857142856,0.22857142857142856,0.14285714285714285,0.14285714285714285,0.22857142857142856,0.22857142857142856,0.08571428571428572,0.0,-0.08571428571428572,0.17142857142857143,0.08571428571428572,33,35,0.9428571428571428,31,35,0.8857142857142857,0.9428571428571428,9,0,0.0,0.9279715043000781,0.866508230382506,0.9966306424701936,0.983887601848707,4,0,too_many_changes,6,0.06788875178230433,0.3029554636399139,0.23506671185760955,-0.4343642646044164,0.9966306424701936,,400437225544070858b0393a33343536b7b0b1b23b343d3e3f404142417a563612,0,0x1dc4,0x0e51,33,,404455263164070858b0393a311435343730b9bab33435bebfc84942417a563612,0,0xa3cb,0x0e51,33,,0_0_0_10_14_16,-25.0,42
8,5,8,33,1,1,0,35,35,0.9428571428571428,0.9428571428571428,0.6285714285714286,0.6285714285714286,0.37142857142857144,0.37142857142857144,0.22857142857142856,0.22857142857142856,0.14285714285714285,0.14285714285714285,0.22857142857142856,0.22857142857142856,0.08571428571428572,0.0,-0.08571428571428572,0.2285714285714286,0.14285714285714288,35,35,1.0,28,35,0.8,1.0,8,0,0.0,0.9287473786330456,0.8533323518759092,0.9954842733326325,0.9765280914650473,4,0,too_many_changes,4,0.06914857562075871,0.3317484232533497,0.262599847632591,-1.0375190677714068,0.9954842733326325,,40443322110049001830713633bc35b63f38393a3b1c3f3e3f6243426178563612,0,0x3b1b,0x8e2a,33,,40c4b322190841001830713677fc75b62b29283a3a3c3f1c1d6041426178563612,0,0x082a,0x8e2a,33,,0_0_0_10_14_16,-25.0,42
9,6,9,33,1,1,0,35,35,0.8857142857142857,0.8857142857142857,0.7428571428571429,0.7428571428571429,0.5142857142857142,0.5142857142857142,0.2571428571428571,0.2571428571428571,0.14285714285714285,0.14285714285714285,0.2571428571428571,0.2571428571428571,0.11428571428571427,0.0,-0.11428571428571427,0.3714285714285714,0.2571428571428571,34,35,0.9714285714285714,26,35,0.7428571428571429,0.9714285714285714,10,0,0.0,0.9433599438251962,0.8498571568419988,0.9970249633251266,0.9533504836341901,40,0,too_many_changes,7,0.3218280705714101,0.5327283348533891,0.210900264281979,-1.2097208965768862,0.9970249633251266,,4044332211000a005830313233343536b778f1b637343d3e3f4041404378563413,0,0x3347,0xd9f6,33,,4044332211000a005830317273707132b3b835f633783d7a3b0441624178741411,0,0x2f5b,0xfbd4,33,,0_0_0_10_14_16,-25.0,42
10,7,10,33,1,1,0,35,35,0.9142857142857143,0.9142857142857143,0.8571428571428571,0.8571428571428571,0.5714285714285714,0.5714285714285714,0.2571428571428571,0.2571428571428571,0.2857142857142857,0.2857142857142857,0.2571428571428571,0.2571428571428571,-0.02857142857142858,0.0,0.02857142857142858,0.2857142857142857,0.3142857142857143,33,35,0.9428571428571428,26,35,0.7428571428571429,0.9428571428571428,7,0,0.0,0.9212425441555668,0.8637445701853478,0.9969888403025651,0.9724293334845229,4,0,too_many_changes,7,0.11736828773312996,0.4238655569222938,0.3064972691891638,-0.6632688432194032,0.9969888403025651,,4064132031020b0058313133311635343538393a3b7c7d7a3f40d1d492a4273312,0,0xd007,0x0552,33,,406433023320091049312132311635343538393a3b7c7d7a3f4081c28596542613,0,0xfa4a,0x0552,33,,0_0_0_10_14_16,-25.0,42
