dataset,snr_db,seed,packet_index,payload_symbol_index,frame_symbol_index,gt_bin,ordinary_fft_bin,savaux_bin,branch_gls_bin,savaux_dual_bin,proposed_bin,savaux_top_l_contains_gt,gls_top_l_contains_gt,phase_observations,phase_rmse_rad,phase_reliability,adaptive_consistency_weight,effective_min_consistency_gain,predicted_phase_rad,predicted_fractional_bin,predicted_timing_offset_chips,timing_offset_at_reference_chips,timing_slope_chips_per_symbol,timing_fit_consistency,timing_grid_contrast,frequency_rmse_bins,selected_pair_consistency,selected_pair_phase_residual_rad,gls_candidates,gls_candidate_consistency,gls_candidate_loss_db
0_0_0_10_14_32,-22.0,42,0,13,21,562,947,262,262,262,262,1,1,8,0.8775730320019337,0.9283126162519879,0.27849378487559634,0.12,0.14384024394282735,-0.011386518497018244,-0.051122194513715746,-0.051122194513715746,0.0,0.9283126162519879,0.1619886047874708,0.17652412071063722,0.706265196159618,1.4979631854863213,262|568|562|184|450|780|160|838,0.7062652|0.57438213|0.64703035|0.99246389|0.50279951|0.7091656|0.56430252|0.91229269,0|-1.3949473|-1.521806|-1.6035635|-1.6462541|-1.7183645|-1.726181|-1.7338674
0_0_0_10_14_32,-22.0,42,0,14,22,478,3,839,839,839,839,0,0,8,0.8775730320019337,0.9283126162519879,0.27849378487559634,0.12,0.16392707786653848,-0.011386518497018244,-0.051122194513715746,-0.051122194513715746,0.0,0.9283126162519879,0.1619886047874708,0.17652412071063722,0.994324671539237,-0.36575916419473065,839|656|205|335|808|167|203|211,0.99432467|0.85515165|0.80707054|0.79694824|0.86121148|0.64530036|0.5679699|0.64954773,0|-1.5340207|-2.3766572|-2.6254481|-2.7377603|-2.8697263|-2.8837525|-2.9282485
0_0_0_10_14_32,-22.0,42,0,15,23,267,856,437,437,437,437,0,0,8,0.8775730320019337,0.9283126162519879,0.27849378487559634,0.12,0.18401391179024962,-0.011386518497018244,-0.051122194513715746,-0.051122194513715746,0.0,0.9283126162519879,0.1619886047874708,0.17652412071063722,0.9781134327948564,0.19637691959779793,437|171|101|732|632|329|287|888,0.97811343|0.83043572|0.67703782|0.95142992|0.99005747|0.7985664|0.61300126|0.99707103,0|-0.34157441|-0.42478463|-1.0018979|-1.0255011|-1.2150473|-1.3184748|-1.636815
0_0_0_10_14_32,-22.0,42,0,16,24,917,567,984,984,984,984,1,1,8,0.8775730320019337,0.9283126162519879,0.27849378487559634,0.12,0.20410074571396064,-0.011386518497018244,-0.051122194513715746,-0.051122194513715746,0.0,0.9283126162519879,0.1619886047874708,0.17652412071063722,0.9661288129753868,1.143847140746307,984|453|166|935|550|917|397|163,0.96612881|0.90750531|0.41718046|0.88157286|0.80049944|0.95537306|0.90938915|0.6274341,0|-0.33350442|-0.45614808|-0.47999832|-0.5387722|-0.75921837|-0.96032175|-0.99585165
0_0_0_10_14_32,-22.0,42,0,17,25,656,531,224,224,224,224,0,0,8,0.8775730320019337,0.9283126162519879,0.27849378487559634,0.12,0.22418757963767177,-0.011386518497018244,-0.051122194513715746,-0.051122194513715746,0.0,0.9283126162519879,0.1619886047874708,0.17652412071063722,0.9690218218898028,0.7345028620727998,224|381|207|65|347|714|37|278,0.96902182|0.71811179|0.68730699|0.78082889|0.87491493|0.89900928|0.88828224|0.90375023,0|-0.065880191|-0.091619384|-0.11627522|-0.23523937|-0.37451502|-0.66106155|-0.74826626
0_0_0_10_14_32,-22.0,42,0,18,26,889,456,553,553,553,553,1,1,8,0.8775730320019337,0.9283126162519879,0.27849378487559634,0.12,0.2442744135613829,-0.011386518497018244,-0.051122194513715746,-0.051122194513715746,0.0,0.9283126162519879,0.1619886047874708,0.17652412071063722,0.8898759739803919,-0.4908440971670732,553|889|894|460|699|746|1002|310,0.88987597|0.85981635|0.77301539|0.69029234|0.58749645|0.9209822|0.88729861|0.37748621,0|-0.063363256|-1.4968058|-1.5084564|-1.5294078|-1.571769|-1.6747968|-1.6934349
0_0_0_10_14_32,-22.0,42,0,19,27,510,525,633,633,633,633,0,0,8,0.8775730320019337,0.9283126162519879,0.27849378487559634,0.12,0.26436124748509404,-0.011386518497018244,-0.051122194513715746,-0.051122194513715746,0.0,0.9283126162519879,0.1619886047874708,0.17652412071063722,0.617574858607829,0.5958076211715531,633|933|320|184|783|82|340|733,0.61757486|0.89718779|0.58141337|0.75335449|0.75401037|0.85984103|0.80778249|0.99420715,0|-0.83779388|-0.9009784|-0.94141595|-0.97109086|-1.1035303|-1.4267525|-1.5159874
0_0_0_10_14_32,-22.0,42,0,20,28,860,500,340,340,340,340,0,0,8,0.8775730320019337,0.9283126162519879,0.27849378487559634,0.12,0.28444808140880506,-0.011386518497018244,-0.051122194513715746,-0.051122194513715746,0.0,0.9283126162519879,0.1619886047874708,0.17652412071063722,0.9166309568072343,0.4699316740921533,340|830|335|438|82|135|598|402,0.91663096|0.9409843|0.82530432|0.70559804|0.99233328|0.94427312|0.89933094|0.73739738,0|-0.078689778|-1.1518475|-1.3864166|-1.4549499|-1.4919576|-1.7385092|-1.8504526
0_0_0_10_14_32,-22.0,42,0,21,29,553,694,244,244,244,244,1,1,8,0.8775730320019337,0.9283126162519879,0.27849378487559634,0.12,0.3045349153325162,-0.011386518497018244,-0.051122194513715746,-0.051122194513715746,0.0,0.9283126162519879,0.1619886047874708,0.17652412071063722,0.9697586948973302,0.5276936295481197,244|367|553|775|596|130|522|900,0.96975869|0.94543182|0.27493389|0.76492156|0.94711903|0.88556114|0.78241428|0.85821914,0|-0.21473194|-0.67667582|-0.75873464|-1.0361824|-1.3483873|-1.3591451|-1.4208193
0_0_0_10_14_32,-22.0,42,0,22,30,629,23,624,624,624,624,0,0,8,0.8775730320019337,0.9283126162519879,0.27849378487559634,0.12,0.32462174925622733,-0.011386518497018244,-0.051122194513715746,-0.051122194513715746,0.0,0.9283126162519879,0.1619886047874708,0.17652412071063722,0.9970038710988179,-0.10820581426060631,624|361|315|405|166|96|826|567,0.99700387|0.84092587|0.98880304|0.38569337|0.82539424|0.98129189|0.64999944|0.80817328,0|-0.19053499|-0.4903117|-0.89282261|-1.1675482|-1.2324198|-1.3210597|-1.4131086
0_0_0_10_14_32,-22.0,42,0,23,31,759,357,946,946,946,946,0,0,8,0.8775730320019337,0.9283126162519879,0.27849378487559634,0.12,0.34470858317993847,-0.011386518497018244,-0.051122194513715746,-0.051122194513715746,0.0,0.9283126162519879,0.1619886047874708,0.17652412071063722,0.9923704495058979,-1.1753915105730977,946|238|619|341|950|998|101|700,0.99237045|0.91075968|0.78532667|0.54296029|0.99644648|0.73295646|0.79202532|0.72937107,0|-0.96588107|-1.5787963|-1.987055|-2.1801617|-2.2974974|-2.3345419|-2.3934932
0_0_0_10_14_32,-22.0,42,0,24,32,874,592,877,877,877,877,0,0,8,0.8775730320019337,0.9283126162519879,0.27849378487559634,0.12,0.3647954171036496,-0.011386518497018244,-0.051122194513715746,-0.051122194513715746,0.0,0.9283126162519879,0.1619886047874708,0.17652412071063722,0.6753688865312071,1.6687806598907584,877|884|50|98|295|828|94|729,0.67536889|0.96448321|0.97936652|0.8914924|0.87470545|0.68829673|0.73335794|0.70426705,0|-0.42363051|-0.46734244|-0.67449242|-0.75127213|-0.75626193|-0.78578493|-0.97605715
0_0_0_10_14_32,-22.0,42,0,25,33,720,16,256,256,256,256,1,1,8,0.8775730320019337,0.9283126162519879,0.27849378487559634,0.12,0.3848822510273606,-0.011386518497018244,-0.051122194513715746,-0.051122194513715746,0.0,0.9283126162519879,0.1619886047874708,0.17652412071063722,0.9266430661624909,-0.10933216709010368,256|40|723|720|865|551|495|800,0.92664307|0.85007796|0.72639461|0.74781482|0.77501918|0.87030423|0.55479831|0.98126753,0|-0.10737568|-0.83971929|-1.3505656|-1.5938481|-1.6055378|-1.6771197|-1.7494819
0_0_0_10_14_32,-22.0,42,0,26,34,314,430,314,314,314,314,1,1,8,0.8775730320019337,0.9283126162519879,0.27849378487559634,0.12,0.40496908495107176,-0.011386518497018244,-0.051122194513715746,-0.051122194513715746,0.0,0.9283126162519879,0.1619886047874708,0.17652412071063722,0.5511500285686446,0.701056073085438,314|757|751|58|128|400|320|435,0.55115003|0.71597556|0.8309874|0.96396474|0.64472022|0.67802182|0.70922977|0.88372869,0|-0.12411477|-0.37474655|-0.65071238|-0.67786016|-1.0642228|-1.1412876|-1.2555369
0_0_0_10_14_32,-22.0,42,0,27,35,602,20,692,692,692,692,0,0,8,0.8775730320019337,0.9283126162519879,0.27849378487559634,0.12,0.4250559188747829,-0.011386518497018244,-0.051122194513715746,-0.051122194513715746,0.0,0.9283126162519879,0.1619886047874708,0.17652412071063722,0.7494223937670194,1.8104583471577955,692|991|363|230|863|699|424|816,0.74942239|0.80007085|0.4837408|0.8552582|0.75923733|0.81898071|0.95900499|0.80190745,0|-0.17528313|-0.22136083|-0.56061706|-1.0205439|-1.0259988|-1.1582093|-1.2369343
0_0_0_10_14_32,-22.0,42,0,28,36,7,515,769,769,769,769,0,0,8,0.8775730320019337,0.9283126162519879,0.27849378487559634,0.12,0.445142752798494,-0.011386518497018244,-0.051122194513715746,-0.051122194513715746,0.0,0.9283126162519879,0.1619886047874708,0.17652412071063722,0.9409250519945827,-0.12873744272914334,769|108|345|657|986|16|344|72,0.94092505|0.90060509|0.74379591|0.30325613|0.78553281|0.74960321|0.78518025|0.84087916,0|-0.095308699|-0.93957585|-1.0722|-1.1943064|-1.2568234|-1.2652414|-1.3691351
0_0_0_10_14_32,-22.0,42,0,29,37,610,650,564,564,564,564,0,0,8,0.8775730320019337,0.9283126162519879,0.27849378487559634,0.12,0.46522958672220505,-0.011386518497018244,-0.051122194513715746,-0.051122194513715746,0.0,0.9283126162519879,0.1619886047874708,0.17652412071063722,0.48588692101851405,1.720797554541338,564|76|907|21|507|377|294|449,0.48588692|0.72329928|0.96568809|0.92450962|0.38114047|0.73399028|0.9722799|0.64735381,0|-0.56538806|-1.5014021|-1.6850096|-2.1133223|-2.1156627|-2.2719786|-2.3461164
0_0_0_10_14_32,-22.0,42,0,30,38,826,852,42,42,42,42,0,0,8,0.8775730320019337,0.9283126162519879,0.27849378487559634,0.12,0.4853164206459162,-0.011386518497018244,-0.051122194513715746,-0.051122194513715746,0.0,0.9283126162519879,0.1619886047874708,0.17652412071063722,0.8796319328027222,-0.3877010180662338,42|403|275|678|509|216|112|853,0.87963193|0.96106576|0.85411493|0.99633903|0.91162398|0.94807113|0.97052338|0.90218254,0|-1.3016777|-1.4952407|-1.5462122|-1.9418896|-2.2447737|-2.2987082|-2.4855725
0_0_0_10_14_32,-22.0,42,0,31,39,928,311,855,855,855,855,0,0,8,0.8775730320019337,0.9283126162519879,0.27849378487559634,0.12,0.5054032545696274,-0.011386518497018244,-0.051122194513715746,-0.051122194513715746,0.0,0.9283126162519879,0.1619886047874708,0.17652412071063722,0.5443863577664098,1.6470266496430108,855|643|996|159|447|506|81|933,0.54438636|0.46848709|0.77007945|0.93303605|0.93057203|0.29552944|0.81693912|0.72591015,0|-0.15193086|-0.26808245|-0.31234896|-0.50982634|-0.51680828|-0.54574784|-0.58742692
0_0_0_10_14_32,-22.0,42,0,32,40,761,275,211,211,211,211,0,0,8,0.8775730320019337,0.9283126162519879,0.27849378487559634,0.12,0.5254900884933384,-0.011386518497018244,-0.051122194513715746,-0.051122194513715746,0.0,0.9283126162519879,0.1619886047874708,0.17652412071063722,0.7931128740773561,2.807983942153356,211|19|33|559|987|608|452|606,0.79311287|0.66318256|0.95561191|0.9748331|0.93711294|0.7120516|0.87054146|0.78689874,0|-0.43796876|-0.79900942|-1.344735|-1.4613118|-1.5414614|-1.5975696|-1.6327132
0_0_0_10_14_32,-22.0,42,0,33,41,590,30,794,794,794,794,0,0,8,0.8775730320019337,0.9283126162519879,0.27849378487559634,0.12,0.5455769224170495,-0.011386518497018244,-0.051122194513715746,-0.051122194513715746,0.0,0.9283126162519879,0.1619886047874708,0.17652412071063722,0.8052508873626087,-1.4475763061584446,794|387|637|807|750|761|638|475,0.80525089|0.9071993|0.42805043|0.84099229|0.78654715|0.86327182|0.99281804|0.74059192,0|-0.27326076|-0.35006448|-0.46140714|-0.49353356|-0.90806953|-1.079486|-1.1983197
0_0_0_10_14_32,-22.0,42,0,34,42,936,582,338,338,338,338,0,0,8,0.8775730320019337,0.9283126162519879,0.27849378487559634,0.12,0.5656637563407607,-0.011386518497018244,-0.051122194513715746,-0.051122194513715746,0.0,0.9283126162519879,0.1619886047874708,0.17652412071063722,0.8539975877886917,0.9985276803829946,338|520|183|831|113|354|192|921,0.85399759|0.97002765|0.83317401|0.55922684|0.35635625|0.74509676|0.94349217|0.52695956,0|-0.36590562|-0.89234437|-1.1365717|-1.3059175|-1.4659314|-1.5996619|-1.6369549
0_0_0_10_14_32,-22.0,42,2,0,8,803,166,803,803,803,803,1,1,8,0.47223721112185696,0.9598733303945618,0.2879619991183685,0.12,-0.27876355899120675,-0.01136236448235754,-0.043640897755610975,-0.043640897755610975,0.0,0.9598733303945618,0.1406349930642221,0.13308902683340743,0.930625510070173,-1.4273934522095302,803|346|386|347|349|970|17|965,0.93062551|0.71559205|0.42804365|0.64450541|0.63042113|0.97525612|0.64265772|0.93089183,0|-6.3920414|-6.5280287|-7.1802956|-7.2977801|-7.3051272|-7.473679|-7.5472976
0_0_0_10_14_32,-22.0,42,2,1,9,826,826,826,826,826,826,1,1,8,0.47223721112185696,0.9598733303945618,0.2879619991183685,0.12,-0.25842234442471923,-0.01136236448235754,-0.043640897755610975,-0.043640897755610975,0.0,0.9598733303945618,0.1406349930642221,0.13308902683340743,0.9876612823490092,0.11234913711735606,826|433|120|556|919|414|774|624,0.98766128|0.80509112|0.81819341|0.84499815|0.98833024|0.93764352|0.62911848|0.65876867,0|-5.843794|-6.4157291|-6.9020554|-7.0395733|-7.5730303|-7.658264|-7.6979625
0_0_0_10_14_32,-22.0,42,2,2,10,922,922,922,922,922,922,1,1,8,0.47223721112185696,0.9598733303945618,0.2879619991183685,0.12,-0.23808112985823165,-0.01136236448235754,-0.043640897755610975,-0.043640897755610975,0.0,0.9598733303945618,0.1406349930642221,0.13308902683340743,0.9416228276826032,-2.5573749203813083,922|367|75|601|562|44|633|288,0.94162283|0.99674773|0.99354083|0.88123076|0.76776966|0.97955387|0.92649222|0.93249353,0|-5.9013113|-6.2127962|-7.161532|-7.2721108|-7.4260327|-7.4709167|-7.473674
0_0_0_10_14_32,-22.0,42,2,3,11,718,718,718,718,718,718,1,1,8,0.47223721112185696,0.9598733303945618,0.2879619991183685,0.12,-0.21773991529174413,-0.01136236448235754,-0.043640897755610975,-0.043640897755610975,0.0,0.9598733303945618,0.1406349930642221,0.13308902683340743,0.9588959823691787,-0.5353331890283566,718|695|874|668|198|512|716|89,0.95889598|0.8677977|0.81847429|0.51429077|0.52351134|0.6197739|0.34239526|0.79119686,0|-5.3742181|-5.8871238|-6.7212832|-6.7954667|-6.9511873|-7.429598|-7.6386257
0_0_0_10_14_32,-22.0,42,2,4,12,86,246,86,86,86,86,1,1,8,0.47223721112185696,0.9598733303945618,0.2879619991183685,0.12,-0.19739870072525656,-0.01136236448235754,-0.043640897755610975,-0.043640897755610975,0.0,0.9598733303945618,0.1406349930642221,0.13308902683340743,0.9912027462831681,-0.5689324511541668,86|68|570|26|1020|828|9|333,0.99120275|0.91395379|0.74901361|0.83180864|0.8475754|0.84186032|0.9457826|0.86939936,0|-4.5725832|-5.6220727|-6.6507739|-7.0255195|-7.080421|-7.2876702|-7.5013635
0_0_0_10_14_32,-22.0,42,2,5,13,468,468,468,468,468,468,1,1,8,0.47223721112185696,0.9598733303945618,0.2879619991183685,0.12,-0.17705748615876904,-0.01136236448235754,-0.043640897755610975,-0.043640897755610975,0.0,0.9598733303945618,0.1406349930642221,0.13308902683340743,0.8851176201370189,0.5567865945163706,468|307|886|393|701|895|652|995,0.88511762|0.60459095|0.79012611|0.66352449|0.96000386|0.17189631|0.69925023|0.61359841,0|-5.7024729|-6.7809532|-6.7947856|-6.8620846|-6.8942434|-6.9501123|-7.038254
0_0_0_10_14_32,-22.0,42,2,6,14,89,606,89,89,89,89,1,1,8,0.47223721112185696,0.9598733303945618,0.2879619991183685,0.12,-0.15671627159228152,-0.01136236448235754,-0.043640897755610975,-0.043640897755610975,0.0,0.9598733303945618,0.1406349930642221,0.13308902683340743,0.9259043254745187,2.229196236214194,89|182|55|460|956|447|847|259,0.92590433|0.87982975|0.95625821|0.61633515|0.87652875|0.97145975|0.77206766|0.74462688,0|-4.5101041|-4.5352326|-4.7295409|-4.9348552|-5.0488848|-5.1073469|-5.1570293
0_0_0_10_14_32,-22.0,42,2,7,15,713,183,713,713,713,713,1,1,8,0.47223721112185696,0.9598733303945618,0.2879619991183685,0.12,-0.136375057025794,-0.01136236448235754,-0.043640897755610975,-0.043640897755610975,0.0,0.9598733303945618,0.1406349930642221,0.13308902683340743,0.906946034064043,-0.9239202610244214,713|453|823|884|492|702|116|324,0.90694603|0.73451952|0.99501701|0.69038151|0.50661566|0.9726981|0.72503046|0.8594194,0|-5.020553|-5.0330169|-5.3816707|-5.8678389|-6.2352713|-6.3567894|-6.5271833
0_0_0_10_14_32,-22.0,42,2,8,16,865,865,865,865,865,865,1,1,8,0.47223721112185696,0.9598733303945618,0.2879619991183685,0.12,-0.11603384245930637,-0.01136236448235754,-0.043640897755610975,-0.043640897755610975,0.0,0.9598733303945618,0.1406349930642221,0.13308902683340743,0.968170928051413,1.1635951678621401,865|277|333|670|691|466|678|874,0.96817093|0.99740824|0.861683|0.76526162|0.98215411|0.55491337|0.6469989|0.67306134,0|-4.1347625|-4.6260314|-6.113227|-6.1411433|-6.2712704|-6.3123865|-6.4919754
0_0_0_10_14_32,-22.0,42,2,9,17,492,586,492,492,492,492,1,1,8,0.47223721112185696,0.9598733303945618,0.2879619991183685,0.12,-0.09569262789281885,-0.01136236448235754,-0.043640897755610975,-0.043640897755610975,0.0,0.9598733303945618,0.1406349930642221,0.13308902683340743,0.8395786309329232,0.8081733136518453,492|334|454|410|1014|1003|216|137,0.83957863|0.93152727|0.91375116|0.5126367|0.96645161|0.84669272|0.92138068|0.67918041,0|-5.5821407|-5.5918413|-5.660084|-5.7236842|-5.851792|-5.8676585|-6.4987173
0_0_0_10_14_32,-22.0,42,2,10,18,765,94,765,765,765,765,1,1,8,0.47223721112185696,0.9598733303945618,0.2879619991183685,0.12,-0.07535141332633133,-0.01136236448235754,-0.043640897755610975,-0.043640897755610975,0.0,0.9598733303945618,0.1406349930642221,0.13308902683340743,0.9843918557089664,-0.4123680637369956,765|881|236|864|55|3|446|299,0.98439186|0.74462446|0.92486484|0.9839104|0.72411168|0.96936412|0.63781586|0.90048399,0|-6.2716715|-6.5418043|-6.8502767|-7.1819582|-7.3790108|-7.4289372|-7.623593
0_0_0_10_14_32,-22.0,42,2,11,19,1023,918,1023,1023,1023,1023,1,1,8,0.47223721112185696,0.9598733303945618,0.2879619991183685,0.12,-0.05501019875984381,-0.01136236448235754,-0.043640897755610975,-0.043640897755610975,0.0,0.9598733303945618,0.1406349930642221,0.13308902683340743,0.9866759780061576,1.7827667512054783,1023|928|393|277|590|209|1020|333,0.98667598|0.98196844|0.92868547|0.61573215|0.63010887|0.84170611|0.95398309|0.46758107,0|-6.761647|-7.1098163|-7.5300647|-7.6815225|-7.9331885|-7.9926602|-8.1747438
0_0_0_10_14_32,-22.0,42,2,12,20,597,597,597,597,597,597,1,1,8,0.47223721112185696,0.9598733303945618,0.2879619991183685,0.12,-0.03466898419335629,-0.01136236448235754,-0.043640897755610975,-0.043640897755610975,0.0,0.9598733303945618,0.1406349930642221,0.13308902683340743,0.9431822339604855,-0.2559799390769708,597|241|398|196|401|522|559|746,0.94318223|0.85937135|0.79202943|0.93355767|0.76649822|0.11472736|0.4605935|0.85841973,0|-5.7605889|-6.5622854|-6.8097635|-7.3569655|-7.3796048|-7.5911368|-7.67552
