phase_index,phase_sample,copy_count,peak_bin,signed_peak_bin,peak_power,median_power,peak_to_median,selected
81,331776,13,279,279,0.21402823030709314,0.07060242006309002,3.0314574219387724,False
82,335872,13,762,762,0.22434744542226975,0.07003317370983592,3.2034453607913664,False
83,339968,13,30324,-2444,0.1970700084754276,0.0693487930494,2.8417222536958433,False
84,344064,13,29391,-3377,0.19987598983216792,0.06896704078696603,2.898137828612507,False
85,348160,13,30392,-2376,0.20118039076625344,0.06860836754059448,2.932301087724004,False
86,352256,13,397,397,0.21970215398700277,0.06913745776099063,3.177758643462374,False
87,356352,13,2405,2405,0.22186752563157502,0.0693408988748468,3.1996632468238277,False
88,360448,13,993,993,0.21807661082022825,0.06913387325977499,3.154410429179793,False
89,364544,13,993,993,0.2259280417185966,0.06891993250340026,3.278123374648548,False
90,368640,13,993,993,0.20523786108146394,0.06888259394591931,2.979531538005074,False
91,372736,13,30957,-1811,0.2342291979674332,0.06886820402643082,3.40112249591319,False
92,376832,13,2055,2055,0.22092723994858277,0.06905625579310837,3.1992357160295204,False
93,380928,13,2055,2055,0.23248680219563106,0.06914229096953871,3.3624399616445357,False
94,385024,13,2055,2055,0.2248249229110134,0.06874789474251314,3.2702808391888616,False
95,389120,13,32293,-475,0.22830659562953864,0.06897645697685478,3.3099205966196186,False
96,393216,13,32090,-678,0.1915524538759608,0.06905361086894311,2.7739672330750134,False
97,397312,13,2136,2136,0.2035726957259482,0.06923906842491548,2.9401420376807548,False
98,401408,13,2968,2968,0.22847981021534766,0.06926927479848365,3.2984293668446094,False
99,405504,13,30215,-2553,0.2255300264179201,0.06940989832420091,3.2492487651330464,False
100,409600,13,30079,-2689,0.22687500119734133,0.06915333289864348,3.280752954161545,False
101,413696,13,30079,-2689,0.23379733395932065,0.06959738844747729,3.3592831451680016,False
102,417792,13,1938,1938,0.20655967749658008,0.06972003750541768,2.962701755295658,False
103,421888,13,3154,3154,0.210453167305808,0.06925735336291511,3.038712239016894,False
104,425984,13,484,484,0.21462917820735608,0.06859792782908751,3.1287997319992966,False
105,430080,13,30811,-1957,0.2262589204607066,0.06851236993891471,3.3024535665958994,False
106,434176,13,787,787,0.21023104411395324,0.0688491154630676,3.0535039223085803,False
107,438272,13,30406,-2362,0.21542277438824134,0.0692803617180878,3.1094348967868988,False
108,442368,13,30406,-2362,0.23283016746975474,0.06898790270553343,3.374941958499048,False
109,446464,13,30406,-2362,0.20649942940415605,0.06925531748068929,2.981712262913747,False
110,450560,13,1530,1530,0.19609585016036965,0.0692150811655453,2.8331376176726146,False
111,454656,13,30439,-2329,0.20653502912569904,0.06946422960695542,2.9732573195488055,False
112,458752,13,30439,-2329,0.23040675433206692,0.06976688815798252,3.3025230222441055,False
113,462848,13,91,91,0.2211681783498056,0.06938856147986482,3.1873867051413685,False
114,466944,13,3249,3249,0.22335951524567915,0.06915986350901174,3.2296118574117014,False
115,471040,13,3249,3249,0.21964007100116484,0.0694526368193221,3.162443948277278,False
116,475136,13,29539,-3229,0.19691975887431212,0.06934521300793184,2.8397022711832762,False
117,479232,13,3985,3985,0.19742646838704392,0.06884187180694426,2.8678253976111234,False
118,483328,13,3985,3985,0.22222990894077402,0.0690580701377765,3.2180150487467603,False
119,487424,13,5204,5204,0.21140409614275654,0.06901846654560742,3.0630077242162526,False
120,491520,13,1681,1681,0.23624290671985076,0.06904826499710509,3.421416986071344,False
121,495616,13,1681,1681,0.20835362621042258,0.06977392973062131,2.986124287607432,False
122,499712,13,32569,-199,0.2136583006010605,0.07021069848820233,3.0431017665628555,False
123,503808,13,31064,-1704,0.22413700836623549,0.07018144032520354,3.193679230971033,False
124,507904,13,31064,-1704,0.22446033640724017,0.06999845444633648,3.2066470350330394,False
125,512000,13,179,179,0.20369146092031598,0.06993506749197431,2.9125797432552907,False
126,516096,13,30624,-2144,0.22144495114906554,0.06978324137442155,3.173325669424039,False
127,520192,13,1338,1338,0.21591114953366225,0.06965347697241278,3.0997899734305703,False
128,524288,13,30923,-1845,0.21676622784955787,0.0694495144431854,3.121205808096584,False
129,528384,13,1209,1209,0.2290341627504562,0.06871038752109214,3.3333266048041024,False
130,532480,13,1209,1209,0.22145906672966412,0.07195359441213703,3.0778040838542005,False
131,536576,13,1886,1886,0.2263702901972554,0.07232049303332869,3.130098824035026,False
132,540672,13,29409,-3359,0.2929527633726035,0.07598809952849697,3.8552452974921514,False
133,544768,13,2289,2289,0.3372575819511612,0.07782706914417334,4.333422620944355,False
134,548864,13,2289,2289,0.32065065964219996,0.07890397050282047,4.0638089262027455,False
135,552960,13,29409,-3359,0.3284511839985228,0.07916125156859101,4.149140867409468,False
136,557056,13,1263,1263,0.2636490683681233,0.07923660642326674,3.3273644628312398,False
137,561152,13,29101,-3667,0.28482605243470843,0.07935860613649914,3.5891009973738606,False
138,565248,13,31834,-934,0.26123222650266625,0.07593096929945532,3.4403910408732283,False
139,569344,13,31834,-934,0.27694278913835346,0.07540293319637177,3.6728384082501364,False
140,573440,13,589,589,0.22280695496920533,0.07180237087180524,3.103058468180684,False
141,577536,13,1149,1149,0.2314317390990255,0.06988716997036942,3.311505376410968,False
142,581632,13,1149,1149,0.2246403616527241,0.0687426915462064,3.267843556892573,False
143,585728,13,1149,1149,0.21557883983660453,0.06892720794486686,3.1276305288477757,False
144,589824,13,532,532,0.20000934800366968,0.06930354758152286,2.8859900392313325,False
145,593920,13,2588,2588,0.21008874389631363,0.06974261911975815,3.0123437655181964,False
146,598016,13,2588,2588,0.22130230606484136,0.07065049442961349,3.1323532531724427,False
147,602112,13,2588,2588,0.2386273760095209,0.07099935366811541,3.360979553771408,False
148,606208,13,31453,-1315,0.21671819667109204,0.07073886770255737,3.063636777200735,False
149,610304,13,30893,-1875,0.2379165006288725,0.07071771712522232,3.3643125131936245,False
150,614400,13,31539,-1229,0.22820914032042797,0.07065481394236808,3.22991637210416,False
151,618496,13,4400,4400,0.21404759600720355,0.07033244974574299,3.043368982326102,False
152,622592,13,3795,3795,0.2197633719312746,0.07043677149888825,3.1200091550866054,False
153,626688,13,3795,3795,0.24088137371386356,0.06969589899990009,3.456177152033133,False
154,630784,13,30306,-2462,0.20410253782458412,0.06920790941272323,2.9491215607657377,False
155,634880,13,1807,1807,0.2165941815204508,0.06919620041494179,3.130145589232105,False
156,638976,13,30947,-1821,0.222678146773401,0.06992950998486741,3.1843229964229414,False
157,643072,13,31840,-928,0.2591302397134525,0.07076525498320993,3.6618286724881424,False
158,647168,13,32513,-255,0.2699167703628114,0.07088237089547429,3.807953472110018,False
159,651264,13,1082,1082,0.21796105312593306,0.0713632938961783,3.0542459747307915,False
160,655360,13,262,262,0.21897107838766372,0.07152164423065749,3.0616057662416347,False
161,659456,13,30795,-1973,0.2190150556163209,0.07301424102947707,2.99962106745588,False
162,663552,13,30703,-2065,0.21305786142331357,0.07318508341980716,2.911219765934578,False
163,667648,13,31126,-1642,0.2225667344845243,0.07273305113443881,3.0600494687502504,False
164,671744,13,31126,-1642,0.21690725191671972,0.07273120363526403,2.982313519854239,False
165,675840,13,1144,1144,0.20786315031147878,0.07242906570101307,2.8698858434752856,False
166,679936,13,1791,1791,0.2414871021551233,0.07250979644979959,3.3304065654399,False
167,684032,13,32215,-553,0.20590605290173547,0.07178769119307682,2.8682640363504683,False
168,688128,13,3288,3288,0.22420534993259045,0.07126033706088332,3.1462852854742205,False
169,692224,13,28112,-4656,0.22634354680606023,0.07026588132081218,3.2212439743357932,False
170,696320,13,30512,-2256,0.21079103291709894,0.07044352212889365,2.992340907250566,False
171,700416,13,512,512,0.23757027932326677,0.07136588556414039,3.32890536487142,False
172,704512,13,29636,-3132,0.22008262363604708,0.0713175530103593,3.0859530977469007,False
173,708608,13,29636,-3132,0.2121658887323817,0.07159303753165933,2.9634989106106766,False
174,712704,13,3237,3237,0.21966933117939133,0.07177609240568468,3.0604805000779547,False
175,716800,13,26827,-5941,0.22484231295471827,0.07209910152063423,3.118517543389498,False
176,720896,13,625,625,0.23013990931201472,0.07283213848970313,3.1598675266764475,False
177,724992,13,29732,-3036,0.21864660684390402,0.07441432060261124,2.9382329244329832,False
178,729088,13,449,449,0.24808845568630797,0.07486506844390642,3.313807905915311,False
179,733184,13,3884,3884,0.22616730234388405,0.07457296727628979,3.032832279637519,False
180,737280,13,627,627,0.23310524199306037,0.07423660359640442,3.1400310722775386,False
181,741376,13,29177,-3591,0.243140200599305,0.07489195100584578,3.246546489092351,False
182,745472,13,3320,3320,0.26376173116805823,0.07600448027453796,3.470344514103865,False
183,749568,13,32188,-580,0.2888307271456932,0.07721712471656271,3.740500934292628,False
184,753664,13,32188,-580,0.30854221873482485,0.07731092643658408,3.9909264182458495,False
185,757760,13,32188,-580,0.2670685673224176,0.07660084233745637,3.4864964819300184,False
186,761856,13,32233,-535,0.23931182528258943,0.07653271868483416,3.126921784499625,False
187,765952,13,32233,-535,0.25288078754625765,0.07643920624191367,3.3082602499291305,False
188,770048,13,1813,1813,0.27570175388827484,0.07660716741589199,3.5989028597222497,False
189,774144,13,843,843,0.24930138389307266,0.075738152567906,3.2916221935774277,False
190,778240,13,29278,-3490,0.2518181101932716,0.07506917353487402,3.3544809185395836,False
191,782336,13,29278,-3490,0.22982354192936094,0.07371642240168229,3.1176708587002198,False
192,786432,13,636,636,0.21000425145669843,0.07311080896073727,2.872410447126595,False
193,790528,13,2103,2103,0.21037765904289343,0.07263053641573447,2.8965455774510542,False
194,794624,13,31008,-1760,0.24517455774474806,0.07241876569536898,3.385511412554031,False
195,798720,13,937,937,0.21847779885613366,0.07216448110225283,3.0274976764062567,False
196,802816,13,30788,-1980,0.22497055507820846,0.07231932797108157,3.1107943255248136,False
197,806912,13,3543,3543,0.2485817622656798,0.07220543273600157,3.4427016478738883,False
198,811008,13,3543,3543,0.2106972355484597,0.07201444038211899,2.925763700036685,False
199,815104,13,30822,-1946,0.2051773763120261,0.0723343399548393,2.8365141154274034,False
200,819200,13,32666,-102,0.20975167933363945,0.07230527311711946,2.9009181528695076,False
201,823296,13,32666,-102,0.2206158118375767,0.07197541509874211,3.0651551162979302,False
202,827392,13,29955,-2813,0.21319695161410834,0.072424638912121,2.9437074843106696,False
203,831488,13,30843,-1925,0.21418158582222102,0.0729644541099,2.9354236721845126,False
204,835584,13,31098,-1670,0.22093798794480457,0.0719090139210955,3.072465827263825,False
205,839680,13,3376,3376,0.22502597743477457,0.07145117762832812,3.149366951029215,False
206,843776,13,31715,-1053,0.20193313433472493,0.07132955590368692,2.8309882457054147,False
207,847872,13,2839,2839,0.21266748066831287,0.07131987646861934,2.981882347509201,False
208,851968,13,3305,3305,0.21415558928827452,0.0713642389609827,3.0008810071576715,False
209,856064,13,30207,-2561,0.21236568650048665,0.07143571185993161,2.972822429723737,False
210,860160,13,31037,-1731,0.21000041282862295,0.07078664807136559,2.9666669993598935,False
211,864256,13,1177,1177,0.21201307423285418,0.07012409043333045,3.0233985627866757,False
212,868352,13,29833,-2935,0.22446286600919435,0.07022894081748618,3.19615906770597,False
213,872448,13,29833,-2935,0.2219399627705811,0.06986428016025101,3.176730115325126,False
214,876544,13,747,747,0.19914959087734513,0.06950564177201238,2.865229149751353,False
215,880640,13,31648,-1120,0.20485157311469754,0.06984109341595703,2.9331094788944676,False
216,884736,13,1905,1905,0.2294908863907537,0.06982233439092794,3.286783353673887,False
217,888832,13,3067,3067,0.21685234854240187,0.0689986862033393,3.1428475015210795,False
218,892928,13,28638,-4130,0.21764888738977017,0.06927248453029626,3.1419240823473227,False
219,897024,13,32675,-93,0.20224340802081575,0.07008315453938543,2.8857634812536683,False
220,901120,13,32675,-93,0.23115927639883144,0.0708841524628215,3.261085424137274,False
221,905216,13,2961,2961,0.22336270110639955,0.071859674120065,3.108317757372506,False
222,909312,13,1836,1836,0.23472539232599163,0.07248494509565542,3.2382640562979543,False
223,913408,13,32722,-46,0.22417183001580682,0.07226784354161059,3.1019582020146004,False
224,917504,13,1975,1975,0.22094610543878604,0.07237173730241049,3.052933557689059,False
225,921600,13,30321,-2447,0.23761223075930996,0.07217390520261571,3.2922180127603577,False
226,925696,13,1265,1265,0.21684072962590684,0.07235348894657359,2.9969630045901976,False
227,929792,13,3001,3001,0.22323450861052457,0.07191280621786364,3.104238596032866,False
228,933888,13,26699,-6069,0.2433536464023211,0.071252473803817,3.4153711921969037,False
229,937984,13,2344,2344,0.2888034350137719,0.0701733506573646,4.115571400087654,False
230,942080,13,2344,2344,0.2280211531307017,0.0696291410070271,3.2747948607852186,False
231,946176,13,32722,-46,0.22180083677225443,0.06951089264144271,3.190878844217514,False
232,950272,13,147,147,0.2183466449615927,0.0696671664503277,3.1341398837754175,False
233,954368,13,32722,-46,0.21185327408745566,0.07009405990667744,3.0224140871496825,False
234,958464,13,2906,2906,0.2137888581851962,0.07029143986748272,3.041463634665084,False
235,962560,13,2555,2555,0.20262438105712696,0.07008748209674445,2.8910209782887724,False
236,966656,13,30250,-2518,0.22355647153568112,0.07025865996549241,3.181906282378301,False
237,970752,13,362,362,0.22142079264403558,0.07037149513527273,3.146455709352287,False
238,974848,13,925,925,0.21413214524647992,0.06996534700161913,3.0605457476188103,False
239,978944,13,30382,-2386,0.20144478129395352,0.06990867453713562,2.88154199214499,False
240,983040,13,32144,-624,0.228226182341659,0.07019678622739796,3.2512340608063597,False
241,987136,13,1655,1655,0.22001721757759848,0.0703439864760966,3.1277331382457536,False
242,991232,13,930,930,0.22406131260431547,0.06991798048634204,3.2046307837521737,False
243,995328,13,930,930,0.2329653541248447,0.07001307577123486,3.3274549297912634,False
244,999424,13,31937,-831,0.22154915415391047,0.07001196719787668,3.1644469227345122,False
245,1003520,13,3809,3809,0.21855212319819567,0.07015288783182241,3.115368874366667,False
246,1007616,13,31885,-883,0.2118682515233548,0.07090620465703529,2.988007220921439,False
247,1011712,13,1132,1132,0.22943397272546825,0.07123893337908249,3.2206261638503944,False
248,1015808,13,29739,-3029,0.25576836968664324,0.07077745161940062,3.613698484964034,False
249,1019904,13,29739,-3029,0.24562582155154952,0.07077918484703533,3.4703115341379616,False
250,1024000,13,32649,-119,0.21114502690589568,0.07127814119708309,2.962268984008471,False
251,1028096,13,30590,-2178,0.2326702631958724,0.0722084765827054,3.2222015226893603,False
252,1032192,13,31807,-961,0.22236197909913416,0.07347404550499095,3.0264017391560336,False
253,1036288,13,30255,-2513,0.23533895322768156,0.07433000193352521,3.16613678334288,False
254,1040384,13,31713,-1055,0.22557925374888907,0.07394285222935297,3.0507242681036484,False
255,1044480,13,29929,-2839,0.2186335350974009,0.07421665301115818,2.945882443183341,False
256,1048576,13,27504,-5264,0.22932761905736682,0.07545136718566886,3.039409723259793,False
257,1052672,13,30857,-1911,0.22920261202641815,0.07668148118896728,2.9890217099692014,False
258,1056768,13,1380,1380,0.23134059000589838,0.07629049770546266,3.032364409248488,False
259,1060864,13,425,425,0.23346663499293704,0.07559929297285814,3.088211884160833,False
260,1064960,13,6527,6527,0.2527337502303374,0.07535949756352187,3.3537080049837593,False
261,1069056,13,976,976,0.25765731695191596,0.07558293112517679,3.4089352333425174,False
262,1073152,13,1335,1335,0.2465181162740232,0.07568324464299818,3.2572350384403053,False
263,1077248,13,3711,3711,0.23425977679593352,0.07478377208443762,3.1324947948792032,False
264,1081344,13,29567,-3201,0.21403064608424666,0.07372948613394659,2.9029179139457275,False
265,1085440,13,1774,1774,0.24136313992986805,0.0730687576712033,3.3032331138837776,False
266,1089536,13,1774,1774,0.27021367815030695,0.07369245283024506,3.6667754671263313,False
267,1093632,13,1774,1774,0.27866878384206706,0.07290829420680355,3.8221821930386444,False
268,1097728,13,1774,1774,0.2558116490314977,0.07244507313500442,3.5311117507574603,False
269,1101824,13,1882,1882,0.23891329535475403,0.07105485376684018,3.3623782569270433,False
270,1105920,13,32075,-693,0.2149371683615775,0.07212590723787575,2.9800272411506907,False
271,1110016,13,789,789,0.21534039376867917,0.07343823942080437,2.932265199534117,False
272,1114112,13,133,133,0.2627585804308375,0.07341779475101094,3.5789495083849463,False
273,1118208,13,2087,2087,0.2336240086149049,0.0727409452288972,3.211726323870961,False
274,1122304,13,2087,2087,0.2343522803927453,0.0734250161554119,3.1917225581089914,False
275,1126400,13,2666,2666,0.23754569875022,0.07409212053845173,3.206085843189499,False
276,1130496,13,32289,-479,0.23385057445729368,0.07382537338691912,3.1676179032875558,False
277,1134592,13,32689,-79,0.2630070056889583,0.07477933900447592,3.517107922994826,False
278,1138688,13,1608,1608,0.29228275584671265,0.07374431179169837,3.9634617063388995,False
279,1142784,13,1608,1608,0.23886155251574825,0.07229317259905532,3.3040679213305064,False
280,1146880,13,1262,1262,0.21251156617965528,0.07236624442958649,2.9366117843303643,False
281,1150976,13,1262,1262,0.23238208766240634,0.07237944403115079,3.210608906617096,False
282,1155072,13,1262,1262,0.20264424375532877,0.07124820362824964,2.8442014455923923,False
283,1159168,13,4001,4001,0.22015730949552398,0.07035698807423268,3.1291463082990285,False
284,1163264,13,1278,1278,0.2068773164753408,0.07056191757595492,2.931855079656133,False
285,1167360,13,3570,3570,0.21483442989624865,0.06978122829106011,3.078685130049105,False
286,1171456,13,1913,1913,0.2159151293960983,0.07063656505927322,3.0567048272366804,False
287,1175552,13,6543,6543,0.20781445927468872,0.07159184422990775,2.9027672287267814,False
288,1179648,13,32666,-102,0.2096612002283,0.07246619122965667,2.893227816594513,False
289,1183744,13,31448,-1320,0.2368284100539095,0.07292533255310264,3.247546521388246,False
290,1187840,13,2891,2891,0.22207053925906062,0.07336501803714435,3.026926799726641,False
291,1191936,13,2891,2891,0.2385219065610047,0.07373476965158395,3.2348633851856192,False
292,1196032,13,251,251,0.2222183931602789,0.07373520843446246,3.0137352002983984,False
293,1200128,13,32706,-62,0.2458018103640565,0.07423337391562264,3.311203538228602,False
294,1204224,13,32706,-62,0.22423648517882394,0.07349503496998283,3.0510426353345856,False
295,1208320,13,29487,-3281,0.21998885657209682,0.072907747431004,3.0173591192113363,False
296,1212416,13,306,306,0.23219608204448774,0.0723425817017706,3.209673702297587,False
297,1216512,13,3986,3986,0.22714736014444808,0.07183294437699439,3.162161346920864,False
298,1220608,13,1865,1865,0.23967429611026347,0.07214785710508113,3.3219877308509003,False
299,1224704,13,3159,3159,0.21155869990649856,0.07231156733455865,2.9256550190330595,False
300,1228800,13,2499,2499,0.22385926540312073,0.07258705379504402,3.084010904137358,False
301,1232896,13,1484,1484,0.2512747843725874,0.0730929408624936,3.4377435277272412,False
302,1236992,13,31702,-1066,0.22716650571430605,0.07514395452907485,3.0230842539223874,False
303,1241088,13,1778,1778,0.24974774209401077,0.07620662239617264,3.277244604749127,False
304,1245184,13,1497,1497,0.24609707040531337,0.07656187353449603,3.2143553840075616,False
305,1249280,13,1778,1778,0.25380848630686786,0.07736832059730737,3.280522109661782,False
306,1253376,13,28992,-3776,0.23326829205406266,0.07787410246469825,2.9954540042346864,False
307,1257472,13,2759,2759,0.2889443779688831,0.07771585790515702,3.7179590595461924,False
308,1261568,13,2759,2759,0.24469442390426457,0.0769574554169155,3.179606479692414,False
309,1265664,13,29606,-3162,0.2404124653361847,0.07594347954465966,3.1656761946864274,False
310,1269760,13,259,259,0.24672145925772945,0.07442676147530694,3.3149562652888753,False
311,1273856,13,259,259,0.22106442354158493,0.0738076928635441,2.9951406820192785,False
312,1277952,13,1016,1016,0.22266861187103076,0.07324034806917568,3.0402451345632566,False
313,1282048,13,1016,1016,0.22053466537055014,0.07241015985296945,3.0456315221282626,False
314,1286144,13,31562,-1206,0.2290700033655155,0.07212830550599814,3.1758683606738303,False
315,1290240,13,31692,-1076,0.23576949312303724,0.07277308600403185,3.239789681448646,False
316,1294336,13,5361,5361,0.22166935348839722,0.07329337711211154,3.024411784837336,False
317,1298432,13,655,655,0.2153466285028527,0.07350893809310421,2.929529851595749,False
318,1302528,13,655,655,0.22645769033262805,0.07339792355050401,3.0853419194727754,False
319,1306624,13,148,148,0.22233816020740332,0.0725818432175832,3.0632751987420064,False
320,1310720,13,29741,-3027,0.21311757571510215,0.0728351948511719,2.9260246526500935,False
321,1314816,13,30609,-2159,0.22274333035932767,0.07287319542958065,3.056587940823462,False
322,1318912,13,1643,1643,0.23648164835124846,0.07224175293971538,3.2734760540568377,False
323,1323008,13,1643,1643,0.21598683751513723,0.0718098680502463,3.0077598438700432,False
324,1327104,13,32174,-594,0.22763911494678643,0.07209061036129435,3.1576805052132904,False
325,1331200,13,28964,-3804,0.22233576108269676,0.07185016941292974,3.094436142591565,False
326,1335296,13,31069,-1699,0.23622909052478375,0.07227062279734875,3.268673790001569,False
327,1339392,13,1412,1412,0.24202870390741962,0.07296683096679904,3.3169688295431956,False
328,1343488,13,1798,1798,0.24741716665306804,0.0726748305082816,3.404440917476565,False
329,1347584,13,32665,-103,0.21318559089858238,0.07211388640833438,2.956234943315217,False
330,1351680,13,32296,-472,0.2141620418175846,0.0723497243006519,2.9600947880274773,False
331,1355776,13,30874,-1894,0.23282895948421312,0.0725906005458471,3.2074257236260495,False
