packet_index,payload_symbol_index,gt_bin,bank_kind,pattern_count,savaux_selected_bin,savaux_ok,savaux_gt_rank,savaux_gt_power,savaux_gt_margin_db,savaux_gt_floor_db,plain_coherent_selected_bin,plain_coherent_ok,plain_coherent_gt_rank,plain_coherent_gt_power,plain_coherent_gt_margin_db,plain_coherent_gt_floor_db,lora_coherent_selected_bin,lora_coherent_ok,lora_coherent_gt_rank,lora_coherent_gt_power,lora_coherent_gt_margin_db,lora_coherent_gt_floor_db,lora_mean_power_selected_bin,lora_mean_power_ok,lora_mean_power_gt_rank,lora_mean_power_gt_power,lora_mean_power_gt_margin_db,lora_mean_power_gt_floor_db,lora_best_power_selected_bin,lora_best_power_ok,lora_best_power_gt_rank,lora_best_power_gt_power,lora_best_power_gt_margin_db,lora_best_power_gt_floor_db,lora_stable_power_selected_bin,lora_stable_power_ok,lora_stable_power_gt_rank,lora_stable_power_gt_power,lora_stable_power_gt_margin_db,lora_stable_power_gt_floor_db,lora_adaptive_gls_selected_bin,lora_adaptive_gls_ok,lora_adaptive_gls_gt_rank,lora_adaptive_gls_gt_power,lora_adaptive_gls_gt_margin_db,lora_adaptive_gls_gt_floor_db,dataset,snr_db,seed
1,0,222,fixed,4,222,True,1,0.5722934310218228,1.2924155971619369,11.892079147395865,222,True,1,0.031948506777308976,0.8144698580916983,11.218075157541762,222,True,1,0.03576833470565041,1.2924142544114114,11.892082093286966,695,False,2,0.04499864048172348,-0.04096233219641604,5.827313054689933,695,False,21,0.06802097786893967,-2.1599670567565092,4.564668192264961,222,True,1,0.45490225419027147,1.3598527855086842,17.791385945896156,222,True,1,11.46215065575448,1.5826959844884148,12.119613986815965,0_0_0_10_14_16,-23.0,42
1,1,826,fixed,4,826,True,1,0.9753559354834671,4.254797700107293,14.24853722212015,826,True,1,0.032414348681946314,1.3263546524269356,11.771032507240719,826,True,1,0.06095973573866294,4.254796370386979,14.248537946156059,826,True,1,0.07358917535059435,1.738208464738944,7.985488183920497,826,True,1,0.1753520725676067,1.5669659420073927,8.597621650516047,826,True,1,0.8079644838380202,5.749628506595238,20.306912889671317,826,True,1,18.275795343619002,4.2851660893672685,14.248248001272025,0_0_0_10_14_16,-23.0,42
1,2,922,fixed,4,922,True,1,1.0583016723308134,4.948179297791164,14.894987994044573,922,True,1,0.07862821009269778,5.413776756205201,15.370214103235824,922,True,1,0.06614384895903523,4.948179309735599,14.89498504860018,922,True,1,0.07129748494847815,2.5518899218957665,7.759571240203953,549,False,2,0.10732791073169522,-0.8743831368839579,6.64083251011213,922,True,1,0.9818038605194569,5.3455919869675785,21.24610230455165,922,True,1,20.28859914319521,5.034869468059064,14.979173809128394,0_0_0_10_14_16,-23.0,42
1,3,718,fixed,4,718,True,1,0.4787228262404284,1.8189102849722767,11.12289510249215,573,False,230,0.004494679020010694,-6.537268591822044,3.2366440377052017,718,True,1,0.029920183284553325,1.8189118265038493,11.12289716033714,469,False,6,0.03611339920989053,-0.5047008491283684,5.011430144229476,469,False,50,0.057728835277518924,-2.0229731433930147,4.102909326298998,718,True,1,0.3966249374744585,2.2698378143631084,16.736213827521745,718,True,1,9.197924425089642,1.6585966502050864,11.205370404864446,0_0_0_10_14_16,-23.0,42
1,4,107,fixed,4,107,True,1,0.6068017874939393,1.8753892245949682,12.451020061118726,107,True,1,0.0381918976548779,2.748589011461834,12.441970617784568,107,True,1,0.03792510928640729,1.8753883195428296,12.451017563264342,886,False,2,0.0485065691051742,-0.1316462788039539,6.305844998479549,886,False,23,0.06680930271049317,-2.361888340396943,4.73392409796908,107,True,1,0.47443108284976887,1.717055036895716,18.27192548039744,107,True,1,11.74588442430832,1.7587182880153027,12.454582859303125,0_0_0_10_14_16,-23.0,42
1,5,468,fixed,4,468,True,1,1.2275166875554078,5.320076930316775,15.569230182193632,83,False,4,0.01629745113742412,-2.003287903852159,8.51766588454387,468,True,1,0.07671978111432805,5.320077830249898,15.56922861345236,468,True,1,0.09219875537244533,3.523255263871849,9.016165501583774,468,True,1,0.19387590106867628,2.411649923808804,9.160842573286558,468,True,1,1.0214325692685122,5.81313067285828,21.703767578439024,468,True,1,23.37048375046252,5.11248739862069,15.597181933236975,0_0_0_10_14_16,-23.0,42
1,6,89,fixed,4,89,True,1,0.909449909710375,2.9273038608813398,13.486355627937414,89,True,1,0.04708185291350347,3.2832757746902437,13.159413975455745,89,True,1,0.05684062697064666,2.9273051655725615,13.486353628932727,89,True,1,0.0637194082071001,1.0387840886133806,7.173047932063814,89,True,1,0.11868888277733622,0.5693096491984629,6.760213686461106,89,True,1,0.8112709223274863,2.82969207483934,19.566938762082643,89,True,1,15.99032000244261,2.8525531457171938,13.549410778355327,0_0_0_10_14_16,-23.0,42
1,7,713,fixed,4,713,True,1,0.6790354310871329,2.366318948175466,12.892643751379788,998,False,14,0.016210887428167092,-1.779959800497692,8.546321932519874,713,True,1,0.042439715578439716,2.3663193858128455,12.892640370725738,713,True,1,0.04840710734455155,0.4929570235683749,6.173681450414227,493,False,10,0.09359661778728674,-0.6532046626161027,6.051807956942552,713,True,1,0.595327259650121,2.9047653011444172,19.300168383345746,713,True,1,13.06076912883213,2.4406001970548066,12.892870085972511,0_0_0_10_14_16,-23.0,42
1,8,865,fixed,4,865,True,1,0.5745089962638907,2.071357288798265,12.269821146889157,265,False,3,0.018910927324792718,-0.28293374389482046,9.465053032143864,865,True,1,0.035906816078190955,2.0713584964468104,12.269821313020195,865,True,1,0.04596185591091287,0.05118076612766709,6.006447834641934,865,True,1,0.11129613503049576,0.10649954486748493,6.8019049746633815,865,True,1,0.4488241054516613,1.9800071808911301,18.088182712070285,865,True,1,11.511061889390312,2.1548537484541113,12.397914141584108,0_0_0_10_14_16,-23.0,42
1,9,492,fixed,4,492,True,1,0.5786349994089655,0.7731553538151738,12.243054031646487,167,False,941,0.00031326749734080693,-17.781341752532146,-8.538966331119953,492,True,1,0.03616469164702244,0.7731560329363945,12.24305513474673,492,True,1,0.04824927361583168,0.5540126629349497,6.206160457947626,492,True,1,0.10437660452601977,0.5687107395944526,6.567743280234778,492,True,1,0.4337092511779059,0.992298723816619,17.922146495960362,492,True,1,12.008491136874163,1.0016822406954011,12.407018810330676,0_0_0_10_14_16,-23.0,42
