dataset,snr_db,seed,bank_kind,pattern_count,symbol_count,savaux_ser,savaux_mean_gt_rank,savaux_mean_gt_margin_db,savaux_mean_gt_floor_db,plain_coherent_ser,plain_coherent_mean_gt_rank,plain_coherent_mean_gt_margin_db,plain_coherent_mean_gt_floor_db,plain_coherent_fix_vs_savaux,plain_coherent_break_vs_savaux,plain_coherent_changes_vs_savaux,lora_coherent_ser,lora_coherent_mean_gt_rank,lora_coherent_mean_gt_margin_db,lora_coherent_mean_gt_floor_db,lora_coherent_fix_vs_savaux,lora_coherent_break_vs_savaux,lora_coherent_changes_vs_savaux,lora_mean_power_ser,lora_mean_power_mean_gt_rank,lora_mean_power_mean_gt_margin_db,lora_mean_power_mean_gt_floor_db,lora_mean_power_fix_vs_savaux,lora_mean_power_break_vs_savaux,lora_mean_power_changes_vs_savaux,lora_best_power_ser,lora_best_power_mean_gt_rank,lora_best_power_mean_gt_margin_db,lora_best_power_mean_gt_floor_db,lora_best_power_fix_vs_savaux,lora_best_power_break_vs_savaux,lora_best_power_changes_vs_savaux,lora_stable_power_ser,lora_stable_power_mean_gt_rank,lora_stable_power_mean_gt_margin_db,lora_stable_power_mean_gt_floor_db,lora_stable_power_fix_vs_savaux,lora_stable_power_break_vs_savaux,lora_stable_power_changes_vs_savaux,lora_adaptive_gls_ser,lora_adaptive_gls_mean_gt_rank,lora_adaptive_gls_mean_gt_margin_db,lora_adaptive_gls_mean_gt_floor_db,lora_adaptive_gls_fix_vs_savaux,lora_adaptive_gls_break_vs_savaux,lora_adaptive_gls_changes_vs_savaux
0_0_0_10_14_16,-23.0,42,fixed,4,70,0.014285714285714285,1.0142857142857142,3.2321200334281763,13.477897922551183,0.5428571428571428,112.0,-2.0041367049769723,8.163888058665757,0,37,37,0.014285714285714285,1.0142857142857142,3.2321200290464027,13.477898154289628,0,0,0,0.17142857142857143,1.9142857142857144,1.1980169143824615,7.010401956758497,0,11,12,0.6571428571428571,11.585714285714285,-0.797908422932363,6.045258835698,0,45,46,0.04285714285714286,1.042857142857143,3.67509279178186,19.543193702195307,0,2,2,0.014285714285714285,1.0142857142857142,3.223049978353934,13.495848076289406,0,0,0
0_0_0_10_14_16,-24.0,42,fixed,4,70,0.11428571428571428,1.2142857142857142,2.242647102908447,12.490597466897784,0.6285714285714286,127.92857142857143,-2.758981146382361,7.3807125798230455,0,36,43,0.11428571428571428,1.2142857142857142,2.2426472183177872,12.490597770970624,0,0,0,0.37142857142857144,5.942857142857143,0.3828406411805883,6.19650861214959,0,18,25,0.8285714285714286,25.3,-1.4785325535766578,5.3685611995696965,0,50,57,0.12857142857142856,1.3142857142857143,2.5108617016590675,18.375502397128937,0,1,4,0.11428571428571428,1.2714285714285714,2.232204733584326,12.50289452428821,0,0,0
0_0_0_10_14_16,-25.0,42,fixed,4,70,0.22857142857142856,2.6857142857142855,1.2552634065281538,11.503273165115502,0.7142857142857143,145.71428571428572,-3.4551182585935205,6.6593766603083,3,37,52,0.22857142857142856,2.6857142857142855,1.2552634235814513,11.503273227763037,0,0,0,0.5857142857142857,16.34285714285714,-0.39385388758045076,5.420476578150822,1,26,40,0.9,46.871428571428574,-2.1259138577435763,4.72093870411467,0,47,62,0.2857142857142857,3.157142857142857,1.3121568182212906,17.169375791391907,0,4,9,0.24285714285714285,2.742857142857143,1.2412325199977967,11.511490635968126,0,1,2
