phase_index,phase_sample,copy_count,peak_bin,signed_peak_bin,peak_power,median_power,peak_to_median,selected
130,532480,13,1127,1127,0.21667987141614933,0.07114430216758102,3.0456391420602875,False
131,536576,13,32372,-396,0.22457117366061474,0.07085777214298464,3.1693230942605735,False
132,540672,13,1191,1191,0.20233435538384695,0.0708924957632423,2.854101173974427,False
133,544768,13,30880,-1888,0.21971849453528033,0.07121389558934041,3.0853317701126954,False
134,548864,13,890,890,0.24979780613402294,0.07179399111524387,3.4793692655008823,False
135,552960,13,890,890,0.24815977915244633,0.07283684946370472,3.407063608319669,False
136,557056,13,1153,1153,0.2303072024278442,0.07326671689930991,3.143408251039203,False
137,561152,13,1153,1153,0.23298003052817007,0.07316785305739551,3.1841856880153654,False
138,565248,13,3617,3617,0.22182319586634344,0.07262831897476735,3.0542245641594654,False
139,569344,13,30138,-2630,0.22057610007794293,0.07231805050591765,3.0500836033998677,False
140,573440,13,3512,3512,0.2299534370081612,0.07236525252385972,3.1776775315244383,False
141,577536,13,30772,-1996,0.21582759124633497,0.07207166385910127,2.9946247899628595,False
142,581632,13,2864,2864,0.263321045247044,0.07168907696424329,3.6730985583533453,False
143,585728,13,471,471,0.2316003148953009,0.07088088675095933,3.2674579214708586,False
144,589824,13,29288,-3480,0.267749035484095,0.0707991758776143,3.781810058734786,False
145,593920,13,1071,1071,0.2337152419266187,0.07140339114365321,3.2731672569502717,False
146,598016,13,471,471,0.20982253778670898,0.07195903205603557,2.9158610363646504,False
147,602112,13,942,942,0.20928119415636195,0.07222476903561315,2.8976374303553394,False
148,606208,13,942,942,0.21901425593102553,0.07229288419764779,3.029540989570197,False
149,610304,13,30687,-2081,0.221007769338906,0.0724596540820576,3.05008038112663,False
150,614400,13,28962,-3806,0.21101687670184363,0.07240509840537734,2.914392513085404,False
151,618496,13,31778,-990,0.2235824844662038,0.07235526501467066,3.0900651724635453,False
152,622592,13,31778,-990,0.22369318641593217,0.07174511167615077,3.1178874935153438,False
153,626688,13,31778,-990,0.22880612994346275,0.0712023274692882,3.2134641952842626,False
154,630784,13,32641,-127,0.22926469813921038,0.07081050757358462,3.2377214342230762,False
155,634880,13,32641,-127,0.2129814018482776,0.07133938938038482,2.985467126900277,False
156,638976,13,31879,-889,0.1999576337171871,0.07159298134455841,2.792978165762409,False
157,643072,13,3624,3624,0.21305508743132764,0.07145882035145457,2.9815086001065065,False
158,647168,13,32448,-320,0.21720212454085336,0.07209086491456516,3.0128938638516747,False
159,651264,13,1578,1578,0.21742235357447046,0.07243016406151845,3.0018205314267012,False
160,655360,13,29300,-3468,0.23142674673821295,0.07303418512931026,3.168745517300722,False
161,659456,13,1944,1944,0.22742732293801668,0.07289555620983657,3.1199065452405113,False
162,663552,13,3486,3486,0.21297252457669574,0.07234620273903483,2.943796861667007,False
163,667648,13,32376,-392,0.2126498555567387,0.07191800608317234,2.9568374755942433,False
164,671744,13,29967,-2801,0.2306877166565166,0.07171077520309024,3.21691846174012,False
165,675840,13,1326,1326,0.21452133945022248,0.07186779195714646,2.984944070330391,False
166,679936,13,1560,1560,0.23099731406251417,0.07169725268524069,3.22184331213665,False
167,684032,13,2532,2532,0.23946277545608985,0.07132400654016183,3.3573937734590213,False
168,688128,13,2532,2532,0.23057623961312684,0.07067468777126922,3.2625010011980704,False
169,692224,13,1560,1560,0.2175192921705563,0.07092066100182125,3.0670793122609274,False
170,696320,13,1385,1385,0.21008474087542883,0.07141744670264452,2.9416445221031626,False
171,700416,13,1385,1385,0.22019089961331623,0.07161266808278455,3.0747478834160265,False
172,704512,13,1128,1128,0.21085523880198762,0.07121953653988189,2.9606376149880136,False
173,708608,13,553,553,0.21183829934640802,0.07097970455180946,2.9844911398832767,False
174,712704,13,553,553,0.2274312888461463,0.07105753602712306,3.200663878344086,False
175,716800,13,3493,3493,0.21434969694691244,0.07143432974947773,3.000653855067207,False
176,720896,13,31867,-901,0.2098202174302504,0.07115983985071353,2.948576301892092,False
177,724992,13,3544,3544,0.21932396150145045,0.07095678131539476,3.0909513852746584,False
178,729088,13,32391,-377,0.21102139249245294,0.07100482747811834,2.9719302192162034,False
179,733184,13,29966,-2802,0.20676859349978205,0.07106087192063001,2.9097390436009283,False
180,737280,13,31228,-1540,0.22767395934268303,0.07141460083435738,3.188058977893911,False
181,741376,13,31598,-1170,0.22445943120455428,0.07123417483145078,3.1510076692213276,False
182,745472,13,31488,-1280,0.20885349794246486,0.07081534324953323,2.9492690193779647,False
183,749568,13,2419,2419,0.24013603582218906,0.0707200234765179,3.395587614615606,False
184,753664,13,2731,2731,0.2306994844881347,0.07099547754519389,3.2494954955585356,False
185,757760,13,1428,1428,0.21675160526685183,0.07146087771559528,3.033150616054482,False
186,761856,13,1428,1428,0.22279739008669078,0.07161566015383247,3.1110149596905994,False
187,765952,13,363,363,0.2005360370918048,0.07154054396877282,2.803110319923455,False
188,770048,13,31407,-1361,0.21992561940172076,0.07152761504091443,3.0746952666591967,False
189,774144,13,32641,-127,0.22274882582288916,0.07136801001240693,3.1211298421262623,False
190,778240,13,32641,-127,0.21885246385383403,0.0714587831905224,3.0626391058231803,False
191,782336,13,32641,-127,0.21477969955403275,0.07154916189490171,3.0018478744659767,False
192,786432,13,31096,-1672,0.22942425613037545,0.07136177215479446,3.2149461707974347,False
193,790528,13,30521,-2247,0.2111839443152678,0.07118178118304834,2.9668257917316687,False
194,794624,13,31344,-1424,0.21381822664919922,0.07098277114085888,3.0122552728308722,False
195,798720,13,30091,-2677,0.20298859167354313,0.0709802912261262,2.8597880928224164,False
196,802816,13,31308,-1460,0.22283404602847376,0.07120717022555012,3.129376512542803,False
197,806912,13,30091,-2677,0.22214454808299428,0.07118911061920015,3.12048494707673,False
198,811008,13,4123,4123,0.24379515839542393,0.07105777908382718,3.4309425588409916,False
199,815104,13,30675,-2093,0.2241327149884767,0.0712589457284146,3.145327406929394,False
200,819200,13,30675,-2093,0.23454828718685194,0.07159087001846746,3.2762318313263723,False
201,823296,13,30675,-2093,0.251045938851012,0.0713663401166964,3.51770790600314,False
202,827392,13,30675,-2093,0.23325790444930453,0.07153628316619563,3.2606936525817463,False
203,831488,13,30653,-2115,0.204354841043784,0.07143742074969857,2.8606133718041087,False
204,835584,13,32248,-520,0.20342359980840435,0.0718811973564851,2.8299973746896905,False
205,839680,13,32248,-520,0.2339275359824426,0.07220634333941359,3.239708939183381,False
206,843776,13,1184,1184,0.22601810777230283,0.07229115881496934,3.12649722977606,False
207,847872,13,408,408,0.22467247302728915,0.07231847675704559,3.1067091440833003,False
208,851968,13,31049,-1719,0.23136813280028504,0.07225494447876543,3.2021079591069426,False
209,856064,13,30882,-1886,0.21686090174046008,0.07249380104116246,2.9914406283831774,False
210,860160,13,30071,-2697,0.21251621163437492,0.0724269213801063,2.9342157251039436,False
211,864256,13,31032,-1736,0.22397668890659425,0.0723864265347687,3.094180768807721,False
212,868352,13,30271,-2497,0.22543399333829137,0.0721699713702961,3.1236536340248025,False
213,872448,13,6393,6393,0.2320437611974732,0.07241723807853195,3.2042614072886386,False
214,876544,13,31250,-1518,0.21969577694685083,0.07289814235229267,3.01373628816402,False
215,880640,13,3346,3346,0.2186998770526032,0.07349928567301006,2.9755374497865734,False
216,884736,13,9038,9038,0.21915844609491825,0.07412768483151122,2.956499270050794,False
217,888832,13,32087,-681,0.20840285038616793,0.07458143870328934,2.7942991447948096,False
218,892928,13,812,812,0.24335996029693632,0.07541622990497476,3.2268910896709158,False
219,897024,13,32249,-519,0.23680687474577058,0.0762040341941686,3.1075372485186863,False
220,901120,13,5510,5510,0.2427842632062444,0.07623735892800239,3.1845838657071903,False
221,905216,13,31202,-1566,0.23411573088283563,0.07579006967743296,3.0890027134062032,False
222,909312,13,32172,-596,0.23238342160169922,0.07455033092388381,3.1171346756188596,False
223,913408,13,32172,-596,0.2537556289436919,0.07439887362749864,3.4107455741090824,False
224,917504,13,32172,-596,0.2703121378280706,0.073910113362361,3.6573092034483072,False
225,921600,13,2468,2468,0.21421119600153965,0.07341843550199392,2.9176758471749515,False
226,925696,13,31838,-930,0.205336938574536,0.07234681950986577,2.8382303460698046,False
227,929792,13,209,209,0.22048974824772277,0.07146643903609312,3.0852208564130015,False
228,933888,13,2767,2767,0.23295136199185568,0.07110480993577184,3.2761688302419762,False
229,937984,13,1974,1974,0.2216229176866684,0.07149305814820359,3.09992219422547,False
230,942080,13,30016,-2752,0.2650034746182798,0.07160544603238797,3.7008843503106683,False
231,946176,13,30016,-2752,0.22314574535222076,0.07198758861493147,3.0997808045196344,False
232,950272,13,29277,-3491,0.21763266424870575,0.07222659255051853,3.013193016083151,False
233,954368,13,1801,1801,0.24201863800604653,0.07254900180468893,3.335933396541985,False
234,958464,13,1545,1545,0.24182284203990248,0.07304664754221449,3.310526220935058,False
235,962560,13,32706,-62,0.2428187839147251,0.07364081601475339,3.297339669159535,False
236,966656,13,32672,-96,0.20928802664818838,0.07439059585378494,2.8133667198948773,False
237,970752,13,29394,-3374,0.22107075810953697,0.07482314445159846,2.954577219787162,False
238,974848,13,30233,-2535,0.2218410845816333,0.07548394633535464,2.9389174169041676,False
239,978944,13,32735,-33,0.24711809453042563,0.07524760325535654,3.2840659880131717,False
240,983040,13,3719,3719,0.22794936065998278,0.07543585714200524,3.0217640429388437,False
241,987136,13,1048,1048,0.25235542209563533,0.07535679123452298,3.348807956939978,False
242,991232,13,1048,1048,0.22424047103043943,0.07499478038020412,2.990081041555136,False
243,995328,13,26584,-6184,0.24263227192689968,0.07461751223804555,3.25167999641762,False
244,999424,13,928,928,0.21542447389474456,0.07470894531818001,2.8835164648258287,False
245,1003520,13,30890,-1878,0.2110502359527481,0.0745031265775356,2.8327701889545205,False
246,1007616,13,31642,-1126,0.23471771185344942,0.07465347383253232,3.1440963133207163,False
247,1011712,13,32081,-687,0.24387100584770122,0.07430492650725555,3.2820301063602866,False
248,1015808,13,31593,-1175,0.2402148088998004,0.0745511723423691,3.2221466323378114,False
249,1019904,13,31593,-1175,0.25678096847098714,0.07847704741982137,3.272051853547826,False
250,1024000,13,28649,-4119,0.2959825579575033,0.08279208561917678,3.57501028925579,False
251,1028096,13,1878,1878,0.38790021956507037,0.08611989711535406,4.504188144181059,False
252,1032192,13,1878,1878,0.4418122304374951,0.08863103013873913,4.984848193075288,True
253,1036288,13,1878,1878,0.45015753006816206,0.08965964661621331,5.020737277663542,True
254,1040384,13,4403,4403,0.3864718727112194,0.08888402161607609,4.348046653205437,False
255,1044480,13,4419,4419,0.380472477231517,0.0883159351845334,4.30808411230127,False
256,1048576,13,31574,-1194,0.37650395502468603,0.08809701322345731,4.273742562301028,False
257,1052672,13,31574,-1194,0.3652904071954544,0.08469693289261912,4.312911869649149,False
258,1056768,13,28994,-3774,0.33966022843057997,0.08312575606798989,4.086100921028212,False
259,1060864,13,28994,-3774,0.2928014733713244,0.08031482996343235,3.645671334978086,False
260,1064960,13,1732,1732,0.2614519949461902,0.07945719351740443,3.290476083690539,False
261,1069056,13,602,602,0.2517325734467769,0.07888652932637194,3.191071727915683,False
262,1073152,13,120,120,0.2390249365109064,0.07917442117720679,3.0189666429758297,False
263,1077248,13,6775,6775,0.23102250847574168,0.07937921069096782,2.910365402537678,False
264,1081344,13,2312,2312,0.24753024226155962,0.07968295774212698,3.106438933437014,False
265,1085440,13,2315,2315,0.26999115423192316,0.07981569530024261,3.382682481387874,False
266,1089536,13,31008,-1760,0.24124037485254654,0.07728814377189078,3.1213115373109037,False
267,1093632,13,31463,-1305,0.21277074845598332,0.07596298382229352,2.800979342171912,False
268,1097728,13,399,399,0.23911756401676465,0.07425029313027195,3.220425858753628,False
269,1101824,13,399,399,0.24712163657131028,0.07407114192385367,3.336274156882249,False
270,1105920,13,737,737,0.24082961616943863,0.07448208248464722,3.233389939373408,False
271,1110016,13,29763,-3005,0.23096667361675213,0.07476739162212953,3.0891364350925277,False
272,1114112,13,31688,-1080,0.23326256959983957,0.07517032637826912,3.1031203513208783,False
273,1118208,13,29763,-3005,0.23561039917020418,0.07534148053497283,3.127233464184925,False
274,1122304,13,30105,-2663,0.21807947228308952,0.07565806993868111,2.8824350457239687,False
275,1126400,13,25683,-7085,0.2320309106367884,0.076088082307467,3.0495039906403023,False
276,1130496,13,25683,-7085,0.2144599938941918,0.07519642380567243,2.8519972498747213,False
277,1134592,13,30409,-2359,0.22104721511807243,0.0738432311578507,2.993466180340236,False
278,1138688,13,3046,3046,0.2269050138684412,0.07342471972700138,3.0903082056300804,False
279,1142784,13,3084,3084,0.22239501464916753,0.07265303438006537,3.0610561079357828,False
280,1146880,13,31238,-1530,0.23728272455206278,0.07198752197139663,3.296164641510291,False
281,1150976,13,31238,-1530,0.2521198945079649,0.07140145804240616,3.5310188533997153,False
282,1155072,13,391,391,0.2278407577721417,0.0709607018482597,3.2108019204678913,False
283,1159168,13,391,391,0.21277657789602916,0.0705527719297662,3.0158500095197365,False
284,1163264,13,31003,-1765,0.20656141013412516,0.07060636289400826,2.9255353436659486,False
285,1167360,13,3566,3566,0.21643791039547375,0.07118878460565775,3.0403372047213217,False
286,1171456,13,392,392,0.21333468346469248,0.07124123680131003,2.9945393011589254,False
287,1175552,13,392,392,0.2271524226633486,0.07121126116478688,3.1898385023360993,False
288,1179648,13,31026,-1742,0.21517024200144974,0.07154676399714138,3.0074070437350144,False
289,1183744,13,1966,1966,0.22187155417991306,0.0719919261159489,3.0818949589231814,False
290,1187840,13,1875,1875,0.2148003372481435,0.07185027806539274,2.9895547105976172,False
291,1191936,13,27898,-4870,0.22634568189082907,0.07212586816128896,3.1382039157528254,False
292,1196032,13,3482,3482,0.2289459058410853,0.07149367175133628,3.2023240691482053,False
293,1200128,13,6504,6504,0.21266264400297472,0.07100601829506478,2.994994637204656,False
294,1204224,13,3482,3482,0.2157524207876983,0.07113550297393012,3.032978073786414,False
295,1208320,13,32669,-99,0.20732194248352245,0.07108957881917133,2.916347880058226,False
296,1212416,13,30396,-2372,0.19022588232883367,0.07088746911677486,2.683490956849784,False
297,1216512,13,4295,4295,0.22919035748512162,0.07133796296513728,3.212740425418742,False
298,1220608,13,4295,4295,0.236228388028616,0.07173962745905468,3.2928577467654554,False
299,1224704,13,3613,3613,0.21754499613897593,0.07187320316684351,3.026788657714001,False
300,1228800,13,28971,-3797,0.22542119893671048,0.07272580108700122,3.09960420603743,False
301,1232896,13,2215,2215,0.2153375067075111,0.07276763806736133,2.9592482651171417,False
302,1236992,13,29219,-3549,0.236724732803706,0.07257810383694385,3.2616549660148038,False
303,1241088,13,1792,1792,0.2479053961217138,0.07320036130551094,3.38666902321765,False
304,1245184,13,32718,-50,0.223261719339143,0.0733925341961428,3.0420222136283264,False
305,1249280,13,30290,-2478,0.21502241138536649,0.07258148864323799,2.96249657322782,False
306,1253376,13,31039,-1729,0.21367670157600813,0.0724421995552223,2.949616423685804,False
307,1257472,13,31039,-1729,0.24203993641983518,0.07221268977444423,3.351764588410223,False
308,1261568,13,31039,-1729,0.2294918307632094,0.07189878245247888,3.191873672059618,False
309,1265664,13,28748,-4020,0.21499587714756638,0.07141518558085155,3.010506454599383,False
310,1269760,13,540,540,0.22656985535806504,0.07150521561397313,3.1685780318630363,False
311,1273856,13,31039,-1729,0.24807531720386672,0.07155412849558138,3.466960221857582,False
312,1277952,13,3654,3654,0.2222381018440838,0.07105799971000995,3.1275592157258134,False
313,1282048,13,3654,3654,0.24539542050655905,0.07128476358175989,3.442466639103086,False
314,1286144,13,3654,3654,0.24489694657016534,0.07154149274965549,3.4231456062446313,False
315,1290240,13,1039,1039,0.2521567425834576,0.0721343125992008,3.495655999170793,False
316,1294336,13,1343,1343,0.25171366051228417,0.07263463892188292,3.465476861294748,False
317,1298432,13,1343,1343,0.2599844224014676,0.07313897911682249,3.554662992850953,False
318,1302528,13,570,570,0.22415920292051958,0.0732924791068705,3.058420258832624,False
319,1306624,13,30858,-1910,0.22109920298132646,0.07361701280426618,3.00337102198357,False
320,1310720,13,429,429,0.21052937838258626,0.0746975407603036,2.818424492155002,False
321,1314816,13,29283,-3485,0.24516562708874975,0.07434512213088297,3.297669303133849,False
322,1318912,13,29283,-3485,0.24000948465602034,0.07413118640789045,3.2376317753154695,False
323,1323008,13,32418,-350,0.23129061993868913,0.0742588958978879,3.1146520176751995,False
324,1327104,13,32418,-350,0.24154341584030714,0.07419963394743813,3.255318159809424,False
325,1331200,13,32418,-350,0.2350472290226501,0.07456239489915627,3.152356215764602,False
326,1335296,13,2433,2433,0.22387343777822497,0.07503032938158302,2.9837725573570126,False
327,1339392,13,918,918,0.2311819769762607,0.07469739744973672,3.0949134088884582,False
328,1343488,13,30962,-1806,0.22685801033290592,0.07387465070245484,3.0708505309435927,False
329,1347584,13,4888,4888,0.2237503537500482,0.07354861518168745,3.042210287675937,False
330,1351680,13,30962,-1806,0.22493237579014286,0.07358257421459735,3.056870165131035,False
