dataset,snr_db,method,errors,symbol_count,fixes_vs_savaux,breaks_vs_savaux,ser
0_0_0_10_14_32,,ordinary_fft,0,35,0,0,0.0
0_0_0_10_14_32,,savaux,0,35,0,0,0.0
0_0_0_10_14_32,,branch_gls,0,35,0,0,0.0
0_0_0_10_14_32,,savaux_dual,0,35,0,0,0.0
0_0_0_10_14_32,,proposed,0,35,0,0,0.0
