packet_index,payload_symbol_index,gt_bin,bank_kind,pattern_count,savaux_selected_bin,savaux_ok,savaux_gt_rank,savaux_gt_power,savaux_gt_margin_db,savaux_gt_floor_db,plain_coherent_selected_bin,plain_coherent_ok,plain_coherent_gt_rank,plain_coherent_gt_power,plain_coherent_gt_margin_db,plain_coherent_gt_floor_db,lora_coherent_selected_bin,lora_coherent_ok,lora_coherent_gt_rank,lora_coherent_gt_power,lora_coherent_gt_margin_db,lora_coherent_gt_floor_db,lora_mean_power_selected_bin,lora_mean_power_ok,lora_mean_power_gt_rank,lora_mean_power_gt_power,lora_mean_power_gt_margin_db,lora_mean_power_gt_floor_db,lora_best_power_selected_bin,lora_best_power_ok,lora_best_power_gt_rank,lora_best_power_gt_power,lora_best_power_gt_margin_db,lora_best_power_gt_floor_db,lora_stable_power_selected_bin,lora_stable_power_ok,lora_stable_power_gt_rank,lora_stable_power_gt_power,lora_stable_power_gt_margin_db,lora_stable_power_gt_floor_db,lora_adaptive_gls_selected_bin,lora_adaptive_gls_ok,lora_adaptive_gls_gt_rank,lora_adaptive_gls_gt_power,lora_adaptive_gls_gt_margin_db,lora_adaptive_gls_gt_floor_db,lora_crossfit_gls_selected_bin,lora_crossfit_gls_ok,lora_crossfit_gls_gt_rank,lora_crossfit_gls_gt_power,lora_crossfit_gls_gt_margin_db,lora_crossfit_gls_gt_floor_db,lora_offpacket_gls_selected_bin,lora_offpacket_gls_ok,lora_offpacket_gls_gt_rank,lora_offpacket_gls_gt_power,lora_offpacket_gls_gt_margin_db,lora_offpacket_gls_gt_floor_db,dataset,snr_db,seed,noise_mode,covariance_source,white_effective_replicas,empirical_effective_replicas,cross_validated_effective_replicas
1,0,222,multiscale_only_diverse96,96,222,True,1,0.7324391971456521,18.251611100435277,40.876284222027614,222,True,1,0.022083051332759743,7.2783067019857555,38.10180391514574,222,True,1,0.04577744990406681,18.251612354810163,40.876285103975405,222,True,1,0.04579925268199072,18.118570420478427,34.013557065749325,222,True,1,0.04955944941063749,8.74732825290411,27.077895946380014,222,True,1,0.7320905187672293,18.384653034767013,47.80092801979965,222,True,1,8663.882686635563,18.113756775291833,40.92352359243631,222,True,1,8812.350795556844,18.109016194479736,40.14598150134388,222,True,1,0.04577744990406681,18.251612354810163,40.876285103975405,0_0_0_10_14_16,-23.0,44,offpacket_bootstrap,white,0.0,0.0,0.0
1,1,826,multiscale_only_diverse96,96,1000,False,23,0.4470957336155976,-2.2642510127448308,7.111524584953301,1000,False,309,0.008604476659003542,-7.32393620357988,2.2066648537290305,1000,False,23,0.02794347471556631,-2.2642506735728802,7.1115204525221545,1000,False,30,0.04862839495977431,-1.3272423104756927,2.417806396725263,417,False,243,0.1672833492848116,-2.8739306710068653,0.8954137974410614,428,False,23,0.2569159096873266,-3.3036007605323725,11.863441354967781,826,True,1,189.5879755920164,19.974344954850316,34.73491048227735,826,True,1,244.14162079923938,21.138181945376115,35.48968639910494,1000,False,23,0.02794347471556631,-2.2642506735728802,7.1115204525221545,0_0_0_10_14_16,-23.0,44,offpacket_bootstrap,white,0.0,0.0,0.0
1,2,922,multiscale_only_diverse96,96,922,True,1,1.1658385700777671,8.671216705402152,15.387070779752145,922,True,1,0.08276869774332903,8.661192723760395,16.047738837661537,922,True,1,0.07286491756549497,8.671217959395417,15.387072128368658,922,True,1,0.08113879976285988,6.441199880363594,9.14441336389226,922,True,1,0.21157089314676977,1.8327827002156558,5.513595970256331,922,True,1,1.046955729585183,10.57529478263275,21.625705693262095,922,True,1,2138.4244793957087,18.76473897272777,41.385473917315245,922,True,1,2105.869229097092,18.724276748248606,41.27068733563721,922,True,1,0.07286491756549497,8.671217959395417,15.387072128368658,0_0_0_10_14_16,-23.0,44,offpacket_bootstrap,white,0.0,0.0,0.0
1,3,718,multiscale_only_diverse96,96,718,True,1,0.8106455324256245,19.008089318467295,43.11002391558141,718,True,1,0.018791375598676666,4.893682971892604,39.02174197549946,718,True,1,0.050665355451708936,19.008088643459963,43.110018901165155,718,True,1,0.050681457564675264,17.733574152558273,35.58538133427752,718,True,1,0.053291667877135324,7.794946441905091,28.394918765899774,718,True,1,0.810387980520727,19.127798320544496,50.97671344419244,718,True,1,12513.5526652494,19.77919592473667,43.00400739139562,718,True,1,12424.72963545292,19.309368554086006,41.36019291361957,718,True,1,0.050665355451708936,19.008088643459963,43.110018901165155,0_0_0_10_14_16,-23.0,44,offpacket_bootstrap,white,0.0,0.0,0.0
1,4,107,multiscale_only_diverse96,96,107,True,1,0.815387573422047,16.032186210281466,42.918762968256615,107,True,1,0.03889778703024121,10.356937428408386,42.53984306820337,107,True,1,0.05096172992290977,16.03218710051849,42.918766376618514,107,True,1,0.0509784323631872,15.972560376487944,35.500622003524484,107,True,1,0.054075372464209986,8.563596997975958,28.213791874375744,107,True,1,0.8151204219696246,16.091812934312014,50.64069758286702,107,True,1,13368.288852136224,16.78642662435742,43.174045152011416,107,True,1,13228.306501674202,16.67397053475454,41.105010268638445,107,True,1,0.05096172992290977,16.03218710051849,42.918766376618514,0_0_0_10_14_16,-23.0,44,offpacket_bootstrap,white,0.0,0.0,0.0
1,5,468,multiscale_only_diverse96,96,468,True,1,0.8090703557568055,18.491579457911637,43.21751926127181,467,False,2,0.00691812089374031,-1.14374839489607,34.61325821307218,468,True,1,0.05056689320271756,18.49157920570902,43.21751438778235,468,True,1,0.05058470405344082,17.970671346274013,35.47352687481712,468,True,1,0.05341800102076919,8.057922416651019,28.244126486138136,468,True,1,0.808785482461594,18.587902673771243,51.22717569130387,468,True,1,13643.208700717416,19.048086344740742,43.32575708693267,468,True,1,14252.229670185998,18.76289454866455,41.46132009907887,468,True,1,0.05056689320271756,18.49157920570902,43.21751438778235,0_0_0_10_14_16,-23.0,44,offpacket_bootstrap,white,0.0,0.0,0.0
1,6,89,multiscale_only_diverse96,96,89,True,1,0.7988324475218747,17.155451234831762,42.94869011528363,89,True,1,0.04017080029069547,11.95841905281445,42.426385945577955,89,True,1,0.049927025037440106,17.155450057586915,42.948689918747995,89,True,1,0.04994376481890452,17.074847576051862,35.38951567335146,89,True,1,0.052967015956988384,8.493015304136213,28.070604174133162,89,True,1,0.7985647007741737,17.23605371636682,50.74095275922591,89,True,1,11309.136262878957,17.897750387381105,43.04949187234736,89,True,1,11212.708569557028,17.509159208438412,41.15095018605794,89,True,1,0.049927025037440106,17.155450057586915,42.948689918747995,0_0_0_10_14_16,-23.0,44,offpacket_bootstrap,white,0.0,0.0,0.0
1,7,713,multiscale_only_diverse96,96,713,True,1,0.7948282511528681,16.621811341259864,42.54712803400967,713,True,1,0.013950216816117321,2.3276038563355788,37.88921127057057,713,True,1,0.04967677390942689,16.62181064230743,42.54712988005929,713,True,1,0.04969550518201137,16.55405165628273,35.52911994040029,713,True,1,0.053307715172262043,7.271454489718657,28.360832679313393,713,True,1,0.7945286638043612,16.689570327284567,49.556668424784974,713,True,1,12039.17482304449,17.188471484141694,42.730954869674854,713,True,1,12093.507164300561,16.726718292972944,41.08539510933397,713,True,1,0.04967677390942689,16.62181064230743,42.54712988005929,0_0_0_10_14_16,-23.0,44,offpacket_bootstrap,white,0.0,0.0,0.0
1,8,865,multiscale_only_diverse96,96,37,False,2,0.9646078868208043,-0.24909284015393907,10.564003422637596,469,False,15,0.03643831114207291,-2.3004816000250545,8.067828663104539,37,False,2,0.060287999753449555,-0.2490915998204983,10.564005904330942,37,False,2,0.08598038013223132,-0.08452260287440327,4.511887096515476,458,False,14,0.3154616475739128,-1.3540857395696548,3.2222203529323856,37,False,2,0.6763668636192497,-0.4136618371000344,16.526261227390545,865,True,1,21.032983784851684,4.611364778508557,15.810999742725276,865,True,1,22.47524026291559,4.025433572005056,15.141683987220864,37,False,2,0.060287999753449555,-0.2490915998204983,10.564005904330942,0_0_0_10_14_16,-23.0,44,offpacket_bootstrap,white,0.0,0.0,0.0
1,9,492,multiscale_only_diverse96,96,492,True,1,0.7347899439157892,7.233155057538344,15.376325191365517,491,False,775,0.0004890538672656011,-13.746410058471456,-4.082166495519247,492,True,1,0.045924371596104935,7.233156849657767,15.376325894322528,492,True,1,0.05079171326049736,5.42454574662362,8.698703520614874,2,False,3,0.09246925665891208,-0.39561267062152417,4.353409159150476,492,True,1,0.6643754318032503,8.702953170057922,22.12108253179959,492,True,1,892.3159437667249,14.791980007485781,39.34848330183663,492,True,1,897.8689683307744,14.874266038270454,39.14585911081112,492,True,1,0.045924371596104935,7.233156849657767,15.376325894322528,0_0_0_10_14_16,-23.0,44,offpacket_bootstrap,white,0.0,0.0,0.0
