frame_index,packet_index,event_index,stage,frame_symbol_index,stage_symbol_index,start_sample,sf,bw,os_factor,cfo_int,cfo_frac,cfo_correction_mode,cfo_common_phase_rad,cfo_common_phase_pi,sto_frac,sfo_hat,sfo_cum_before,sfo_sample_adjust_after,raw_fft_bin,signed_fft_bin,symbol_value,peak_real,peak_imag,peak_amp,peak_power,peak_phase,peak_margin_db,total_power,header_valid,payload_len,payload_cr,payload_has_crc,payload_ldro
0,0,0,header,0,0,1119356,11,125000.0,4,6,-0.31009843945503235,continuous,0.0,0.0,0.1210845575068431,0.0014583508203160158,0.1210845575068431,0,1745,-303,436,-9.804043769836426,-3.489985227584839,10.406693573351184,108.29928588867188,-2.7996056803626996,17.709652523286344,186.51130120450034,1,33,1,1,1
0,0,0,header,1,1,1127548,11,125000.0,4,6,-0.31009843945503235,continuous,35.75070588451434,11.379803121089935,0.1210845575068431,0.0014583508203160158,0.12254290832715913,0,1393,-655,348,-9.792970657348633,-1.8877503871917725,9.9732580343654,99.46587371826172,-2.951162577650729,15.577653332982276,181.01096233904968,1,33,1,1,1
0,0,0,header,2,2,1135740,11,125000.0,4,6,-0.31009843945503235,continuous,71.50141176902868,22.75960624217987,0.1210845575068431,0.0014583508203160158,0.12400125914747515,0,61,61,15,-10.005600929260254,0.21255800127983093,10.007858455210172,100.1572494506836,3.1203519469703855,19.173485692156483,178.0108059599661,1,33,1,1,1
0,0,0,header,3,3,1143932,11,125000.0,4,6,-0.31009843945503235,continuous,107.25211765354302,34.139409363269806,0.1210845575068431,0.0014583508203160158,0.12545960996779115,-1,173,173,43,-9.41102123260498,1.9161702394485474,9.604115213130779,92.239013671875,2.94072915709851,19.639294614452723,171.38537549810553,1,33,1,1,1
0,0,0,header,4,4,1152123,11,125000.0,4,6,-0.31009843945503235,continuous,142.99845943821794,45.51782334823656,0.1210845575068431,0.0014583508203160158,-0.12308203921189283,0,1741,-307,435,-8.176732063293457,4.534600734710693,9.349949254307749,87.42156219482422,2.6352447308952587,15.791016834882758,167.0101212253213,1,33,1,1,1
0,0,0,header,5,5,1160315,11,125000.0,4,6,-0.31009843945503235,continuous,178.74916532273227,56.89762646932649,0.1210845575068431,0.0014583508203160158,-0.1216236883915768,0,1657,-391,414,-6.2332611083984375,6.4853901863098145,8.995211499134202,80.91383361816406,2.3363735160075816,17.24258113753859,161.7598077511102,1,33,1,1,1
0,0,0,header,6,6,1168507,11,125000.0,4,6,-0.31009843945503235,continuous,214.49987120724663,68.27742959041643,0.1210845575068431,0.0014583508203160158,-0.12016533757126079,0,1445,-603,361,-3.9200377464294434,7.904063701629639,8.822750077660075,77.8409194946289,2.031200451979759,18.618347548537002,156.75950590847788,1,33,1,1,1
0,0,0,header,7,7,1176699,11,125000.0,4,6,-0.31009843945503235,continuous,250.25057709176096,79.65723271150637,0.1210845575068431,0.0014583508203160158,-0.11870698675094477,0,697,697,174,-1.2243794202804565,8.375568389892578,8.464588047777285,71.64925384521484,1.7159527951938074,18.912471166119985,150.38410989602198,1,33,1,1,1
0,0,0,payload,8,0,1184891,11,125000.0,4,6,-0.31009843945503235,continuous,286.0012829762753,91.0370358325963,0.1210845575068431,0.0014583508203160158,-0.11724863593062874,0,1605,-443,401,2.264355421066284,8.431325912475586,8.730095195087769,76.2145767211914,1.308422871971988,14.74063943846388,155.6344228369053,1,33,1,1,1
0,0,0,payload,9,1,1193083,11,125000.0,4,6,-0.31009843945503235,continuous,321.75198886078965,102.41683895368624,0.1210845575068431,0.0014583508203160158,-0.11579028511031272,0,1421,-627,355,5.538030624389648,6.9723405838012695,8.904117946950153,79.28330993652344,0.8995494213445746,18.24090143688432,157.5095315090948,1,33,1,1,1
