frame_index,packet_index,event_index,header_start_sample,source_frame_valid,source_grlora_framesync_valid,source_grlora_netid_valid,source_grlora_cfo_int,source_grlora_cfo_frac,source_grlora_payload_sto_frac,source_grlora_sfo_hat,header_valid,payload_len,cr,has_crc,ldro,payload_symbol_count,total_symbol_count,header_checksum_received,header_checksum_computed,header_error,header_nibbles,gray_symbols,codewords,decoded_nibbles,error
0,0,0,730393,1,1,1,6,0.016157932579517365,-0.33362672082130773,0.0015419719942022549,1,33,1,1,1,40,48,24,24,0,2 1 3 1 8,366 498 8 62 362 337 477 249,78 139 197 139 23 255 210 89 210,2 1 3 1 8 15 11 10 11,
1,1,1,3230902,1,1,1,7,-0.0051095872186124325,0.4619124811632511,0.0017928261258922974,1,33,1,1,1,40,48,24,24,0,2 1 3 1 8,366 498 8 62 362 337 477 249,78 139 197 139 23 255 210 89 210,2 1 3 1 8 15 11 10 11,
2,3,3,8231545,1,1,1,6,-0.03425339236855507,-0.1650022835031456,0.001529051314238119,1,33,1,1,1,40,48,24,24,0,2 1 3 1 8,366 498 8 62 362 337 477 249,78 139 197 139 23 255 210 89 210,2 1 3 1 8 15 11 10 11,
3,4,4,10732309,1,1,1,6,-0.0524635873734951,-0.2229992777296122,0.001524383948284423,1,33,1,1,1,40,48,24,24,0,2 1 3 1 8,366 498 8 62 362 337 477 249,78 139 197 139 23 255 210 89 210,2 1 3 1 8 15 11 10 11,
4,5,5,13232927,1,1,1,7,-0.077486053109169,0.3605160500944855,0.0017742756681594298,1,33,1,1,1,40,48,24,24,0,2 1 3 1 8,366 498 8 62 362 337 477 249,78 139 197 139 23 255 210 89 210,2 1 3 1 8 15 11 10 11,
5,6,6,15733198,1,1,1,6,-0.09549647569656372,-0.45218235450834476,0.0015133543992986048,1,33,1,1,1,40,48,24,24,0,2 1 3 1 8,366 498 8 62 362 337 477 249,78 139 197 139 23 255 210 89 210,2 1 3 1 8 15 11 10 11,
6,7,7,18233616,1,1,1,6,-0.11599812656641006,-0.08071827983184754,0.0015080997215074815,1,33,1,1,1,40,48,24,24,0,2 1 3 1 8,366 498 8 62 362 337 477 249,78 139 197 139 23 255 210 89 210,2 1 3 1 8 15 11 10 11,
