packet_index,event_index,anchor_symbol_index,absolute_symbol_index,anchor_grid,anchor_start_sample,anchor_cfo_common_phase_rad,anchor_bin_mode,anchor_bin,anchor_signed_bin,argmax_bin,argmax_signed_bin,is_anchor_bin_argmax,anchor_real,anchor_imag,anchor_amp,anchor_power,anchor_phase,anchor_energy_ratio,peak_margin_db,total_fft_energy,anchor_phase_unwrap,phase_line_fit,phase_line_residual,file_name,sf,bw,samp_rate,cfo_int,cfo_frac,sfo_hat,anchor_line_slope_pi_per_symbol,anchor_line_r2
2,2,10,10.0,payload_backtrack,3976573,1563.5840581107957,bin0,0,0,151,151,0,-3.2769834995269775,8.445693016052246,9.059158425459053,82.06835174560547,1.94092088576776,0.005099102580127534,0.2527571536878729,16094.665768334642,1.94092088576776,1.3359631090589685,0.6049577767087915,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m23dB.bin,10,125000.0,500000.0,-24,-0.27825675980667963,-0.006222641162550411,-0.007982090961093055,0.10200917151908362
2,2,11,11.0,payload_backtrack,3980669,1411.039271953645,bin0,0,0,408,408,0,-0.9854028820991516,9.269359588623047,9.321590316209319,86.89205169677734,1.6767060968127032,0.005819410106686506,0.9110514265839535,14931.419182321988,1.6767060968127032,1.310886630735313,0.3658194660773902,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m23dB.bin,10,125000.0,500000.0,-24,-0.27825675980667963,-0.006222641162550411,-0.007982090961093055,0.10200917151908362
2,2,12,12.0,payload_backtrack,3984765,1258.4944857964942,bin0,0,0,0,0,1,4.9690117835998535,9.449825286865234,10.676622877007121,113.99028778076172,1.0866980443797267,0.007589127279499433,0.5822674649091617,15020.210306484718,1.0866980443797267,1.2858101524116576,-0.1991121080319309,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m23dB.bin,10,125000.0,500000.0,-24,-0.27825675980667963,-0.006222641162550411,-0.007982090961093055,0.10200917151908362
2,2,13,13.0,payload_backtrack,3988861,1105.9496996393434,bin0,0,0,898,-126,0,6.299328327178955,4.467058181762695,7.722444313353917,59.63613510131836,0.6168288708710958,0.004156947698364596,0.22953157597021362,14346.13553708652,0.6168288708710958,1.2607336740880022,-0.6439048032169064,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m23dB.bin,10,125000.0,500000.0,-24,-0.27825675980667963,-0.006222641162550411,-0.007982090961093055,0.10200917151908362
2,2,14,14.0,payload_backtrack,3992957,953.4049134821926,bin0,0,0,705,-319,0,1.2884852886199951,3.1789281368255615,3.4301280498097135,11.765777587890625,1.1857115955070134,0.0008061429364843578,0.07815217283341341,14595.150630732998,1.1857115955070134,1.2356571957643467,-0.0499456002573333,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m23dB.bin,10,125000.0,500000.0,-24,-0.27825675980667963,-0.006222641162550411,-0.007982090961093055,0.10200917151908362
2,2,15,15.0,payload_backtrack,3997053,800.8601273250417,bin0,0,0,151,151,0,1.8347362279891968,4.662913799285889,5.010890352608684,25.109024047851562,1.1959282765657893,0.001653500670575106,0.4525461059366656,15185.372763785068,1.1959282765657893,1.2105807174406913,-0.014652440874902029,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m23dB.bin,10,125000.0,500000.0,-24,-0.27825675980667963,-0.006222641162550411,-0.007982090961093055,0.10200917151908362
3,3,0,0.0,payload_backtrack,5435976,3082.6556633099576,bin0,0,0,401,401,0,8.142956733703613,-2.5693271160125732,8.53868761555583,72.90918731689453,-0.30564067304289216,0.004801480537456626,0.14382155775957758,15184.730365587398,-0.30564067304289216,-0.2763835931666701,-0.02925707987622206,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m23dB.bin,10,125000.0,500000.0,-24,-0.22814255140766385,-0.006209796635074755,-0.0068048426528479955,0.12246909847811482
3,3,1,1.0,payload_backtrack,5440072,2930.4257540107005,bin0,0,0,322,322,0,7.617251873016357,-2.1944756507873535,7.927058059511724,62.8382453918457,-0.2804973064305831,0.004216634623901823,0.44965386211147196,14902.463930749334,-0.2804973064305831,-0.29776163685369184,0.01726433042310871,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m23dB.bin,10,125000.0,500000.0,-24,-0.22814255140766385,-0.006209796635074755,-0.0068048426528479955,0.12246909847811482
3,3,2,2.0,payload_backtrack,5444168,2778.1958447114434,bin0,0,0,490,490,0,8.523770332336426,-4.681576728820801,9.724804437429839,94.57180786132812,-0.5022578279740798,0.00606927949266553,1.1719392886101416,15582.048573576845,-0.5022578279740798,-0.31913968054071357,-0.18311814743336627,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m23dB.bin,10,125000.0,500000.0,-24,-0.22814255140766385,-0.006209796635074755,-0.0068048426528479955,0.12246909847811482
3,3,3,3.0,payload_backtrack,5448264,2625.9659354121864,bin0,0,0,521,-503,0,3.198878049850464,-2.216311454772949,3.8916394029217165,15.144855499267578,-0.605904580137332,0.0009396310053104615,1.5571341322951429,16117.875435861759,-0.605904580137332,-0.3405177242277353,-0.26538685590959665,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m23dB.bin,10,125000.0,500000.0,-24,-0.22814255140766385,-0.006209796635074755,-0.0068048426528479955,0.12246909847811482
