dataset,snr_db,hypothesis,rows,blocks,raw_coherence_q10,raw_coherence_median,raw_coherence_q90,gt_slope_coherence_q10,gt_slope_coherence_median,gt_slope_coherence_q90,best_linear_coherence_q10,best_linear_coherence_median,best_linear_coherence_q90
real_low2,,gt,105,105,0.019929034871275935,0.5326624926709823,0.8528184592225757,0.464086737919956,0.9996714329603549,0.9998665222137786,0.464086737919956,0.9996714329603544,0.9998665222137786
real_low2,,hard,105,105,0.019929034871275935,0.5284333659517464,0.8509962301333611,0.4005516193882853,0.9996714329603549,0.9998665222137786,0.46110712987491104,0.9996714329603544,0.9998665222137786
real_low2,,random_valid,6720,105,0.02195340989570174,0.11977018134364778,0.30592108489980724,0.020640062829669355,0.11897662417082763,0.3025630136347444,0.2866029636810147,0.39906416616870366,0.553906001170112
