packet_index,frame_index,event_index,payload_len,symbol_count,top_l_candidate_hits,top_l_candidate_total,top_l_candidate_recall,phase_line_error,phase_dp_first_beam_final_size,phase_dp_second_beam_final_size,phase_dp_second_anchor_beam_final_size,gt_first_abs_pi,gt_second_abs_pi,random_second_abs_pi_mean,random_second_abs_pi_p10,random_second_abs_pi_p50,center_raw_ser,center_symbol_ser,center_symbol_accuracy,center_gt_compared_symbols,center_first_abs_pi,center_second_abs_pi,center_crc_valid,center_payload_hex,center_decode_error,multi_raw_ser,multi_symbol_ser,multi_symbol_accuracy,multi_gt_compared_symbols,multi_first_abs_pi,multi_second_abs_pi,multi_crc_valid,multi_payload_hex,multi_decode_error,v3_raw_ser,v3_symbol_ser,v3_symbol_accuracy,v3_gt_compared_symbols,v3_first_abs_pi,v3_second_abs_pi,v3_crc_valid,v3_payload_hex,v3_decode_error,phase_line_raw_ser,phase_line_symbol_ser,phase_line_symbol_accuracy,phase_line_gt_compared_symbols,phase_line_first_abs_pi,phase_line_second_abs_pi,phase_line_crc_valid,phase_line_payload_hex,phase_line_decode_error,phase_dp_first_raw_ser,phase_dp_first_symbol_ser,phase_dp_first_symbol_accuracy,phase_dp_first_gt_compared_symbols,phase_dp_first_first_abs_pi,phase_dp_first_second_abs_pi,phase_dp_first_crc_valid,phase_dp_first_payload_hex,phase_dp_first_decode_error,phase_dp_second_raw_ser,phase_dp_second_symbol_ser,phase_dp_second_symbol_accuracy,phase_dp_second_gt_compared_symbols,phase_dp_second_first_abs_pi,phase_dp_second_second_abs_pi,phase_dp_second_crc_valid,phase_dp_second_payload_hex,phase_dp_second_decode_error,phase_dp_second_anchor_raw_ser,phase_dp_second_anchor_symbol_ser,phase_dp_second_anchor_symbol_accuracy,phase_dp_second_anchor_gt_compared_symbols,phase_dp_second_anchor_first_abs_pi,phase_dp_second_anchor_second_abs_pi,phase_dp_second_anchor_crc_valid,phase_dp_second_anchor_payload_hex,phase_dp_second_anchor_decode_error,center_ser_gain_vs_v3,multi_ser_gain_vs_v3,v3_ser_gain_vs_v3,phase_line_ser_gain_vs_v3,phase_dp_first_ser_gain_vs_v3,phase_dp_second_ser_gain_vs_v3,phase_dp_second_anchor_ser_gain_vs_v3,dataset,target_snr_db
13,10,13,33,35,34,35,0.9714285714285714,,576,576,576,0.14234604186276567,0.15441349981988062,0.5024750724090731,0.45408514007522066,0.4991607611601196,0.5428571428571428,0.5428571428571428,0.4571428571428572,35,0.398725934837413,0.448560859832113,0,40c43b22110826072f230246f0103e3c3a38382b2b1d1b7a794607027629103002,,0.05714285714285714,0.05714285714285714,0.9428571428571428,35,0.19289387381052364,0.24111339554540803,0,4044332a11000e0058303132333435363738393a3b3c3d3e3f4041424378563412,,0.02857142857142857,0.02857142857142857,0.9714285714285714,35,0.17022834360567105,0.19143770082581313,1,4044332211000e0058303132333435363738393a3b3c3d3e3f4041424378563412,,0.08571428571428572,0.08571428571428572,0.9142857142857143,35,0.13712717327807064,0.12474509350120946,0,4044bb229188060058303132331435363738393a3b3c3d3e3f4041424378563412,,0.02857142857142857,0.02857142857142857,0.9714285714285714,35,0.13772024518836234,0.14488155515747378,1,4044332211000e0058303132333435363738393a3b3c3d3e3f4041424378563412,,0.11428571428571428,0.11428571428571428,0.8857142857142857,35,0.13476049933813344,0.09577834632108415,0,4044bb22918806005830313237347172333a3938393e3d3e3f4041424378563412,,0.11428571428571428,0.11428571428571428,0.8857142857142857,35,0.13476049933813344,0.09577834632108415,0,4044bb22918806005830313237347172333a3938393e3d3e3f4041424378563412,,-0.5142857142857142,-0.02857142857142857,0.0,-0.05714285714285715,0.0,-0.08571428571428572,-0.08571428571428572,0_0_0_10_14_16,-22.0
1,0,1,33,35,31,35,0.8857142857142857,,576,576,576,0.17642069158292362,0.26308757289543844,0.506772508406351,0.44174946869764403,0.5059907479279839,0.8571428571428571,0.8571428571428571,0.1428571428571429,35,0.4350874919568117,0.572013505705419,0,40047bcc7b20aa095001a8ebe5aee089f0c3f19cf0b466f17f921c438bf5422132,,0.6,0.6,0.4,35,0.4649330681478909,0.47464901040923213,0,40641421330026005810310231e58b4e24a1282b3a75f13233885543daf1561523,,0.2857142857142857,0.2857142857142857,0.7142857142857143,35,0.36974622596808737,0.3970873408964096,0,4064330031000200583031727734713233b8313ab3b43db637404142c378562403,,0.6285714285714286,0.6285714285714286,0.37142857142857144,35,0.23005200394969758,0.24941762151529412,0,4064142133002600581031a2a22ca86e7fb8393a7bf475be3b087d37d71d031223,,0.42857142857142855,0.42857142857142855,0.5714285714285714,35,0.2157829349474144,0.2676849855868066,0,406411203300020058303182b9ed8bc6b4b8b932b33c3d36b7485143daf1563503,,0.7714285714285715,0.7714285714285715,0.22857142857142854,35,0.48497784406343836,0.07712568826150058,0,40541693829b5f511d07512033e5a96e266168e7b6b95fb6512657435a715e0da0,,0.7714285714285715,0.7714285714285715,0.22857142857142854,35,0.48497784406343836,0.07712568826150058,0,40541693829b5f511d07512033e5a96e266168e7b6b95fb6512657435a715e0da0,,-0.5714285714285714,-0.3142857142857143,0.0,-0.34285714285714286,-0.14285714285714285,-0.48571428571428577,-0.48571428571428577,0_0_0_10_14_16,-24.0
2,1,2,33,35,29,35,0.8285714285714286,,576,576,576,0.16883329339331243,0.23733266512460394,0.49245066997750075,0.43657616726993603,0.482610306857992,0.9428571428571428,0.9428571428571428,0.05714285714285716,35,0.4747379565857791,0.47750923015240204,0,405476f21dc59b166082ef9044e4dc635f5d596c0abf04f246aac5aaca629cdf63,,0.5428571428571428,0.5428571428571428,0.4571428571428572,35,0.3755894913065506,0.4695833106539937,0,40741032332141005c2161161b3c331e791c7d587d7e683e3e1160e0d9d8feb61b,,0.2571428571428571,0.2571428571428571,0.7428571428571429,35,0.30615736021442186,0.3642258757686525,0,4044332211000301582021f3b7703dfa33183918392e2d2e3f5060604158763613,,0.5142857142857142,0.5142857142857142,0.48571428571428577,35,0.10871558647117771,0.131268391478871,0,4074103233213111680321323b34b5be3f38393a3b2c682f2b41a10697dc14989a,,0.4,0.4,0.6,35,0.17625242754767806,0.2473394077427831,0,40641122332001005821211213343316711c7d587d3e2c3e3e51e06059d8763e13,,0.42857142857142855,0.42857142857142855,0.5714285714285714,35,0.11877878043339518,0.0874687852985939,0,4064112233200100582121d2d2342aca111a3b18192c2c2f2f41e16049d876be9b,,0.42857142857142855,0.42857142857142855,0.5714285714285714,35,0.11877878043339518,0.0874687852985939,0,4064112233200100582121d2d2342aca111a3b18192c2c2f2f41e16049d876be9b,,-0.6857142857142857,-0.2857142857142857,0.0,-0.2571428571428571,-0.1428571428571429,-0.17142857142857143,-0.17142857142857143,0_0_0_10_14_16,-24.0
3,2,3,33,35,27,35,0.7714285714285715,,576,576,576,0.2274418387319492,0.3295061932324912,0.489007976315627,0.4085866453018874,0.48054908008409525,0.8571428571428571,0.8571428571428571,0.1428571428571429,35,0.5670847826346157,0.5116377185168888,0,40e4f6505894084458616cffc17baec732b2b3b912dfd50227b4acf9019f731c55,,0.6,0.6,0.4,35,0.4777239174440638,0.5282852260655928,0,40a49a5847b30a00d8b031b29234bdac2d4d3f0a0d3c7b7c7d66c3ca437056842a,,0.5142857142857142,0.5142857142857142,0.48571428571428577,35,0.4146414972433435,0.49231762254377265,0,4074121112370680583031329bb4bd3c652d396e6b084e5d1832c3cac370560c22,,0.7142857142857143,0.7142857142857143,0.2857142857142857,35,0.3631700521841357,0.4005029013628324,0,40a49a5847b30a00d8b031b29234bdacadc9b70e853854591b95c9ca437056a422,,0.5714285714285714,0.5714285714285714,0.4285714285714286,35,0.24147970112934417,0.35991610520630185,0,4084ba5867b10800d8b031929034bdac2f0d7f4a0d3c7b7e5f46c1ca4370562421,,0.7142857142857143,0.7142857142857143,0.2857142857142857,35,0.8139143501968781,0.07791540115555011,0,40e4de5807f72e805a3033d0c165edf82f6d3d2a2f7c391a7d4263604958f4ae66,,0.7142857142857143,0.7142857142857143,0.2857142857142857,35,0.8139143501968781,0.07791540115555011,0,40e4de5807f72e805a3033d0c165edf82f6d3d2a2f7c391a7d4263604958f4ae66,,-0.34285714285714286,-0.08571428571428574,0.0,-0.20000000000000007,-0.05714285714285716,-0.20000000000000007,-0.20000000000000007,0_0_0_10_14_16,-24.0
5,3,5,33,35,27,35,0.7714285714285715,,576,576,576,0.18738329562487283,0.2784321568786066,0.5126620823067113,0.4392676795413656,0.5123529567043796,0.9142857142857143,0.9142857142857143,0.08571428571428574,35,0.5322286360187931,0.5487539796402116,0,40f4ac0e090fffa01171894ce20d9cf2d737292e71005504cf00056853f3b72487,,0.6,0.6,0.4,35,0.4153102927196097,0.46110443752397956,0,40541773040173510d60022636306176573e3b14fb223c2eaf58c06607de76f654,,0.34285714285714286,0.34285714285714286,0.6571428571428571,35,0.45493287037623403,0.42318689317077013,0,4044b23398911e1149212023332535267674f1bab3283c2627504046077c563432,,0.7142857142857143,0.7142857142857143,0.2857142857142857,35,0.17665125618806266,0.1584670701409769,0,4054973788c11f13583133313be5a03f521e5950d926160e85f2d22dceb372f154,,0.45714285714285713,0.45714285714285713,0.5428571428571429,35,0.20059659758997447,0.24808250788988118,0,40543773040113136920022232342536571e5950d9263426af50c04627fc56b412,,0.4857142857142857,0.4857142857142857,0.5142857142857142,35,0.11494756494353565,0.07015475069229098,0,40543333000107027830133213072415541e5950d926160e85f2c24ce9d4107296,,0.4857142857142857,0.4857142857142857,0.5142857142857142,35,0.11494756494353565,0.07015475069229098,0,40543333000107027830133213072415541e5950d926160e85f2c24ce9d4107296,,-0.5714285714285714,-0.2571428571428571,0.0,-0.37142857142857144,-0.11428571428571427,-0.14285714285714285,-0.14285714285714285,0_0_0_10_14_16,-24.0
6,4,6,33,35,29,35,0.8285714285714286,,576,576,576,0.2493691844214375,0.25992267282012405,0.5111302931014727,0.4428727971912213,0.5123873178861549,0.8285714285714286,0.8285714285714286,0.17142857142857137,35,0.4432261704781598,0.5345437926124205,0,40c4318a39a89fe62b74748a83a78f1def0fb0b9a737ccf766772e39ea5e444670,,0.5714285714285714,0.5714285714285714,0.4285714285714286,35,0.5161739804001101,0.463723875707221,0,40443322110027ea56305f3e37202176a22130bb2b3d86952e7340c89bb2143e34,,0.34285714285714286,0.34285714285714286,0.6571428571428571,35,0.31379119110684534,0.3578600153823979,0,40443302110025225a3013f2b3707dfa3328282a3b3d353eb7c04972505a743412,,0.6571428571428571,0.6571428571428571,0.34285714285714286,35,0.3564983435659632,0.38337304437902986,0,40443322110027ea56305fce8695cc4cab2130bb2b3d8e1dae73b8f02b47493e34,,0.45714285714285713,0.45714285714285713,0.5428571428571429,35,0.17181285324653942,0.1707655697415452,0,404433001120a72252b01322373131663328382b2a3d353eb7c069fbb998351c14,,0.5714285714285714,0.5714285714285714,0.4285714285714286,35,0.19589275627607108,0.0769658733624563,0,406431003302e56252b45726b7b9b96e3b68786f2a39353eb7c009dfdff4572c24,,0.5714285714285714,0.5714285714285714,0.4285714285714286,35,0.19589275627607108,0.0769658733624563,0,406431003302e56252b45726b7b9b96e3b68786f2a39353eb7c009dfdff4572c24,,-0.48571428571428577,-0.22857142857142854,0.0,-0.3142857142857143,-0.11428571428571427,-0.22857142857142854,-0.22857142857142854,0_0_0_10_14_16,-24.0
8,5,8,33,35,30,35,0.8571428571428571,,576,576,576,0.13905034663284005,0.2215422897625152,0.4914000137099818,0.44220497091228367,0.4817781512426199,0.8857142857142857,0.8857142857142857,0.11428571428571432,35,0.4384270869845208,0.5619644960790867,0,40542bb29008886812605126777139267671a523ee04e13e84de02725d92d66059,,0.4,0.4,0.6,35,0.37700743907106604,0.4586448508447867,0,405423230010084018707136337035723338393a3b9c8ea5af514a084dfe703e52,,0.3142857142857143,0.3142857142857143,0.6857142857142857,35,0.28616809189041365,0.44404880938451263,0,4064310011200b0058303132773035723738393a3bbcae949d516a0043743e345a,,0.6571428571428571,0.6571428571428571,0.34285714285714286,35,0.16010789138226064,0.18972950944336284,0,405423230010080058203023333121372211e5008bb3bd85bd6339abffb1fa3502,,0.3142857142857143,0.3142857142857143,0.6857142857142857,35,0.14409358397125738,0.18259091082374154,0,404433331101080058303132337035723338393a3b1c0e2d2f5142000bd6b2305a,,0.4,0.4,0.6,35,0.12578866220804047,0.10089699441254793,0,4044333311010800183471b63bb039be3b38393a3b1c0c2f2d7340004bd6b6345a,,0.4,0.4,0.6,35,0.12578866220804047,0.10089699441254793,0,4044333311010800183471b63bb039be3b38393a3b1c0c2f2d7340004bd6b6345a,,-0.5714285714285714,-0.08571428571428574,0.0,-0.34285714285714286,0.0,-0.08571428571428574,-0.08571428571428574,0_0_0_10_14_16,-24.0
9,6,9,33,35,26,35,0.7428571428571429,,576,576,576,0.20394134593711602,0.35095183606923813,0.5011711988945295,0.43688609961781644,0.4925909484816811,0.8571428571428571,0.8571428571428571,0.1428571428571429,35,0.5100833900104942,0.52834836370473,0,4024782b62eb21025800037072fffcb738a82d7efa3db3d04ce5e25bd9535dff1d,,0.5428571428571428,0.5428571428571428,0.4571428571428572,35,0.43377607775141636,0.6015496313485846,0,40047b22d9401201582021124330153437b9312a333c283f3a45e148e9725c761a,,0.4857142857142857,0.4857142857142857,0.5142857142857142,35,0.3940760838623583,0.47893929498246895,0,40443b22990002005831201260203715353929aa2b2c7d6e2b05c568c9705e7e1a,,0.6857142857142857,0.6857142857142857,0.3142857142857143,35,0.26024450771379926,0.35566963853912936,0,4004f3eeddc80a005820a1522211621044c8666a145ce63998afeb48e9725c761a,,0.5428571428571428,0.5428571428571428,0.4571428571428572,35,0.22617941566768457,0.3267318700274565,0,40047b22d94002005820210261302604b521b83b3a35283f3a45c16ae9707c3e5a,,0.5714285714285714,0.5714285714285714,0.4285714285714286,35,0.11366432864464773,0.08433883795987182,0,4004f3eeddc88a80d820a91a50003617b621b83b3a3520f73609c16261f0f47e5e,,0.5714285714285714,0.5714285714285714,0.4285714285714286,35,0.11366432864464773,0.08433883795987182,0,4004f3eeddc88a80d820a91a50003617b621b83b3a3520f73609c16261f0f47e5e,,-0.3714285714285714,-0.057142857142857106,0.0,-0.2,-0.057142857142857106,-0.08571428571428569,-0.08571428571428569,0_0_0_10_14_16,-24.0
10,7,10,33,35,29,35,0.8285714285714286,phase-line fallback to multi-offset top1: insufficient anchors,576,576,576,0.17015844160790142,0.22709090936170243,0.4952777351161308,0.43915546738636685,0.49714024826122394,0.8571428571428571,0.8571428571428571,0.1428571428571429,35,0.45839840645688384,0.5787307431615686,0,405473a258541fe83668d1b1e66c68721a5e21523b8f142f9ed9a9a4a9b0fa5022,,0.6,0.6,0.4,35,0.4178124729251473,0.4166528653535877,0,40e40212029aa2cbb8fe02fb6e6979231b1a291a3bbfb5be3fc82124611a363400,,0.2571428571428571,0.2571428571428571,0.7428571428571429,35,0.25151333543919724,0.2926280158401458,0,40c4b32291008310c9a8b13a33303536373a1b18393e3d3e3f4041424378563402,,0.6,0.6,0.4,35,0.4178124729251473,0.4166528653535877,0,40e40212029aa2cbb8fe02fb6e6979231b1a291a3bbfb5be3fc82124611a363400,,0.5142857142857142,0.5142857142857142,0.48571428571428577,35,0.21758563015564047,0.2629832739567338,0,40c433331188a38bf8ba027b73303176171b281a2b3fbdbebfc02104611a367600,,0.6571428571428571,0.6571428571428571,0.34285714285714286,35,0.27668489162569304,0.1004211548148017,0,40d4f2224154b78af8aa137be44bf98b133b2a1a292dadbebec06040615a76b600,,0.6571428571428571,0.6571428571428571,0.34285714285714286,35,0.27668489162569304,0.1004211548148017,0,40d4f2224154b78af8aa137be44bf98b133b2a1a292dadbebec06040615a76b600,,-0.6,-0.34285714285714286,0.0,-0.34285714285714286,-0.2571428571428571,-0.4,-0.4,0_0_0_10_14_16,-24.0
11,8,11,33,35,35,35,1.0,,576,576,576,0.5122454942417218,0.5219906563584215,0.5003727955014772,0.44528744214482796,0.5006315264581291,0.7142857142857143,0.7142857142857143,0.2857142857142857,35,0.4985865958829214,0.4849257016318744,0,4094aa66c980202ef6f09b5831655454e6e57e1b251d9dbeb740e12738de979530,,0.5142857142857142,0.5142857142857142,0.48571428571428577,35,0.5601603205319136,0.5211147967043689,0,4084ff2e1d0c80f82c9e9018032414373638397e7f386c7f7a545553532d523090,,0.17142857142857143,0.17142857142857143,0.8285714285714285,35,0.527413802573559,0.47095001512604784,0,4044332211000c4885b5b82a323434363738393a3b3c3d3e3f4041424378561432,,0.6571428571428571,0.6571428571428571,0.34285714285714286,35,0.26256532256948195,0.29913188354786274,0,4084ff2e1d0c90c19e8d82180774413367b1ace3aa21686a7e405436332e003010,,0.5142857142857142,0.5142857142857142,0.48571428571428577,35,0.2597559868272415,0.333085006771821,0,40a4ff0e3f2e80d80cbcb01a033405373739397f7e393c2f3f41c1cb42acca9132,,0.7142857142857143,0.7142857142857143,0.2857142857142857,35,0.45349851160347926,0.0758515860002983,0,4084b7ae91c440580560f81783bc04be2639386f6f287de77add3c37350b30b203,,0.7142857142857143,0.7142857142857143,0.2857142857142857,35,0.45349851160347926,0.0758515860002983,0,4084b7ae91c440580560f81783bc04be2639386f6f287de77add3c37350b30b203,,-0.5428571428571429,-0.3428571428571428,0.0,-0.4857142857142857,-0.3428571428571428,-0.5428571428571429,-0.5428571428571429,0_0_0_10_14_16,-24.0
12,9,12,33,35,32,35,0.9142857142857143,,576,576,576,0.5336711432151613,0.5061420451963826,0.49246656993351157,0.43412572688263074,0.5006212240358422,0.6857142857142857,0.6857142857142857,0.3142857142857143,35,0.4628299653627442,0.5124726649255246,0,4064101200010e467e363766267cb9a3ab203922ab2d2e1e2c433125567967f5f8,,0.2857142857142857,0.2857142857142857,0.7142857142857143,35,0.4903452209193747,0.48961358901322816,0,4044312231024d241c30713073343536333a193a192e3d2f2f504160615a763612,,0.17142857142857143,0.17142857142857143,0.8285714285714285,35,0.46187779374118854,0.5491648920995443,0,4044332211000d205830317037307532333a1b1a192e2c3e2f5140424378563412,,0.7142857142857143,0.7142857142857143,0.2857142857142857,35,0.1526995338046836,0.23496370756236923,0,404483ba18a00d311a73752066a1bc3f83805ba0a171393b6a05656863f0fe1e92,,0.2571428571428571,0.2571428571428571,0.7428571428571429,35,0.32337596375276767,0.3552327665794858,0,4044332211000d205830313033303136173819181b2e3d2f2f50c1eac950fc3612,,0.5428571428571428,0.5428571428571428,0.4571428571428572,35,0.5130722968389756,0.08117009243480103,0,400477001122998a41b8a93a33303136272a1b0a19bfa5af36c96162635a761616,,0.5428571428571428,0.5428571428571428,0.4571428571428572,35,0.5130722968389756,0.08117009243480103,0,400477001122998a41b8a93a33303136272a1b0a19bfa5af36c96162635a761616,,-0.5142857142857142,-0.11428571428571427,0.0,-0.5428571428571429,-0.08571428571428569,-0.3714285714285714,-0.3714285714285714,0_0_0_10_14_16,-24.0
13,10,13,33,35,34,35,0.9714285714285714,,576,576,576,0.16503742935931234,0.2106980372298684,0.5052474740582541,0.44259966303170417,0.5088663022991928,0.7714285714285715,0.7714285714285715,0.22857142857142854,35,0.4666225666004591,0.5233642863153453,0,40d43f32040c22072f230246f0103e3c3a12b88381151b7a794607027629105066,,0.34285714285714286,0.34285714285714286,0.6571428571428571,35,0.4290628666902619,0.5172540016179361,0,4064130813201e0158212012111637163738382b2b3d3d3e3f4061405249543612,,0.11428571428571428,0.11428571428571428,0.8857142857142857,35,0.2481845642707975,0.32605839206923004,0,40c4bb2a19880e0058303132333435363738393a3b3c3d3e3f4041524268563512,,0.5428571428571428,0.5428571428571428,0.4571428571428572,35,0.2951167728039352,0.34368605809116803,0,4064130813201e01582120c275aabea3591b597b4a0f1d1d1e4063405249543612,,0.14285714285714285,0.14285714285714285,0.8571428571428572,35,0.1503043788127925,0.17022173469541008,0,4044bb229188060058303132333435363738393a3b3c3d3e3f4041425269563412,,0.2,0.2,0.8,35,0.1273511284889148,0.08921818143716888,0,4044bb22918806105821203237347172231b1b1b3a3f3d3e3f4041424378563412,,0.2,0.2,0.8,35,0.1273511284889148,0.08921818143716888,0,4044bb22918806105821203237347172231b1b1b3a3f3d3e3f4041424378563412,,-0.6571428571428571,-0.2285714285714286,0.0,-0.42857142857142855,-0.028571428571428567,-0.08571428571428573,-0.08571428571428573,0_0_0_10_14_16,-24.0
