file_name,input_iq,symbol_csv,detected_events,framesync_valid,header_valid_packets,traditional_fft_crc_valid,traditional_fft_crc_valid_rate,multi_offset_argmax_crc_valid,multi_offset_argmax_crc_valid_rate,current_selected_crc_valid,current_selected_crc_valid_rate,savaux_paper_crc_valid,savaux_paper_crc_valid_rate,savaux_codec_crc_valid,savaux_codec_crc_valid_rate,savaux_codec_extra_crc_valid_vs_paper,savaux_codec_mean_symbol_change_count,note
1_0_10_11_2_16.bin,gr-lora_sdr\data\USRP_IQ\lab1_sf11_TP2\1_0_10_11_2_16.bin,gr-lora_sdr\weakPacket_decoding copy\data\baseline_comparison\lab1_real_iq_crc_probe\header_first\1_0_10_11_2_16_header_first_symbols.csv,9,9,9,9,1.0,9,1.0,9,1.0,9,1.0,9,1.0,0,0.0,real IQ CRC/PRR probe only; no byte/symbol GT is used
