packet_index,event_index,anchor_symbol_index,absolute_symbol_index,anchor_bin_mode,anchor_bin,anchor_signed_bin,argmax_bin,argmax_signed_bin,is_anchor_bin_argmax,anchor_real,anchor_imag,anchor_amp,anchor_power,anchor_phase,anchor_energy_ratio,peak_margin_db,total_fft_energy,anchor_phase_unwrap,phase_line_fit,phase_line_residual,file_name,sf,bw,samp_rate,cfo_int,cfo_frac,sfo_hat,anchor_line_slope_pi_per_symbol,anchor_line_r2
1,1,0,0.0,modal_argmax,1,1,127,127,0,0.9277804493904114,4.640145301818848,4.731989537632411,22.3917236328125,1.3734522850463153,0.0014811660888246793,0.04760373899789448,15117.631845447235,1.3734522850463153,1.2693694068837469,0.10408287816256845,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m23dB.bin,10,125000.0,500000.0,-24,-0.42916033761813344,-0.006261318519996445,-0.5137073291296633,0.9116429856429544
1,1,1,1.0,modal_argmax,1,1,1,1,1,3.13812255859375,-11.68309497833252,12.097211309450353,146.342529296875,-1.3083863735073937,0.009673368632381808,1.76097247754867,15128.393722843379,-1.3083863735073937,-0.3444897644052374,-0.9638966091021565,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m23dB.bin,10,125000.0,500000.0,-24,-0.42916033761813344,-0.006261318519996445,-0.5137073291296633,0.9116429856429544
1,1,2,2.0,modal_argmax,1,1,896,-128,0,-7.8167524337768555,2.519315242767334,8.212707708386816,67.44856262207031,2.8298075361528756,0.004314193918017258,1.5276210839901083,15634.105444446206,-3.4533777710267106,-1.9583489356942216,-1.495028835332489,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m23dB.bin,10,125000.0,500000.0,-24,-0.42916033761813344,-0.006261318519996445,-0.5137073291296633,0.9116429856429544
1,1,3,3.0,modal_argmax,1,1,641,-383,0,3.094743251800537,-2.265404224395752,3.8352955680723073,14.709494590759277,-0.6318922064765716,0.0009117601660776977,0.568758724825552,16133.07439612993,-0.6318922064765716,-3.5722081069832057,2.940315900506634,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m23dB.bin,10,125000.0,500000.0,-24,-0.42916033761813344,-0.006261318519996445,-0.5137073291296633,0.9116429856429544
1,1,4,4.0,modal_argmax,1,1,1,1,1,-12.223764419555664,2.155646324157715,12.412382030039588,154.06719970703125,2.967038556217568,0.00986393240469547,2.1107718988197686,15619.247312936932,-3.316146750962018,-5.186067278272191,1.8699205273101724,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m23dB.bin,10,125000.0,500000.0,-24,-0.42916033761813344,-0.006261318519996445,-0.5137073291296633,0.9116429856429544
1,1,5,5.0,modal_argmax,1,1,661,-363,0,8.450501441955566,-0.2762387692928314,8.455015226370294,71.4872817993164,-0.032677402688941426,0.004668556884264607,0.5263598358675261,15312.500965826213,-6.315862709868528,-6.799926449561173,0.4840637396926457,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m23dB.bin,10,125000.0,500000.0,-24,-0.42916033761813344,-0.006261318519996445,-0.5137073291296633,0.9116429856429544
1,1,6,6.0,modal_argmax,1,1,578,-446,0,-3.9972972869873047,-3.1004159450531006,5.058751291860036,25.590967178344727,-2.4818903195418143,0.0017011268445322985,0.4986149021112455,15043.53849955299,-8.765075626721401,-8.413785620850158,-0.35129000587124365,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m23dB.bin,10,125000.0,500000.0,-24,-0.42916033761813344,-0.006261318519996445,-0.5137073291296633,0.9116429856429544
1,1,7,7.0,modal_argmax,1,1,47,47,0,1.9195362329483032,3.614353656768799,4.092453018154192,16.748170852661133,1.0825895085757957,0.0010567195960155666,0.21257505821447253,15849.210060844198,-11.483781105783377,-10.027644792139142,-1.456136313644235,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m23dB.bin,10,125000.0,500000.0,-24,-0.42916033761813344,-0.006261318519996445,-0.5137073291296633,0.9116429856429544
1,1,8,8.0,modal_argmax,1,1,1,1,1,3.3514480590820312,-9.500418663024902,10.074232420659978,101.49017333984375,-1.231657305655263,0.007171675084730189,0.12544330479447147,14151.529752921313,-13.798027920014436,-11.641503963428127,-2.156523956586309,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m23dB.bin,10,125000.0,500000.0,-24,-0.42916033761813344,-0.006261318519996445,-0.5137073291296633,0.9116429856429544
1,1,9,9.0,modal_argmax,1,1,1,1,1,-10.879762649536133,2.008755683898926,11.063649249132844,122.40433502197266,2.959016435316631,0.007810495773210885,0.13829776772504654,15671.775336183608,-15.890539486222128,-13.255363134717111,-2.6351763515050166,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m23dB.bin,10,125000.0,500000.0,-24,-0.42916033761813344,-0.006261318519996445,-0.5137073291296633,0.9116429856429544
