packet_index,event_index,detected_start_sample,detected_end_sample,detected_window_count,detected_reference_bin,detected_reference_signed_bin,detected_mean_confidence_db,aligned_start_sample,align_offset_samples,align_peak_bin,align_peak_signed_bin,align_confidence_db,align_peak_share,frame_valid,located_preamble_start_sample,located_sfd_start_sample,located_payload_start_sample,locator_score,preamble_ref_bin,preamble_ref_signed_bin,preamble_stable_count,sync1_bin,sync2_bin,sync1_expected_bin,sync2_expected_bin,sync1_distance,sync2_distance,sfd1_bin,sfd2_bin,sfd_bin_distance,mean_preamble_confidence_db,mean_sfd_confidence_db,grlora_framesync_valid,grlora_coarse_offset_chips,grlora_coarse_offset_samples,grlora_synced_preamble_start_sample,grlora_synced_sfd_start_sample,grlora_synced_payload_start_sample,grlora_fine_preamble_start_sample,grlora_fine_payload_start_sample,grlora_preamble_peak_mean_signed_bin,grlora_preamble_peak_max_abs_signed_bin,grlora_preamble_bin0_count,grlora_preamble_peak_count,grlora_sync1_peak_signed_bin,grlora_sync2_peak_signed_bin,grlora_sync1_expected_signed_bin,grlora_sync2_expected_signed_bin,grlora_sync1_distance,grlora_sync2_distance,grlora_sfd1_peak_signed_bin,grlora_sfd2_peak_signed_bin,grlora_sfd_mean_signed_bin,grlora_up_symbols_used,grlora_cfo_frac_est,grlora_sto_frac_initial,grlora_sto_frac_refined,grlora_sto_frac_used,grlora_sto_sample_correction,grlora_cfo_int_est,grlora_down_val_signed_bin,grlora_cfo_total_est,grlora_cfo_hz_est,grlora_sfo_hat,grlora_sfo_samples_per_symbol,grlora_clk_off,grlora_fs_p,grlora_netid_sto_frac_est,grlora_payload_sto_frac_est,grlora_payload_sto_sample_correction,grlora_netid1_est,grlora_netid2_est,grlora_netid_offset,grlora_netid_valid,grlora_sfo_cum_initial,grlora_fine_preamble_peak_mean_signed_bin,grlora_fine_preamble_peak_max_abs_signed_bin,grlora_fine_preamble_bin0_count,grlora_fine_preamble_peak_count,grlora_center_sample_phase,grlora_branch_sample_phases,grlora_branch_valid,grlora_branch_down_val_valid,grlora_branch_cfo_frac_est,grlora_branch_sto_frac_initial,grlora_branch_sto_frac_refined,grlora_branch_sto_frac_used,grlora_branch_sto_sample_correction,grlora_branch_cfo_int_est,grlora_branch_down_val_signed_bin,grlora_branch_cfo_total_est,grlora_branch_cfo_hz_est,grlora_branch_sfo_hat,grlora_branch_sfo_samples_per_symbol,grlora_branch_clk_off,grlora_branch_fs_p,grlora_branch_netid_sto_frac_est,grlora_branch_payload_sto_frac_est,grlora_branch_payload_sto_sample_correction,grlora_branch_netid1_est,grlora_branch_netid2_est,grlora_branch_netid_offset,grlora_branch_netid_valid,grlora_branch_sfo_cum_initial,grlora_branch_fine_preamble_start_sample,grlora_branch_fine_payload_start_sample,grlora_spectrum_chirps,grlora_spectrum_raw_peak_signed_bin,grlora_spectrum_peak_signed_bin,grlora_spectrum_peak_relative_db,grlora_spectrum_bin0_relative_db,grlora_spectrum_bin0_is_peak
0,0,14807040,14946304,19,7,7,0.6898900661810965,14803464,-3576,3776,-320,1.077992113929619,0.0018427230919796564,0,14807112,14946376,14955592,-433.95314710570085,248,248,2,223,326,24,32,49,46,11,44,33,0.5223737834053448,0.36359971557139625,0,-248,-992,14806120,14945384,14954600,14806122,14953785,2.875,1377,0,32,-25,785,24,32,49,753,67,-671,-302.0,28,0.43987116260304643,-0.4448565763177612,0.4751752094005042,-0.4448565763177612,-2,-204,-408,-203.56012883739695,-24848.648539721307,-0.05217350031715116,-0.20869400126860463,-5.095068390346793e-05,125006.36883548794,-0.11440858646659802,-0.3361459628144905,-1,934,944,910,0,-0.0861459628144905,-21.321428571428573,507,0,28,2,0|1|2|3,0|0|0|0,1|1|1|1,0.0008363561365472906|-0.4384661644883914|0.43987116260304643|-0.014670649166849235,-0.4950409859073943|-0.47017883993180476|-0.4448565763177612|-0.45754463248215416,-0.431259714407247|-0.497437616069476|0.4751752094005042|0.4889169599258878,-0.431259714407247|-0.497437616069476|-0.4448565763177612|-0.45754463248215416,-2|-2|-2|-2,-38|-103|-204|175,-75|-205|-408|351,-37.999163643863454|-103.43846616448839|-203.56012883739695|174.98532935083315,-4638.569780745051|-12626.765889219774|-24848.648539721307|21360.513836771624,-0.00973937965036484|-0.02651180699315368|-0.05217350031715116|0.044849633317314216,-0.03895751860145936|-0.10604722797261472|-0.20869400126860463|0.17939853326925687,-9.511112939809414e-06|-2.589043651675164e-05|-5.095068390346793e-05|4.3798470036439664e-05,125001.18888911749|125003.23630456459|125006.36883548794|124994.52519124544,0.2570801367810782|-0.34581543985039387|-0.11440858646659802|-0.02235636632809923,0.2156877732670276|-0.4584906195712968|-0.3361459628144905|0.16825457527048626,1|-2|-1|1,286|290|934|815,745|945|944|738,262|266|910|791,0|0|0|0,-0.034312226732972406|0.041509380428703224|-0.0861459628144905|-0.08174542472951374,14806120|14806121|14806122|14806123,14954445|14954189|14953785|14955300,,,,,,
1,1,19255296,19460096,35,108,108,2.291767450791413,19252056,-3240,4060,-36,1.9507776354359205,0.0016310233652957196,0,19260672,19399936,19409152,-1047.109152224287,280,280,2,443,263,24,32,139,49,3149,2993,156,0.6455646707209121,1.3251295360219433,0,-280,-1120,19259552,19398816,19408032,19259554,19408367,60.125,1485,0,32,505,148,24,32,481,116,-667,-339,-503.0,28,0.35982174440848624,-0.03838049315925218,-0.481751307953175,-0.481751307953175,-2,84,168,84.35982174440849,10297.82980278424,0.02162185302040406,0.08648741208161624,2.111509084023834e-05,124997.36061364497,0.21014798869975493,0.30204086403647223,1,374,26,350,0,0.052040864036472234,-41.892857142857146,507,0,28,2,0|1|2|3,0|0|0|0,1|1|1|1,0.10008890537375176|-0.14526812313891196|0.35982174440848624|-0.2701033689256184,-0.40654651279893983|-0.46549644655380007|-0.03838049315925218|0.48977263180495356,-0.48790024077436556|-0.45023467501621894|-0.481751307953175|-0.007216179758557928,-0.48790024077436556|-0.45023467501621894|-0.481751307953175|-0.007216179758557928,-2|-2|-2|0,244|-3|84|-162,489|-6|168|-323,244.10008890537375|-3.145268123138912|84.35982174440849|-162.27010336892562,29797.374133956757|-383.94386268785547|10297.82980278424|-19808.362227652055,0.06256409906330064|-0.0008061482784342095|0.02162185302040406|-0.041590655979322745,0.25025639625320256|-0.003224593113736838|0.08648741208161624|-0.16636262391729098,6.109775299150453e-05|-7.872541781584077e-07|2.111509084023834e-05|-4.061587497980737e-05,124992.36278087606|125000.09840677226|124997.36061364497|125005.07698437247,-0.48584907074874506|-0.47603141992611364|0.21014798869975493|-0.33811717109688577,-0.21995164972971715|-0.47945755010945906|0.30204086403647223|0.4851225409909925,-1|-2|1|2,811|616|374|187,701|967|26|732,787|592|350|163,0|0|0|0,0.030048350270282853|0.020542449890540937|0.052040864036472234|-0.014877459009007499,19259552|19259553|19259554|19259553,19409007|19408021|19408367|19407383,,,,,,
2,2,23777280,23937024,24,209,209,1.4997452547523886,23776296,-984,280,280,0.5045908365172715,0.001204242696466262,0,23768368,23907632,23916848,-695.4215114323354,80,80,2,199,51,24,32,95,61,4078,4036,42,0.5168814124418905,0.5103967832030749,0,-80,-320,23768048,23907312,23916528,23768048,23917360,94.5,1403,2,32,119,2,24,32,95,30,-382,688,153.0,28,-0.40448804761315166,-0.0065045011522215646,-0.051821900837353496,-0.051821900837353496,0,208,417,207.59551195238686,25341.24901762535,0.05320778961256584,0.21283115845026335,5.1960732043521325e-05,124993.50490849456,-0.3491726332352467,-0.12303952738184165,0,120,989,96,0,-0.12303952738184165,51.0,509,0,28,2,0|1|2|3,0|0|0|0,1|1|1|1,0.2452154954076404|-0.3541597902354424|-0.40448804761315166|-0.3717434028747762,-0.0874873365211215|-0.4802368319569723|-0.0065045011522215646|-0.45261617839659607,-0.49543966040118903|-0.45957800889732425|-0.051821900837353496|0.48364511580700764,-0.49543966040118903|-0.45957800889732425|-0.051821900837353496|-0.45261617839659607,-2|-2|0|-2,-251|69|208|148,-501|139|417|297,-250.75478450459235|68.64584020976456|207.59551195238686|147.62825659712522,-30609.714905345747|8379.619166231025|25341.24901762535|18021.02741664126,-0.06426973152157893|0.017594279323806784|0.05320778961256584|0.037837875896331044,-0.2570789260863157|0.07037711729522714|0.21283115845026335|0.15135150358532418,-6.276340968904192e-05|1.7181913402155063e-05|5.1960732043521325e-05|3.6951050680010785e-05,125007.84542621113|124997.85226082473|124993.50490849456|124995.381118665,0.4479289309082852|0.10343892946449285|-0.3491726332352467|-0.24180414971400266,0.17478257194157498|0.17821461659067173|-0.12303952738184165|-0.08099317715459575,1|1|0|0,59|742|120|421,762|758|989|533,35|718|96|397,0|0|0|0,-0.07521742805842502|-0.07178538340932827|-0.12303952738184165|-0.08099317715459575,23768048|23768049|23768048|23768051,23915521|23916802|23917360|23917121,,,,,,
3,3,29777920,29908992,17,3,3,1.2338071711827687,29781288,3368,702,702,1.0064011441987861,0.0012279203645963047,0,29773368,29912632,29921848,-750.0475558456511,3984,-112,2,4050,3928,24,32,42,88,199,320,121,0.5978238325471573,0.18793781973853943,0,112,448,29773816,29913080,29922296,29773816,29923061,97.4375,1303,0,32,66,620,24,32,42,588,213,322,267.5,28,0.3201395684297012,-0.04389574948436348,-0.0896555624156008,-0.0896555624156008,0,191,383,191.3201395684297,23354.50922466183,0.04903632857505375,0.196145314300215,4.788703962407593e-05,124994.01412004698,0.47950695198611926,-0.3120886515699022,-1,669,980,645,0,-0.062088651569902176,-123.46428571428571,470,0,28,2,0|1|2|3,0|0|0|0,1|1|1|1,-0.2500268070077281|0.2102107442875998|0.3201395684297012|-0.2708211963832274,-0.015966906245921564|0.44964767353280877|-0.04389574948436348|-0.060388978469347876,-0.0902465096596643|-0.07616309620300399|-0.0896555624156008|-0.09994108049627215,-0.0902465096596643|-0.07616309620300399|-0.0896555624156008|-0.09994108049627215,0|0|0|0,161|24|191|30,323|49|383|60,160.7499731929923|24.2102107442876|191.3201395684297|29.729178803616772,19622.799462035193|2955.347991246045|23354.50922466183|3629.0501469258757,0.041201038854057896|0.006205200621357289|0.04903632857505375|0.007619740312594006,0.16480415541623158|0.024820802485429155|0.196145314300215|0.030478961250376024,4.0235389505915914e-05|6.059766231794227e-06|4.788703962407593e-05|7.441152649017584e-06,124994.97057631175|124999.24252922102|124994.01412004698|124999.06985591887,0.22818673367018838|0.12240332368042928|0.47950695198611926|0.14389060950673604,0.40329114879993444|0.14877542632119778|-0.3120886515699022|0.1762745058352606,2|1|-1|1,386|404|669|47,116|645|980|431,362|380|645|23,0|0|0|0,-0.09670885120006556|-0.10122457367880222|-0.062088651569902176|-0.07372549416473939,29773814|29773815|29773816|29773817,29922936|29922390|29923061|29922416,,,,,,
4,4,31285248,31424512,19,3791,-305,0.6094123525337153,31282952,-2296,379,379,0.8619642714708188,0.0012932804754597976,0,31279296,31418560,31427776,-809.2599044747968,4094,-2,2,54,5,24,32,32,25,3685,3982,297,0.595958349385321,0.38892403702570083,0,2,8,31279304,31418568,31427784,31279304,31427419,26.4375,1925,2,32,56,-1002,24,32,32,1034,-797,-116,-456.5,28,-0.14363493771608063,-0.41487832965401594,0.06728157525736833,0.06728157525736833,0,-91,-181,-91.14363493771609,-11125.93199923292,-0.02336057897726986,-0.09344231590907943,-2.2813065407490096e-05,125002.85163317593,0.31974304798473285,0.220460587331336,1,104,300,80,0,-0.029539412668664,127.64285714285714,508,0,28,2,0|1|2|3,0|0|0|0,1|1|1|1,-0.3982906787427591|-0.03074494000501548|-0.14363493771608063|-0.13512287024334277,-0.463504182226643|0.07299937373815624|-0.41487832965401594|-0.11705450431759346,-0.47702049062218066|0.04437220078904147|0.06728157525736833|-0.4731627012889703,-0.47702049062218066|0.04437220078904147|0.06728157525736833|-0.4731627012889703,-2|0|0|-2,-43|27|-91|41,-86|54|-181|82,-43.39829067874276|26.969255059994985|-91.14363493771609|40.86487712975666,-5297.642905119966|3292.145393065794|-11125.93199923292|4988.388321503498,-0.011123203475174995|0.0069123577660434145|-0.02336057897726986|0.01047387664797946,-0.04449281390069998|0.027649431064173658|-0.09344231590907943|0.04189550659191784,-1.086250339372558e-05|6.750349380901772e-06|-2.2813065407490096e-05|1.0228395164042441e-05,125001.35781292421|124999.15620632739|125002.85163317593|124998.7214506045,0.1670369981722195|0.2655676493024307|0.31974304798473285|-0.1379986485536276,0.11976338340272585|0.29494516980811525|0.220460587331336|-0.0934846727997149,0|1|1|0,406|298|104|359,7|637|300|455,382|274|80|335,0|0|0|0,0.11976338340272585|0.04494516980811525|-0.029539412668664|-0.0934846727997149,31279304|31279303|31279304|31279307,31427610|31427890|31427419|31427949,,,,,,
5,5,34275328,34426880,22,104,104,1.10358993114888,34271784,-3544,3740,-356,1.031008317341173,0.0013377266002771802,0,34267208,34406472,34415688,-1324.34941576059,3654,-442,2,3926,3710,24,32,248,24,3953,3829,124,0.4155542412936523,0.47821651712402347,0,442,1768,34268976,34408240,34417456,34268974,34416456,-135.21875,1496,0,32,240,-173,24,32,216,205,192,1227,709.5,28,0.4756427273798371,0.41832620808972365,0.4325401559197104,0.4325401559197104,2,-250,-500,-249.52435727262016,-30459.516268630392,-0.06395436673995801,-0.25581746695983204,-6.245543626949024e-05,125007.8069295337,0.3860004202410541,0.11419436159623242,0,782,422,758,0,0.11419436159623242,2.9285714285714284,501,1,28,2,0|1|2|3,0|0|0|0,1|1|1|1,-0.0049191025285547025|0.11825597312347616|0.4756427273798371|-0.33374737875184673,-0.005768935064224934|0.08384301028310404|0.41832620808972365|0.006469900829870312,-0.03836719652758802|0.4621352222756059|0.4325401559197104|0.05928705073876017,-0.03836719652758802|0.4621352222756059|0.4325401559197104|0.05928705073876017,0|2|2|0,166|152|-250|-75,332|304|-500|-150,165.99508089747144|152.11825597312347|-249.52435727262016|-75.33374737875185,20263.071398617118|18569.123043594172|-30459.516268630392|-9196.014084320295,0.04254538673812575|0.038988685660529904|-0.06395436673995801|-0.019308424076981714,0.170181546952503|0.15595474264211961|-0.25581746695983204|-0.07723369630792686,4.154822923645093e-05|3.8074888340361234e-05|-6.245543626949024e-05|-1.8855882887677455e-05,124994.80647134545|124995.24063895745|125007.8069295337|125002.35698536097,0.32308517909243606|-0.2902268365874372|0.3860004202410541|0.44141748027534533,-0.49609692727052934|-0.12452492253018521|0.11419436159623242|0.35935667794817305,-2|0|0|1,415|240|782|1007,930|45|422|925,391|216|758|983,0|0|0|0,0.003903072729470658|-0.12452492253018521|0.11419436159623242|0.10935667794817305,34268974|34268973|34268974|34268977,34418120|34418063|34416456|34417156,,,,,,
6,6,37945344,38080512,18,361,361,0.6698854855885942,37941728,-3616,3751,-345,1.7549031079128992,0.001517438022590257,0,37950072,38089336,38098552,-1267.9667914069125,4031,-65,2,4085,4076,24,32,30,13,3724,183,555,0.46818397453187593,0.9647397631263762,0,65,260,37950332,38089596,38098812,37950334,38098778,22.125,1391,0,32,54,-300,24,32,30,332,122,118,120.0,28,0.10813019319850513,-0.47785633858620713,-0.4659790166666653,-0.4659790166666653,-2,-8,-15,-7.891869806801495,-963.3630135255731,-0.0020227265241955852,-0.008090906096782341,-1.975318871284751e-06,125000.24691485892,0.46929373455907597,0.46069714683124474,2,512,236,488,0,-0.03930285316875526,8.0,496,0,28,2,0|1|2|3,0|0|0|0,1|1|1|1,0.018429912889165904|-0.07714819330672434|0.10813019319850513|-0.18965327449817718,0.016689623357990513|0.003218791732265913|-0.47785633858620713|0.45326336693347,0.013945863800358893|0.048696246620238526|-0.4659790166666653|0.48112585748378933,0.013945863800358893|0.048696246620238526|-0.4659790166666653|0.48112585748378933,0|0|-2|2,-7|197|-8|197,-14|395|-15|395,-6.981570087110834|196.92285180669327|-7.891869806801495|196.81034672550183,-852.2424422742716|24038.43405843424|-963.3630135255731|24024.70052801536,-0.0017894120584147101|0.05047233232691544|-0.0020227265241955852|0.05044349670020039,-0.0071576482336588405|0.20188932930766176|-0.008090906096782341|0.20177398680080155,-1.7474727132956154e-06|4.928938703800336e-05|-1.975318871284751e-06|4.926122724628944e-05,125000.21843408915|124993.83882662025|125000.24691485892|124993.84234659422,-0.04331532206891181|-0.33618911891846714|0.46929373455907597|0.09531775189020175,-0.05092032331717433|-0.12168170652907673|0.46069714683124474|0.3097026128660536,0|0|2|1,512|14|512|344,236|961|236|839,488|-10|488|320,0|0|0|0,-0.05092032331717433|-0.12168170652907673|-0.03930285316875526|0.059702612866053606,37950330|37950331|37950334|37950331,38098782|38099599|38098778|38099600,,,,,,
