event_index,start_sample,end_sample,first_window_index,last_window_index,window_count,reference_bin,reference_signed_bin,bin_min,bin_max,mean_peak_power,mean_confidence_db,max_peak_share,sf,bw,samp_rate,os_factor,chirp_samples,win_chirps,hop_samples,min_periodic_peaks,bin_tol
0,14807040,14946304,3615,3633,19,7,7,7,7,0.04542232477562758,0.6898900661810965,0.0009297719339473748,10,125000.0,500000.0,4,4096,16,4096,17,2
1,19255296,19460096,4701,4735,35,108,108,108,108,0.06384793241562156,2.291767450791413,0.0014176605842808026,10,125000.0,500000.0,4,4096,16,4096,17,2
2,23777280,23937024,5805,5828,24,209,209,209,209,0.047289849793001104,1.4997452547523886,0.0011235816672902034,10,125000.0,500000.0,4,4096,16,4096,17,2
3,29777920,29908992,7270,7286,17,3,3,3,3,0.042606404842063836,1.2338071711827687,0.0009286928557494927,10,125000.0,500000.0,4,4096,16,4096,17,2
4,31285248,31424512,7638,7656,19,3791,-305,3791,3791,0.03971141796100255,0.6094123525337153,0.0008570594772589877,10,125000.0,500000.0,4,4096,16,4096,17,2
5,34275328,34426880,8368,8389,22,104,104,104,104,0.04487783437254877,1.10358993114888,0.0009587842397693547,10,125000.0,500000.0,4,4096,16,4096,17,2
6,37945344,38080512,9264,9281,18,361,361,361,362,0.04049001438519442,0.6698854855885942,0.0008270439056611883,10,125000.0,500000.0,4,4096,16,4096,17,2
