frame_index,packet_index,event_index,stage,frame_symbol_index,stage_symbol_index,start_sample,sf,bw,os_factor,cfo_int,cfo_frac,cfo_correction_mode,cfo_common_phase_rad,cfo_common_phase_pi,sto_frac,sfo_hat,sfo_cum_before,source_grlora_branch_sample_phases,source_grlora_branch_valid,source_grlora_branch_payload_sto_frac,source_grlora_branch_payload_sto_sample_correction,source_grlora_branch_sfo_hat,source_grlora_branch_sfo_cum_initial,sfo_sample_adjust_after,raw_fft_bin,signed_fft_bin,symbol_value,peak_real,peak_imag,peak_amp,peak_power,peak_phase,peak_margin_db,total_power,header_valid,payload_len,payload_cr,payload_has_crc,payload_ldro
0,0,0,header,0,0,14953785,10,125000.0,4,-204,0.43987116260304643,continuous,-0.0,-0.0,-0.3361459628144905,-0.05217350031715116,-0.0861459628144905,0|1|2|3,0|0|0|0,0.2156877732670276|-0.4584906195712968|-0.3361459628144905|0.16825457527048626,1|-2|-1|1,-0.00973937965036484|-0.02651180699315368|-0.05217350031715116|0.044849633317314216,-0.034312226732972406|0.041509380428703224|-0.0861459628144905|-0.08174542472951374,0,182,182,45,-0.003793347394093871,0.060672178864479065,0.0607906470817314,0.0036955031100660563,1.6332370745880989,1.342815629357326,0.4434863628281249,0,127,6,0,0
0,0,0,header,1,1,14957881,10,125000.0,4,-204,0.43987116260304643,continuous,-1279.0060106387161,-407.1202576747939,-0.3361459628144905,-0.05217350031715116,-0.13831946313164165,0|1|2|3,0|0|0|0,0.2156877732670276|-0.4584906195712968|-0.3361459628144905|0.16825457527048626,1|-2|-1|1,-0.00973937965036484|-0.02651180699315368|-0.05217350031715116|0.044849633317314216,-0.034312226732972406|0.041509380428703224|-0.0861459628144905|-0.08174542472951374,1,903,-121,225,-0.05356031656265259,0.02238389104604721,0.05804951411211699,0.003369745798408985,2.74573465966888,0.13550873339809416,0.4970279110514184,0,127,6,0,0
0,0,0,header,2,2,14961978,10,125000.0,4,-204,0.43987116260304643,continuous,-2558.3242786042483,-814.3399099437466,-0.3361459628144905,-0.05217350031715116,0.0595070365512072,0|1|2|3,0|0|0|0,0.2156877732670276|-0.4584906195712968|-0.3361459628144905|0.16825457527048626,1|-2|-1|1,-0.00973937965036484|-0.02651180699315368|-0.05217350031715116|0.044849633317314216,-0.034312226732972406|0.041509380428703224|-0.0861459628144905|-0.08174542472951374,0,280,280,69,-0.03279002755880356,-0.017183054238557816,0.03701949837953395,0.0013704432640224695,-2.6589040678546936,1.1420358597934952,0.1774437537023026,0,127,6,0,0
0,0,0,header,3,3,14966074,10,125000.0,4,-204,0.43987116260304643,continuous,-3837.3302892429647,-1221.4601676185407,-0.3361459628144905,-0.05217350031715116,0.00733353623405604,0|1|2|3,0|0|0|0,0.2156877732670276|-0.4584906195712968|-0.3361459628144905|0.16825457527048626,1|-2|-1|1,-0.00973937965036484|-0.02651180699315368|-0.05217350031715116|0.044849633317314216,-0.034312226732972406|0.041509380428703224|-0.0861459628144905|-0.08174542472951374,0,621,-403,155,0.02998938597738743,0.012255731970071793,0.032397009698781794,0.0010495661990717053,0.38795723007772587,0.11542326054443745,0.1705788049378043,0,127,6,0,0
0,0,0,header,4,4,14970170,10,125000.0,4,-204,0.43987116260304643,continuous,-5116.336299881681,-1628.5804252933347,-0.3361459628144905,-0.05217350031715116,-0.04483996408309512,0|1|2|3,0|0|0|0,0.2156877732670276|-0.4584906195712968|-0.3361459628144905|0.16825457527048626,1|-2|-1|1,-0.00973937965036484|-0.02651180699315368|-0.05217350031715116|0.044849633317314216,-0.034312226732972406|0.041509380428703224|-0.0861459628144905|-0.08174542472951374,0,857,-167,214,-0.02094660885632038,0.029202455654740334,0.03593805557966033,0.001291543710976839,2.193031846899748,0.9704321728472705,0.16685065994356307,0,127,6,0,0
0,0,0,header,5,5,14974266,10,125000.0,4,-204,0.43987116260304643,continuous,-6395.3423105203965,-2035.7006829681284,-0.3361459628144905,-0.05217350031715116,-0.09701346440024627,0|1|2|3,0|0|0|0,0.2156877732670276|-0.4584906195712968|-0.3361459628144905|0.16825457527048626,1|-2|-1|1,-0.00973937965036484|-0.02651180699315368|-0.05217350031715116|0.044849633317314216,-0.034312226732972406|0.041509380428703224|-0.0861459628144905|-0.08174542472951374,0,837,-187,209,-0.020713504403829575,-0.03155318647623062,0.03774457366948592,0.0014246528735384345,-2.1517016573622074,0.9909220650016771,0.17299555310370351,0,127,6,0,0
0,0,0,header,6,6,14978362,10,125000.0,4,-204,0.43987116260304643,continuous,-7674.348321159113,-2442.8209406429223,-0.3361459628144905,-0.05217350031715116,-0.14918696471739742,0|1|2|3,0|0|0|0,0.2156877732670276|-0.4584906195712968|-0.3361459628144905|0.16825457527048626,1|-2|-1|1,-0.00973937965036484|-0.02651180699315368|-0.05217350031715116|0.044849633317314216,-0.034312226732972406|0.041509380428703224|-0.0861459628144905|-0.08174542472951374,1,836,-188,208,0.02970804087817669,-0.04504932463169098,0.05396303681772271,0.002912009134888649,-0.9878024514841169,0.7363712650511528,0.44614347662604814,0,127,6,0,0
0,0,0,header,7,7,14982459,10,125000.0,4,-204,0.43987116260304643,continuous,-8953.666589124645,-2850.040592911875,-0.3361459628144905,-0.05217350031715116,0.04863953496545142,0|1|2|3,0|0|0|0,0.2156877732670276|-0.4584906195712968|-0.3361459628144905|0.16825457527048626,1|-2|-1|1,-0.00973937965036484|-0.02651180699315368|-0.05217350031715116|0.044849633317314216,-0.034312226732972406|0.041509380428703224|-0.0861459628144905|-0.08174542472951374,0,616,-408,153,-0.03580966591835022,0.011491524055600166,0.03760834080764918,0.001414387603290379,2.831068400957802,1.0020869933834866,0.1627305327840176,0,127,6,0,0
1,1,1,header,0,0,19408367,10,125000.0,4,84,0.35982174440848624,continuous,0.0,0.0,0.30204086403647223,0.02162185302040406,0.052040864036472234,0|1|2|3,0|0|0|0,-0.21995164972971715|-0.47945755010945906|0.30204086403647223|0.4851225409909925,-1|-2|1|2,0.06256409906330064|-0.0008061482784342095|0.02162185302040406|-0.041590655979322745,0.030048350270282853|0.020542449890540937|0.052040864036472234|-0.014877459009007499,0,530,-494,132,-0.05601770803332329,0.0028399587608873844,0.05608965126536439,0.0031460493337363005,3.090938503639074,0.06115375663487671,0.5822801316901689,0,111,3,1,0
1,1,1,header,1,1,19412463,10,125000.0,4,84,0.35982174440848624,continuous,530.0483925007564,168.71964348881698,0.30204086403647223,0.02162185302040406,0.0736627170568763,0|1|2|3,0|0|0|0,-0.21995164972971715|-0.47945755010945906|0.30204086403647223|0.4851225409909925,-1|-2|1|2,0.06256409906330064|-0.0008061482784342095|0.02162185302040406|-0.041590655979322745,0.030048350270282853|0.020542449890540937|0.052040864036472234|-0.014877459009007499,0,682,-342,170,0.05831165611743927,-0.009485427290201187,0.05907810567406665,0.0034902223851531744,-0.16125535774477884,0.17920394301735693,0.5485304477137731,0,111,3,1,0
