frame_index,packet_index,event_index,header_start_sample,source_frame_valid,source_grlora_framesync_valid,source_grlora_netid_valid,source_grlora_cfo_int,source_grlora_cfo_frac,source_grlora_payload_sto_frac,source_grlora_sfo_hat,source_grlora_branch_sample_phases,source_grlora_branch_valid,source_grlora_branch_payload_sto_frac,source_grlora_branch_payload_sto_sample_correction,source_grlora_branch_sfo_hat,source_grlora_branch_sfo_cum_initial,header_valid,payload_len,cr,has_crc,ldro,payload_symbol_count,total_symbol_count,header_checksum_received,header_checksum_computed,header_error,header_nibbles,gray_symbols,codewords,decoded_nibbles,error
0,0,0,163845,1,1,1,-27,0.2718655631506869,0.08828444441022576,-0.006850557319266279,,1|1|1|1,-0.40312898940031383|-0.16146347147109458|0.08828444441022576|0.24153075091432075,-2|-1|0|1,-0.006850574723256509|-0.0068508317886041255|-0.006850557319266279|-0.00685054851584491,0.09687101059968617|0.08853652852890542|0.08828444441022576|-0.008469249085679253,1,33,3,1,0,49,57,27,27,0,2 1 7 1 11,126 250 9 30 250 9 237 85,78 139 232 139 210 255 210 89,2 1 7 1 11 15 11 10,
