frame_index,packet_index,event_index,stage,frame_symbol_index,stage_symbol_index,start_sample,sf,bw,os_factor,cfo_int,cfo_frac,cfo_correction_mode,cfo_common_phase_rad,cfo_common_phase_pi,sto_frac,sfo_hat,sfo_cum_before,source_grlora_branch_sample_phases,source_grlora_branch_valid,source_grlora_branch_payload_sto_frac,source_grlora_branch_payload_sto_sample_correction,source_grlora_branch_sfo_hat,source_grlora_branch_sfo_cum_initial,sfo_sample_adjust_after,raw_fft_bin,signed_fft_bin,symbol_value,peak_real,peak_imag,peak_amp,peak_power,peak_phase,peak_margin_db,total_power,header_valid,payload_len,payload_cr,payload_has_crc,payload_ldro
0,0,0,header,0,0,163845,10,125000.0,4,-27,0.2718655631506869,continuous,-0.0,-0.0,0.08828444441022576,-0.006850557319266279,0.08828444441022576,,1|1|1|1,-0.40312898940031383|-0.16146347147109458|0.08828444441022576|0.24153075091432075,-2|-1|0|1,-0.006850574723256509|-0.0068508317886041255|-0.006850557319266279|-0.00685054851584491,0.09687101059968617|0.08853652852890542|0.08828444441022576|-0.008469249085679253,0,337,337,84,0.03333880007266998,0.06818482279777527,0.07589891731934965,0.005760646425187588,1.1160297314655152,15.651581305067952,0.019389023385236792,1,33,3,1,0
0,0,0,header,1,1,167941,10,125000.0,4,-27,0.2718655631506869,continuous,-167.93782158193233,-53.456268873698626,0.08828444441022576,-0.006850557319266279,0.08143388709095949,,1|1|1|1,-0.40312898940031383|-0.16146347147109458|0.08828444441022576|0.24153075091432075,-2|-1|0|1,-0.006850574723256509|-0.0068508317886041255|-0.006850557319266279|-0.00685054851584491,0.09687101059968617|0.08853652852890542|0.08828444441022576|-0.008469249085679253,0,689,-335,172,-0.07418739795684814,-0.0036232187412679195,0.07427582197225979,0.0055168988183140755,-3.0927926925520555,17.93915816058568,0.02000483947324483,1,33,3,1,0
0,0,0,header,2,2,172037,10,125000.0,4,-27,0.2718655631506869,continuous,-335.87564316386465,-106.91253774739725,0.08828444441022576,-0.006850557319266279,0.07458332977169321,,1|1|1|1,-0.40312898940031383|-0.16146347147109458|0.08828444441022576|0.24153075091432075,-2|-1|0|1,-0.006850574723256509|-0.0068508317886041255|-0.006850557319266279|-0.00685054851584491,0.09687101059968617|0.08853652852890542|0.08828444441022576|-0.008469249085679253,0,57,57,14,0.050877731293439865,-0.056481730192899704,0.076017954373628,0.005778729449957609,-0.8375492959203628,18.317992517522143,0.020356092826096628,1,33,3,1,0
0,0,0,header,3,3,176133,10,125000.0,4,-27,0.2718655631506869,continuous,-503.813464745797,-160.36880662109587,0.08828444441022576,-0.006850557319266279,0.06773277245242694,,1|1|1|1,-0.40312898940031383|-0.16146347147109458|0.08828444441022576|0.24153075091432075,-2|-1|0|1,-0.006850574723256509|-0.0068508317886041255|-0.006850557319266279|-0.00685054851584491,0.09687101059968617|0.08853652852890542|0.08828444441022576|-0.008469249085679253,0,81,81,20,0.05759865418076515,-0.04222070425748825,0.07141563436274764,0.005100193899124861,-0.6325420971526375,16.364648077138778,0.018948026867691592,1,33,3,1,0
0,0,0,header,4,4,180229,10,125000.0,4,-27,0.2718655631506869,continuous,-671.7512863277293,-213.8250754947945,0.08828444441022576,-0.006850557319266279,0.06088221513316066,,1|1|1|1,-0.40312898940031383|-0.16146347147109458|0.08828444441022576|0.24153075091432075,-2|-1|0|1,-0.006850574723256509|-0.0068508317886041255|-0.006850557319266279|-0.00685054851584491,0.09687101059968617|0.08853652852890542|0.08828444441022576|-0.008469249085679253,0,689,-335,172,-0.06990182399749756,0.014514589682221413,0.07139284496236561,0.00509693892672658,2.9368594495046763,17.52445383424527,0.01850244260228895,1,33,3,1,0
0,0,0,header,5,5,184325,10,125000.0,4,-27,0.2718655631506869,continuous,-839.6891079096616,-267.28134436849314,0.08828444441022576,-0.006850557319266279,0.05403165781389438,,1|1|1|1,-0.40312898940031383|-0.16146347147109458|0.08828444441022576|0.24153075091432075,-2|-1|0|1,-0.006850574723256509|-0.0068508317886041255|-0.006850557319266279|-0.00685054851584491,0.09687101059968617|0.08853652852890542|0.08828444441022576|-0.008469249085679253,0,57,57,14,0.04050493240356445,-0.06460848450660706,0.07625552976183307,0.005814905744045973,-1.0108110698348511,17.67393924627645,0.019421520857919372,1,33,3,1,0
0,0,0,header,6,6,188421,10,125000.0,4,-27,0.2718655631506869,continuous,-1007.626929491594,-320.73761324219174,0.08828444441022576,-0.006850557319266279,0.0471811004946281,,1|1|1|1,-0.40312898940031383|-0.16146347147109458|0.08828444441022576|0.24153075091432075,-2|-1|0|1,-0.006850574723256509|-0.0068508317886041255|-0.006850557319266279|-0.00685054851584491,0.09687101059968617|0.08853652852890542|0.08828444441022576|-0.008469249085679253,0,729,-295,182,-0.0713978037238121,0.017980648204684258,0.07362710157574189,0.005420950707048178,2.8948852776408724,16.454902448487807,0.019480391963531574,1,33,3,1,0
0,0,0,header,7,7,192517,10,125000.0,4,-27,0.2718655631506869,continuous,-1175.5647510735262,-374.19388211589035,0.08828444441022576,-0.006850557319266279,0.04033054317536182,,1|1|1|1,-0.40312898940031383|-0.16146347147109458|0.08828444441022576|0.24153075091432075,-2|-1|0|1,-0.006850574723256509|-0.0068508317886041255|-0.006850557319266279|-0.00685054851584491,0.09687101059968617|0.08853652852890542|0.08828444441022576|-0.008469249085679253,0,409,409,102,0.05092354863882065,0.054054178297519684,0.07426346340826274,0.0055150617845356464,0.8152111740005328,15.838718308886826,0.01990270216952439,1,33,3,1,0
0,0,0,payload,8,0,196613,10,125000.0,4,-27,0.2718655631506869,continuous,-1343.5025726554586,-427.650150989589,0.08828444441022576,-0.006850557319266279,0.03347998585609554,,1|1|1|1,-0.40312898940031383|-0.16146347147109458|0.08828444441022576|0.24153075091432075,-2|-1|0|1,-0.006850574723256509|-0.0068508317886041255|-0.006850557319266279|-0.00685054851584491,0.09687101059968617|0.08853652852890542|0.08828444441022576|-0.008469249085679253,0,803,-221,802,-0.06965171545743942,0.0026213841047137976,0.06970102668389148,0.004858233500272036,3.1039748079712326,16.095021124553334,0.019703086298103578,1,33,3,1,0
0,0,0,payload,9,1,200709,10,125000.0,4,-27,0.2718655631506869,continuous,-1511.440394237391,-481.10641986328767,0.08828444441022576,-0.006850557319266279,0.026629428536829258,,1|1|1|1,-0.40312898940031383|-0.16146347147109458|0.08828444441022576|0.24153075091432075,-2|-1|0|1,-0.006850574723256509|-0.0068508317886041255|-0.006850557319266279|-0.00685054851584491,0.09687101059968617|0.08853652852890542|0.08828444441022576|-0.008469249085679253,0,711,-313,710,-0.05598798021674156,0.049443524330854416,0.07469481927822061,0.005579316057264805,2.418188008059374,17.97578124907591,0.01940665428924504,1,33,3,1,0
