snr_db,snr_index,trial,groundtruth,common_phase_rad,multirate_gt_margin_db,coherent_ml_gt_margin_db,gt_ratio_consistency_q8,gt_ratio_consistency_q4,gt_ratio_consistency_q2,gt_ratio_consistency_q1,fft_argmax_q8_bin,fft_argmax_q8_error,fft_argmax_q4_bin,fft_argmax_q4_error,fft_argmax_q2_bin,fft_argmax_q2_error,fft_argmax_q1_bin,fft_argmax_q1_error,pair_energy_q8_bin,pair_energy_q8_error,fold_profile_q8_bin,fold_profile_q8_error,multirate_structure_bin,multirate_structure_error,coherent_ml_q8_bin,coherent_ml_q8_error
-24.0,0,19,39,2.453639533863133,-7.563521236222083,-8.629482188490899,0.44889156762401666,0.5423666973793833,0.9941952398829735,1.0,66,1,119,1,125,1,31,1,32,1,32,1,31,1,47,1
-24.0,0,20,1,1.9020286827582256,-5.265180478494259,-2.9420066953689474,0.8760725907074136,0.476223842720114,0.5692282234302167,1.0,48,1,102,1,34,1,34,1,48,1,48,1,94,1,32,1
-24.0,0,21,8,-2.597995099688621,-7.223692702183758,-2.074152054475265,0.949162308248272,0.4021114269985383,0.7614360594524321,1.0,71,1,93,1,119,1,44,1,71,1,44,1,93,1,72,1
-24.0,0,22,123,-0.5839347125545769,-2.6347380739035984,-3.437227217146433,0.728895538855333,0.7715818496358153,0.26453987082620756,1.0,9,1,50,1,99,1,99,1,56,1,23,1,23,1,68,1
-24.0,0,23,100,0.22158394311770513,-2.297991104674782,-3.3455120752179597,0.9997396526585313,0.832222445605932,0.9997723422799356,1.0,85,1,57,1,39,1,41,1,85,1,76,1,59,1,84,1
-24.0,0,24,95,-1.2663672472245402,-1.3007904627532465,-0.18707219676453707,0.9959329365517023,0.8980240679815472,0.9935994761165813,1.0,2,1,2,1,118,1,118,1,2,1,2,1,118,1,2,1
-24.0,0,25,71,-1.4616182508412745,-5.175903851378494,-1.6203096309249974,0.9034052786644884,0.8843245633010008,0.847287231821809,1.0,68,1,68,1,59,1,102,1,65,1,110,1,93,1,61,1
-24.0,0,26,29,0.4008617868082691,-5.775153831518578,-0.3771219868270628,0.6362981651197007,0.1533456642439337,0.3806742512962195,1.0,11,1,5,1,57,1,78,1,11,1,78,1,78,1,41,1
-24.0,0,27,10,2.0666691122316134,-6.641395492623742,-6.725020345116038,0.5582680583579043,0.9183094832524197,0.26987761731164533,1.0,31,1,31,1,84,1,110,1,31,1,31,1,31,1,31,1
-24.0,0,28,101,0.09425516090347807,-12.527569521461766,-7.4007442251321685,0.8058092562799155,0.3158562485329935,0.16450682532253003,1.0,127,1,90,1,102,1,90,1,127,1,127,1,127,1,127,1
-24.0,0,29,57,-3.041675158234045,-0.3708216058708499,-0.8981021055291855,0.9738718222087486,0.9942624497570225,0.9831842654284112,1.0,0,1,72,1,99,1,50,1,0,1,70,1,70,1,35,1
-24.0,0,30,29,-2.6566096099316314,-4.446379916088622,-3.7935995783094514,0.8947436491810183,0.9624973125128221,0.955641223732586,1.0,34,1,34,1,18,1,82,1,99,1,99,1,82,1,124,1
-24.0,0,31,90,-1.9892368033467556,-5.528693959355991,-2.7326591812986987,0.9762479178651338,0.9845676692599155,0.6188529508693056,1.0,59,1,79,1,95,1,95,1,59,1,29,1,43,1,74,1
-24.0,0,32,45,0.483782287470107,-5.659024492142926,-4.230519792948605,0.9839860829158495,0.6621603429704885,0.644808947315086,1.0,75,1,64,1,43,1,28,1,107,1,97,1,64,1,64,1
-24.0,0,33,56,-2.2999405992469995,-3.3136742857837724,-1.7263750242198193,0.9982525950023277,0.9379329436731267,0.8870434403904527,1.0,32,1,89,1,70,1,13,1,32,1,32,1,13,1,29,1
-24.0,0,34,10,1.541629183864499,-4.899824820153659,0.04919409565526333,0.9052101363772137,0.5438298462266544,0.35752727971894455,1.0,30,1,107,1,66,1,124,1,40,1,111,1,2,1,10,0
-24.0,0,35,52,-2.253983867212408,-9.289834924374237,0.5953256233254577,0.776094118535378,0.9998337849024737,0.987144354250857,1.0,100,1,65,1,56,1,108,1,100,1,58,1,26,1,52,0
-24.0,0,36,13,-3.0059513428334736,-7.797602745940177,-15.053845886414292,0.46295680156925273,0.2880310073500123,0.8742209698031915,1.0,22,1,118,1,65,1,115,1,22,1,7,1,31,1,7,1
-24.0,0,37,63,1.6317753949990506,0.32053614966351796,-0.44841723793010313,0.998974938554079,0.9432602064818374,0.9721417597429001,1.0,72,1,72,1,37,1,6,1,72,1,72,1,63,0,79,1
-24.0,0,38,70,-1.1259525714391132,-1.4553669439819086,0.8046402044580082,0.9998468163616144,0.9733578490944241,0.5931183748638802,1.0,112,1,83,1,83,1,78,1,54,1,54,1,83,1,70,0
-24.0,0,39,121,-2.700469707868586,-1.6457368199786777,-0.035287974459777216,0.9300797455087412,0.8527173230901283,0.7014614967752177,1.0,85,1,20,1,74,1,74,1,86,1,121,0,74,1,38,1
-20.0,1,0,63,-0.31321611074055866,1.739899753393802,7.104330569135876,0.9891582754199677,0.9807673658584845,0.9918091634189088,1.0,63,0,62,1,62,1,3,1,63,0,63,0,63,0,63,0
-20.0,1,1,97,-0.7766482433322395,-0.7277940952148201,2.03671391900409,0.8936612328867527,0.8905115497750637,0.9830113115757866,1.0,98,1,111,1,18,1,20,1,98,1,97,0,18,1,97,0
-20.0,1,2,35,1.9599589424664376,-2.018962733628525,1.2717162737207521,0.7663652030323282,0.7624707918225005,0.6937490280976354,1.0,35,0,0,1,61,1,87,1,35,0,35,0,116,1,35,0
-20.0,1,3,103,-2.7733373361092286,0.6766775670389693,3.872432808823858,0.9808352054002063,0.7592037829193862,0.23442633570302632,1.0,103,0,56,1,27,1,27,1,26,1,103,0,103,0,103,0
-20.0,1,4,107,0.7979225007014517,-2.949478999300416,2.7195233125580938,0.9595313005719581,0.9752651536115399,0.9983639413552579,1.0,54,1,22,1,22,1,22,1,54,1,107,0,22,1,107,0
-20.0,1,5,66,2.9043384818820135,0.32874173106004606,4.591822075826623,0.9929449377735408,0.9932528294056698,0.960838890498539,1.0,78,1,78,1,96,1,14,1,66,0,66,0,66,0,66,0
-20.0,1,6,28,1.913581902875718,0.3259316941246947,2.9052447308182643,0.9233476465331091,0.5429532686392903,0.4249588540002382,1.0,28,0,83,1,96,1,66,1,28,0,28,0,28,0,28,0
-20.0,1,7,5,0.4782174715385117,5.172999284486802,6.572533988214683,0.980157854905263,0.9946098178871104,0.9336949021306583,1.0,5,0,5,0,5,0,19,1,5,0,5,0,5,0,5,0
-20.0,1,8,26,-0.3158325198447991,-1.806743067687632,0.6169982797169559,0.9614025263900403,0.9949485090591527,0.9854539831256985,1.0,127,1,92,1,92,1,92,1,127,1,127,1,92,1,26,0
-20.0,1,9,15,-2.022610925859084,2.3088275067631607,3.429117582070745,0.9487604394769316,0.9551239606465595,0.6283725639400435,1.0,15,0,15,0,4,1,15,0,15,0,15,0,15,0,15,0
-20.0,1,10,89,-1.3627762390990041,0.7150504757896164,4.778754266203425,0.9953514025475043,0.9999934686041683,0.9313403197751025,1.0,89,0,85,1,61,1,55,1,28,1,89,0,89,0,89,0
-20.0,1,11,92,0.4233553057262447,-0.5258693566060917,5.980933871485641,0.9702592875347683,0.9700345004636635,0.9723126750530058,1.0,92,0,92,0,24,1,100,1,92,0,92,0,100,1,92,0
-20.0,1,12,99,-2.197669738250397,2.699561290241839,2.6144752890055045,0.9968717592930756,0.9929168998425302,0.990738593591741,1.0,99,0,99,0,26,1,117,1,99,0,99,0,99,0,99,0
-20.0,1,13,65,-1.9541920331435279,-6.59858357553675,1.4911360226946782,0.9689115941166061,0.9887460635063998,0.8825105986256488,1.0,66,1,32,1,116,1,34,1,66,1,81,1,34,1,65,0
-20.0,1,14,114,-1.6995074795091603,1.0323185344346846,3.5971318760207964,0.7651402574681577,0.9361685786718179,0.9509293880852987,1.0,114,0,114,0,59,1,34,1,114,0,114,0,114,0,114,0
-20.0,1,15,57,1.981034576560873,-4.025403463290134,1.9556034437615772,0.6378127729821569,0.8284434965680177,0.9995104543414265,1.0,42,1,46,1,45,1,46,1,42,1,79,1,46,1,57,0
-20.0,1,16,1,-0.9171937441443245,0.967284679618132,2.036942429313605,0.9471658542378425,0.9275395436417597,0.9413913244224484,1.0,81,1,81,1,81,1,113,1,81,1,1,0,1,0,1,0
-20.0,1,17,71,-1.4158188446324544,-5.166454318061752,1.3054746520307945,0.7038993841101064,0.9752375109585926,0.9842513616801947,1.0,38,1,44,1,34,1,34,1,70,1,38,1,67,1,71,0
-20.0,1,18,102,2.055546955076248,-0.7148647837986322,1.5830465020687445,0.9997532946893943,0.9461402283314425,0.4058959847960288,1.0,102,0,91,1,34,1,34,1,50,1,102,0,34,1,102,0
-20.0,1,19,86,2.1216562762542424,0.3449747154233162,2.9124421326310452,0.9631628141319836,0.9809174421787532,0.9731348059266983,1.0,86,0,114,1,94,1,59,1,86,0,86,0,86,0,86,0
-20.0,1,20,105,0.12363384241604658,-0.09097173278544916,4.896007617265558,0.9435414692969605,0.7105543908362496,0.9969769123628041,1.0,55,1,113,1,20,1,20,1,55,1,105,0,20,1,105,0
-20.0,1,21,13,2.3084198196111227,-1.920325271861381,0.8171612377247822,0.9787400324928401,0.9583421551804424,0.43623111660737196,1.0,13,0,20,1,20,1,104,1,13,0,13,0,20,1,13,0
-20.0,1,22,9,2.0448256514819088,-1.2554809679055132,3.3617071409504855,0.9732735069556303,0.871757924632009,0.6098358269771813,1.0,9,0,80,1,123,1,102,1,43,1,9,0,60,1,9,0
-20.0,1,23,66,-2.7098798752118505,0.2831300800952055,3.9675286680005235,0.9972425007426935,0.959736998187468,0.8629265051453812,1.0,19,1,28,1,106,1,123,1,66,0,66,0,66,0,66,0
-20.0,1,24,69,3.061302174247242,3.346265241940685,2.8081050105130605,0.9522971409606715,0.9905955096605646,0.9068215080043669,1.0,89,1,3,1,73,1,69,0,69,0,69,0,69,0,69,0
-20.0,1,25,47,2.54877023476765,-0.6644246883409949,5.663768957535932,0.9659678994028759,0.872684023713346,0.9880183821557359,1.0,47,0,106,1,49,1,49,1,47,0,47,0,62,1,47,0
-20.0,1,26,35,0.8607862237873984,2.76774636215866,5.018419029657608,0.9999906994969867,0.9992724293007101,0.9663872736382793,1.0,35,0,28,1,62,1,4,1,35,0,35,0,35,0,35,0
-20.0,1,27,117,-0.7861517804165294,1.6579472589504909,3.3481515510194857,0.9931095408346311,0.9956672569049166,0.5331409885050385,1.0,117,0,117,0,75,1,29,1,117,0,117,0,117,0,117,0
-20.0,1,28,81,1.5044539235502041,0.11581598731125331,2.557102571890071,0.9292847500183633,0.9013123200341036,0.6900903945711494,1.0,80,1,22,1,124,1,15,1,81,0,81,0,81,0,81,0
-20.0,1,29,90,-3.0554119626698775,0.3955361575068316,2.016394776799209,0.8998959265320311,0.862539502890614,0.8284808021795088,1.0,58,1,92,1,85,1,59,1,58,1,90,0,90,0,90,0
-20.0,1,30,63,-0.5571524591270207,-5.21342423019929,0.054241680057874046,0.9376875363265689,0.8469392432254315,0.7728116730492018,1.0,84,1,1,1,43,1,43,1,84,1,117,1,43,1,63,0
-20.0,1,31,82,1.7765230693084328,1.1617249128978147,5.565728100725944,0.8804533685145347,0.9343776036984721,0.9406764895199711,1.0,82,0,106,1,123,1,117,1,82,0,82,0,82,0,82,0
-20.0,1,32,78,0.41580506412620943,0.04300659645093039,2.741947456162763,0.979732530030644,0.8824206414028222,0.6900059390911213,1.0,78,0,120,1,120,1,87,1,78,0,78,0,78,0,78,0
-20.0,1,33,93,0.6982275367937967,1.324192521882347,3.919882079612356,0.9970377893602219,0.9189248461862312,0.9972503895350752,1.0,93,0,33,1,33,1,97,1,93,0,93,0,93,0,93,0
-20.0,1,34,9,-2.582902709314703,0.9540856983332823,4.895083683128408,0.8824777190791125,0.6080987192597531,0.4458969073413182,1.0,9,0,69,1,93,1,79,1,9,0,9,0,9,0,9,0
-20.0,1,35,65,-0.23406465032540735,-5.192975147484846,1.5026444526203897,0.9999939611557059,0.9881585647019322,0.8546829529566338,1.0,125,1,125,1,125,1,9,1,63,1,37,1,74,1,65,0
-20.0,1,36,45,0.13281024631588334,-3.3033704389825234,3.0858107946539626,0.9801418995102142,0.9976667981341748,0.9997685495398451,1.0,89,1,22,1,117,1,22,1,89,1,89,1,89,1,45,0
-20.0,1,37,7,-0.05526799312145503,1.646721358269915,2.399862867831391,0.8033236475211851,0.9991365973635433,0.9549453080027454,1.0,7,0,7,0,22,1,22,1,7,0,7,0,7,0,7,0
-20.0,1,38,17,1.3092422350832003,0.31171584215779424,2.520591298555341,0.960164607473644,0.9477196652237283,0.8882848638541061,1.0,17,0,124,1,111,1,23,1,17,0,17,0,17,0,17,0
-20.0,1,39,85,0.8181929785779398,-1.408675570043595,3.7013170191035734,0.9151890525492063,0.9819820223926654,0.9818785412172558,1.0,44,1,44,1,24,1,115,1,84,1,44,1,48,1,85,0
