dataset,target_snr_db,noise_seed,packet_index,payload_symbol_index,gt_bin,selected_bin,candidate_bin,candidate_rank,candidate_count,is_gt,is_selected,gt_symbol,selected_symbol,candidate_symbol,candidate_symbol_correct,local_score,energy,energy_score,coherence_score,rank_score,phase_local_score,tau_hat,expected_tau,tau_residual,abs_tau_residual,tau_gain_db,corrected_coherence,top1_bin,top1_margin_db,top1_peak_to_median_db,top1_coherence_score,hard_anchor,high_confidence
0_0_0_10_14_16,-25.0,42,5,10,765,491,155,36,40,0,0,764,490,154,0,0.4670801890647718,0.30849373943542346,0.43615457234663935,0.9598135224823607,0.10256410256410253,0.2640512577806803,0.0,0.005203142670529348,-0.005203142670529348,0.005203142670529348,0.0,0.9598135107567524,225,0.021401470539744165,10.71186528796938,0.9622066553863657,0,0
0_0_0_10_14_16,-25.0,42,5,10,765,491,814,37,40,0,0,764,490,813,0,0.4367987530046501,0.3039645390460102,0.42975109893245583,0.7569128896346572,0.07692307692307687,0.29282403502236853,0.0,0.005203142670529348,-0.005203142670529348,0.005203142670529348,0.0,0.7569129625246982,225,0.021401470539744165,10.71186528796938,0.9622066553863657,0,0
0_0_0_10_14_16,-25.0,42,5,10,765,491,49,38,40,0,0,764,490,48,0,0.3718477876067809,0.3002278098716147,0.42446803705244374,0.6331521554872699,0.05128205128205132,0.006471601330679697,0.375,0.005203142670529348,0.36979685732947065,0.36979685732947065,2.596916961953317,0.7577285051694054,225,0.021401470539744165,10.71186528796938,0.9622066553863657,0,0
0_0_0_10_14_16,-25.0,42,5,10,765,491,667,39,40,0,0,764,490,666,0,0.49634311325735336,0.3000360003672178,0.42419685296775095,0.9326398247292347,0.02564102564102566,0.5381279007928671,0.125,0.005203142670529348,0.11979685732947065,0.11979685732947065,0.5496128513836422,0.9526737105850521,225,0.021401470539744165,10.71186528796938,0.9622066553863657,0,0
0_0_0_10_14_16,-25.0,42,5,10,765,491,324,40,40,0,0,764,490,323,0,0.5157963966710584,0.2971519163256744,0.42011927770138335,0.703253300481623,0.0,0.9148724739527714,-0.5,0.005203142670529348,0.49479685732947065,0.49479685732947065,1.0039336085679917,0.9477118771769111,225,0.021401470539744165,10.71186528796938,0.9622066553863657,0,0
0_0_0_10_14_16,-25.0,42,5,11,1023,1023,1023,1,1,1,1,1022,1022,1022,1,0.7972300800123931,1.39103236666962,1.0,0.9815338667492876,1.0,0.0,0.375,-0.0010115038761921435,0.3760115038761922,0.3760115038761922,0.2418195377173426,0.9823053763690887,1023,3.038249539403482,13.26675250704476,0.9815338667492876,1,1
0_0_0_10_14_16,-25.0,42,5,12,597,597,597,1,40,1,1,596,596,596,1,0.9177333875388471,0.9680032842989164,1.0,0.9227182497042699,1.0,0.862171000554711,0.125,-0.007226150422913635,0.13222615042291364,0.13222615042291364,0.1795334294639147,0.9597535004694514,597,0.7037541286960481,12.04046048552886,0.9227182497042699,0,0
0_0_0_10_14_16,-25.0,42,5,12,597,597,228,2,40,0,0,596,596,227,0,0.7042813224923783,0.8231925245834795,0.8504026152965822,0.939679108776996,0.9743589743589743,0.07045170822033586,-0.125,-0.007226150422913635,-0.11777384957708636,0.11777384957708636,0.30224394595073206,0.9328362792799487,597,0.7037541286960481,12.04046048552886,0.9227182497042699,0,0
0_0_0_10_14_16,-25.0,42,5,12,597,597,660,3,40,0,0,596,596,659,0,0.7559538546163995,0.7332934763016432,0.757532012748011,0.9551461609023899,0.9487179487179487,0.8019074812988924,0.0,-0.007226150422913635,0.007226150422913635,0.007226150422913635,0.0,0.9551462098395982,597,0.7037541286960481,12.04046048552886,0.9227182497042699,0,0
0_0_0_10_14_16,-25.0,42,5,12,597,597,968,4,40,0,0,596,596,967,0,0.5708908982725365,0.6506051536993631,0.6721104817021037,0.8927932239535602,0.9230769230769231,0.0006673438208997311,-0.25,-0.007226150422913635,-0.24277384957708636,0.24277384957708636,0.5576195690287002,0.906150069348636,597,0.7037541286960481,12.04046048552886,0.9227182497042699,0,0
0_0_0_10_14_16,-25.0,42,5,12,597,597,299,5,40,0,0,596,596,298,0,0.569490667263342,0.6226187823343174,0.6431990391285229,0.9862921485876194,0.8974358974358975,0.023116463611061677,-0.125,-0.007226150422913635,-0.11777384957708636,0.11777384957708636,0.8584448293374214,0.9952574540440811,597,0.7037541286960481,12.04046048552886,0.9227182497042699,0,0
0_0_0_10_14_16,-25.0,42,5,12,597,597,76,6,40,0,0,596,596,75,0,0.5236954082690098,0.5801372745334312,0.5993133328608488,0.8941999764893772,0.8717948717948718,7.830290701133377e-05,0.125,-0.007226150422913635,0.13222615042291364,0.13222615042291364,0.3066300055068921,0.8726607604681567,597,0.7037541286960481,12.04046048552886,0.9227182497042699,0,0
0_0_0_10_14_16,-25.0,42,5,12,597,597,876,7,40,0,0,596,596,875,0,0.4859702388058248,0.5013050254022211,0.517875335273573,0.7475232874452482,0.8461538461538461,0.24815185174143403,0.125,-0.007226150422913635,0.13222615042291364,0.13222615042291364,0.00844074943736106,0.7211595173069779,597,0.7037541286960481,12.04046048552886,0.9227182497042699,0,0
0_0_0_10_14_16,-25.0,42,5,12,597,597,520,8,40,0,0,596,596,519,0,0.47178488101386684,0.47778572753296444,0.4935786223897002,0.9653046660016722,0.8205128205128205,0.04108717706873918,0.0,-0.007226150422913635,0.007226150422913635,0.007226150422913635,0.0,0.9653046700773865,597,0.7037541286960481,12.04046048552886,0.9227182497042699,0,0
0_0_0_10_14_16,-25.0,42,5,12,597,597,414,9,40,0,0,596,596,413,0,0.5505749384957039,0.46444714852814073,0.47979914537637136,0.8438370545179776,0.7948717948717949,0.7475329054891063,0.0,-0.007226150422913635,0.007226150422913635,0.007226150422913635,0.0,0.8438370305321325,597,0.7037541286960481,12.04046048552886,0.9227182497042699,0,0
0_0_0_10_14_16,-25.0,42,5,12,597,597,534,10,40,0,0,596,596,533,0,0.5922312316938297,0.4601810033832976,0.47539198559288687,0.8928557415078473,0.7692307692307692,0.9953205322151742,0.0,-0.007226150422913635,0.007226150422913635,0.007226150422913635,0.0,0.8928557057207651,597,0.7037541286960481,12.04046048552886,0.9227182497042699,0,0
0_0_0_10_14_16,-25.0,42,5,12,597,597,111,11,40,0,0,596,596,110,0,0.5718942389477844,0.4509462279345122,0.4658519606791556,0.7989041545750318,0.7435897435897436,0.9950322754671896,-0.25,-0.007226150422913635,-0.24277384957708636,0.24277384957708636,0.808955183020808,0.819879994645192,597,0.7037541286960481,12.04046048552886,0.9227182497042699,0,0
0_0_0_10_14_16,-25.0,42,5,12,597,597,347,12,40,0,0,596,596,346,0,0.492062692519673,0.44965303489619046,0.46451602199041614,0.8965345828727497,0.717948717948718,0.3709806052999334,0.0,-0.007226150422913635,0.007226150422913635,0.007226150422913635,0.0,0.896534551713646,597,0.7037541286960481,12.04046048552886,0.9227182497042699,0,0
0_0_0_10_14_16,-25.0,42,5,12,597,597,4,13,40,0,0,596,596,3,0,0.40649511605009947,0.4491290395037737,0.46397470627288084,0.6846210050007184,0.6923076923076923,0.014789374817460928,0.25,-0.007226150422913635,0.25722615042291364,0.25722615042291364,0.3577568630240554,0.707527751455647,597,0.7037541286960481,12.04046048552886,0.9227182497042699,0,0
0_0_0_10_14_16,-25.0,42,5,12,597,597,135,14,40,0,0,596,596,134,0,0.43449602836163553,0.4370840645594889,0.4515315925565793,0.9392176346808714,0.6666666666666667,0.000785653318188208,-0.125,-0.007226150422913635,-0.11777384957708636,0.11777384957708636,0.0033597472050569807,0.9540259059661437,597,0.7037541286960481,12.04046048552886,0.9227182497042699,0,0
0_0_0_10_14_16,-25.0,42,5,12,597,597,976,15,40,0,0,596,596,975,0,0.39660252843996135,0.40287382613138334,0.4161905570632105,0.6913412718942005,0.641025641025641,0.14918317043162962,-0.25,-0.007226150422913635,-0.24277384957708636,0.24277384957708636,0.6229906958662502,0.716681510189,597,0.7037541286960481,12.04046048552886,0.9227182497042699,0,0
0_0_0_10_14_16,-25.0,42,5,12,597,597,710,16,40,0,0,596,596,709,0,0.5475138310297373,0.4005805925852748,0.41382152218150614,0.8915316543755967,0.6153846153846154,0.9653339563694585,0.0,-0.007226150422913635,0.007226150422913635,0.007226150422913635,0.0,0.8915317001100004,597,0.7037541286960481,12.04046048552886,0.9227182497042699,0,0
0_0_0_10_14_16,-25.0,42,5,12,597,597,967,17,40,0,0,596,596,966,0,0.5189768600117425,0.39572934468242593,0.4088099194508786,0.8181409969822026,0.5897435897435898,0.8701950854756068,0.125,-0.007226150422913635,0.13222615042291364,0.13222615042291364,0.23161786687269395,0.7997269860618965,597,0.7037541286960481,12.04046048552886,0.9227182497042699,0,0
0_0_0_10_14_16,-25.0,42,5,12,597,597,1018,18,40,0,0,596,596,1017,0,0.5114261800948754,0.39327787229707667,0.4062774152485558,0.778853443910534,0.5641025641025641,0.8701189573115605,0.25,-0.007226150422913635,0.25722615042291364,0.25722615042291364,0.2804705474870806,0.8025719197257688,597,0.7037541286960481,12.04046048552886,0.9227182497042699,0,0
0_0_0_10_14_16,-25.0,42,5,12,597,597,832,19,40,0,0,596,596,831,0,0.5101889226582189,0.3773027016507058,0.38977419578072,0.738710889820429,0.5384615384615384,0.9735270795179104,-0.125,-0.007226150422913635,-0.11777384957708636,0.11777384957708636,1.0996606982652393,0.7913122190363909,597,0.7037541286960481,12.04046048552886,0.9227182497042699,0,0
0_0_0_10_14_16,-25.0,42,5,12,597,597,507,20,40,0,0,596,596,506,0,0.386249473802529,0.3757007209621612,0.3881192626678589,0.8002146194236816,0.5128205128205128,0.09293173436578982,0.125,-0.007226150422913635,0.13222615042291364,0.13222615042291364,0.9003276932025285,0.8228238628188511,597,0.7037541286960481,12.04046048552886,0.9227182497042699,0,0
0_0_0_10_14_16,-25.0,42,5,12,597,597,47,21,40,0,0,596,596,46,0,0.38415153183985296,0.37016671813234225,0.38240233699252196,0.9037199224321822,0.4871794871794872,0.0002134961992425391,0.125,-0.007226150422913635,0.13222615042291364,0.13222615042291364,0.09626725086097379,0.9043852873954603,597,0.7037541286960481,12.04046048552886,0.9227182497042699,0,0
0_0_0_10_14_16,-25.0,42,5,12,597,597,363,22,40,0,0,596,596,362,0,0.3886015315772961,0.3671672374625281,0.3793037104501683,0.8568478519456248,0.46153846153846156,0.09017961328561952,-0.125,-0.007226150422913635,-0.11777384957708636,0.11777384957708636,0.5086606343701846,0.8766388003006577,597,0.7037541286960481,12.04046048552886,0.9227182497042699,0,0
0_0_0_10_14_16,-25.0,42,5,12,597,597,445,23,40,0,0,596,596,444,0,0.37905160283891054,0.3646906211678278,0.37674523122300946,0.8938755340132866,0.4358974358974359,0.000572482946409175,0.125,-0.007226150422913635,0.13222615042291364,0.13222615042291364,0.15046849856883976,0.8445553148938088,597,0.7037541286960481,12.04046048552886,0.9227182497042699,0,0
0_0_0_10_14_16,-25.0,42,5,12,597,597,502,24,40,0,0,596,596,501,0,0.44952617407539347,0.363317985341439,0.3753272238167816,0.8427690942491324,0.41025641025641024,0.5276540963807708,0.0,-0.007226150422913635,0.007226150422913635,0.007226150422913635,0.0,0.8427690796123064,597,0.7037541286960481,12.04046048552886,0.9227182497042699,0,0
0_0_0_10_14_16,-25.0,42,5,12,597,597,897,25,40,0,0,596,596,896,0,0.3641748642495236,0.3566142813224502,0.3684019332441943,0.8313565113144632,0.3846153846153846,6.753962418561085e-05,0.25,-0.007226150422913635,0.25722615042291364,0.25722615042291364,1.7645315826134227,0.8944341521109672,597,0.7037541286960481,12.04046048552886,0.9227182497042699,0,0
0_0_0_10_14_16,-25.0,42,5,12,597,597,305,26,40,0,0,596,596,304,0,0.5026353548425693,0.3501125080052958,0.36168524806077224,0.8277336842397053,0.3589743589743589,0.9558659397807441,0.125,-0.007226150422913635,0.13222615042291364,0.13222615042291364,0.9562591801355901,0.8523936655645266,597,0.7037541286960481,12.04046048552886,0.9227182497042699,0,0
0_0_0_10_14_16,-25.0,42,5,12,597,597,369,27,40,0,0,596,596,368,0,0.3325198432791482,0.340121032305607,0.3513635106640596,0.6699469150881907,0.33333333333333337,0.024276827228539286,-0.125,-0.007226150422913635,-0.11777384957708636,0.11777384957708636,0.39198472168692294,0.8084962054345909,597,0.7037541286960481,12.04046048552886,0.9227182497042699,0,0
0_0_0_10_14_16,-25.0,42,5,12,597,597,14,28,40,0,0,596,596,13,0,0.4895352514621711,0.3380047948021456,0.34917732231347554,0.8996040730813328,0.3076923076923077,0.8508625399747473,-0.25,-0.007226150422913635,-0.24277384957708636,0.24277384957708636,0.6402586364235241,0.9076476494870016,597,0.7037541286960481,12.04046048552886,0.9227182497042699,0,0
0_0_0_10_14_16,-25.0,42,5,12,597,597,837,29,40,0,0,596,596,836,0,0.4712174404025337,0.33493888458089316,0.3460100704342911,0.7198950571233507,0.28205128205128205,0.9221775736782793,-0.125,-0.007226150422913635,-0.11777384957708636,0.11777384957708636,0.14886090537655822,0.713937398498768,597,0.7037541286960481,12.04046048552886,0.9227182497042699,0,0
0_0_0_10_14_16,-25.0,42,5,12,597,597,199,30,40,0,0,596,596,198,0,0.34656960412424853,0.3334897112751065,0.3445129956523225,0.8127019131701466,0.2564102564102564,0.004872466498112419,0.0,-0.007226150422913635,0.007226150422913635,0.007226150422913635,0.0,0.812701962746689,597,0.7037541286960481,12.04046048552886,0.9227182497042699,0,0
0_0_0_10_14_16,-25.0,42,5,12,597,597,58,31,40,0,0,596,596,57,0,0.36664446880608903,0.32828987714589175,0.3391412844055154,0.8698041665190478,0.23076923076923073,0.10488005976431274,0.0,-0.007226150422913635,0.007226150422913635,0.007226150422913635,0.0,0.8698041398921006,597,0.7037541286960481,12.04046048552886,0.9227182497042699,0,0
0_0_0_10_14_16,-25.0,42,5,12,597,597,742,32,40,0,0,596,596,741,0,0.48509789139038173,0.32816830932370067,0.3390156982384404,0.7702160217585463,0.20512820512820518,0.9947018951440898,0.0,-0.007226150422913635,0.007226150422913635,0.007226150422913635,0.0,0.7702160444147328,597,0.7037541286960481,12.04046048552886,0.9227182497042699,0,0
0_0_0_10_14_16,-25.0,42,5,12,597,597,1012,33,40,0,0,596,596,1011,0,0.4066268741069512,0.3254054592417823,0.336161523953361,0.9290141075597049,0.17948717948717952,0.32513178268873844,0.125,-0.007226150422913635,0.13222615042291364,0.13222615042291364,0.041098006950783514,0.9342203982515873,597,0.7037541286960481,12.04046048552886,0.9227182497042699,0,0
0_0_0_10_14_16,-25.0,42,5,12,597,597,316,34,40,0,0,596,596,315,0,0.37527696572421687,0.31898546675144246,0.3295293228085172,0.6930360816308259,0.15384615384615385,0.3808499576937117,0.0,-0.007226150422913635,0.007226150422913635,0.007226150422913635,0.0,0.6930360976241984,597,0.7037541286960481,12.04046048552886,0.9227182497042699,0,0
0_0_0_10_14_16,-25.0,42,5,12,597,597,178,35,40,0,0,596,596,177,0,0.4832242222911066,0.3089789953924402,0.31919209408077637,0.9168824448121725,0.1282051282051282,0.9214466294451742,0.375,-0.007226150422913635,0.38222615042291364,0.38222615042291364,1.6991306123602188,0.8753766459646223,597,0.7037541286960481,12.04046048552886,0.9227182497042699,0,0
0_0_0_10_14_16,-25.0,42,5,12,597,597,751,36,40,0,0,596,596,750,0,0.35256962190453417,0.30365407419778023,0.3136911610973551,0.9417502060533977,0.10256410256410253,0.04938557522162479,-0.5,-0.007226150422913635,-0.49277384957708636,0.49277384957708636,1.435003787679523,0.9282333220824674,597,0.7037541286960481,12.04046048552886,0.9227182497042699,0,0
0_0_0_10_14_16,-25.0,42,5,12,597,597,225,37,40,0,0,596,596,224,0,0.438099961165513,0.2925899533460239,0.30226132296434755,0.9651830070878085,0.07692307692307687,0.6456843345034388,0.0,-0.007226150422913635,0.007226150422913635,0.007226150422913635,0.0,0.9651830204178183,597,0.7037541286960481,12.04046048552886,0.9227182497042699,0,0
0_0_0_10_14_16,-25.0,42,5,12,597,597,292,38,40,0,0,596,596,291,0,0.4099387405345023,0.28878691624314357,0.298332578956382,0.8675423537150737,0.05128205128205132,0.5726080743706199,0.25,-0.007226150422913635,0.25722615042291364,0.25722615042291364,0.7462856316767743,0.93608459817638,597,0.7037541286960481,12.04046048552886,0.9227182497042699,0,0
0_0_0_10_14_16,-25.0,42,5,12,597,597,453,39,40,0,0,596,596,452,0,0.422761024574501,0.2879337322133644,0.29745119348629334,0.8112600451200076,0.02564102564102566,0.7181916136027277,-0.125,-0.007226150422913635,-0.11777384957708636,0.11777384957708636,0.038774441831095414,0.8000368517080061,597,0.7037541286960481,12.04046048552886,0.9227182497042699,0,0
0_0_0_10_14_16,-25.0,42,5,12,597,597,921,40,40,0,0,596,596,920,0,0.31077230737665,0.285211999680147,0.2946394958636054,0.7933237689624324,0.0,0.0017204648062779393,0.0,-0.007226150422913635,0.007226150422913635,0.007226150422913635,0.0,0.7933238288789866,597,0.7037541286960481,12.04046048552886,0.9227182497042699,0,0
0_0_0_10_14_16,-25.0,42,5,13,562,562,562,1,1,1,1,561,561,561,1,0.7893460690774323,1.7672027856722394,1.0,0.9289737938495487,1.0,0.0,0.0,-0.013440796969635127,0.013440796969635072,0.013440796969635072,0.0,0.9289738059433917,562,4.289986966828422,14.48923245427465,0.9289737938495487,1,1
0_0_0_10_14_16,-25.0,42,5,14,478,478,478,1,4,1,1,477,477,477,1,0.9330159142172739,1.0758804778706832,1.0,0.9461545940802881,1.0,0.940618167368204,0.125,-0.019655443516356563,0.1446554435163565,0.1446554435163565,0.9569573966105722,0.9230391340784461,478,1.8045520408459024,12.151634080878697,0.9461545940802881,0,1
0_0_0_10_14_16,-25.0,42,5,14,478,478,138,2,4,0,0,477,477,137,0,0.5562514489266692,0.7100825221258766,0.6600013075162666,0.8469298283638296,0.6666666666666667,0.0014074985768104094,0.0,-0.019655443516356563,0.019655443516356508,0.019655443516356508,0.0,0.8469298111162156,478,1.8045520408459024,12.151634080878697,0.9461545940802881,0,1
0_0_0_10_14_16,-25.0,42,5,14,478,478,420,3,4,0,0,477,477,419,0,0.5153321815846404,0.6375994918175962,0.5926304128870282,0.8619181363968725,0.33333333333333337,0.005564618323607679,0.0,-0.019655443516356563,0.019655443516356508,0.019655443516356508,0.0,0.8619181575141481,478,1.8045520408459024,12.151634080878697,0.9461545940802881,0,1
0_0_0_10_14_16,-25.0,42,5,14,478,478,246,4,4,0,0,477,477,245,0,0.48664036660902277,0.5878345103177516,0.5463752920595396,0.8765704947841694,0.0,7.235035131085708e-05,-0.25,-0.019655443516356563,-0.23034455648364344,0.23034455648364344,2.1125241925779075,0.9902691286459915,478,1.8045520408459024,12.151634080878697,0.9461545940802881,0,1
0_0_0_10_14_16,-25.0,42,5,15,267,267,267,1,1,1,1,266,266,266,1,0.7861747004870691,1.7952426081174053,1.0,0.90783133658046,1.0,0.0,0.125,-0.025870090063078055,0.15087009006307806,0.15087009006307806,0.2486874975090121,0.9375224030655175,267,3.9406492050804682,14.54825554547893,0.90783133658046,1,1
0_0_0_10_14_16,-25.0,42,5,16,917,917,917,1,1,1,1,916,916,916,1,0.7927856204793716,1.105856499380252,1.0,0.9519041365291442,1.0,0.0,0.125,-0.03208473660979955,0.1570847366097996,0.1570847366097996,0.5951364736939899,0.9570992917268428,917,2.6484579136486737,12.235301382537555,0.9519041365291442,1,1
0_0_0_10_14_16,-25.0,42,5,17,656,656,656,1,1,1,1,655,655,655,1,0.7872807089477558,1.4642815559401612,1.0,0.9152047263183718,1.0,0.0,0.0,-0.03829938315652104,0.03829938315652104,0.03829938315652104,0.0,0.9152047439660685,656,3.3992716392790587,13.479270354465417,0.9152047263183718,1,1
0_0_0_10_14_16,-25.0,42,5,18,889,889,889,1,4,1,1,888,888,888,1,0.9467411790738907,1.1220989488874835,1.0,0.9883383760517729,1.0,0.9899361511074981,0.125,-0.044514029703242475,0.16951402970324247,0.16951402970324247,0.4708909996669782,0.9847847330871176,889,1.881399060143441,12.280071672594964,0.9883383760517729,0,1
0_0_0_10_14_16,-25.0,42,5,18,889,889,113,2,4,0,0,888,888,112,0,0.6335440496654047,0.7275975860480663,0.6484255125356373,0.8866126083657933,0.6666666666666667,0.5271705017491428,0.0,-0.044514029703242475,0.044514029703242475,0.044514029703242475,0.0,0.8866125909541013,889,1.881399060143441,12.280071672594964,0.9883383760517729,0,1
0_0_0_10_14_16,-25.0,42,5,18,889,889,196,3,4,0,0,888,888,195,0,0.5093237556640091,0.5498223680939738,0.4899945487330692,0.9187447870511517,0.33333333333333337,0.35343720619894237,0.125,-0.044514029703242475,0.16951402970324247,0.16951402970324247,0.09054161981044209,0.9100538030133886,889,1.881399060143441,12.280071672594964,0.9883383760517729,0,1
0_0_0_10_14_16,-25.0,42,5,18,889,889,898,4,4,0,0,888,888,897,0,0.43441610504126715,0.5327171216533912,0.4747505754118735,0.83743453950687,0.0,0.0014203339834596175,-0.25,-0.044514029703242475,-0.20548597029675753,0.20548597029675753,2.0282338387476275,0.8712762231729104,889,1.881399060143441,12.280071672594964,0.9883383760517729,0,1
0_0_0_10_14_16,-25.0,42,5,19,510,510,261,1,40,0,0,509,509,260,0,0.7615125363899624,0.712663903735379,1.0,0.7433105999751375,1.0,0.0001063092912781355,0.125,-0.050728676249963967,0.1757286762499639,0.1757286762499639,0.5885004058004535,0.7715373154104134,261,0.15056878789788167,10.448082336934334,0.7433105999751375,0,0
0_0_0_10_14_16,-25.0,42,5,19,510,510,510,2,40,1,1,509,509,509,1,0.8897162264449593,0.6883794288723131,0.9659243652782461,0.9663443005041353,0.9743589743589743,0.7794249595898597,0.0,-0.050728676249963967,0.05072867624996391,0.05072867624996391,0.0,0.9663442940338194,261,0.15056878789788167,10.448082336934334,0.7433105999751375,0,0
0_0_0_10_14_16,-25.0,42,5,19,510,510,214,3,40,0,0,509,509,213,0,0.777023832794151,0.6388654591540934,0.8964470570285992,0.9391121330471743,0.9487179487179487,0.35644283845656904,-0.125,-0.050728676249963967,-0.07427132375003603,0.07427132375003603,0.0443671186160115,0.9515523725980904,261,0.15056878789788167,10.448082336934334,0.7433105999751375,0,0
0_0_0_10_14_16,-25.0,42,5,19,510,510,226,4,40,0,0,509,509,225,0,0.6893379273558116,0.6001415057840518,0.8421101484703395,0.9411051752789196,0.9230769230769231,0.005337030388353288,0.125,-0.050728676249963967,0.1757286762499639,0.1757286762499639,0.22269632924377517,0.9493758343695602,261,0.15056878789788167,10.448082336934334,0.7433105999751375,0,0
0_0_0_10_14_16,-25.0,42,5,19,510,510,976,5,40,0,0,509,509,975,0,0.6678019156774332,0.5898800418584784,0.8277114061294006,0.865187649088875,0.8974358974358975,7.569553327592013e-05,0.0,-0.050728676249963967,0.05072867624996391,0.05072867624996391,0.0,0.8651876397760669,261,0.15056878789788167,10.448082336934334,0.7433105999751375,0,0
0_0_0_10_14_16,-25.0,42,5,19,510,510,65,6,40,0,0,509,509,64,0,0.5868903308516031,0.49988990137893907,0.7014385024396499,0.8725527499800015,0.8717948717948718,0.0004826117922030048,0.0,-0.050728676249963967,0.05072867624996391,0.05072867624996391,0.0,0.8725526714685895,261,0.15056878789788167,10.448082336934334,0.7433105999751375,0,0
0_0_0_10_14_16,-25.0,42,5,19,510,510,880,7,40,0,0,509,509,879,0,0.5537659739184273,0.47130477316967756,0.6613282512266524,0.8023048175855362,0.8461538461538461,0.023712586555152074,0.0,-0.050728676249963967,0.05072867624996391,0.05072867624996391,0.0,0.8023048051531863,261,0.15056878789788167,10.448082336934334,0.7433105999751375,0,0
0_0_0_10_14_16,-25.0,42,5,19,510,510,1004,8,40,0,0,509,509,1003,0,0.657221185595128,0.46363508820693156,0.6505662567962541,0.832959293661485,0.8205128205128205,0.7293948308556002,0.375,-0.050728676249963967,0.4257286762499639,0.4257286762499639,0.7056715633148216,0.8895381891741052,261,0.15056878789788167,10.448082336934334,0.7433105999751375,0,0
0_0_0_10_14_16,-25.0,42,5,19,510,510,466,9,40,0,0,509,509,465,0,0.5869248197140692,0.46172063298090293,0.6478799200588466,0.8607508711103746,0.7948717948717949,0.24460160672841744,0.0,-0.050728676249963967,0.05072867624996391,0.05072867624996391,0.0,0.8607508932982236,261,0.15056878789788167,10.448082336934334,0.7433105999751375,0,0
0_0_0_10_14_16,-25.0,42,5,19,510,510,645,10,40,0,0,509,509,644,0,0.683704625419483,0.4487382198685488,0.6296631799597512,0.9209094995461758,0.7692307692307692,0.9085808900914562,0.0,-0.050728676249963967,0.05072867624996391,0.05072867624996391,0.0,0.9209094952900013,261,0.15056878789788167,10.448082336934334,0.7433105999751375,0,0
0_0_0_10_14_16,-25.0,42,5,19,510,510,629,11,40,0,0,509,509,628,0,0.5213466698308146,0.43582366657100025,0.6115416598015704,0.7984703040674,0.7435897435897436,0.02716030233122555,0.0,-0.050728676249963967,0.05072867624996391,0.05072867624996391,0.0,0.798470304957092,261,0.15056878789788167,10.448082336934334,0.7433105999751375,0,0
0_0_0_10_14_16,-25.0,42,5,19,510,510,925,12,40,0,0,509,509,924,0,0.5007565605152513,0.41974550531540444,0.5889810093023333,0.7787285308811791,0.717948717948718,0.007397498910385682,-0.125,-0.050728676249963967,-0.07427132375003603,0.07427132375003603,0.17593918668622582,0.8342704311333599,261,0.15056878789788167,10.448082336934334,0.7433105999751375,0,0
0_0_0_10_14_16,-25.0,42,5,19,510,510,196,13,40,0,0,509,509,195,0,0.5505070817548301,0.40721196252911795,0.5713941177527645,0.7884541898386066,0.6923076923076923,0.40555184493161456,-0.125,-0.050728676249963967,-0.07427132375003603,0.07427132375003603,0.1909941072220604,0.7852224472591813,261,0.15056878789788167,10.448082336934334,0.7433105999751375,0,0
0_0_0_10_14_16,-25.0,42,5,19,510,510,483,14,40,0,0,509,509,482,0,0.49721999259348276,0.4027627576724626,0.5651510558643551,0.8174020522493273,0.6666666666666667,0.04840998962835273,0.125,-0.050728676249963967,0.1757286762499639,0.1757286762499639,0.5300028143746972,0.9463034680059882,261,0.15056878789788167,10.448082336934334,0.7433105999751375,0,0
0_0_0_10_14_16,-25.0,42,5,19,510,510,71,15,40,0,0,509,509,70,0,0.48684463510491977,0.4018233745739508,0.5638329266682669,0.7894452468585108,0.641025641025641,0.012909638278464261,-0.125,-0.050728676249963967,-0.07427132375003603,0.07427132375003603,0.04310551528689809,0.796259690034585,261,0.15056878789788167,10.448082336934334,0.7433105999751375,0,0
0_0_0_10_14_16,-25.0,42,5,19,510,510,482,16,40,0,0,509,509,481,0,0.5466433915260962,0.39654611787827676,0.5564279540465112,0.5997758071797086,0.6153846153846154,0.6333256687927176,-0.25,-0.050728676249963967,-0.19927132375003603,0.19927132375003603,0.6155926033861578,0.9426202334625974,261,0.15056878789788167,10.448082336934334,0.7433105999751375,0,0
0_0_0_10_14_16,-25.0,42,5,19,510,510,289,17,40,0,0,509,509,288,0,0.5900057176712299,0.3889067780879749,0.545708539536725,0.875357438229034,0.5897435897435898,0.6932770082533567,0.0,-0.050728676249963967,0.05072867624996391,0.05072867624996391,0.0,0.8753573476001414,261,0.15056878789788167,10.448082336934334,0.7433105999751375,0,0
0_0_0_10_14_16,-25.0,42,5,19,510,510,85,18,40,0,0,509,509,84,0,0.4723890460568047,0.3757050320251807,0.527184034516058,0.8585796047082855,0.5641025641025641,0.0062165527674946,-0.125,-0.050728676249963967,-0.07427132375003603,0.07427132375003603,0.13214176719718118,0.8477108753576332,261,0.15056878789788167,10.448082336934334,0.7433105999751375,0,0
0_0_0_10_14_16,-25.0,42,5,19,510,510,1014,19,40,0,0,509,509,1013,0,0.4733373728842553,0.3740594955067742,0.5248750407396348,0.880912711831906,0.5384615384615384,0.00021126419137861626,-0.125,-0.050728676249963967,-0.07427132375003603,0.07427132375003603,0.1596397235962015,0.8958983007721874,261,0.15056878789788167,10.448082336934334,0.7433105999751375,0,0
