packet_index,event_index,candidate_index,selected,candidate_values,candidate_payload_hex,score,signal_score,prior_score,known_symbols,mean_phase_score,mean_amp_score,mean_profile_score,line_rmse_pi,line_r2
1,1,230,0,6:e6,404433221100e60058303132333435363738393a3b3c3d3e3f4041424378563412,0.501841369,0.501841369,0.000000000,10,0.427225936,0.226397405,0.000000000,0.179342307,0.897049616
1,1,94,0,6:5e,4044332211005e0058303132333435363738393a3b3c3d3e3f4041424378563412,0.501550837,0.501550837,0.000000000,10,0.495669339,0.281758280,0.000000000,0.199514511,0.901613072
1,1,240,0,6:f0,404433221100f00058303132333435363738393a3b3c3d3e3f4041424378563412,0.499486345,0.499486345,0.000000000,10,0.520393898,0.218619799,0.000000000,0.196435225,0.387226402
1,1,127,0,6:7f,4044332211007f0058303132333435363738393a3b3c3d3e3f4041424378563412,0.498892806,0.498892806,0.000000000,10,0.334209868,0.196551960,0.000000000,0.160139121,0.852668709
1,1,207,0,6:cf,404433221100cf0058303132333435363738393a3b3c3d3e3f4041424378563412,0.496727625,0.496727625,0.000000000,10,0.277437266,0.124073177,0.000000000,0.139678808,0.877067813
1,1,59,0,6:3b,4044332211003b0058303132333435363738393a3b3c3d3e3f4041424378563412,0.496305301,0.496305301,0.000000000,10,0.479167260,0.175377688,0.000000000,0.185283007,0.775503092
1,1,92,0,6:5c,4044332211005c0058303132333435363738393a3b3c3d3e3f4041424378563412,0.495835073,0.495835073,0.000000000,10,0.409189086,0.260233126,0.000000000,0.185245144,0.895611793
1,1,250,0,6:fa,404433221100fa0058303132333435363738393a3b3c3d3e3f4041424378563412,0.494353746,0.494353746,0.000000000,10,0.420405270,0.185223828,0.000000000,0.177580526,0.919804903
1,1,45,0,6:2d,4044332211002d0058303132333435363738393a3b3c3d3e3f4041424378563412,0.493663808,0.493663808,0.000000000,10,0.405618138,0.176150921,0.000000000,0.174101049,0.837338951
1,1,14,0,6:0e,4044332211000e0058303132333435363738393a3b3c3d3e3f4041424378563412,0.492147491,0.492147491,0.000000000,10,0.460978516,0.246836460,0.000000000,0.195117989,0.857206174
1,1,206,0,6:ce,404433221100ce0058303132333435363738393a3b3c3d3e3f4041424378563412,0.490672551,0.490672551,0.000000000,10,0.436116569,0.208400856,0.000000000,0.186331305,0.855748024
1,1,13,0,6:0d,4044332211000d0058303132333435363738393a3b3c3d3e3f4041424378563412,0.490482550,0.490482550,0.000000000,10,0.408398306,0.177029562,0.000000000,0.177026700,0.853633457
1,1,122,0,6:7a,4044332211007a0058303132333435363738393a3b3c3d3e3f4041424378563412,0.490408166,0.490408166,0.000000000,10,0.439720278,0.248547265,0.000000000,0.192839321,0.872606281
1,1,20,0,6:14,404433221100140058303132333435363738393a3b3c3d3e3f4041424378563412,0.489902404,0.489902404,0.000000000,10,0.606483486,0.291636406,0.000000000,0.228469627,0.639267751
1,1,19,0,6:13,404433221100130058303132333435363738393a3b3c3d3e3f4041424378563412,0.489018014,0.489018014,0.000000000,10,0.481115543,0.196501509,0.000000000,0.193777108,0.874142309
1,1,79,0,6:4f,4044332211004f0058303132333435363738393a3b3c3d3e3f4041424378563412,0.488455720,0.488455720,0.000000000,10,0.296752274,0.187396615,0.000000000,0.159571952,0.767101441
1,1,247,0,6:f7,404433221100f70058303132333435363738393a3b3c3d3e3f4041424378563412,0.487061695,0.487061695,0.000000000,10,0.501363741,0.188149647,0.000000000,0.197541351,0.719002052
1,1,66,0,6:42,404433221100420058303132333435363738393a3b3c3d3e3f4041424378563412,0.485317708,0.485317708,0.000000000,10,0.588731564,0.294313045,0.000000000,0.228949563,0.756902467
1,1,112,0,6:70,404433221100700058303132333435363738393a3b3c3d3e3f4041424378563412,0.485069499,0.485069499,0.000000000,10,0.539708905,0.281943236,0.000000000,0.218787573,0.684016673
1,1,172,0,6:ac,404433221100ac0058303132333435363738393a3b3c3d3e3f4041424378563412,0.483879734,0.483879734,0.000000000,10,0.352403087,0.161109227,0.000000000,0.169353038,0.903927732
1,1,181,0,6:b5,404433221100b50058303132333435363738393a3b3c3d3e3f4041424378563412,0.483402567,0.483402567,0.000000000,10,0.425709007,0.143106649,0.000000000,0.180346900,0.899078188
1,1,126,0,6:7e,4044332211007e0058303132333435363738393a3b3c3d3e3f4041424378563412,0.482616010,0.482616010,0.000000000,10,0.492889171,0.280879638,0.000000000,0.212165289,0.821725015
1,1,125,0,6:7d,4044332211007d0058303132333435363738393a3b3c3d3e3f4041424378563412,0.482029845,0.482029845,0.000000000,10,0.440308962,0.211072740,0.000000000,0.193566158,0.812320991
1,1,78,0,6:4e,4044332211004e0058303132333435363738393a3b3c3d3e3f4041424378563412,0.480358491,0.480358491,0.000000000,10,0.455431577,0.271724293,0.000000000,0.205911458,0.810051254
1,1,255,0,6:ff,404433221100ff0058303132333435363738393a3b3c3d3e3f4041424378563412,0.479752172,0.479752172,0.000000000,10,0.314894861,0.133228523,0.000000000,0.161368051,0.848768103
1,1,241,0,6:f1,404433221100f10058303132333435363738393a3b3c3d3e3f4041424378563412,0.477867296,0.477867296,0.000000000,10,0.554293941,0.170338055,0.000000000,0.210760400,0.744415117
1,1,93,0,6:5d,4044332211005d0058303132333435363738393a3b3c3d3e3f4041424378563412,0.477013734,0.477013734,0.000000000,10,0.443089129,0.211951382,0.000000000,0.197709792,0.822360396
1,1,40,0,6:28,404433221100280058303132333435363738393a3b3c3d3e3f4041424378563412,0.476006611,0.476006611,0.000000000,10,0.511128548,0.228146226,0.000000000,0.212600766,0.872303984
1,1,76,0,6:4c,4044332211004c0058303132333435363738393a3b3c3d3e3f4041424378563412,0.475052372,0.475052372,0.000000000,10,0.368951324,0.250199139,0.000000000,0.191423128,0.820035696
1,1,132,0,6:84,404433221100840058303132333435363738393a3b3c3d3e3f4041424378563412,0.474646833,0.474646833,0.000000000,10,0.546930716,0.218278982,0.000000000,0.218434191,0.816537896
1,1,134,0,6:86,404433221100860058303132333435363738393a3b3c3d3e3f4041424378563412,0.474577292,0.474577292,0.000000000,10,0.440831623,0.203758202,0.000000000,0.197873841,0.882841532
1,1,151,0,6:97,404433221100970058303132333435363738393a3b3c3d3e3f4041424378563412,0.474411238,0.474411238,0.000000000,10,0.514969428,0.165510445,0.000000000,0.205623667,0.683990076
1,1,164,0,6:a4,404433221100a40058303132333435363738393a3b3c3d3e3f4041424378563412,0.473873547,0.473873547,0.000000000,10,0.538871968,0.216030352,0.000000000,0.217250406,0.321100426
1,1,43,0,6:2b,4044332211002b0058303132333435363738393a3b3c3d3e3f4041424378563412,0.473800847,0.473800847,0.000000000,10,0.438929498,0.165343702,0.000000000,0.192676278,0.842297431
1,1,105,0,6:69,404433221100690058303132333435363738393a3b3c3d3e3f4041424378563412,0.471716790,0.471716790,0.000000000,10,0.341623726,0.167336392,0.000000000,0.177122819,0.855738039
1,1,62,0,6:3e,4044332211003e0058303132333435363738393a3b3c3d3e3f4041424378563412,0.471578810,0.471578810,0.000000000,10,0.498436110,0.255991805,0.000000000,0.217375033,0.819553207
1,1,61,0,6:3d,4044332211003d0058303132333435363738393a3b3c3d3e3f4041424378563412,0.468736958,0.468736958,0.000000000,10,0.445855901,0.186184907,0.000000000,0.200388908,0.807351187
1,1,67,0,6:43,404433221100430058303132333435363738393a3b3c3d3e3f4041424378563412,0.466663178,0.466663178,0.000000000,10,0.430052261,0.209985367,0.000000000,0.202410795,0.908996145
1,1,204,0,6:cc,404433221100cc0058303132333435363738393a3b3c3d3e3f4041424378563412,0.466345482,0.466345482,0.000000000,10,0.349636316,0.186875702,0.000000000,0.185195286,0.879030728
1,1,141,0,6:8d,4044332211008d0058303132333435363738393a3b3c3d3e3f4041424378563412,0.466029114,0.466029114,0.000000000,10,0.394361879,0.115076114,0.000000000,0.183156405,0.200726521
1,1,11,0,6:0b,4044332211000b0058303132333435363738393a3b3c3d3e3f4041424378563412,0.465303001,0.465303001,0.000000000,10,0.441709666,0.166222343,0.000000000,0.199269298,0.851523610
1,1,71,0,6:47,404433221100470058303132333435363738393a3b3c3d3e3f4041424378563412,0.465291822,0.465291822,0.000000000,10,0.483221154,0.242317739,0.000000000,0.217198963,0.850780688
1,1,173,0,6:ad,404433221100ad0058303132333435363738393a3b3c3d3e3f4041424378563412,0.461209088,0.461209088,0.000000000,10,0.386303131,0.112827483,0.000000000,0.184834845,0.815380384
1,1,118,0,6:76,404433221100760058303132333435363738393a3b3c3d3e3f4041424378563412,0.460949356,0.460949356,0.000000000,10,0.486778706,0.299754829,0.000000000,0.228927389,0.763812815
1,1,123,0,6:7b,4044332211007b0058303132333435363738393a3b3c3d3e3f4041424378563412,0.459730501,0.459730501,0.000000000,10,0.473620321,0.200265521,0.000000000,0.213526154,0.820022131
1,1,77,0,6:4d,4044332211004d0058303132333435363738393a3b3c3d3e3f4041424378563412,0.457817825,0.457817825,0.000000000,10,0.402851367,0.201917395,0.000000000,0.202713276,0.768682316
1,1,31,0,6:1f,4044332211001f0058303132333435363738393a3b3c3d3e3f4041424378563412,0.455024806,0.455024806,0.000000000,10,0.347815556,0.173912757,0.000000000,0.191060205,0.775644996
1,1,252,0,6:fc,404433221100fc0058303132333435363738393a3b3c3d3e3f4041424378563412,0.454244758,0.454244758,0.000000000,10,0.387093911,0.196031047,0.000000000,0.201631138,0.858740592
1,1,102,0,6:66,404433221100660058303132333435363738393a3b3c3d3e3f4041424378563412,0.452281362,0.452281362,0.000000000,10,0.441262363,0.288350853,0.000000000,0.225418322,0.539898469
1,1,26,0,6:1a,4044332211001a0058303132333435363738393a3b3c3d3e3f4041424378563412,0.451410672,0.451410672,0.000000000,10,0.453325965,0.225908063,0.000000000,0.219387017,0.824000141
1,1,33,0,6:21,404433221100210058303132333435363738393a3b3c3d3e3f4041424378563412,0.451403893,0.451403893,0.000000000,10,0.538918125,0.198739673,0.000000000,0.230601520,0.827081686
1,1,162,0,6:a2,404433221100a20058303132333435363738393a3b3c3d3e3f4041424378563412,0.450344166,0.450344166,0.000000000,10,0.572183327,0.205223133,0.000000000,0.238147562,0.529862122
1,1,194,0,6:c2,404433221100c20058303132333435363738393a3b3c3d3e3f4041424378563412,0.449095417,0.449095417,0.000000000,10,0.569416556,0.230989608,0.000000000,0.242209606,0.698978268
1,1,72,0,6:48,404433221100480058303132333435363738393a3b3c3d3e3f4041424378563412,0.448425692,0.448425692,0.000000000,10,0.508361777,0.253912701,0.000000000,0.235101478,0.835675971
1,1,213,0,6:d5,404433221100d50058303132333435363738393a3b3c3d3e3f4041424378563412,0.448399757,0.448399757,0.000000000,10,0.422942236,0.168873124,0.000000000,0.208197461,0.875489835
1,1,85,0,6:55,404433221100550058303132333435363738393a3b3c3d3e3f4041424378563412,0.448332057,0.448332057,0.000000000,10,0.436978664,0.230826572,0.000000000,0.219369853,0.533068945
