packet_index,event_index,frame_valid,located_preamble_start_sample,located_sfd_start_sample,located_payload_start_sample,header_start_sample,grlora_event_index,grlora_preamble_ref_bin,grlora_preamble_ref_signed_bin,grlora_coarse_offset_chips,grlora_coarse_offset_samples,grlora_synced_preamble_start_sample,grlora_synced_sfd_start_sample,grlora_synced_payload_start_sample,grlora_fine_preamble_start_sample,grlora_fine_payload_start_sample,grlora_preamble_peak_mean_signed_bin,grlora_preamble_peak_max_abs_signed_bin,grlora_preamble_bin0_count,grlora_preamble_peak_count,grlora_sync1_peak_signed_bin,grlora_sync2_peak_signed_bin,grlora_sync1_expected_signed_bin,grlora_sync2_expected_signed_bin,grlora_sync1_distance,grlora_sync2_distance,grlora_sfd1_peak_signed_bin,grlora_sfd2_peak_signed_bin,grlora_sfd_mean_signed_bin,grlora_up_symbols_used,grlora_cfo_frac_est,grlora_sto_frac_initial,grlora_sto_frac_refined,grlora_sto_frac_used,grlora_sto_sample_correction,grlora_cfo_int_est,grlora_down_val_signed_bin,grlora_cfo_total_est,grlora_cfo_hz_est,grlora_sfo_hat,grlora_sfo_samples_per_symbol,grlora_clk_off,grlora_fs_p,grlora_netid_sto_frac_est,grlora_payload_sto_frac_est,grlora_payload_sto_sample_correction,grlora_netid1_est,grlora_netid2_est,grlora_netid_offset,grlora_netid_valid,grlora_sfo_cum_initial,grlora_fine_preamble_peak_mean_signed_bin,grlora_fine_preamble_peak_max_abs_signed_bin,grlora_fine_preamble_bin0_count,grlora_fine_preamble_peak_count,grlora_valid,grlora_framesync_valid,grlora_branch_sample_phase,grlora_branch_valid,grlora_branch_down_val_valid,grlora_branch_cfo_frac_est,grlora_branch_sto_frac_initial,grlora_branch_sto_frac_refined,grlora_branch_sto_frac_used,grlora_branch_sto_sample_correction,grlora_branch_cfo_int_est,grlora_branch_down_val_signed_bin,grlora_branch_cfo_total_est,grlora_branch_cfo_hz_est,grlora_branch_sfo_hat,grlora_branch_sfo_samples_per_symbol,grlora_branch_clk_off,grlora_branch_fs_p,grlora_branch_netid_sto_frac_est,grlora_branch_payload_sto_frac_est,grlora_branch_payload_sto_sample_correction,grlora_branch_netid1_est,grlora_branch_netid2_est,grlora_branch_netid_offset,grlora_branch_netid_valid,grlora_branch_sfo_cum_initial,grlora_branch_fine_preamble_start_sample,grlora_branch_fine_payload_start_sample
0,0,1,12185,151449,160665,160659,0,4070,-26,26,104,12289,151553,160769,12290,160659,0.0,0,32,32,24,32,24,32,0,0,-52,-52,-52.0,28,-0.23638289128684087,-0.31266110356108723,-0.21891370880266414,-0.21891370880266414,-1,-27,-53,-27.23638289128684,-3324.753770909038,-0.0069808239930507585,-0.027923295972203034,-6.817210930713631e-06,125000.85215136633,-0.4423000765802884,-0.47196857855075414,-2,25,33,1,1,0.028031421449245864,1.0,1,0,28,1,1,0|1|2|3,1|1|0|0,1|1|1|1,-0.23593774174648807|-0.2368723580106759|-0.23638289128684087|-0.23633894669562075,0.15488280317806755|0.4261166231678414|-0.31266110356108723|-0.06444840079292169,0.27653483696552106|-0.4755349345212543|-0.21891370880266414|0.026971094600905632,0.27653483696552106|0.4261166231678414|-0.21891370880266414|0.026971094600905632,1|2|-1|0,-26|-26|-27|-27,-52|-52|-53|-53,-26.23593774174649|-26.236872358010675|-27.23638289128684|-27.23633894669562,-3202.629118865538|-3202.743207764975|-3324.753770909038|-3324.7484065790554,-0.006724404793353109|-0.006724644340273395|-0.0069808239930507585|-0.0069808127298276665,-0.026897619173412435|-0.02689857736109358|-0.027923295972203034|-0.027923250919310666,-6.566801556008895e-06|-6.567035488548237e-06|-6.817210930713631e-06|-6.8171999314723306e-06,125000.8208501945|125000.82087943607|125000.85215136633|125000.85214999143,0.06135388357822158|0.21092800427909275|-0.4423000765802884|-0.1964149127535797,0.03277516320647089|0.18234826583293084|-0.47196857855075414|-0.2260833668553473,0|1|-2|-1,24|24|25|25,32|32|33|33,0|0|1|1,1|1|1|1,0.03277516320647089|-0.06765173416706916|0.028031421449245864|0.0239166331446527,12286|12286|12290|12290,160663|160663|160659|160659
