snr_label,added_snr_db,seed,packet_index,payload_symbol_index,frame_symbol_index,gt_bin,chip_delta,selected_offset,fixed_q0_bin,fixed_q0_correct,savaux_bin,savaux_correct,choice_bin,choice_correct,choice_gt_power,choice_gt_to_mean_energy,choice_gt_margin_db,segment_valid,head_energy,tail_energy,total_energy,head_tail_coherence,head_tail_phase_deg,gt_energy_gain_db,head_energy_gain_db,tail_energy_gain_db,total_segment_gain_db,head_tail_coherence_delta,abs_phase_error_reduction_deg
clean,,0,7,0,8,803,1,2,803,1,803,1,803,1,7.435503642048878e-06,49.32102397704136,7.390962973346539,1,1.8650268144517451e-06,5.592759905842203e-06,7.435503642048956e-06,0.9986529430949153,4.979610893577199,-0.020817382472124155,0.0,-0.026447469553629376,-0.020817382472124155,-0.00011774529462771355,-0.21885670615384978
clean,,0,7,0,8,803,1,3,803,1,803,1,803,1,7.459902228635562e-06,49.41668090443026,7.494730378142974,1,1.8650268144517451e-06,5.616204366558353e-06,7.459902228635643e-06,0.9987175266651905,4.8614222584038735,-0.006589933969627736,0.0,-0.008280198215610437,-0.006589933969626287,-5.316172435243516e-05,-0.10066807098052433
clean,,0,7,1,9,711,-1,0,711,1,711,1,711,1,5.124385759818627e-06,35.856677601358456,7.128452298143707,1,1.5673085927535112e-06,3.594266114084066e-06,5.124385759819045e-06,0.992799794439797,10.578094183389425,0.0,0.0,0.0,0.0,0.0,0.0
clean,,0,7,1,9,711,-1,1,711,1,711,1,711,1,5.155625331746479e-06,36.11017712862527,7.145145719590044,1,1.5961932904765423e-06,3.594266114084066e-06,5.155625331746892e-06,0.9932928694648745,10.19032770761051,0.026395332354444637,0.0793096632492697,0.0,0.026395332354437927,0.0004930750250774496,0.3877664757789141
clean,,0,7,1,9,711,-1,2,711,1,711,1,711,1,5.126793746876374e-06,35.83568387514621,7.141633222107919,1,1.5679229491722363e-06,3.594266114084066e-06,5.126793746876786e-06,0.9931477253327506,10.318243996207908,0.0020403027968149464,0.0017020217002866322,0.0,0.002040302796810127,0.00034793089295359625,0.25985018718151665
clean,,0,7,1,9,711,-1,3,711,1,711,1,711,1,5.147162580629795e-06,36.13332452437052,7.09543124185346,1,1.5876984314522618e-06,3.594266114084066e-06,5.1471625806302084e-06,0.9932846360077836,10.20188172922435,0.019260706329835973,0.056135011124077504,0.0,0.019260706329830214,0.0004848415679865603,0.3762124541650742
clean,,0,7,1,9,711,0,0,711,1,711,1,711,1,5.124385759818627e-06,35.856677601358456,7.128452298143707,1,1.5673085927535112e-06,3.594266114084066e-06,5.124385759819045e-06,0.992799794439797,10.578094183389425,0.0,0.0,0.0,0.0,0.0,0.0
clean,,0,7,1,9,711,0,1,711,1,711,1,711,1,5.129272290780717e-06,35.887825480261334,6.878892060739164,1,1.5673085927535112e-06,3.6035280937437615e-06,5.129272290781112e-06,0.991969433668529,11.17606863031811,0.004139388270356885,0.0,0.011176837685772316,0.004139388270336654,-0.0008303607712680794,-0.597974446928685
clean,,0,7,1,9,711,0,2,711,1,711,1,711,1,5.1599849075181895e-06,36.18375195483501,7.108026316620936,1,1.5673085927535112e-06,3.6304666453692723e-06,5.159984907518607e-06,0.9927495364731509,10.625506899680456,0.030066156997678152,0.0,0.04352222587830857,0.03006615699767528,-5.025796664615001e-05,-0.04741271629103139
clean,,0,7,1,9,711,0,3,711,1,711,1,711,1,5.131069577118587e-06,35.931842582496834,6.948691343415636,1,1.5673085927535112e-06,3.6064221944264346e-06,5.1310695771189784e-06,0.991762982782611,11.32017001809269,0.0056608805499906755,0.0,0.0146633860635752,0.005660880549966598,-0.0010368116571860542,-0.7420758347032645
clean,,0,7,1,9,711,1,0,711,1,711,1,711,1,5.124385759818627e-06,35.856677601358456,7.128452298143707,1,1.5673085927535112e-06,3.594266114084066e-06,5.124385759819045e-06,0.992799794439797,10.578094183389425,0.0,0.0,0.0,0.0,0.0,0.0
clean,,0,7,1,9,711,1,1,711,1,711,1,711,1,5.188031534669179e-06,36.34859975667101,7.180961821696856,1,1.5673085927535112e-06,3.6545651180345386e-06,5.18803153466962e-06,0.9935550091488686,10.022866773043468,0.053607915558969266,0.0,0.0722547618920538,0.05360791555898261,0.0007552147090715833,0.5552274103459567
clean,,0,7,1,9,711,1,2,711,1,711,1,711,1,5.214469581506783e-06,36.598721464892165,7.353938925503111,1,1.5673085927535112e-06,3.685731329321559e-06,5.214469581507201e-06,0.9927202918915616,10.662893924886443,0.07568322696202703,0.0,0.10913445747026095,0.0756832269620204,-7.950254823541059e-05,-0.08479974149701874
clean,,0,7,1,9,711,1,3,711,1,711,1,711,1,5.19562295572371e-06,36.261630364023276,7.202051294339133,1,1.5673085927535112e-06,3.6613435612438713e-06,5.195622955724157e-06,0.9937241505058593,9.891952865732637,0.059958113101143864,0.0,0.08030254229271039,0.05995811310116193,0.0009243560660622263,0.6861413176567872
clean,,0,7,2,10,922,-1,0,922,1,922,1,922,1,5.9149863305585855e-06,40.73692684826813,8.306649140067039,1,1.4346760023670357e-07,6.0134558045666535e-06,5.914986330558624e-06,0.9882881670586043,-29.072808826082262,0.0,0.0,0.0,0.0,0.0,0.0
clean,,0,7,2,10,922,-1,1,922,1,922,1,922,1,6.0323312050050655e-06,41.484965901355,8.385376390440042,1,2.0541542864982717e-07,6.0134558045666535e-06,6.032331205005099e-06,0.9888072550647228,-26.17819689063966,0.08531433127496478,1.5587922614521366,0.0,0.085314331274961,0.00051908800611844,2.894611935442601
clean,,0,7,2,10,922,-1,2,922,1,922,1,922,1,6.00026110805467e-06,41.254959740517364,8.3530732073901,1,1.945028571761295e-07,6.0134558045666535e-06,6.0002611080547e-06,0.9866248845729254,-29.022722430430687,0.06216404286323293,1.3217215135448286,0.0,0.06216404286322628,-0.0016632824856789297,0.0500863956515758
clean,,0,7,2,10,922,-1,3,922,1,922,1,922,1,5.975685315723443e-06,41.13582702922942,8.351554086870008,1,1.9742944552114185e-07,6.0134558045666535e-06,5.975685315723464e-06,0.9817530545152864,-33.91988885157141,0.04433973804074942,1.3865809182728488,0.0,0.044339738040736064,-0.006535112543317956,-4.847080025489145
clean,,0,7,2,10,922,0,0,922,1,922,1,922,1,5.9149863305585855e-06,40.73692684826813,8.306649140067039,1,1.4346760023670357e-07,6.0134558045666535e-06,5.914986330558624e-06,0.9882881670586043,-29.072808826082262,0.0,0.0,0.0,0.0,0.0,0.0
clean,,0,7,2,10,922,0,1,922,1,922,1,922,1,5.873399950557198e-06,40.385597569929104,8.3290653806862,1,1.4346760023670357e-07,5.969775131854772e-06,5.8733999505572405e-06,0.9881675679446885,-29.176346522813,-0.030641700820642145,0.0,-0.031661509731396614,-0.03064170082063923,-0.00012059911391582023,-0.10353769673073643
clean,,0,7,2,10,922,0,2,922,1,922,1,922,1,5.912821742213272e-06,40.56358074748671,8.134287446102903,1,1.4346760023670357e-07,6.012160134344201e-06,5.912821742213321e-06,0.9881290043605411,-29.272617777324477,-0.0015895908670023637,0.0,-0.0009358396825794931,-0.0015895908669941638,-0.00015916269806326433,-0.19980895124221476
clean,,0,7,2,10,922,0,3,922,1,922,1,922,1,5.853345980532981e-06,40.28139063537366,7.964525841306606,1,1.4346760023670357e-07,5.948509752630692e-06,5.853345980533027e-06,0.9881410774175131,-29.185700256044083,-0.04549550095069052,0.0,-0.047159455522724436,-0.04549550095068467,-0.0001470896410912248,-0.11289142996182022
clean,,0,7,2,10,922,1,0,922,1,922,1,922,1,5.9149863305585855e-06,40.73692684826813,8.306649140067039,1,1.4346760023670357e-07,6.0134558045666535e-06,5.914986330558624e-06,0.9882881670586043,-29.072808826082262,0.0,0.0,0.0,0.0,0.0,0.0
clean,,0,7,2,10,922,1,1,922,1,922,1,922,1,5.98135583291038e-06,41.236854644109066,8.17679988463069,1,1.4346760023670357e-07,6.086543906047007e-06,5.981355832910435e-06,0.987958022598896,-29.57121188642511,0.048458941910392114,0.0,0.05246635698077723,0.04845894191040355,-0.00033014445970835915,-0.49840306034284865
clean,,0,7,2,10,922,1,2,922,1,922,1,922,1,5.977596873325223e-06,41.27978573167104,8.296062082409822,1,1.4346760023670357e-07,6.082640972043781e-06,5.9775968733252794e-06,0.9879398767951532,-29.5896100846643,0.04572877732258082,0.0,0.049680594785638715,0.04572877732259417,-0.00034829026345117864,-0.5168012585820385
clean,,0,7,2,10,922,1,3,922,1,922,1,922,1,5.958141824685852e-06,40.95300274565334,8.278002150602955,1,1.4346760023670357e-07,6.060008394329019e-06,5.958141824685898e-06,0.9882229524414242,-29.207324321650475,0.03157091417597699,0.0,0.033491022479406496,0.031570914175982734,-6.521461718012045e-05,-0.13451549556821263
clean,,0,7,3,11,718,-1,0,718,1,718,1,718,1,6.263624313688675e-06,41.11153505024065,7.547860942115033,1,2.5390746817391827e-06,3.8069294386649283e-06,6.263624313688779e-06,0.998291809653376,4.973786841645358,0.0,0.0,0.0,0.0,0.0,0.0
clean,,0,7,3,11,718,-1,1,718,1,718,1,718,1,6.2879990179073424e-06,41.28585720233354,7.499913055984587,1,2.5645762176159513e-06,3.8069294386649283e-06,6.287999017907441e-06,0.9986942253156219,4.345019107658692,0.016867639456020597,0.04340135602284267,0.0,0.016867639456016752,0.00040241566224585856,0.628767733986666
clean,,0,7,3,11,718,-1,2,718,1,718,1,718,1,6.287991634108956e-06,41.32887410932138,7.4811294843205545,1,2.5626482349940072e-06,3.8069294386649283e-06,6.287991634109043e-06,0.9989550911434136,3.8868758449540164,0.016862539670273034,0.04013521364456634,0.0,0.016862539670260548,0.0006632814900375816,1.086910996691342
clean,,0,7,3,11,718,-1,3,718,1,718,1,718,1,6.303736810925534e-06,41.358573697495466,7.60481213445788,1,2.5781991650692157e-06,3.8069294386649283e-06,6.303736810925613e-06,0.9993433511966693,3.0796321978113963,0.02772371254556399,0.06640988470344145,0.0,0.027723712545545783,0.001051541543293233,1.894154643833962
clean,,0,7,3,11,718,0,0,718,1,718,1,718,1,6.263624313688675e-06,41.11153505024065,7.547860942115033,1,2.5390746817391827e-06,3.8069294386649283e-06,6.263624313688779e-06,0.998291809653376,4.973786841645358,0.0,0.0,0.0,0.0,0.0,0.0
clean,,0,7,3,11,718,0,1,718,1,718,1,718,1,6.232301093499606e-06,40.95596987468768,7.596095858906048,1,2.5390746817391827e-06,3.7750179569947366e-06,6.232301093499734e-06,0.9987642641682324,4.227334020579567,-0.021772745487097702,0.0,-0.03655805431505511,-0.021772745487080747,0.00047245451485633527,0.746452821065791
clean,,0,7,3,11,718,0,2,718,1,718,1,718,1,6.1710939624049326e-06,40.53226830863753,7.545375695776158,1,2.5390746817391827e-06,3.719102274415625e-06,6.171093962405051e-06,0.9986015196064825,4.492179938969181,-0.06463542129376816,0.0,-0.10136705735683156,-0.0646354212937569,0.00030970995310641847,0.48160690267617756
clean,,0,7,3,11,718,0,3,718,1,718,1,718,1,6.211229928403057e-06,40.77348119796381,7.589300324731044,1,2.5390746817391827e-06,3.7580282376799355e-06,6.211229928403163e-06,0.9983148979310289,4.935198928001763,-0.036480949226462486,0.0,-0.05614788203554066,-0.036480949226460536,2.3088277652849598e-05,0.03858791364359515
clean,,0,7,3,11,718,1,0,718,1,718,1,718,1,6.263624313688675e-06,41.11153505024065,7.547860942115033,1,2.5390746817391827e-06,3.8069294386649283e-06,6.263624313688779e-06,0.998291809653376,4.973786841645358,0.0,0.0,0.0,0.0,0.0,0.0
clean,,0,7,3,11,718,1,1,718,1,718,1,718,1,6.176702713251451e-06,40.586673053214135,7.45236193105346,1,2.5390746817391827e-06,3.7294048004974526e-06,6.176702713251536e-06,0.9977141712786428,5.745283707292619,-0.06069002151999077,0.0,-0.08935301740128199,-0.06069002152000299,-0.0005776383747332359,-0.7714968656472605
clean,,0,7,3,11,718,1,2,718,1,718,1,718,1,6.1885497093877225e-06,40.72990102247796,7.594366841355371,1,2.5390746817391827e-06,3.738274349130939e-06,6.188549709387822e-06,0.99808540320048,5.258673168337851,-0.05236817503027063,0.0,-0.07903656495965933,-0.052368175030273065,-0.0002064064528960463,-0.2848863266924928
clean,,0,7,3,11,718,1,3,718,1,718,1,718,1,6.1687710885386895e-06,40.69851912567612,7.519357818962558,1,2.5390746817391827e-06,3.719501288203765e-06,6.168771088538793e-06,0.9981560690521362,5.1586994547372,-0.0662704656155942,0.0,-0.10090113795381497,-0.06627046561559372,-0.00013574060123988652,-0.18491261309184193
clean,,0,7,4,12,756,-1,0,756,1,756,1,756,1,5.614962882043771e-06,37.694510298091906,7.73278196590912,1,1.4096249338492667e-06,4.275348835492644e-06,5.6149628820439435e-06,0.9879312887711995,14.48395626298465,0.0,0.0,0.0,0.0,0.0,0.0
clean,,0,7,4,12,756,-1,1,756,1,756,1,756,1,5.5642235743524455e-06,37.435594492439165,7.616740519146978,1,1.3381220075409894e-06,4.275348835492644e-06,5.564223574352622e-06,0.9919476349072741,11.897118241422742,-0.039423177610934876,-0.22607859639596778,0.0,-0.03942317761093099,0.0040163461360746,2.586838021561908
clean,,0,7,4,12,756,-1,2,756,1,756,1,756,1,5.574049824609222e-06,37.46824800234138,7.55461268378621,1,1.3496529638833384e-06,4.275348835492644e-06,5.5740498246093985e-06,0.991567812356624,12.162422662072537,-0.03176043273374976,-0.1888146030348366,0.0,-0.03176043273374636,0.0036365235854244338,2.3215336009121135
clean,,0,7,4,12,756,-1,3,756,1,756,1,756,1,5.5202877981226354e-06,37.17106544090004,7.4137589441172524,1,1.3012514787148821e-06,4.275348835492644e-06,5.520287798122811e-06,0.9909734957083788,12.64347436133741,-0.07385169585943346,-0.34742337018993796,0.0,-0.07385169585942954,0.0030422069371792704,1.840481901647241
clean,,0,7,4,12,756,0,0,756,1,756,1,756,1,5.614962882043771e-06,37.694510298091906,7.73278196590912,1,1.4096249338492667e-06,4.275348835492644e-06,5.6149628820439435e-06,0.9879312887711995,14.48395626298465,0.0,0.0,0.0,0.0,0.0,0.0
clean,,0,7,4,12,756,0,1,756,1,756,1,756,1,5.590986037314247e-06,37.61042915828974,7.680602035212876,1,1.4096249338492667e-06,4.24896144880058e-06,5.590986037314417e-06,0.9882599572237124,14.273448521759969,-0.018584820125667628,0.0,-0.026887648747304788,-0.01858482012566908,0.00032866845251289245,0.2105077412246814
clean,,0,7,4,12,756,0,2,756,1,756,1,756,1,5.558193183254529e-06,37.38553715433668,7.65420364203146,1,1.4096249338492667e-06,4.216243812525473e-06,5.558193183254699e-06,0.9881320598728249,14.337779284179044,-0.04413252431362677,0.0,-0.06045838733754284,-0.044132524313627255,0.00020077110162541878,0.14617697880560598
clean,,0,7,4,12,756,0,3,756,1,756,1,756,1,5.622092869072509e-06,37.75633106670064,7.7908380650345235,1,1.4096249338492667e-06,4.281578706545448e-06,5.6220928690726816e-06,0.9881128799129503,14.376578500110394,0.005511255807138205,0.0,0.006323763023468785,0.005511255807138205,0.00018159114175075874,0.10737776287425582
clean,,0,7,4,12,756,1,0,756,1,756,1,756,1,5.614962882043771e-06,37.694510298091906,7.73278196590912,1,1.4096249338492667e-06,4.275348835492644e-06,5.6149628820439435e-06,0.9879312887711995,14.48395626298465,0.0,0.0,0.0,0.0,0.0,0.0
clean,,0,7,4,12,756,1,1,756,1,756,1,756,1,5.60554390781666e-06,37.683471533663294,7.802625322234556,1,1.4096249338492667e-06,4.259997742277472e-06,5.605543907816829e-06,0.9889208212301688,13.868286813323682,-0.007291309687642944,0.0,-0.015621866557628726,-0.0072913096876463255,0.0009895324589692667,0.6156694496609685
clean,,0,7,4,12,756,1,2,756,1,756,1,756,1,5.622099633231485e-06,37.68597234631073,7.836269237525414,1,1.4096249338492667e-06,4.280676425770017e-06,5.622099633231658e-06,0.9882693024691486,14.280807347187029,0.005516480970114569,0.0,0.005408453780069429,0.005516480970114569,0.0003380136979490578,0.2031489157976214
clean,,0,7,4,12,756,1,3,756,1,756,1,756,1,5.677357881029803e-06,38.0764691154892,7.707520933764616,1,1.4096249338492667e-06,4.331434525496594e-06,5.677357881029972e-06,0.9892464730531296,13.690034888662474,0.047993818278707204,0.0,0.056601983449538824,0.04799381827870339,0.0013151842819301152,0.793921374322176
clean,,0,7,5,13,109,-1,0,109,1,109,1,109,1,7.561308073750338e-06,53.02083697663441,9.418145807536701,1,6.672213571934447e-06,9.266468963727421e-07,7.561308073750357e-06,0.9956498722083655,11.913612458400557,0.0,0.0,0.0,0.0,0.0,0.0
clean,,0,7,5,13,109,-1,1,109,1,109,1,109,1,7.479552408181875e-06,52.53289484174802,9.355948846744656,1,6.59251926332672e-06,9.266468963727421e-07,7.479552408181897e-06,0.9954226763776036,12.193517902588598,-0.047213235107050854,-0.05218531777760925,0.0,-0.04721323510704939,-0.00022719583076191707,-0.2799054441880404
clean,,0,7,5,13,109,-1,2,109,1,109,1,109,1,7.390483108283788e-06,51.87988679264094,9.346851506868003,1,6.504634103199168e-06,9.266468963727421e-07,7.390483108283811e-06,0.9953217591701244,12.295779676114044,-0.09924104370041444,-0.11047067475806598,0.0,-0.09924104370041197,-0.0003281130382410957,-0.38216721771348716
clean,,0,7,5,13,109,-1,3,109,1,109,1,109,1,7.524512627184457e-06,52.716030144028096,9.489592322129315,1,6.637268275046502e-06,9.266468963727421e-07,7.524512627184481e-06,0.9954247672482337,12.206692831419895,-0.02118557738230111,-0.02280567291191691,0.0,-0.021185577382298208,-0.0002251049601318389,-0.29308037301933787
clean,,0,7,5,13,109,0,0,109,1,109,1,109,1,7.561308073750338e-06,53.02083697663441,9.418145807536701,1,6.672213571934447e-06,9.266468963727421e-07,7.561308073750357e-06,0.9956498722083655,11.913612458400557,0.0,0.0,0.0,0.0,0.0,0.0
clean,,0,7,5,13,109,0,1,109,1,109,1,109,1,7.573645642741934e-06,53.02055741550546,9.238457609615702,1,6.672213571934447e-06,9.319371372557418e-07,7.573645642741955e-06,0.9966268243392329,10.475078061603194,0.007080483257964494,0.0,0.024723430166680074,0.0070804832579654566,0.0009769521308673479,1.4385343967973636
clean,,0,7,5,13,109,0,2,109,1,109,1,109,1,7.594208404385941e-06,53.03065346557515,9.483302290912853,1,6.672213571934447e-06,9.763528936689114e-07,7.5942084043859595e-06,0.9939760213350328,13.888338458226368,0.01885578035384505,0.0,0.22692542248950515,0.01885578035384409,-0.0016738508733327162,-1.9747259998258109
clean,,0,7,5,13,109,0,3,109,1,109,1,109,1,7.533220093624117e-06,52.72560447428253,9.347926937005626,1,6.672213571934447e-06,9.015355952419987e-07,7.533220093624134e-06,0.9950431014587674,12.788623425917681,-0.016162769343748218,0.0,-0.11931396888515006,-0.016162769343749186,-0.00060677074959814,-0.8750109675171238
clean,,0,7,5,13,109,1,0,109,1,109,1,109,1,7.561308073750338e-06,53.02083697663441,9.418145807536701,1,6.672213571934447e-06,9.266468963727421e-07,7.561308073750357e-06,0.9956498722083655,11.913612458400557,0.0,0.0,0.0,0.0,0.0,0.0
clean,,0,7,5,13,109,1,1,109,1,109,1,109,1,7.540750814442033e-06,52.8110504693323,9.363868143608018,1,6.672213571934447e-06,9.075830738845954e-07,7.54075081444205e-06,0.995287262745733,12.452208003565241,-0.011823433958248974,0.0,-0.09027887647975452,-0.011823433958249939,-0.0003626094626325571,-0.538595545164684
clean,,0,7,5,13,109,1,2,109,1,109,1,109,1,7.596970863345021e-06,53.250007509128196,9.446654758888789,1,6.672213571934447e-06,9.644830519371057e-07,7.596970863345041e-06,0.9957533004007171,11.67997602851499,0.02043527681622355,0.0,0.1738032505711546,0.02043527681622355,0.0001034281923515401,0.23363642988556776
clean,,0,7,5,13,109,1,3,109,1,109,1,109,1,7.5843668589267434e-06,53.11400344245637,9.447925984547085,1,6.672213571934447e-06,9.624604038374413e-07,7.584366858926758e-06,0.9943432711370124,13.493536724179222,0.013223987631360849,0.0,0.16468595936574545,0.013223987631357965,-0.001306601071353164,-1.579924265778665
clean,,0,7,6,14,932,-1,0,932,1,932,1,932,1,6.302511120436375e-06,44.989087671255824,7.91378955587783,1,7.524560413698851e-07,5.639859181396537e-06,6.302511120436465e-06,0.9880212125409674,-20.748661597025396,0.0,0.0,0.0,0.0,0.0,0.0
clean,,0,7,6,14,932,-1,1,932,1,932,1,932,1,6.316535621181754e-06,44.96308787130868,7.928403234085191,1,7.426669988151395e-07,5.639859181396537e-06,6.316535621181845e-06,0.9915516418972771,-17.442243167793062,0.009653289852331865,-0.056870074229853615,0.0,0.009653289852332828,0.00353042935630965,3.306418429232334
clean,,0,7,6,14,932,-1,2,932,1,932,1,932,1,6.432828716281715e-06,45.70363926089043,7.9236217719694455,1,8.69274913334987e-07,5.639859181396537e-06,6.43282871628181e-06,0.9930920715676006,-15.276810420712344,0.08888367173957858,0.626760129337304,0.0,0.08888367173958048,0.005070859026633179,5.471851176313052
clean,,0,7,6,14,932,-1,3,932,1,932,1,932,1,6.427110750002786e-06,45.62534128226293,7.846420006188662,1,8.669303980336176e-07,5.639859181396537e-06,6.427110750002881e-06,0.9925034459398795,-15.92687000900902,0.08502162966262203,0.615030978754071,0.0,0.08502162966262392,0.004482233398912072,4.821791588016376
clean,,0,7,6,14,932,0,0,932,1,932,1,932,1,6.302511120436375e-06,44.989087671255824,7.91378955587783,1,7.524560413698851e-07,5.639859181396537e-06,6.302511120436465e-06,0.9880212125409674,-20.748661597025396,0.0,0.0,0.0,0.0,0.0,0.0
clean,,0,7,6,14,932,0,1,932,1,932,1,932,1,6.233309887479569e-06,44.49934343236895,8.03986297724515,1,7.524560413698851e-07,5.574247508014533e-06,6.23330988747966e-06,0.9874811839255689,-21.166734873598042,-0.047949023651650685,0.0,-0.05082012083368487,-0.047949023651649714,-0.0005400286153984801,-0.41807327657264537
clean,,0,7,6,14,932,0,2,932,1,932,1,932,1,6.247362149067056e-06,44.59308370951193,7.972734486062999,1,7.524560413698851e-07,5.587482508692201e-06,6.247362149067146e-06,0.9876052570357605,-21.070398080197794,-0.038169386422684234,0.0,-0.04052083846878868,-0.03816938642268278,-0.0004159555052068997,-0.32173648317239767
clean,,0,7,6,14,932,0,3,932,1,932,1,932,1,6.2246071693645864e-06,44.460344257185824,7.955452252248838,1,7.524560413698851e-07,5.566139539535567e-06,6.224607169364677e-06,0.98739011715394,-21.23827344113403,-0.054016720285775706,0.0,-0.057141708363016616,-0.05401672028577424,-0.0006310953870274361,-0.4896118441086337
clean,,0,7,6,14,932,1,0,932,1,932,1,932,1,6.302511120436375e-06,44.989087671255824,7.91378955587783,1,7.524560413698851e-07,5.639859181396537e-06,6.302511120436465e-06,0.9880212125409674,-20.748661597025396,0.0,0.0,0.0,0.0,0.0,0.0
clean,,0,7,6,14,932,1,1,932,1,932,1,932,1,6.311346856596182e-06,45.02212472562041,7.733704242374597,1,7.524560413698851e-07,5.6513162238892225e-06,6.311346856596274e-06,0.9876067245916101,-21.11722982322643,0.0060842798331205445,0.0,0.008813488166767951,0.006084279833121507,-0.0004144879493572784,-0.3685682262010346
clean,,0,7,6,14,932,1,2,932,1,932,1,932,1,6.298142453066603e-06,44.96374404116959,7.82667458155772,1,7.524560413698851e-07,5.639847729482359e-06,6.298142453066697e-06,0.9873381512488383,-21.338763674680134,-0.0030114123793893895,0.0,-8.818497101239714e-06,-0.0030114123793864946,-0.000683061292129139,-0.5901020776547377
clean,,0,7,6,14,932,1,3,932,1,932,1,932,1,6.360320796618836e-06,45.31970855063602,7.8462727192078425,1,7.524560413698851e-07,5.701120131893591e-06,6.36032079661893e-06,0.9874647141766395,-21.276757702154743,0.03965400149979592,0.0,0.04691931939228282,0.03965400149979878,-0.0005564983643279175,-0.5280961051293467
clean,,0,7,7,15,468,-1,0,468,1,468,1,468,1,6.346194789980235e-06,42.32330270482416,6.893360129358821,1,3.5351658798487097e-06,2.8132522048498325e-06,6.346194789980272e-06,0.9998446040382355,1.4356861311675615,0.0,0.0,0.0,0.0,0.0,0.0
clean,,0,7,7,15,468,-1,1,468,1,468,1,468,1,6.384791544824417e-06,42.538246259292684,7.037731651401835,1,3.573395803321493e-06,2.8132522048498325e-06,6.384791544824452e-06,0.9999858474357946,0.4333761813930721,0.026333244830645013,0.046713261052154446,0.0,0.026333244830643098,0.00014124339755905435,1.0023099497744894
