dataset,snr_db,seed,packet_index,block_index,block_symbol_offset,sf,cr,ldro,block_len,hypothesis,trial,hard_errors,raw_coherence,gt_slope_coherence,best_linear_coherence,best_slope_rad_per_symbol,gt_slope_rad_per_symbol,mean_selected_rank,max_selected_rank,selected_bins
real_low4,,53,9,1,7,10,3,0,7,random_valid,40,0,0.10396394388657348,0.20504470126325328,0.4118779426568548,-1.6171879195559857,-0.17099711050781652,570.4285714285714,977,197|458|306|1014|903|72|13
real_low4,,53,9,1,7,10,3,0,7,random_valid,41,0,0.37476075474977755,0.20931849681494094,0.5525675210831894,0.3151561095009532,-0.17099711050781652,479.7142857142857,931,172|6|98|153|494|427|495
real_low4,,53,9,1,7,10,3,0,7,random_valid,42,0,0.11215649375801008,0.10322975768295507,0.2502449024985557,1.3580084426427934,-0.17099711050781652,369.85714285714283,833,293|298|596|291|349|401|426
real_low4,,53,9,1,7,10,3,0,7,random_valid,43,0,0.02330876432493486,0.035585343230744054,0.41391695726731303,-1.6862002063080193,-0.17099711050781652,483.57142857142856,793,260|423|706|107|661|808|508
real_low4,,53,9,1,7,10,3,0,7,random_valid,44,0,0.04256253872853914,0.10450246160481745,0.4215672131580409,2.4115960203905056,-0.17099711050781652,414.85714285714283,702,43|298|22|425|931|251|932
real_low4,,53,9,1,7,10,3,0,7,random_valid,45,0,0.042384214895295494,0.01275193134071008,0.4573570182153279,3.0664459413486904,-0.17099711050781652,496.42857142857144,922,68|1016|574|785|502|957|701
real_low4,,53,9,1,7,10,3,0,7,random_valid,46,0,0.28320453304595383,0.24955490258249172,0.3286136399543624,2.6155656679020707,-0.17099711050781652,464.57142857142856,770,334|885|777|813|456|611|988
real_low4,,53,9,1,7,10,3,0,7,random_valid,47,0,0.0032981186025852617,0.009624527305105293,0.3852067027651424,-1.4009494210662807,-0.17099711050781652,732.5714285714286,1003,584|598|883|568|435|839|670
real_low4,,53,9,1,7,10,3,0,7,random_valid,48,0,0.1345401181538907,0.1208807566298621,0.38221810925529087,2.8011320389464274,-0.17099711050781652,679.2857142857143,967,728|869|838|4|657|95|17
real_low4,,53,9,1,7,10,3,0,7,random_valid,49,0,0.1519551818359835,0.1253507001768725,0.36917726601889184,1.3564748362705261,-0.17099711050781652,544.8571428571429,979,738|419|130|707|187|710|770
real_low4,,53,9,1,7,10,3,0,7,random_valid,50,0,0.06622208965438921,0.04661511677824655,0.4837608171511188,2.3241804571712628,-0.17099711050781652,449.57142857142856,907,253|478|943|769|224|216|1006
real_low4,,53,9,1,7,10,3,0,7,random_valid,51,0,0.1902111603439502,0.14879693744237502,0.33511452489671845,-2.7075820502381154,-0.17099711050781652,400.14285714285717,692,367|159|985|650|909|688|400
real_low4,,53,9,1,7,10,3,0,7,random_valid,52,0,0.02845240502248055,0.04502430308505714,0.6284012970238837,-2.1202108096596968,-0.17099711050781652,342.14285714285717,750,430|205|824|504|591|233|159
real_low4,,53,9,1,7,10,3,0,7,random_valid,53,0,0.34633932124318234,0.4026691713382948,0.4139078606317254,1.5972510367165098,-0.17099711050781652,434.2857142857143,814,89|775|957|507|395|583|103
real_low4,,53,9,1,7,10,3,0,7,random_valid,54,0,0.03699010498986302,0.06760891329318999,0.4455228632959437,0.8887248927289653,-0.17099711050781652,235.0,648,776|973|447|512|474|908|467
real_low4,,53,9,1,7,10,3,0,7,random_valid,55,0,0.0019530649286920757,0.010941639429019928,0.6211218196313293,-1.6539944724904037,-0.17099711050781652,357.0,859,460|735|141|842|412|146|1017
real_low4,,53,9,1,7,10,3,0,7,random_valid,56,0,0.1485478243103789,0.03249395240030819,0.47812240881193707,-0.9270650520356503,-0.17099711050781652,420.14285714285717,701,279|467|536|503|978|350|21
real_low4,,53,9,1,7,10,3,0,7,random_valid,57,0,0.06073762923490973,0.07735433470349053,0.6380356176886183,-1.41321827204442,-0.17099711050781652,351.7142857142857,705,983|829|810|668|752|241|166
real_low4,,53,9,1,7,10,3,0,7,random_valid,58,0,0.13684526830672394,0.10025102110753754,0.44400973143560685,1.5773141538770332,-0.17099711050781652,526.1428571428571,807,573|1017|524|837|34|176|321
real_low4,,53,9,1,7,10,3,0,7,random_valid,59,0,0.08136046057120257,0.15630587125050965,0.49735164768995055,2.646237795347419,-0.17099711050781652,444.7142857142857,737,164|358|624|224|702|276|366
real_low4,,53,9,1,7,10,3,0,7,random_valid,60,0,0.09750246694678001,0.06722021097290028,0.34941962495018275,3.1001852815385735,-0.17099711050781652,464.57142857142856,828,898|65|413|468|984|580|471
real_low4,,53,9,1,7,10,3,0,7,random_valid,61,0,0.009779636376620132,0.024699592911209794,0.4753994784681788,-2.210693585623474,-0.17099711050781652,664.2857142857143,976,117|160|186|255|827|735|934
real_low4,,53,9,1,7,10,3,0,7,random_valid,62,0,0.09304969187592134,0.07309154156191411,0.6140752404024282,0.970006030459138,-0.17099711050781652,328.0,707,136|345|662|855|135|622|30
real_low4,,53,9,1,7,10,3,0,7,random_valid,63,0,0.10975545511384228,0.2387974226480097,0.3505726202806526,-0.42557576830420674,-0.17099711050781652,563.2857142857143,992,875|956|937|355|44|234|228
real_low4,,53,9,2,14,10,3,0,7,gt,0,0,0.8137861574424996,0.9876594478324568,0.9876594478324568,-0.22313972716490849,-0.22313972716490849,1.0,1,765|1023|597|562|827|890|174
real_low4,,53,9,2,14,10,3,0,7,hard,0,0,0.8137861574424996,0.9876594478324568,0.9876594478324568,-0.22313972716490849,-0.22313972716490849,1.0,1,765|1023|597|562|827|890|174
real_low4,,53,9,2,14,10,3,0,7,random_valid,0,0,0.1095406937700064,0.08392827180005732,0.532594695132334,2.85327465560352,-0.22313972716490849,406.14285714285717,886,356|678|88|116|600|324|866
real_low4,,53,9,2,14,10,3,0,7,random_valid,1,0,0.45895463866549163,0.5038558122897526,0.5094901965252866,-0.1679298977632815,-0.22313972716490849,579.0,952,222|680|284|906|160|748|584
real_low4,,53,9,2,14,10,3,0,7,random_valid,2,0,0.12174528625406521,0.0815257235763528,0.3941451845908628,0.9516027539919287,-0.22313972716490849,511.57142857142856,971,515|634|779|976|302|971|131
real_low4,,53,9,2,14,10,3,0,7,random_valid,3,0,0.027865251862432352,0.14897044173496796,0.4408284891244914,2.748989422289336,-0.22313972716490849,508.7142857142857,957,306|289|627|1|300|349|238
real_low4,,53,9,2,14,10,3,0,7,random_valid,4,0,0.004985793674413383,0.03252171689934452,0.5051426242475268,2.502078796354282,-0.22313972716490849,479.57142857142856,905,819|854|1009|410|294|851|699
real_low4,,53,9,2,14,10,3,0,7,random_valid,5,0,0.1563998483788012,0.11398378112741774,0.31449020066788375,2.534284530171898,-0.22313972716490849,334.42857142857144,775,18|772|123|340|1|405|174
real_low4,,53,9,2,14,10,3,0,7,random_valid,6,0,0.32272825681719247,0.27750641003073695,0.3537853205281254,-2.322646850798995,-0.22313972716490849,631.8571428571429,809,316|56|794|608|980|504|754
real_low4,,53,9,2,14,10,3,0,7,random_valid,7,0,0.10544592749705418,0.07183377472273414,0.4443789222169939,1.278260911284888,-0.22313972716490849,353.14285714285717,829,182|937|1007|883|6|101|210
real_low4,,53,9,2,14,10,3,0,7,random_valid,8,0,0.18315501261977188,0.2930661680563037,0.6948296902833121,0.9500691476196614,-0.22313972716490849,553.8571428571429,791,376|336|160|172|538|46|870
real_low4,,53,9,2,14,10,3,0,7,random_valid,9,0,0.23972878034409673,0.10627018459977577,0.4812983995381681,0.3795675771361844,-0.22313972716490849,735.2857142857143,932,243|920|591|182|402|163|215
real_low4,,53,9,2,14,10,3,0,7,random_valid,10,0,0.034871158807314874,0.06713935368387478,0.3198078962377661,-2.839472198253113,-0.22313972716490849,495.14285714285717,944,411|179|925|998|873|2|672
real_low4,,53,9,2,14,10,3,0,7,random_valid,11,0,0.23656895072631934,0.06361955872820266,0.4610538888094389,0.38723560899752174,-0.22313972716490849,548.5714285714286,892,456|470|970|212|556|560|212
real_low4,,53,9,2,14,10,3,0,7,random_valid,12,0,0.13450363451981764,0.01748093010923432,0.40103834622184203,1.416285484788955,-0.22313972716490849,495.85714285714283,731,690|886|949|23|553|316|333
real_low4,,53,9,2,14,10,3,0,7,random_valid,13,0,0.1032958364761017,0.07334479723372292,0.4767423140144078,2.4944107644929456,-0.22313972716490849,428.14285714285717,862,949|353|397|530|373|164|8
real_low4,,53,9,2,14,10,3,0,7,random_valid,14,0,0.05336237251743572,0.03282938841769997,0.6871470204778706,2.425398477740912,-0.22313972716490849,388.7142857142857,644,99|513|310|121|652|744|575
real_low4,,53,9,2,14,10,3,0,7,random_valid,15,0,0.3416015756516792,0.27893606477616556,0.3588277307996808,0.1740643232523511,-0.22313972716490849,389.14285714285717,788,670|100|233|531|353|416|789
real_low4,,53,9,2,14,10,3,0,7,random_valid,16,0,0.10342187525189743,0.08631279376455885,0.5239581256893904,1.6662633234685433,-0.22313972716490849,562.8571428571429,999,870|483|280|115|49|352|788
real_low4,,53,9,2,14,10,3,0,7,random_valid,17,0,0.06260131442380248,0.056625783958573976,0.49545169302428044,2.0205263954623156,-0.22313972716490849,419.85714285714283,585,239|161|363|656|449|636|696
real_low4,,53,9,2,14,10,3,0,7,random_valid,18,0,0.6617691187403162,0.5697734092132555,0.6621822376590166,0.014569260536540618,-0.22313972716490849,389.0,999,819|294|299|951|990|678|788
real_low4,,53,9,2,14,10,3,0,7,random_valid,19,0,0.21456455697030852,0.20154690099027117,0.5829514686421056,1.4024830274385485,-0.22313972716490849,483.42857142857144,946,660|995|555|246|224|58|117
real_low4,,53,9,2,14,10,3,0,7,random_valid,20,0,0.2864856819117746,0.3522941854092731,0.35510546433169027,-0.2860175884278724,-0.22313972716490849,612.4285714285714,996,378|533|891|53|268|957|244
real_low4,,53,9,2,14,10,3,0,7,random_valid,21,0,0.07224960314347441,0.12141926417467622,0.4088886432658357,1.9101067366590616,-0.22313972716490849,752.5714285714286,1019,704|331|284|994|325|433|573
real_low4,,53,9,2,14,10,3,0,7,random_valid,22,0,0.17043123297825696,0.36974834117077177,0.4228283550951865,-0.37036593890257974,-0.22313972716490849,447.0,1005,477|468|999|1002|34|357|821
real_low4,,53,9,2,14,10,3,0,7,random_valid,23,0,0.051955178114896895,0.03403400146394692,0.7366286844032209,1.505234654380465,-0.22313972716490849,629.5714285714286,937,978|922|590|8|606|242|564
real_low4,,53,9,2,14,10,3,0,7,random_valid,24,0,0.1913384174339116,0.19408774699181341,0.6276139463856492,1.9714509915497578,-0.22313972716490849,348.85714285714283,799,675|704|688|276|87|966|995
real_low4,,53,9,2,14,10,3,0,7,random_valid,25,0,0.13274429389889872,0.011049084453497279,0.4784657413739637,-2.5511542002668395,-0.22313972716490849,405.85714285714283,891,110|518|171|992|1005|835|502
real_low4,,53,9,2,14,10,3,0,7,random_valid,26,0,0.028917308725476976,0.0267062174637684,0.29727659296675085,-1.5435748136871499,-0.22313972716490849,519.1428571428571,833,21|604|833|332|102|737|5
real_low4,,53,9,2,14,10,3,0,7,random_valid,27,0,0.1253983541511186,0.10172364303918377,0.4919146331465099,2.0128583636009783,-0.22313972716490849,582.4285714285714,952,715|889|248|9|258|556|79
real_low4,,53,9,2,14,10,3,0,7,random_valid,28,0,0.019052487628063094,0.11949875352086262,0.4683737015294757,1.9223755876372008,-0.22313972716490849,518.8571428571429,983,595|959|486|58|428|887|500
real_low4,,53,9,2,14,10,3,0,7,random_valid,29,0,0.030378596768365095,0.05361331426605599,0.5513964992268344,1.1831773162043087,-0.22313972716490849,600.5714285714286,943,238|475|734|631|771|348|292
real_low4,,53,9,2,14,10,3,0,7,random_valid,30,0,0.039241237899183185,0.00190999731308148,0.4927405486102576,0.7813724466702463,-0.22313972716490849,389.0,1001,54|200|536|232|482|632|70
real_low4,,53,9,2,14,10,3,0,7,random_valid,31,0,0.0639269677096642,0.1511592350220443,0.4743716688189498,-2.6922459865154416,-0.22313972716490849,403.14285714285717,914,60|652|949|427|65|716|31
real_low4,,53,9,2,14,10,3,0,7,random_valid,32,0,0.010640271194302126,0.01202493080708222,0.4798921656903872,1.184710922576576,-0.22313972716490849,430.57142857142856,987,801|366|292|547|681|59|260
real_low4,,53,9,2,14,10,3,0,7,random_valid,33,0,0.09848655842398747,0.08914514971480797,0.3869385725955408,-2.6876451673986392,-0.22313972716490849,618.1428571428571,1020,397|988|583|923|14|148|300
real_low4,,53,9,2,14,10,3,0,7,random_valid,34,0,0.09283926923892466,0.0010962431936186311,0.5018157411035296,1.6662633234685433,-0.22313972716490849,552.8571428571429,768,99|286|769|118|358|749|153
real_low4,,53,9,2,14,10,3,0,7,random_valid,35,0,0.09040237028351077,0.2761545266262533,0.4119248286289923,-0.4976552678007753,-0.22313972716490849,695.2857142857143,961,963|323|107|57|911|617|99
real_low4,,53,9,2,14,10,3,0,7,random_valid,36,0,0.013614137577808102,0.011779395197092746,0.4818961369096623,3.1093869197721773,-0.22313972716490849,474.7142857142857,1024,553|617|717|68|733|112|404
real_low4,,53,9,2,14,10,3,0,7,random_valid,37,0,0.1884717408588112,0.19751576788081956,0.4785830962237199,2.7689263051288124,-0.22313972716490849,630.7142857142857,1012,674|791|430|402|349|737|1
real_low4,,53,9,2,14,10,3,0,7,random_valid,38,0,0.05015081068394668,0.1483893794641585,0.3856252552281319,-1.402483027438548,-0.22313972716490849,347.42857142857144,580,291|39|471|53|541|331|797
real_low4,,53,9,2,14,10,3,0,7,random_valid,39,0,0.1065482636915626,0.005855939596201792,0.43839740342830785,0.4915208423117057,-0.22313972716490849,576.1428571428571,891,282|657|965|287|718|23|852
real_low4,,53,9,2,14,10,3,0,7,random_valid,40,0,0.17261017190708036,0.10846884906723464,0.4673899416181465,1.9821862361556297,-0.22313972716490849,448.2857142857143,848,486|528|450|573|176|105|497
real_low4,,53,9,2,14,10,3,0,7,random_valid,41,0,0.03823365038443713,0.009803055696165918,0.6071325571299466,-2.8302705600195086,-0.22313972716490849,590.5714285714286,911,926|529|302|270|689|185|737
real_low4,,53,9,2,14,10,3,0,7,random_valid,42,0,0.004761939500948531,0.0033093501408313886,0.5540790278517629,1.779750195016332,-0.22313972716490849,452.0,953,639|591|725|876|933|732|938
real_low4,,53,9,2,14,10,3,0,7,random_valid,43,0,0.008322624969490168,0.017804816312549206,0.36627597927573524,2.423864871368645,-0.22313972716490849,690.5714285714286,924,250|713|411|609|80|121|314
real_low4,,53,9,2,14,10,3,0,7,random_valid,44,0,0.11494213159425626,0.06183076320219002,0.35636194840857416,-0.9623379985978007,-0.22313972716490849,599.1428571428571,836,261|764|662|959|491|659|92
real_low4,,53,9,2,14,10,3,0,7,random_valid,45,0,0.2449146038795006,0.20755060693334543,0.36783479585117773,-1.085026508379194,-0.22313972716490849,440.57142857142856,924,829|252|843|486|2|481|393
real_low4,,53,9,2,14,10,3,0,7,random_valid,46,0,0.07814212215961579,0.35930658521331027,0.6760974428540574,-0.5682011609250761,-0.22313972716490849,377.0,696,464|329|768|529|139|720|592
real_low4,,53,9,2,14,10,3,0,7,random_valid,47,0,0.1883429329719416,0.29553219002386816,0.3795274442674086,1.796619865111273,-0.22313972716490849,507.0,945,945|761|23|596|415|442|596
real_low4,,53,9,2,14,10,3,0,7,random_valid,48,0,0.13887382456910147,0.2522887503068428,0.46373918619127436,-2.4100624140182374,-0.22313972716490849,474.0,957,549|340|712|710|71|516|667
real_low4,,53,9,2,14,10,3,0,7,random_valid,49,0,0.06121021277210335,0.07681045211075654,0.3001519016816916,-2.9790303781294476,-0.22313972716490849,439.85714285714283,1017,541|1023|57|364|81|30|966
real_low4,,53,9,2,14,10,3,0,7,random_valid,50,0,0.03949241614167434,0.008612130715411542,0.3224914445802378,-1.8840354283305154,-0.22313972716490849,425.57142857142856,895,46|992|533|580|125|273|138
real_low4,,53,9,2,14,10,3,0,7,random_valid,51,0,0.0013932176756679142,0.0217690390079274,0.41835471796121776,2.3318484890326,-0.22313972716490849,475.2857142857143,911,526|532|228|362|294|872|406
real_low4,,53,9,2,14,10,3,0,7,random_valid,52,0,0.20523810611181095,0.26668779378647073,0.34852574845759077,-3.1247229834948516,-0.22313972716490849,640.1428571428571,940,902|41|865|686|614|198|1019
real_low4,,53,9,2,14,10,3,0,7,random_valid,53,0,0.12502653286212864,0.1370593350444289,0.43731762682599834,1.7843510141331338,-0.22313972716490849,631.5714285714286,992,1019|210|959|934|182|493|227
real_low4,,53,9,2,14,10,3,0,7,random_valid,54,0,0.2555870755198816,0.2087009390383151,0.38873417878296906,2.600229604179397,-0.22313972716490849,597.5714285714286,984,709|844|119|585|680|344|360
real_low4,,53,9,2,14,10,3,0,7,random_valid,55,0,0.02906540654941141,0.07053216526577982,0.4396813908248263,1.8472288753960973,-0.22313972716490849,528.7142857142857,962,820|990|216|318|638|280|438
real_low4,,53,9,2,14,10,3,0,7,random_valid,56,0,0.15396423819334612,0.14649707012686244,0.41191672345120384,-1.0098797961380908,-0.22313972716490849,666.8571428571429,964,417|210|707|24|592|721|963
real_low4,,53,9,2,14,10,3,0,7,random_valid,57,0,0.22118203849421744,0.06156874991698785,0.44306980219695624,-2.9330221869614252,-0.22313972716490849,461.7142857142857,879,535|355|928|895|918|454|589
real_low4,,53,9,2,14,10,3,0,7,random_valid,58,0,0.10540562446613581,0.10224072848422125,0.2996391480152374,0.5221929697570538,-0.22313972716490849,394.42857142857144,644,644|106|1016|288|808|448|726
real_low4,,53,9,2,14,10,3,0,7,random_valid,59,0,0.1565765560199067,0.018452521840101002,0.5801101006575529,0.45624789574955527,-0.22313972716490849,441.57142857142856,971,114|444|868|748|664|974|562
real_low4,,53,9,2,14,10,3,0,7,random_valid,60,0,0.2259710456429391,0.306249511525246,0.4172993181868674,-2.8701443256984613,-0.22313972716490849,550.5714285714286,755,146|781|644|515|329|32|454
real_low4,,53,9,2,14,10,3,0,7,random_valid,61,0,0.23279082831566966,0.08993357370086863,0.38661136761733134,0.39797085360339324,-0.22313972716490849,652.5714285714286,1020,432|316|689|424|367|301|444
real_low4,,53,9,2,14,10,3,0,7,random_valid,62,0,0.0020523963570640495,0.007892733663565674,0.47494538046581364,-2.523549285566026,-0.22313972716490849,351.2857142857143,676,643|569|343|599|699|925|911
real_low4,,53,9,2,14,10,3,0,7,random_valid,63,0,0.027014784056568424,0.05333628588255693,0.45732888148383627,2.5818263277121876,-0.22313972716490849,371.7142857142857,1012,176|103|467|500|654|832|1
real_low4,,53,9,3,21,10,3,0,7,gt,0,0,0.744334070315194,0.9937730620836205,0.9937730620836205,-0.2599462800993262,-0.2599462800993262,1.0,1,267|917|656|889|66|586|425
real_low4,,53,9,3,21,10,3,0,7,hard,0,0,0.744334070315194,0.9937730620836205,0.9937730620836205,-0.2599462800993262,-0.2599462800993262,1.0,1,267|917|656|889|66|586|425
real_low4,,53,9,3,21,10,3,0,7,random_valid,0,0,0.045037451018768875,0.10870939026833827,0.5053880714353907,2.0696017993748725,-0.2599462800993262,491.85714285714283,724,995|646|291|906|90|367|523
real_low4,,53,9,3,21,10,3,0,7,random_valid,1,0,0.07977300670724632,0.029433243384814317,0.5495894963706707,0.641814266793912,-0.2599462800993262,495.0,1013,396|25|734|434|941|311|881
real_low4,,53,9,3,21,10,3,0,7,random_valid,2,0,0.033973592035949456,0.12562246245436504,0.4013717998816423,-0.7123601599182128,-0.2599462800993262,584.5714285714286,1016,560|607|305|782|806|704|69
real_low4,,53,9,3,21,10,3,0,7,random_valid,3,0,0.14355589273515323,0.17771754601830947,0.31880760290384313,1.8518296945129,-0.2599462800993262,572.2857142857143,875,780|453|995|987|528|663|698
real_low4,,53,9,3,21,10,3,0,7,random_valid,4,0,0.10606599401746196,0.1413104686601411,0.3992776545489871,-2.844073017369915,-0.2599462800993262,622.8571428571429,979,619|863|714|41|896|794|375
real_low4,,53,9,3,21,10,3,0,7,random_valid,5,0,0.015061125469458382,0.03717841846492823,0.32771638206566783,-0.8902584991012326,-0.2599462800993262,668.5714285714286,1023,896|34|6|445|718|275|517
real_low4,,53,9,3,21,10,3,0,7,random_valid,6,0,0.10103548914893447,0.039437671071982504,0.4353813419608715,-1.1249002740581466,-0.2599462800993262,623.4285714285714,1008,233|1002|482|910|245|98|723
real_low4,,53,9,3,21,10,3,0,7,random_valid,7,0,0.21481625337988952,0.3256971347502936,0.32584035967619024,-0.250744641865722,-0.2599462800993262,478.42857142857144,1018,316|524|24|582|856|948|100
real_low4,,53,9,3,21,10,3,0,7,random_valid,8,0,0.03208713946048579,0.105645065760553,0.39507637198784307,0.5114577251511818,-0.2599462800993262,408.2857142857143,896,864|22|565|907|443|550|573
real_low4,,53,9,3,21,10,3,0,7,random_valid,9,0,0.21993206853189778,0.2327605916300307,0.38617036851062003,2.026660820951385,-0.2599462800993262,353.42857142857144,706,804|851|939|693|846|659|576
real_low4,,53,9,3,21,10,3,0,7,random_valid,10,0,0.2730060554774941,0.11833178482345676,0.31122843015904117,0.1740643232523511,-0.2599462800993262,522.4285714285714,1006,894|677|725|648|426|978|233
real_low4,,53,9,3,21,10,3,0,7,random_valid,11,0,0.5168809642982946,0.269484941283808,0.6053186372609404,0.21700530167583887,-0.2599462800993262,526.0,982,811|585|69|463|747|417|889
real_low4,,53,9,3,21,10,3,0,7,random_valid,12,0,0.15523489527534406,0.1149550720167495,0.4866333601365299,2.0097911508564437,-0.2599462800993262,451.7142857142857,989,890|183|187|251|144|675|952
real_low4,,53,9,3,21,10,3,0,7,random_valid,13,0,0.017513593728417994,0.04281489912161346,0.5273513389993557,-2.801132038946428,-0.2599462800993262,717.8571428571429,1005,15|655|542|686|426|65|98
real_low4,,53,9,3,21,10,3,0,7,random_valid,14,0,0.093425999584518,0.12981157550994796,0.39871488872979877,-2.221428830229346,-0.2599462800993262,643.8571428571429,964,485|264|982|351|53|707|412
real_low4,,53,9,3,21,10,3,0,7,random_valid,15,0,0.14978870752347442,0.15504458762102094,0.5142299242262136,-1.8196239606952842,-0.2599462800993262,702.5714285714286,940,774|322|525|636|741|693|554
real_low4,,53,9,3,21,10,3,0,7,random_valid,16,0,0.06928084898326352,0.05157325855118949,0.3984182240203143,-3.0189041438084003,-0.2599462800993262,665.5714285714286,978,88|815|297|780|726|854|711
real_low4,,53,9,3,21,10,3,0,7,random_valid,17,0,0.017612385235313773,0.10515310937621361,0.3481188792643488,2.8118672835522993,-0.2599462800993262,581.8571428571429,989,564|197|254|271|773|432|880
real_low4,,53,9,3,21,10,3,0,7,random_valid,18,0,0.10994914742651783,0.30192894997331476,0.6902486526687425,-0.6878224579619343,-0.2599462800993262,407.42857142857144,792,340|203|61|911|516|617|782
real_low4,,53,9,3,21,10,3,0,7,random_valid,19,0,0.03396651829539803,0.054564219318919596,0.3876852995365812,-2.0481313101631287,-0.2599462800993262,526.5714285714286,970,772|85|141|529|282|913|756
real_low4,,53,9,3,21,10,3,0,7,random_valid,20,0,0.032762451886727426,0.02152970815298647,0.4296910429818808,2.9452910379395645,-0.2599462800993262,261.57142857142856,759,467|34|883|484|326|661|219
real_low4,,53,9,3,21,10,3,0,7,random_valid,21,0,0.09467370548322258,0.01811315755915791,0.38851149350357445,-2.6815107419095696,-0.2599462800993262,242.57142857142858,625,121|540|658|264|737|462|207
real_low4,,53,9,3,21,10,3,0,7,random_valid,22,0,0.052832726434571264,0.0023346283883285053,0.39616289972908564,-2.6907123801431743,-0.2599462800993262,476.57142857142856,862,260|728|595|367|479|708|513
real_low4,,53,9,3,21,10,3,0,7,random_valid,23,0,0.20210658719514768,0.24177936900608982,0.38553079474814417,-2.0143919699732455,-0.2599462800993262,508.42857142857144,1003,229|539|424|882|988|951|638
real_low4,,53,9,3,21,10,3,0,7,random_valid,24,0,0.0050113763273655415,0.045369720776341584,0.5635815631273355,2.738254177683464,-0.2599462800993262,512.5714285714286,954,649|245|435|604|603|176|954
real_low4,,53,9,3,21,10,3,0,7,random_valid,25,0,0.13442505980443276,0.11687172579090137,0.5517126427107465,-2.9192197296110183,-0.2599462800993262,589.2857142857143,841,918|392|987|852|897|73|56
real_low4,,53,9,3,21,10,3,0,7,random_valid,26,0,0.08114523865463061,0.1223086623605169,0.6174158880435436,2.370188648339285,-0.2599462800993262,461.0,915,968|589|738|672|307|801|591
real_low4,,53,9,3,21,10,3,0,7,random_valid,27,0,0.2727692299395897,0.3291891480213529,0.43001760896967844,-1.3380715598033168,-0.2599462800993262,516.8571428571429,720,309|73|301|310|687|404|160
real_low4,,53,9,3,21,10,3,0,7,random_valid,28,0,0.224445298340763,0.2165197188382164,0.4220841036109111,1.7889518332499357,-0.2599462800993262,485.85714285714283,864,990|159|928|970|183|265|659
real_low4,,53,9,3,21,10,3,0,7,random_valid,29,0,0.25952715725710335,0.16788424998027654,0.31077494671350614,-2.4238648713686444,-0.2599462800993262,655.7142857142857,1024,641|1017|491|692|467|82|324
real_low4,,53,9,3,21,10,3,0,7,random_valid,30,0,0.13497041738063273,0.1295815540258063,0.4509186492732251,1.6984690572861583,-0.2599462800993262,576.5714285714286,859,492|891|243|895|590|375|372
real_low4,,53,9,3,21,10,3,0,7,random_valid,31,0,0.06869911976085516,0.18664814340973507,0.3278333946788364,-0.6740200006115273,-0.2599462800993262,390.7142857142857,917,905|885|808|47|160|168|273
real_low4,,53,9,3,21,10,3,0,7,random_valid,32,0,0.1876533658042783,0.08061512775917898,0.4900282855592535,2.755123847778405,-0.2599462800993262,493.0,864,55|982|1012|274|1019|648|285
real_low4,,53,9,3,21,10,3,0,7,random_valid,33,0,0.42427525894398965,0.38371055017797473,0.4428169983972947,-0.09124957914991105,-0.2599462800993262,406.0,859,192|745|510|1018|471|529|619
real_low4,,53,9,3,21,10,3,0,7,random_valid,34,0,0.19821609519035976,0.1344661257099194,0.3883736765438221,-1.796619865111273,-0.2599462800993262,673.7142857142857,1017,89|237|906|836|262|849|402
real_low4,,53,9,3,21,10,3,0,7,random_valid,35,0,0.19436456743350616,0.16015303871445796,0.2885302082203104,1.9024387047977243,-0.2599462800993262,454.7142857142857,1005,986|917|347|970|410|288|907
real_low4,,53,9,3,21,10,3,0,7,random_valid,36,0,0.1454592853719353,0.10934360251939573,0.5812919270577147,-1.1126314230800074,-0.2599462800993262,707.5714285714286,946,700|904|806|171|110|375|445
real_low4,,53,9,3,21,10,3,0,7,random_valid,37,0,0.13386738231366774,0.21574324832140554,0.3980929076865772,-3.089450036932701,-0.2599462800993262,377.0,1006,609|559|768|147|36|474|715
real_low4,,53,9,3,21,10,3,0,7,random_valid,38,0,0.02787631222400288,0.11949844712972679,0.4247178930632199,0.8043765422542575,-0.2599462800993262,578.1428571428571,1002,529|594|429|920|256|651|169
real_low4,,53,9,3,21,10,3,0,7,random_valid,39,0,0.16668165967705423,0.11676595208631985,0.34723110619348535,2.6753763164205004,-0.2599462800993262,403.2857142857143,937,837|1012|892|175|917|133|712
real_low4,,53,9,3,21,10,3,0,7,random_valid,40,0,0.0233046650958049,0.06847567613416569,0.35276346545362425,2.4545369988139925,-0.2599462800993262,432.85714285714283,905,428|604|997|124|937|185|988
real_low4,,53,9,3,21,10,3,0,7,random_valid,41,0,0.06421269456562716,0.02076772682801498,0.4554919737037494,-1.1877781353211103,-0.2599462800993262,319.0,831,238|390|645|632|737|939|546
real_low4,,53,9,3,21,10,3,0,7,random_valid,42,0,0.004672073229182499,0.0034354105836268524,0.4568692215003263,-2.1738870326890565,-0.2599462800993262,747.5714285714286,1016,81|350|934|137|57|573|678
real_low4,,53,9,3,21,10,3,0,7,random_valid,43,0,0.08031118228880384,0.01750269698389355,0.4975271216249261,1.4561592504679073,-0.2599462800993262,501.85714285714283,954,102|450|861|790|663|819|782
real_low4,,53,9,3,21,10,3,0,7,random_valid,44,0,0.04441083633385967,0.02256151775739338,0.4996529320136568,-0.876456041750826,-0.2599462800993262,575.5714285714286,950,885|667|859|309|691|113|449
