dataset,snr_db,method,errors,symbol_count,fixes_vs_savaux,breaks_vs_savaux,ser
0_0_0_10_14_32,-24.0,ordinary_fft,35,35,0,10,1.0
0_0_0_10_14_32,-24.0,savaux,25,35,0,0,0.7142857142857143
0_0_0_10_14_32,-24.0,branch_gls,25,35,0,0,0.7142857142857143
0_0_0_10_14_32,-24.0,savaux_dual,25,35,0,0,0.7142857142857143
0_0_0_10_14_32,-24.0,proposed,25,35,0,0,0.7142857142857143
