scenario,target_tx_dbm,trial,symbol_index,gt_bin,branch0_bin,savaux_bin,equal8_bin,equal8_wrap_bin,gls8_direct_bin,gls8_cg_bin,gls8_cg_wrap_bin,conditional_gls_bin,savaux_margin_db,branch_color_mismatch,conditional_backend_ran
one_interferer,-65.0,0,92,546,237,237,237,237,237,237,546,237,1.1890216983620336,1.2908504824970193,0
one_interferer,-65.0,0,93,268,268,268,268,268,268,268,268,268,3.695302008300695,1.2915610825492312,0
one_interferer,-65.0,0,94,148,148,148,148,148,148,148,148,148,3.5858125981146243,1.2817604647243752,0
one_interferer,-65.0,0,95,291,768,181,768,291,291,291,291,291,0.07029032389207687,1.2986392188176283,1
one_interferer,-65.0,0,96,916,767,767,767,767,767,767,767,767,0.9245989142330501,1.2836364068265425,0
one_interferer,-65.0,0,97,651,323,651,651,651,323,323,651,651,0.06547493399821715,1.2751914579584942,1
one_interferer,-65.0,0,98,760,39,760,39,39,760,760,760,760,0.06904096248100824,1.3029914356486159,1
one_interferer,-65.0,0,99,467,467,467,467,467,467,467,467,467,3.4723648496688937,1.2773853923480645,0
one_interferer,-65.0,0,100,872,578,578,578,578,578,578,578,578,3.3092412384640033,1.2813535054079892,0
one_interferer,-65.0,0,101,590,975,975,975,976,975,975,975,975,0.2604468084793148,1.2826157863989456,1
one_interferer,-65.0,0,102,569,569,569,569,569,569,569,569,569,1.4055043471748192,1.269949992487035,0
one_interferer,-65.0,0,103,315,315,315,315,315,315,315,315,315,0.4980389209651934,1.27764440664082,1
one_interferer,-65.0,0,104,498,498,498,498,498,498,498,498,498,0.5391667056477462,1.2926872203331299,0
one_interferer,-65.0,0,105,23,23,23,23,23,23,23,23,23,2.8996976180857104,1.2970642913314552,0
one_interferer,-65.0,0,106,716,716,716,716,716,716,716,716,716,1.3700694699581697,1.2733954500451519,0
one_interferer,-65.0,0,107,748,329,329,329,748,329,329,748,748,0.06402865615356233,1.2725724023657916,1
one_interferer,-65.0,0,108,767,767,767,767,767,767,767,767,767,0.7636483094495411,1.2755435531297186,0
one_interferer,-65.0,0,109,994,994,994,994,994,994,994,994,994,0.7470258257313166,1.2967736166859118,0
one_interferer,-65.0,0,110,509,509,509,509,509,509,509,509,509,3.251856545933043,1.273622468181249,0
one_interferer,-65.0,0,111,74,227,227,227,227,227,227,227,227,1.034291851244228,1.2844529386760482,0
one_interferer,-65.0,0,112,512,512,512,512,512,512,512,512,512,3.054915108562875,1.2593958837243722,0
one_interferer,-65.0,0,113,7,7,7,7,7,7,7,7,7,1.7828831755744456,1.2881788582454146,0
one_interferer,-65.0,0,114,728,158,158,158,158,158,158,158,158,1.0080672922113614,1.2794491676628685,0
one_interferer,-65.0,0,115,605,902,902,902,902,902,902,902,902,1.4378003016796184,1.282124837583564,0
one_interferer,-65.0,0,116,912,836,836,836,912,836,836,912,836,0.8367969099228301,1.2744281729668618,0
one_interferer,-65.0,0,117,699,699,699,699,699,699,699,699,699,2.4849364036523203,1.2786292938399428,0
one_interferer,-65.0,0,118,747,589,589,589,589,589,589,589,589,1.9620660807280201,1.2737168222032123,0
one_interferer,-65.0,0,119,929,929,929,929,929,929,929,929,929,2.3484516324198115,1.2907175294382505,0
one_interferer,-65.0,0,120,583,583,583,583,583,583,583,583,583,1.9677940744901061,1.2728648299520184,0
one_interferer,-65.0,0,121,917,917,917,917,917,917,917,917,917,1.7497646480143993,1.283749269570437,0
one_interferer,-65.0,0,122,317,603,603,603,546,603,603,546,546,0.011422737629647376,1.2719500658372134,1
one_interferer,-65.0,0,123,719,719,719,719,719,719,719,719,719,2.40375479286921,1.2698422685169546,0
one_interferer,-65.0,0,124,809,809,809,809,809,809,809,809,809,1.593020807637484,1.2759480964657692,0
one_interferer,-65.0,0,125,263,263,263,263,263,263,263,263,263,1.8605367041627594,1.2658467893351597,0
one_interferer,-65.0,0,126,585,139,139,139,139,139,139,139,139,1.0590487852539439,1.280595063059581,0
one_interferer,-65.0,0,127,114,355,355,355,355,355,355,355,355,0.45646505364823375,1.2631978286547962,1
one_interferer,-65.0,0,128,532,405,405,405,405,405,405,405,405,0.8933333183352505,1.2673537871368745,0
one_interferer,-65.0,0,129,215,215,215,215,215,215,215,215,215,0.7452448046215453,1.2834736666269109,0
one_interferer,-65.0,0,130,521,651,651,651,651,651,651,651,651,0.8032338475366969,1.263504186035398,0
one_interferer,-65.0,0,131,68,390,390,390,390,390,390,390,390,0.35874987711299827,1.2702875774662692,1
one_interferer,-65.0,0,132,929,929,929,929,929,929,929,929,929,1.718227141136051,1.2887711687610532,0
one_interferer,-65.0,0,133,436,363,363,363,363,363,363,363,363,1.4026103568695636,1.2722482090458145,0
one_interferer,-65.0,0,134,619,619,619,619,619,619,619,619,619,0.6868359633673422,1.2868180044858373,0
one_interferer,-65.0,0,135,879,22,22,22,22,22,22,22,22,2.563545494828499,1.298238779000635,0
one_interferer,-65.0,0,136,749,749,749,749,749,749,749,749,749,1.9618970296858946,1.2954753145617324,0
one_interferer,-65.0,0,137,920,920,920,920,920,920,920,920,920,2.9646708501896613,1.2851721564971257,0
one_interferer,-65.0,0,138,127,935,935,935,935,935,935,935,935,0.6438409184684302,1.3013260899896266,0
one_interferer,-65.0,0,139,362,362,344,344,362,344,344,362,362,0.01605874137360165,1.2916114687376508,1
one_interferer,-65.0,0,140,860,759,759,759,759,759,759,759,759,1.295119363027413,1.2773608072145237,0
one_interferer,-65.0,0,141,238,238,238,238,238,238,238,238,238,0.23765517333444902,1.2591211421692226,1
one_interferer,-65.0,0,142,907,907,907,907,907,907,907,907,907,0.590733855516798,1.2868680088268003,0
one_interferer,-65.0,0,143,608,608,608,608,608,608,608,608,608,1.5145636647521468,1.2784309878127567,0
one_interferer,-65.0,0,144,74,74,74,74,74,74,74,74,74,0.9301537902126732,1.2872470423925806,0
one_interferer,-65.0,0,145,639,639,639,639,639,639,639,639,639,3.6044185990048705,1.2644186243487372,0
one_interferer,-65.0,0,146,555,357,357,357,357,357,357,357,357,1.3660187758404945,1.2783187903492104,0
one_interferer,-65.0,0,147,825,216,216,216,216,216,216,216,216,1.296897485567304,1.297981651781303,0
one_interferer,-65.0,0,148,469,469,469,469,469,469,469,469,469,2.064541247936699,1.2727028237170848,0
one_interferer,-65.0,0,149,31,637,637,637,637,637,637,637,637,2.556781143063799,1.269226172071578,0
one_interferer,-65.0,0,150,777,841,841,841,841,777,777,777,777,0.06389113218198994,1.2788597182157542,1
one_interferer,-65.0,0,151,126,126,126,126,126,126,126,126,126,0.6105848276311636,1.2917584324424796,0
one_interferer,-65.0,0,152,83,357,357,357,357,357,357,357,357,2.5550142534075366,1.2935394759137466,0
one_interferer,-65.0,0,153,628,745,745,745,628,745,745,628,628,0.11374911499808368,1.2848299193481083,1
one_interferer,-65.0,0,154,178,443,443,443,443,443,443,443,443,0.8993795003867835,1.2642594568570629,0
one_interferer,-65.0,0,155,1007,696,696,696,696,696,696,696,696,1.4814790331833303,1.2916278217288943,0
one_interferer,-65.0,0,156,600,96,96,96,96,96,96,96,96,2.099414335478675,1.2828627135233495,0
one_interferer,-65.0,0,157,413,413,126,126,126,413,413,413,413,0.01416208965411049,1.2856813538211544,1
one_interferer,-65.0,0,158,595,595,595,595,595,595,595,595,595,0.9281587245887113,1.2694558662205666,0
one_interferer,-65.0,0,159,52,93,93,93,93,93,93,93,93,0.6977235535730926,1.2852702902574114,0
one_interferer,-65.0,0,160,855,855,855,855,855,855,855,855,855,2.932111127199999,1.2805151410334814,0
one_interferer,-65.0,0,161,351,351,351,351,351,351,351,351,351,2.591845921469726,1.2849602689003845,0
one_interferer,-65.0,0,162,617,519,519,519,519,519,519,519,519,1.891958990304814,1.2797333257014543,0
one_interferer,-65.0,0,163,950,950,950,950,950,950,950,950,950,0.30864390175711504,1.2763125917015048,1
one_interferer,-65.0,0,164,235,235,235,235,235,235,235,235,235,1.6899202261174893,1.2744873415777724,0
one_interferer,-65.0,0,165,242,392,392,392,392,392,392,392,392,3.8488015237168693,1.2840242280477627,0
one_interferer,-65.0,0,166,420,392,392,392,392,392,392,420,392,0.9633914110231734,1.279165306745736,0
one_interferer,-65.0,0,167,336,336,336,336,336,336,336,336,336,1.1518572464647459,1.288952101876854,0
one_interferer,-65.0,0,168,798,570,570,570,798,570,570,798,570,0.8102621876941487,1.2920036593362083,0
one_interferer,-65.0,0,169,1008,221,221,221,221,221,221,1008,221,0.5751105704535004,1.2890878138251434,0
one_interferer,-65.0,0,170,287,287,287,287,287,287,287,287,287,0.8207878191330518,1.279537905025041,0
one_interferer,-65.0,0,171,265,265,265,265,265,265,265,265,265,4.2439837454606435,1.2683386778722,0
one_interferer,-65.0,0,172,435,435,435,435,435,435,435,435,435,2.019590808086292,1.2693499519247955,0
one_interferer,-65.0,0,173,170,170,170,170,170,170,170,170,170,0.26863377007890715,1.277504334228619,1
one_interferer,-65.0,0,174,863,963,963,962,963,963,963,963,963,0.3463882454371624,1.284814730657326,1
one_interferer,-65.0,0,175,829,829,829,829,829,829,829,829,829,3.248615297075481,1.2941066541482558,0
one_interferer,-65.0,0,176,416,416,416,416,416,416,416,416,416,1.390080534894031,1.2684504985485696,0
one_interferer,-65.0,0,177,937,671,671,671,671,671,671,671,671,2.239360383217113,1.2845122592727996,0
one_interferer,-65.0,0,178,506,670,670,670,670,670,670,670,670,1.4801457690917634,1.2825783989797765,0
one_interferer,-65.0,0,179,343,541,541,540,540,541,541,541,541,0.1591763741699846,1.2707011855985608,1
one_interferer,-65.0,0,180,494,494,494,494,494,494,494,494,494,1.1329506737238417,1.2704283716466072,0
one_interferer,-65.0,0,181,513,869,869,869,869,869,869,869,869,1.0494977466089739,1.2526659599156547,0
one_interferer,-65.0,0,182,562,562,562,562,562,562,562,562,562,2.2738522508709096,1.270521874019289,0
one_interferer,-65.0,0,183,723,723,723,723,723,723,723,723,723,2.904418198404226,1.2776969114756802,0
one_interferer,-65.0,0,184,197,197,197,197,197,197,197,197,197,0.599876033136545,1.2862502699330314,0
one_interferer,-65.0,0,185,954,454,454,454,454,454,454,454,454,4.203499592661017,1.300908961756869,0
one_interferer,-65.0,0,186,487,455,487,487,487,487,487,487,487,0.45461534553225963,1.281955347940296,1
one_interferer,-65.0,0,187,1019,1019,1019,1019,1019,1019,1019,1019,1019,1.9832380789309068,1.2848380460045123,0
one_interferer,-65.0,0,188,413,413,413,413,413,413,413,413,413,0.4200096872270338,1.2825824482126942,1
one_interferer,-65.0,0,189,197,197,197,197,197,197,197,197,197,0.8650108054482506,1.2805014681305817,0
one_interferer,-65.0,0,190,320,716,716,320,320,716,716,320,320,0.09874984620388436,1.2827908596009523,1
one_interferer,-65.0,0,191,164,9,9,9,9,9,9,9,9,1.8006670930065762,1.298453123983879,0
one_interferer,-65.0,0,192,477,825,825,825,825,477,477,477,477,0.21870804447519498,1.2837312773564928,1
one_interferer,-65.0,0,193,141,206,206,206,206,206,206,206,206,0.9922656176660967,1.2768337022189502,0
one_interferer,-65.0,0,194,802,802,802,802,802,802,802,802,802,1.1721856214077215,1.273866168978188,0
one_interferer,-65.0,0,195,595,946,946,946,946,946,946,946,946,0.6168240547881123,1.2930209221592996,0
one_interferer,-65.0,0,196,135,763,763,763,763,763,763,763,763,0.551015847468164,1.2804040020725918,0
one_interferer,-65.0,0,197,197,197,197,197,197,197,197,197,197,1.0328318330585344,1.2840742196419028,0
one_interferer,-65.0,0,198,206,1014,1014,1014,1014,206,206,206,206,0.06939357980405063,1.2809122999245917,1
one_interferer,-65.0,0,199,654,654,654,654,654,654,654,654,654,1.9588325949075673,1.2796665474772932,0
one_interferer,-65.0,1,0,165,834,834,834,165,834,834,834,834,0.3541123249511179,1.2719554365579466,1
one_interferer,-65.0,1,1,738,583,583,583,583,583,583,583,583,2.8623860543514565,1.2884041523617955,0
one_interferer,-65.0,1,2,921,921,921,921,921,831,831,921,921,0.12355406338457788,1.2753576462576013,1
one_interferer,-65.0,1,3,319,832,832,832,319,319,319,319,319,0.24675199733378145,1.2865822647309564,1
one_interferer,-65.0,1,4,205,205,205,205,205,205,205,205,205,2.3658996968867276,1.2715660869470633,0
one_interferer,-65.0,1,5,137,137,137,137,137,137,137,137,137,1.4360251732314364,1.2780457334303896,0
one_interferer,-65.0,1,6,974,974,974,974,974,974,974,974,974,1.043192849209311,1.266821294280028,0
one_interferer,-65.0,1,7,951,951,951,951,951,951,951,951,951,0.41220645241536785,1.2688607952007718,1
one_interferer,-65.0,1,8,939,939,939,939,939,939,939,939,939,1.0189623579396294,1.2811589519146138,0
one_interferer,-65.0,1,9,967,187,187,187,187,187,187,187,187,0.2897076648012319,1.2941354950884794,1
one_interferer,-65.0,1,10,372,592,592,592,592,592,592,592,592,1.1917225204460062,1.2982809971287739,0
one_interferer,-65.0,1,11,43,43,43,43,43,43,43,43,43,2.1979507103768494,1.2889526437291667,0
one_interferer,-65.0,1,12,829,393,829,829,829,829,829,829,829,0.23953014595637334,1.2787118516607174,1
one_interferer,-65.0,1,13,857,909,909,909,909,909,909,909,909,1.4773502380468704,1.288970186424408,0
one_interferer,-65.0,1,14,888,888,888,888,888,888,888,888,888,1.6137782115610213,1.2632531715476394,0
one_interferer,-65.0,1,15,480,480,480,480,480,480,480,480,480,0.7900949381394896,1.2674653115055536,0
one_interferer,-65.0,1,16,843,843,843,843,843,843,843,843,843,3.127600862348805,1.2930491364472003,0
one_interferer,-65.0,1,17,796,796,796,796,796,796,796,796,796,0.8513087246026683,1.288552057224658,0
one_interferer,-65.0,1,18,658,658,658,658,658,658,658,658,658,1.5003566085681501,1.2713385246559252,0
one_interferer,-65.0,1,19,361,462,462,462,462,462,462,462,462,1.6416714232991603,1.2737084413725672,0
one_interferer,-65.0,1,20,699,659,699,699,699,699,699,699,699,0.15761608766808305,1.279388434946782,1
one_interferer,-65.0,1,21,115,898,898,898,898,899,899,898,898,0.22614018222285706,1.2656438881128484,1
one_interferer,-65.0,1,22,235,235,235,235,235,235,235,235,235,2.570689374731154,1.282276792775196,0
one_interferer,-65.0,1,23,888,745,745,745,888,745,745,888,888,0.23129860246354111,1.2774714462466807,1
one_interferer,-65.0,1,24,849,217,217,217,217,217,217,217,217,2.0921835586855932,1.2733528939392338,0
one_interferer,-65.0,1,25,221,1000,1000,1000,1000,1000,1000,1000,1000,1.3466057536349794,1.278410506080045,0
one_interferer,-65.0,1,26,703,303,303,303,303,303,303,303,303,0.8021708915630237,1.284642298517684,0
one_interferer,-65.0,1,27,601,601,601,601,601,601,601,601,601,0.8119791320942339,1.301144550697011,0
one_interferer,-65.0,1,28,20,43,43,43,43,43,43,43,43,0.7139423657962242,1.2825511441521444,0
one_interferer,-65.0,1,29,12,259,259,259,258,259,259,259,259,0.5470844032169307,1.2833134233440677,0
one_interferer,-65.0,1,30,467,467,467,467,467,467,467,467,467,0.9547881427439987,1.2718437100956415,0
one_interferer,-65.0,1,31,410,410,410,410,410,410,410,410,410,2.9260848817430456,1.280046697316186,0
one_interferer,-65.0,1,32,199,199,199,199,199,199,199,199,199,0.5731675424469019,1.2832393842576748,0
one_interferer,-65.0,1,33,1020,1020,1020,1020,1020,1020,1020,1020,1020,1.2199748023819115,1.28113116977644,0
one_interferer,-65.0,1,34,142,142,142,142,142,142,142,142,142,1.4356345293096378,1.2756209739475401,0
one_interferer,-65.0,1,35,619,1010,1010,1010,1010,1010,1010,1010,1010,0.5186841278892406,1.2741185079467623,0
one_interferer,-65.0,1,36,426,426,426,426,426,426,426,426,426,0.5359382051618821,1.2858631231557136,0
one_interferer,-65.0,1,37,84,379,379,379,379,992,992,992,992,0.33618872412132844,1.2789067926786004,1
one_interferer,-65.0,1,38,829,379,379,379,379,379,379,379,379,1.7376520018274126,1.294669042597383,0
one_interferer,-65.0,1,39,361,361,361,361,361,361,361,361,361,3.70130226158838,1.2773232720245453,0
one_interferer,-65.0,1,40,574,574,574,574,574,574,574,574,574,0.7310055830468366,1.2813697543475107,0
one_interferer,-65.0,1,41,736,736,736,736,736,736,736,736,736,0.5497822425458583,1.2976860111901851,0
one_interferer,-65.0,1,42,520,89,89,89,89,89,89,89,89,0.43154249866701827,1.2756828633523916,1
one_interferer,-65.0,1,43,973,973,973,973,973,973,973,973,973,3.7261437252544076,1.2753583170470424,0
one_interferer,-65.0,1,44,555,555,555,555,555,555,555,555,555,0.691051185015872,1.2783989075584599,0
one_interferer,-65.0,1,45,437,437,437,437,437,437,437,437,437,1.324367750964468,1.2729327724697876,0
one_interferer,-65.0,1,46,981,981,981,981,981,981,981,981,981,5.261941251677136,1.2720545229232831,0
one_interferer,-65.0,1,47,132,416,416,416,416,416,416,416,416,1.370780831738285,1.2714677086255315,0
one_interferer,-65.0,1,48,799,799,799,799,799,799,799,799,799,3.3635445402554276,1.282052811941648,0
one_interferer,-65.0,1,49,1010,1010,1010,1010,1010,1010,1010,1010,1010,1.9748302353557001,1.2767642946946594,0
one_interferer,-65.0,1,50,296,296,296,296,296,296,296,296,296,0.8895830530727443,1.2790562872803675,0
one_interferer,-65.0,1,51,480,480,480,480,480,480,480,480,480,3.2925611753864907,1.2726982379524252,0
one_interferer,-65.0,1,52,95,652,652,652,652,652,652,652,652,0.5844399556006327,1.2765064140491884,0
one_interferer,-65.0,1,53,767,767,767,767,767,767,767,767,767,0.6776221484690921,1.2812575702666948,0
one_interferer,-65.0,1,54,97,242,242,242,242,242,242,242,242,2.165953834997903,1.2861001467976525,0
one_interferer,-65.0,1,55,406,406,406,406,406,406,406,406,406,1.4410894560867065,1.2803657817990794,0
one_interferer,-65.0,1,56,428,428,428,428,428,428,428,428,428,1.3816840904287495,1.281915546372536,0
one_interferer,-65.0,1,57,246,232,232,232,232,232,232,232,232,1.4863993483236946,1.2706338938098252,0
one_interferer,-65.0,1,58,322,447,447,447,447,447,447,447,447,1.120568884487126,1.2869168100234019,0
one_interferer,-65.0,1,59,726,809,809,809,809,809,809,809,809,1.862337859129255,1.2895569961492068,0
one_interferer,-65.0,1,60,539,539,539,539,539,539,539,539,539,1.4932834998794795,1.2773446333724323,0
one_interferer,-65.0,1,61,831,50,50,50,50,50,50,50,50,1.277391552706462,1.2801693050226852,0
one_interferer,-65.0,1,62,92,92,92,92,92,92,92,92,92,1.0121731840854629,1.273378706519234,0
one_interferer,-65.0,1,63,173,173,173,173,173,173,173,173,173,0.38089625379214476,1.294408122735477,1
one_interferer,-65.0,1,64,803,957,957,957,957,957,957,957,957,0.4258873517862899,1.2898084258337794,1
one_interferer,-65.0,1,65,395,395,395,395,395,395,395,395,395,1.356102573878064,1.2935329877736053,0
one_interferer,-65.0,1,66,80,503,503,503,503,503,503,503,503,0.8952911630689351,1.2781866246713929,0
one_interferer,-65.0,1,67,791,791,791,791,791,791,791,791,791,1.1162695098896607,1.2837389167020072,0
one_interferer,-65.0,1,68,58,58,58,58,58,58,58,58,58,0.8096313921602822,1.2722319399232156,0
one_interferer,-65.0,1,69,326,692,692,692,692,692,692,692,692,0.9263904072818375,1.2611936606395817,0
one_interferer,-65.0,1,70,933,390,390,390,390,390,390,390,390,2.2868862344004195,1.2807576595738888,0
one_interferer,-65.0,1,71,61,928,928,928,61,61,61,61,61,0.04911577946609677,1.2693079430642642,1
one_interferer,-65.0,1,72,961,211,211,211,211,211,211,211,211,1.8160978088426536,1.2827454807912655,0
one_interferer,-65.0,1,73,797,797,797,797,797,797,797,797,797,0.7113326021148219,1.2692664146214105,0
one_interferer,-65.0,1,74,736,642,642,642,642,642,642,642,642,1.0722378958020284,1.2855417228324497,0
one_interferer,-65.0,1,75,783,955,955,954,954,954,954,954,954,0.26537646904074697,1.269788508064303,1
one_interferer,-65.0,1,76,417,83,83,83,83,83,83,83,83,2.451393982711422,1.2742133563547764,0
one_interferer,-65.0,1,77,287,287,287,287,287,287,287,287,287,1.6932548900111275,1.2793427642265127,0
one_interferer,-65.0,1,78,661,661,661,661,661,661,661,661,661,1.3844732736023426,1.2902456169279406,0
one_interferer,-65.0,1,79,375,1003,1003,1003,1003,1003,1003,1003,1003,0.41433904080880296,1.2868329909201885,1
one_interferer,-65.0,1,80,608,113,113,113,112,113,113,113,113,0.7066852556543267,1.2853886151933476,0
one_interferer,-65.0,1,81,1006,1006,1006,1006,1006,1006,1006,1006,1006,3.069369565851451,1.2880619645269535,0
one_interferer,-65.0,1,82,505,505,505,505,505,505,505,505,505,1.7962546840223579,1.2699013290220456,0
one_interferer,-65.0,1,83,79,79,79,79,79,79,79,79,79,0.8705326787842624,1.278667714574571,0
one_interferer,-65.0,1,84,891,51,51,891,891,891,891,891,891,0.2230816718449995,1.2781385701007903,1
one_interferer,-65.0,1,85,24,431,431,431,431,431,431,431,431,1.506282204773692,1.3026040616253782,0
one_interferer,-65.0,1,86,239,239,239,239,239,239,239,239,239,1.1528647309602607,1.3094841386657572,0
one_interferer,-65.0,1,87,85,975,975,975,975,975,975,975,975,3.250135907594509,1.277301809222052,0
one_interferer,-65.0,1,88,983,983,983,983,983,983,983,983,983,1.357369672165663,1.2732465460016407,0
one_interferer,-65.0,1,89,152,152,152,152,152,152,152,152,152,1.515470013243848,1.275453509576099,0
one_interferer,-65.0,1,90,797,683,683,683,683,683,683,683,683,1.0200900804229072,1.2775713118445438,0
one_interferer,-65.0,1,91,768,768,768,768,768,768,768,768,768,3.4484896856140757,1.2894340386698941,0
one_interferer,-65.0,1,92,640,339,339,339,640,640,640,640,640,0.17943113860208243,1.2816617296469175,1
one_interferer,-65.0,1,93,508,508,508,508,508,508,508,508,508,0.7352277096985673,1.2725464860047884,0
one_interferer,-65.0,1,94,12,12,12,12,12,12,12,12,12,1.1415362747431104,1.2807143291375476,0
one_interferer,-65.0,1,95,645,645,645,645,645,645,645,645,645,0.9569482694081938,1.2733798638102831,0
one_interferer,-65.0,1,96,812,788,788,788,788,788,788,788,788,3.328397176290301,1.2912286815915182,0
one_interferer,-65.0,1,97,323,323,323,323,323,323,323,323,323,5.705241484077446,1.2801151339354804,0
one_interferer,-65.0,1,98,19,391,391,391,19,391,391,19,391,0.5550114231686272,1.2716084384621138,0
one_interferer,-65.0,1,99,636,656,656,656,656,656,656,656,656,1.084958467974359,1.2817041121875152,0
one_interferer,-65.0,1,100,648,648,648,648,648,648,648,648,648,1.6289694589268036,1.2578576107181005,0
one_interferer,-65.0,1,101,144,260,260,260,260,260,260,260,260,0.2554080652772048,1.29380247848907,1
one_interferer,-65.0,1,102,348,206,206,206,206,206,206,206,206,3.6675744275220983,1.2908256687007578,0
one_interferer,-65.0,1,103,626,626,626,626,626,626,626,626,626,1.2187342951580353,1.2921210795586693,0
one_interferer,-65.0,1,104,195,195,195,195,195,195,195,195,195,2.084602853668855,1.2805447305608497,0
one_interferer,-65.0,1,105,239,181,181,181,239,181,181,239,239,0.3976454877786576,1.2784196396117142,1
one_interferer,-65.0,1,106,264,264,264,264,264,264,264,264,264,2.051625706260763,1.2895383062963013,0
one_interferer,-65.0,1,107,262,262,262,262,262,262,262,262,262,1.2105293260809495,1.2857499391127616,0
one_interferer,-65.0,1,108,286,286,286,286,286,286,286,286,286,0.3515143951089564,1.2733466309363475,1
one_interferer,-65.0,1,109,737,691,691,691,691,691,691,691,691,0.8242808157935864,1.2862230968204857,0
one_interferer,-65.0,1,110,609,609,609,609,609,609,609,609,609,1.1031850796495333,1.266731799134762,0
one_interferer,-65.0,1,111,434,434,434,434,434,434,434,434,434,1.1755165834010053,1.2767029642264716,0
one_interferer,-65.0,1,112,846,846,846,1017,1017,1017,1017,1017,1017,0.36440462482770375,1.280215810534414,1
one_interferer,-65.0,1,113,254,254,254,254,254,254,254,254,254,1.2965667108113696,1.27276288371282,0
one_interferer,-65.0,1,114,632,250,250,250,250,251,251,251,251,0.4136033556876332,1.2773635315613783,1
one_interferer,-65.0,1,115,58,58,58,58,58,58,58,58,58,0.624625328203859,1.281973998701908,0
one_interferer,-65.0,1,116,534,534,534,534,534,534,534,534,534,0.7043679925747826,1.2766281014876064,0
one_interferer,-65.0,1,117,423,423,423,423,423,423,423,423,423,1.6338563195157474,1.2722365448509538,0
one_interferer,-65.0,1,118,827,242,242,242,242,242,242,242,242,1.1930733556095556,1.2998006566155562,0
one_interferer,-65.0,1,119,112,626,626,626,626,626,626,626,626,1.1722472424985646,1.2730846490175376,0
one_interferer,-65.0,1,120,90,90,90,90,90,90,90,90,90,1.8409912348602253,1.2995987913840445,0
one_interferer,-65.0,1,121,688,688,688,688,688,688,688,688,688,0.6428627533603469,1.285099369629611,0
one_interferer,-65.0,1,122,345,345,345,345,345,345,345,345,345,2.593690451515849,1.2819028727544708,0
one_interferer,-65.0,1,123,328,328,328,328,328,328,328,328,328,1.6629150646446524,1.2775871459596033,0
one_interferer,-65.0,1,124,509,509,509,509,509,400,400,509,509,0.16251598774930576,1.2566550743685967,1
one_interferer,-65.0,1,125,951,951,951,951,951,951,951,951,951,2.0386672564536386,1.2832020474220271,0
one_interferer,-65.0,1,126,327,327,327,327,327,327,327,327,327,3.8374428981767643,1.2863967095494053,0
one_interferer,-65.0,1,127,17,17,17,17,17,17,17,17,17,5.947654495736484,1.2868836654736466,0
one_interferer,-65.0,1,128,341,390,390,390,390,390,390,390,390,2.9466880621096445,1.249874176290594,0
one_interferer,-65.0,1,129,246,246,246,246,246,246,246,246,246,0.27476370963579877,1.3050165316288347,1
one_interferer,-65.0,1,130,192,839,839,839,839,839,839,839,839,1.07418150540637,1.2873145512088848,0
one_interferer,-65.0,1,131,571,897,897,897,897,897,897,897,897,1.471905487715951,1.2922341304869487,0
one_interferer,-65.0,1,132,174,174,174,174,174,174,174,174,174,1.411871945519489,1.2650748719630813,0
one_interferer,-65.0,1,133,92,532,532,532,532,532,532,532,532,2.463994360899002,1.2863650621107126,0
one_interferer,-65.0,1,134,922,178,178,178,179,178,178,179,179,0.054469900574353386,1.2858911738943262,1
one_interferer,-65.0,1,135,590,590,590,856,590,590,590,590,590,0.5515438683417623,1.2793581738245656,0
one_interferer,-65.0,1,136,418,476,476,476,476,476,476,476,476,1.8108710627334321,1.2705475625106655,0
one_interferer,-65.0,1,137,685,685,685,685,685,685,685,685,685,2.180115423340743,1.2965002722445638,0
one_interferer,-65.0,1,138,930,930,930,996,930,930,930,930,930,0.22486785397105308,1.2695021409990106,1
one_interferer,-65.0,1,139,860,971,971,971,971,971,971,971,971,1.6982033758530957,1.2816764541281884,0
one_interferer,-65.0,1,140,633,519,519,519,519,519,519,519,519,2.463082360278268,1.2691174688161229,0
one_interferer,-65.0,1,141,827,661,661,661,661,661,661,661,661,1.4310312168759949,1.2859622015270011,0
one_interferer,-65.0,1,142,747,747,747,747,747,747,747,747,747,1.1779359229080135,1.2506707280117122,0
one_interferer,-65.0,1,143,392,163,163,163,163,163,163,163,163,0.3158744997198579,1.278014859964182,1
one_interferer,-65.0,1,144,917,733,733,733,733,733,733,733,733,2.868969293228933,1.2716089314506154,0
one_interferer,-65.0,1,145,826,826,826,826,826,826,826,826,826,0.4295318737033382,1.2701772539812588,1
one_interferer,-65.0,1,146,541,541,541,541,541,541,541,541,541,2.778515820080842,1.2856886365561526,0
one_interferer,-65.0,1,147,202,202,202,202,202,202,202,202,202,2.522249519929602,1.285677861414606,0
one_interferer,-65.0,1,148,546,546,546,546,546,546,546,546,546,0.36334387157547954,1.261894132035025,1
one_interferer,-65.0,1,149,960,283,283,283,283,283,283,283,283,0.6586840756570709,1.2771417999370327,0
one_interferer,-65.0,1,150,74,74,74,74,74,74,74,74,74,1.6099974503964212,1.2664186642580546,0
one_interferer,-65.0,1,151,464,464,464,464,464,464,464,464,464,1.868739487258376,1.2866669425582284,0
one_interferer,-65.0,1,152,828,655,655,655,828,655,655,828,828,0.20920876256280463,1.2834225393902534,1
one_interferer,-65.0,1,153,43,43,43,43,43,43,43,43,43,0.7101753496178582,1.2805671859624699,0
