packet_index,event_index,stage,symbol_index,start_sample,peak_bin,signed_peak_bin,expected_signed_bin,distance_to_expected,peak_power,second_power,confidence_db,peak_share
0,0,preamble,0,5112860,3844,-252,0,252,0.010775072029516513,0.0085301437326768,1.0146383294820414,0.0032514118055427094
0,0,preamble,1,5116956,367,367,0,367,0.006890318558238314,0.006077992960129228,0.5447910827125704,0.0024318553603375525
0,0,preamble,2,5121052,390,390,0,390,0.006474720186640317,0.0064614151322950255,0.008933601231978325,0.002583620669048974
0,0,preamble,3,5125148,11,11,0,11,0.006789883950618988,0.00588810480953748,0.6188681966087912,0.00266800310485492
0,0,preamble,4,5129244,3887,-209,0,209,0.008385561771875978,0.006065160250020164,1.4068988247799274,0.0032839244873566396
0,0,preamble,5,5133340,3026,-1070,0,1070,0.005003788038493711,0.004781853376188021,0.19702649197852812,0.0020213932594524563
0,0,preamble,6,5137436,140,140,0,140,0.007186975140114689,0.004953344257162391,1.6164763015160628,0.002798591582619283
0,0,preamble,7,5141532,149,149,0,149,0.005672690704148397,0.0052411320527512425,0.3436400279493104,0.0021780972884259267
0,0,preamble,8,5145628,54,54,0,54,0.0070253545461847,0.005858152103102955,0.7890760285721414,0.002871170636791863
0,0,preamble,9,5149724,3790,-306,0,306,0.0066088591878766985,0.005577106108909684,0.7371759127261819,0.002632305839120631
0,0,preamble,10,5153820,3483,-613,0,613,0.005290151468957079,0.004675016100336909,0.5368499616041221,0.0021356511008684136
0,0,preamble,11,5157916,350,350,0,350,0.006231966172967896,0.005233682688064914,0.7581769898013815,0.002516690283253196
0,0,preamble,12,5162012,3427,-669,0,669,0.006387852354373576,0.0063537579858364045,0.02324200954843779,0.001822356426182497
0,0,preamble,13,5166108,3870,-226,0,226,0.008394133670101512,0.007697737352341687,0.3761279189991372,0.0024308781406664694
0,0,preamble,14,5170204,4095,-1,0,1,0.005838385081230176,0.0050516607846195875,0.6285855597248059,0.0023365210457283766
0,0,preamble,15,5174300,64,64,0,64,0.006245658148457026,0.00583214773496949,0.2974969312804306,0.0024877753354661182
0,0,preamble,16,5178396,804,804,0,804,0.005296714012387201,0.005084874506332592,0.17726285440114303,0.002113600320155907
0,0,preamble,17,5182492,532,532,0,532,0.007020116413358274,0.005594054756694608,0.9861760092598304,0.002743934000784009
0,0,preamble,18,5186588,196,196,0,196,0.006333910915236636,0.005028677172593034,1.0021819485263566,0.0025119731414506284
0,0,preamble,19,5190684,261,261,0,261,0.0054337900902720095,0.005201631045744424,0.18963313186417366,0.002092298882893372
0,0,preamble,20,5194780,3967,-129,0,129,0.00919224583760604,0.0057866210217306265,2.0099659020159324,0.00365670039366641
0,0,preamble,21,5198876,104,104,0,104,0.006516859802614733,0.005312275350758661,0.8875780041111399,0.0026004753123867515
0,0,preamble,22,5202972,3959,-137,0,137,0.005976957268769405,0.0055103584307563715,0.3530030172759878,0.002332246537789267
0,0,preamble,23,5207068,569,569,0,569,0.005090568669560754,0.004843499320881274,0.21607057086108636,0.0020371019354293567
0,0,preamble,24,5211164,3833,-263,0,263,0.007063029286064118,0.00570903213543032,0.9242851940551824,0.002376254902894425
0,0,preamble,25,5215260,1361,1361,0,1361,0.007450473644278732,0.0067396463610785735,0.4354677367795483,0.0021610798650678613
0,0,preamble,26,5219356,253,253,0,253,0.006248468463460966,0.005596018634179797,0.4789443026477811,0.002131163502673605
0,0,preamble,27,5223452,3829,-267,0,267,0.005002590085626157,0.004796895803283021,0.182346331102584,0.0020527632771673186
0,0,preamble,28,5227548,223,223,0,223,0.005248132776563396,0.0049705436100188315,0.2360092554179235,0.0021197522891111334
0,0,preamble,29,5231644,291,291,0,291,0.004483165837269,0.004444671739591336,0.03745112444722657,0.0018001786897687891
0,0,preamble,30,5235740,3625,-471,0,471,0.005472999319482566,0.0052784258461203775,0.15720969387194395,0.0021283562510535994
0,0,preamble,31,5239836,375,375,0,375,0.007966858909164777,0.0053510798521684035,1.728456941631404,0.0031909277568210777
0,0,sync,32,5243932,4016,-80,24,104,0.006137541592350928,0.005327837746924181,0.614434577971374,0.002418597844566374
0,0,sync,33,5248028,283,283,32,251,0.005887318667970864,0.004916814878900987,0.7823368673598183,0.0023880793410126157
0,0,sfd,34,5252124,182,182,,,0.006692012294262476,0.005363937751864403,0.9607300090662638,0.0026824098835170488
0,0,sfd,35,5256220,385,385,,,0.0050732264683321536,0.003936573354458494,1.1016590107772863,0.002096847454575391
