packet_index,event_index,detected_start_sample,detected_end_sample,detected_window_count,detected_reference_bin,detected_reference_signed_bin,detected_mean_confidence_db,aligned_start_sample,align_offset_samples,align_peak_bin,align_peak_signed_bin,align_confidence_db,align_peak_share,frame_valid,located_preamble_start_sample,located_sfd_start_sample,located_payload_start_sample,locator_score,preamble_ref_bin,preamble_ref_signed_bin,preamble_stable_count,sync1_bin,sync2_bin,sync1_expected_bin,sync2_expected_bin,sync1_distance,sync2_distance,sfd1_bin,sfd2_bin,sfd_bin_distance,mean_preamble_confidence_db,mean_sfd_confidence_db,grlora_framesync_valid,grlora_coarse_offset_chips,grlora_coarse_offset_samples,grlora_synced_preamble_start_sample,grlora_synced_sfd_start_sample,grlora_synced_payload_start_sample,grlora_fine_preamble_start_sample,grlora_fine_payload_start_sample,grlora_preamble_peak_mean_signed_bin,grlora_preamble_peak_max_abs_signed_bin,grlora_preamble_bin0_count,grlora_preamble_peak_count,grlora_sync1_peak_signed_bin,grlora_sync2_peak_signed_bin,grlora_sync1_expected_signed_bin,grlora_sync2_expected_signed_bin,grlora_sync1_distance,grlora_sync2_distance,grlora_sfd1_peak_signed_bin,grlora_sfd2_peak_signed_bin,grlora_sfd_mean_signed_bin,grlora_up_symbols_used,grlora_cfo_frac_est,grlora_sto_frac_initial,grlora_sto_frac_refined,grlora_sto_frac_used,grlora_sto_sample_correction,grlora_cfo_int_est,grlora_down_val_signed_bin,grlora_cfo_total_est,grlora_cfo_hz_est,grlora_sfo_hat,grlora_sfo_samples_per_symbol,grlora_clk_off,grlora_fs_p,grlora_netid_sto_frac_est,grlora_payload_sto_frac_est,grlora_payload_sto_sample_correction,grlora_netid1_est,grlora_netid2_est,grlora_netid_offset,grlora_netid_valid,grlora_sfo_cum_initial,grlora_fine_preamble_peak_mean_signed_bin,grlora_fine_preamble_peak_max_abs_signed_bin,grlora_fine_preamble_bin0_count,grlora_fine_preamble_peak_count,grlora_center_sample_phase,grlora_branch_sample_phases,grlora_branch_valid,grlora_branch_down_val_valid,grlora_branch_cfo_frac_est,grlora_branch_sto_frac_initial,grlora_branch_sto_frac_refined,grlora_branch_sto_frac_used,grlora_branch_sto_sample_correction,grlora_branch_cfo_int_est,grlora_branch_down_val_signed_bin,grlora_branch_cfo_total_est,grlora_branch_cfo_hz_est,grlora_branch_sfo_hat,grlora_branch_sfo_samples_per_symbol,grlora_branch_clk_off,grlora_branch_fs_p,grlora_branch_netid_sto_frac_est,grlora_branch_payload_sto_frac_est,grlora_branch_payload_sto_sample_correction,grlora_branch_netid1_est,grlora_branch_netid2_est,grlora_branch_netid_offset,grlora_branch_netid_valid,grlora_branch_sfo_cum_initial,grlora_branch_fine_preamble_start_sample,grlora_branch_fine_payload_start_sample,grlora_spectrum_chirps,grlora_spectrum_raw_peak_signed_bin,grlora_spectrum_peak_signed_bin,grlora_spectrum_peak_relative_db,grlora_spectrum_bin0_relative_db,grlora_spectrum_bin0_is_peak
0,0,5111808,5242880,17,3712,-384,0.6050552770610846,5108440,-3368,286,286,1.1775461398101552,0.001643377590056644,0,5112648,5251912,5261128,-1482.2546914486893,4043,-53,2,3963,230,24,32,104,251,235,196,39,0.634926616302097,1.0613506140448237,0,53,212,5112860,5252124,5261340,5112858,5260462,58.78125,1361,0,32,-80,283,24,32,104,251,182,385,283.5,28,-0.28686717553617136,-0.07454518628510698,0.4945920114826663,0.4945920114826663,2,-219,-437,-219.28686717553617,-26768.416403263695,-0.05620434364761538,-0.22481737459046153,-5.4887054343374396e-05,125006.86088179292,-0.3039469852410259,0.45718455425660887,2,953,142,929,0,-0.042815445743391134,-3.25,507,0,28,2,0|1|2|3,0|0|0|0,1|1|1|1,-0.39708374595089047|0.3664241016707506|-0.28686717553617136|0.4164211221113535,0.4841339278627643|-0.4697725759436935|-0.07454518628510698|0.03902055852540798,-0.4428263032808104|-0.4700892146465776|0.4945920114826663|0.010305893373114827,0.4841339278627643|-0.4700892146465776|0.4945920114826663|0.010305893373114827,2|-2|2|0,110|252|-219|-115,220|504|-437|-230,109.6029162540491|252.36642410167076|-219.28686717553617|-114.58357887788864,13379.262238043104|30806.448254598483|-26768.416403263695|-13987.253280992265,0.02809178702431031|0.06468280297869355|-0.05620434364761538|-0.029368356284060034,0.11236714809724124|0.2587312119147742|-0.22481737459046153|-0.11747342513624014,2.7433385765928038e-05|6.316679978388042e-05|-5.4887054343374396e-05|-2.8680035433652377e-05,124996.57082677925|124992.10415002701|125006.86088179292|125003.5850044292,0.38307111264069427|-0.40023951932838386|-0.3039469852410259|0.07051849228319373,-0.49753879250598665|-0.12533760666893645|0.45718455425660887|-0.054297021924061495,-2|-1|2|0,486|84|953|952,377|119|142|177,462|60|929|928,0|0|0|0,0.002461207494013351|0.12466239333106355|-0.042815445743391134|-0.054297021924061495,5112856|5112861|5112858|5112861,5261780|5262348|5260462|5260881,,,,,,
