dataset,snr_db,seed,method,errors,symbol_count,ser,fixes_vs_savaux,breaks_vs_savaux
collector_low2_cr47,-23.0,42,branch_shrinkage,141,735,0.19183673469387755,0,1
collector_low2_cr47,-23.0,42,savaux_dual,140,735,0.19047619047619047,0,0
collector_low2_cr47,-23.0,42,proposed,44,735,0.05986394557823129,97,1
collector_low2_cr47,-23.0,43,ordinary_fft,572,735,0.7782312925170068,0,434
collector_low2_cr47,-23.0,43,savaux,138,735,0.18775510204081633,0,0
collector_low2_cr47,-23.0,43,savaux_header,40,735,0.05442176870748299,98,0
collector_low2_cr47,-23.0,43,branch_gls,139,735,0.1891156462585034,8,9
collector_low2_cr47,-23.0,43,branch_shrinkage,137,735,0.18639455782312925,1,0
collector_low2_cr47,-23.0,43,savaux_dual,138,735,0.18775510204081633,0,0
collector_low2_cr47,-23.0,43,proposed,40,735,0.05442176870748299,98,0
collector_low2_cr47,-23.0,44,ordinary_fft,570,735,0.7755102040816326,2,428
collector_low2_cr47,-23.0,44,savaux,144,735,0.19591836734693877,0,0
collector_low2_cr47,-23.0,44,savaux_header,47,735,0.06394557823129252,97,0
collector_low2_cr47,-23.0,44,branch_gls,142,735,0.19319727891156463,9,7
collector_low2_cr47,-23.0,44,branch_shrinkage,141,735,0.19183673469387755,3,0
collector_low2_cr47,-23.0,44,savaux_dual,144,735,0.19591836734693877,0,0
collector_low2_cr47,-23.0,44,proposed,45,735,0.061224489795918366,99,0
collector_low2_cr47,-24.0,42,ordinary_fft,612,735,0.8326530612244898,7,434
collector_low2_cr47,-24.0,42,savaux,185,735,0.25170068027210885,0,0
collector_low2_cr47,-24.0,42,savaux_header,93,735,0.12653061224489795,92,0
collector_low2_cr47,-24.0,42,branch_gls,184,735,0.2503401360544218,8,7
collector_low2_cr47,-24.0,42,branch_shrinkage,185,735,0.25170068027210885,2,2
collector_low2_cr47,-24.0,42,savaux_dual,185,735,0.25170068027210885,1,1
collector_low2_cr47,-24.0,42,proposed,93,735,0.12653061224489795,94,2
collector_low2_cr47,-24.0,43,ordinary_fft,616,735,0.8380952380952381,1,437
collector_low2_cr47,-24.0,43,savaux,180,735,0.24489795918367346,0,0
collector_low2_cr47,-24.0,43,savaux_header,85,735,0.11564625850340136,95,0
collector_low2_cr47,-24.0,43,branch_gls,191,735,0.2598639455782313,6,17
collector_low2_cr47,-24.0,43,branch_shrinkage,180,735,0.24489795918367346,2,2
collector_low2_cr47,-24.0,43,savaux_dual,180,735,0.24489795918367346,0,0
collector_low2_cr47,-24.0,43,proposed,85,735,0.11564625850340136,97,2
collector_low2_cr47,-24.0,44,ordinary_fft,629,735,0.85578231292517,4,446
collector_low2_cr47,-24.0,44,savaux,187,735,0.254421768707483,0,0
collector_low2_cr47,-24.0,44,savaux_header,92,735,0.1251700680272109,95,0
collector_low2_cr47,-24.0,44,branch_gls,192,735,0.2612244897959184,9,14
collector_low2_cr47,-24.0,44,branch_shrinkage,185,735,0.25170068027210885,4,2
collector_low2_cr47,-24.0,44,savaux_dual,187,735,0.254421768707483,0,0
collector_low2_cr47,-24.0,44,proposed,90,735,0.12244897959183673,99,2
collector_low2_cr47,-25.0,42,ordinary_fft,663,735,0.9020408163265307,2,429
collector_low2_cr47,-25.0,42,savaux,236,735,0.32108843537414966,0,0
collector_low2_cr47,-25.0,42,savaux_header,148,735,0.20136054421768707,88,0
collector_low2_cr47,-25.0,42,branch_gls,248,735,0.33741496598639453,10,22
collector_low2_cr47,-25.0,42,branch_shrinkage,242,735,0.3292517006802721,0,6
collector_low2_cr47,-25.0,42,savaux_dual,236,735,0.32108843537414966,0,0
collector_low2_cr47,-25.0,42,proposed,156,735,0.21224489795918366,87,7
collector_low2_cr47,-25.0,43,ordinary_fft,656,735,0.8925170068027211,3,411
collector_low2_cr47,-25.0,43,savaux,248,735,0.33741496598639453,0,0
collector_low2_cr47,-25.0,43,savaux_header,161,735,0.21904761904761905,87,0
collector_low2_cr47,-25.0,43,branch_gls,255,735,0.3469387755102041,11,18
collector_low2_cr47,-25.0,43,branch_shrinkage,247,735,0.3360544217687075,5,4
collector_low2_cr47,-25.0,43,savaux_dual,248,735,0.33741496598639453,1,1
collector_low2_cr47,-25.0,43,proposed,162,735,0.22040816326530613,91,5
collector_low2_cr47,-25.0,44,ordinary_fft,663,735,0.9020408163265307,5,423
collector_low2_cr47,-25.0,44,savaux,245,735,0.3333333333333333,0,0
collector_low2_cr47,-25.0,44,savaux_header,201,735,0.27346938775510204,44,0
collector_low2_cr47,-25.0,44,branch_gls,259,735,0.3523809523809524,14,28
collector_low2_cr47,-25.0,44,branch_shrinkage,241,735,0.32789115646258504,6,2
collector_low2_cr47,-25.0,44,savaux_dual,246,735,0.3346938775510204,0,1
collector_low2_cr47,-25.0,44,proposed,198,735,0.2693877551020408,50,3
collector_low2_cr47,-26.0,42,ordinary_fft,694,735,0.9442176870748299,3,374
collector_low2_cr47,-26.0,42,savaux,323,735,0.43945578231292515,0,0
collector_low2_cr47,-26.0,42,savaux_header,250,735,0.3401360544217687,73,0
collector_low2_cr47,-26.0,42,branch_gls,335,735,0.4557823129251701,11,23
collector_low2_cr47,-26.0,42,branch_shrinkage,324,735,0.44081632653061226,4,5
collector_low2_cr47,-26.0,42,savaux_dual,325,735,0.4421768707482993,0,2
collector_low2_cr47,-26.0,42,proposed,252,735,0.34285714285714286,76,5
collector_low2_cr47,-26.0,43,ordinary_fft,682,735,0.927891156462585,3,350
collector_low2_cr47,-26.0,43,savaux,335,735,0.4557823129251701,0,0
collector_low2_cr47,-26.0,43,savaux_header,265,735,0.36054421768707484,70,0
collector_low2_cr47,-26.0,43,branch_gls,336,735,0.45714285714285713,20,21
collector_low2_cr47,-26.0,43,branch_shrinkage,331,735,0.45034013605442175,5,1
collector_low2_cr47,-26.0,43,savaux_dual,335,735,0.4557823129251701,0,0
collector_low2_cr47,-26.0,43,proposed,261,735,0.3551020408163265,75,1
collector_low2_cr47,-26.0,44,ordinary_fft,692,735,0.9414965986394558,3,366
collector_low2_cr47,-26.0,44,savaux,329,735,0.44761904761904764,0,0
collector_low2_cr47,-26.0,44,savaux_header,329,735,0.44761904761904764,0,0
collector_low2_cr47,-26.0,44,branch_gls,338,735,0.4598639455782313,15,24
collector_low2_cr47,-26.0,44,branch_shrinkage,327,735,0.4448979591836735,6,4
collector_low2_cr47,-26.0,44,savaux_dual,329,735,0.44761904761904764,0,0
collector_low2_cr47,-26.0,44,proposed,327,735,0.4448979591836735,6,4
