trial_id,packet_id,reference_id,esn0_db,seed,payload_index,gt_symbol,strict_sync_success,estimate_available,local_sync_estimate,oracle_decision,oracle_correct,oracle_true_margin_db,noisy_sync_decision,noisy_sync_correct,noisy_sync_true_margin_db,strict_end_to_end_correct
exp0_000004_rxg20_0_fulltrim:13:20260821,exp0_000004_rxg20_0_fulltrim,4,13.0,20260821,5,3985,1,1,1,3985,1,1.6303868627670317,3985,1,1.6067842994968933,1
exp0_000004_rxg20_0_fulltrim:13:20260821,exp0_000004_rxg20_0_fulltrim,4,13.0,20260821,6,3165,1,1,1,3165,1,5.804849556882101,3165,1,5.798696483083951,1
exp0_000004_rxg20_0_fulltrim:13:20260821,exp0_000004_rxg20_0_fulltrim,4,13.0,20260821,7,1669,1,1,1,1669,1,2.0160870574253282,1669,1,2.0262439884840537,1
exp0_000004_rxg20_0_fulltrim:13:20260821,exp0_000004_rxg20_0_fulltrim,4,13.0,20260821,8,3245,1,1,1,3245,1,1.9102130521852867,3245,1,1.8853317441229447,1
exp0_000004_rxg20_0_fulltrim:13:20260821,exp0_000004_rxg20_0_fulltrim,4,13.0,20260821,9,1381,1,1,1,1381,1,1.857458712636024,1381,1,1.837337736177108,1
exp0_000004_rxg20_0_fulltrim:13:20260821,exp0_000004_rxg20_0_fulltrim,4,13.0,20260821,10,709,1,1,1,709,1,3.038736863938762,709,1,3.0476217721193697,1
exp0_000004_rxg20_0_fulltrim:13:20260821,exp0_000004_rxg20_0_fulltrim,4,13.0,20260821,11,609,1,1,1,609,1,1.7146821320204526,609,1,1.711645751932641,1
exp0_000004_rxg20_0_fulltrim:13:20260821,exp0_000004_rxg20_0_fulltrim,4,13.0,20260821,12,213,1,1,1,213,1,2.3663710932639788,213,1,2.3405268668179824,1
exp0_000004_rxg20_0_fulltrim:13:20260821,exp0_000004_rxg20_0_fulltrim,4,13.0,20260821,13,1385,1,1,1,1385,1,1.4798444873491359,1385,1,1.473871719973015,1
exp0_000004_rxg20_0_fulltrim:13:20260821,exp0_000004_rxg20_0_fulltrim,4,13.0,20260821,14,2473,1,1,1,2473,1,2.0338028560822345,2473,1,2.0695816250929373,1
exp0_000004_rxg20_0_fulltrim:13:20260821,exp0_000004_rxg20_0_fulltrim,4,13.0,20260821,15,1449,1,1,1,1449,1,0.8694077306140823,1449,1,0.8802640900049565,1
exp0_000005_rxg20_0_fulltrim:13:20260821,exp0_000005_rxg20_0_fulltrim,5,13.0,20260821,0,3293,1,1,1,3293,1,5.023143434820058,3293,1,5.041412976616938,1
exp0_000005_rxg20_0_fulltrim:13:20260821,exp0_000005_rxg20_0_fulltrim,5,13.0,20260821,1,313,1,1,1,313,1,1.5811673206003571,313,1,1.600263424325397,1
exp0_000005_rxg20_0_fulltrim:13:20260821,exp0_000005_rxg20_0_fulltrim,5,13.0,20260821,2,1433,1,1,1,1433,1,3.1942607083111314,1433,1,3.1627700102255436,1
exp0_000005_rxg20_0_fulltrim:13:20260821,exp0_000005_rxg20_0_fulltrim,5,13.0,20260821,3,2865,1,1,1,2865,1,3.637680923892302,2865,1,3.670130776948147,1
exp0_000005_rxg20_0_fulltrim:13:20260821,exp0_000005_rxg20_0_fulltrim,5,13.0,20260821,4,3469,1,1,1,3469,1,5.661578161744276,3469,1,5.60127802126223,1
exp0_000005_rxg20_0_fulltrim:13:20260821,exp0_000005_rxg20_0_fulltrim,5,13.0,20260821,5,3985,1,1,1,3985,1,4.218016201213367,3985,1,4.191150855592458,1
exp0_000005_rxg20_0_fulltrim:13:20260821,exp0_000005_rxg20_0_fulltrim,5,13.0,20260821,6,3165,1,1,1,3165,1,3.2548629358970653,3165,1,3.2650022613013463,1
exp0_000005_rxg20_0_fulltrim:13:20260821,exp0_000005_rxg20_0_fulltrim,5,13.0,20260821,7,1669,1,1,1,1669,1,2.7490025258257607,1669,1,2.7338587101086134,1
exp0_000005_rxg20_0_fulltrim:13:20260821,exp0_000005_rxg20_0_fulltrim,5,13.0,20260821,8,1169,1,1,1,1169,1,2.8424405169797238,1169,1,2.8826596353429528,1
exp0_000005_rxg20_0_fulltrim:13:20260821,exp0_000005_rxg20_0_fulltrim,5,13.0,20260821,9,665,1,1,1,665,1,4.070225695471922,665,1,4.126422008026964,1
exp0_000005_rxg20_0_fulltrim:13:20260821,exp0_000005_rxg20_0_fulltrim,5,13.0,20260821,10,197,1,1,1,197,1,5.5961050348894235,197,1,5.560035927220276,1
exp0_000005_rxg20_0_fulltrim:13:20260821,exp0_000005_rxg20_0_fulltrim,5,13.0,20260821,11,993,1,1,1,993,1,1.9750098530931004,993,1,2.0103191363927877,1
exp0_000005_rxg20_0_fulltrim:13:20260821,exp0_000005_rxg20_0_fulltrim,5,13.0,20260821,12,4053,1,1,1,4053,1,3.7662085983083333,4053,1,3.79718266425139,1
exp0_000005_rxg20_0_fulltrim:13:20260821,exp0_000005_rxg20_0_fulltrim,5,13.0,20260821,13,1333,1,1,1,1333,1,1.3270326502907506,1333,1,1.3746359187923776,1
exp0_000005_rxg20_0_fulltrim:13:20260821,exp0_000005_rxg20_0_fulltrim,5,13.0,20260821,14,2681,1,1,1,2681,1,6.903025717593728,2681,1,6.908633056771142,1
exp0_000005_rxg20_0_fulltrim:13:20260821,exp0_000005_rxg20_0_fulltrim,5,13.0,20260821,15,1101,1,1,1,1101,1,4.469763880546387,1101,1,4.5358868473377685,1
exp0_000006_rxg20_0_fulltrim:13:20260821,exp0_000006_rxg20_0_fulltrim,6,13.0,20260821,0,3293,0,1,0,3293,1,5.094759409031081,3292,0,-6.093487203813134,0
exp0_000006_rxg20_0_fulltrim:13:20260821,exp0_000006_rxg20_0_fulltrim,6,13.0,20260821,1,313,0,1,0,313,1,2.8921012819986807,312,0,-6.648410268754868,0
exp0_000006_rxg20_0_fulltrim:13:20260821,exp0_000006_rxg20_0_fulltrim,6,13.0,20260821,2,1433,0,1,0,1433,1,3.243632540497347,2333,0,-6.230810799386073,0
exp0_000006_rxg20_0_fulltrim:13:20260821,exp0_000006_rxg20_0_fulltrim,6,13.0,20260821,3,2865,0,1,0,2865,1,4.739268560698545,101,0,-11.281146548422159,0
exp0_000006_rxg20_0_fulltrim:13:20260821,exp0_000006_rxg20_0_fulltrim,6,13.0,20260821,4,3469,0,1,0,3469,1,4.22638080115693,3467,0,-13.866140572359495,0
exp0_000006_rxg20_0_fulltrim:13:20260821,exp0_000006_rxg20_0_fulltrim,6,13.0,20260821,5,3985,0,1,0,3985,1,3.9756283738684557,3983,0,-10.75047182974242,0
exp0_000006_rxg20_0_fulltrim:13:20260821,exp0_000006_rxg20_0_fulltrim,6,13.0,20260821,6,3165,0,1,0,3165,1,1.0438990190676303,3163,0,-17.734897111525644,0
exp0_000006_rxg20_0_fulltrim:13:20260821,exp0_000006_rxg20_0_fulltrim,6,13.0,20260821,7,1669,0,1,0,1669,1,0.7014505658349558,3361,0,-8.411925257274204,0
exp0_000006_rxg20_0_fulltrim:13:20260821,exp0_000006_rxg20_0_fulltrim,6,13.0,20260821,8,3921,0,1,0,3921,1,1.3688886436998569,172,0,-7.307943964188973,0
exp0_000006_rxg20_0_fulltrim:13:20260821,exp0_000006_rxg20_0_fulltrim,6,13.0,20260821,9,1669,0,1,0,2103,0,-0.3684136463449993,3555,0,-14.26361443604242,0
exp0_000006_rxg20_0_fulltrim:13:20260821,exp0_000006_rxg20_0_fulltrim,6,13.0,20260821,10,197,0,1,0,197,1,4.914561779565815,194,0,-7.400520261383584,0
exp0_000006_rxg20_0_fulltrim:13:20260821,exp0_000006_rxg20_0_fulltrim,6,13.0,20260821,11,609,0,1,0,609,1,3.0859514935278702,3944,0,-14.922509859656248,0
exp0_000006_rxg20_0_fulltrim:13:20260821,exp0_000006_rxg20_0_fulltrim,6,13.0,20260821,12,4073,0,1,0,4073,1,3.747730888364502,4070,0,-8.563682981501495,0
exp0_000006_rxg20_0_fulltrim:13:20260821,exp0_000006_rxg20_0_fulltrim,6,13.0,20260821,13,745,0,1,0,745,1,1.7532779340312494,49,0,-10.46165774813588,0
exp0_000006_rxg20_0_fulltrim:13:20260821,exp0_000006_rxg20_0_fulltrim,6,13.0,20260821,14,2629,0,1,0,2629,1,2.711681229072064,4015,0,-10.422749973718862,0
exp0_000006_rxg20_0_fulltrim:13:20260821,exp0_000006_rxg20_0_fulltrim,6,13.0,20260821,15,1469,0,1,0,1469,1,4.553429568219672,17,0,-6.6898839486024455,0
exp0_000007_rxg20_0_fulltrim:13:20260821,exp0_000007_rxg20_0_fulltrim,7,13.0,20260821,0,3293,0,1,1,3293,1,4.827966533169094,3293,1,4.831714978199357,0
exp0_000007_rxg20_0_fulltrim:13:20260821,exp0_000007_rxg20_0_fulltrim,7,13.0,20260821,1,313,0,1,1,313,1,2.0315427274983504,313,1,1.9728368625128165,0
exp0_000007_rxg20_0_fulltrim:13:20260821,exp0_000007_rxg20_0_fulltrim,7,13.0,20260821,2,1433,0,1,1,1433,1,3.82626720120105,1433,1,3.753368000267508,0
exp0_000007_rxg20_0_fulltrim:13:20260821,exp0_000007_rxg20_0_fulltrim,7,13.0,20260821,3,2865,0,1,1,2865,1,2.571517418303093,2865,1,2.5294874371217864,0
exp0_000007_rxg20_0_fulltrim:13:20260821,exp0_000007_rxg20_0_fulltrim,7,13.0,20260821,4,3469,0,1,1,3469,1,1.3638875417848033,3469,1,1.4131149490351227,0
exp0_000007_rxg20_0_fulltrim:13:20260821,exp0_000007_rxg20_0_fulltrim,7,13.0,20260821,5,3985,0,1,1,3985,1,4.391960318663796,3985,1,4.409446570443619,0
exp0_000007_rxg20_0_fulltrim:13:20260821,exp0_000007_rxg20_0_fulltrim,7,13.0,20260821,6,3165,0,1,1,3165,1,3.855911589409639,3165,1,3.8662898754403137,0
exp0_000007_rxg20_0_fulltrim:13:20260821,exp0_000007_rxg20_0_fulltrim,7,13.0,20260821,7,1669,0,1,1,1669,1,2.373979186504592,1669,1,2.346524305566659,0
exp0_000007_rxg20_0_fulltrim:13:20260821,exp0_000007_rxg20_0_fulltrim,7,13.0,20260821,8,3217,0,1,1,3217,1,0.1308118226641813,3217,1,0.576671873013935,0
exp0_000007_rxg20_0_fulltrim:13:20260821,exp0_000007_rxg20_0_fulltrim,7,13.0,20260821,9,1401,0,1,1,1401,1,2.618676989048212,1401,1,2.6324176711020297,0
exp0_000007_rxg20_0_fulltrim:13:20260821,exp0_000007_rxg20_0_fulltrim,7,13.0,20260821,10,569,0,1,1,569,1,4.169236093019736,569,1,4.123528360752982,0
exp0_000007_rxg20_0_fulltrim:13:20260821,exp0_000007_rxg20_0_fulltrim,7,13.0,20260821,11,993,0,1,1,993,1,6.251768536095826,993,1,6.270941504092962,0
exp0_000007_rxg20_0_fulltrim:13:20260821,exp0_000007_rxg20_0_fulltrim,7,13.0,20260821,12,233,0,1,1,233,1,3.2515009107057087,233,1,3.964180266858739,0
exp0_000007_rxg20_0_fulltrim:13:20260821,exp0_000007_rxg20_0_fulltrim,7,13.0,20260821,13,745,0,1,1,745,1,1.2287869475361632,745,1,1.2052844175003412,0
exp0_000007_rxg20_0_fulltrim:13:20260821,exp0_000007_rxg20_0_fulltrim,7,13.0,20260821,14,2457,0,1,1,2457,1,1.846367787169452,2457,1,1.8473727601567338,0
exp0_000007_rxg20_0_fulltrim:13:20260821,exp0_000007_rxg20_0_fulltrim,7,13.0,20260821,15,1097,0,1,1,1097,1,4.416522146927901,1097,1,4.3718553603487535,0
exp0_000008_rxg20_0_fulltrim:13:20260821,exp0_000008_rxg20_0_fulltrim,8,13.0,20260821,0,3293,1,1,1,3293,1,4.014979847756816,3293,1,4.01240727593524,1
exp0_000008_rxg20_0_fulltrim:13:20260821,exp0_000008_rxg20_0_fulltrim,8,13.0,20260821,1,313,1,1,1,313,1,2.5453993164115123,313,1,2.5528452599769307,1
exp0_000008_rxg20_0_fulltrim:13:20260821,exp0_000008_rxg20_0_fulltrim,8,13.0,20260821,2,1433,1,1,1,1365,0,-0.9795539376259254,1365,0,-0.9500878676725986,0
exp0_000008_rxg20_0_fulltrim:13:20260821,exp0_000008_rxg20_0_fulltrim,8,13.0,20260821,3,2865,1,1,1,2865,1,2.694013956915338,2865,1,2.2766153454169644,1
exp0_000008_rxg20_0_fulltrim:13:20260821,exp0_000008_rxg20_0_fulltrim,8,13.0,20260821,4,3469,1,1,1,3469,1,3.4543599948999777,3469,1,3.445576183461289,1
exp0_000008_rxg20_0_fulltrim:13:20260821,exp0_000008_rxg20_0_fulltrim,8,13.0,20260821,5,3985,1,1,1,3985,1,1.9980794020672379,3985,1,1.9821044755662844,1
exp0_000008_rxg20_0_fulltrim:13:20260821,exp0_000008_rxg20_0_fulltrim,8,13.0,20260821,6,3165,1,1,1,3165,1,2.8907234958409758,3165,1,2.8906608873613027,1
exp0_000008_rxg20_0_fulltrim:13:20260821,exp0_000008_rxg20_0_fulltrim,8,13.0,20260821,7,1669,1,1,1,1669,1,6.265981251599049,1669,1,6.103719428176779,1
exp0_000008_rxg20_0_fulltrim:13:20260821,exp0_000008_rxg20_0_fulltrim,8,13.0,20260821,8,3921,1,1,1,3921,1,4.758421113975185,3921,1,4.7629638830730645,1
exp0_000008_rxg20_0_fulltrim:13:20260821,exp0_000008_rxg20_0_fulltrim,8,13.0,20260821,9,1381,1,1,1,1381,1,5.477159636191862,1381,1,5.468699440767779,1
exp0_000008_rxg20_0_fulltrim:13:20260821,exp0_000008_rxg20_0_fulltrim,8,13.0,20260821,10,713,1,1,1,713,1,1.4727743194665983,713,1,1.4843159817303402,1
exp0_000008_rxg20_0_fulltrim:13:20260821,exp0_000008_rxg20_0_fulltrim,8,13.0,20260821,11,997,1,1,1,997,1,3.9940349188172997,997,1,3.749006077406562,1
exp0_000008_rxg20_0_fulltrim:13:20260821,exp0_000008_rxg20_0_fulltrim,8,13.0,20260821,12,3861,1,1,1,3861,1,6.208985576029508,3861,1,6.214534448382776,1
exp0_000008_rxg20_0_fulltrim:13:20260821,exp0_000008_rxg20_0_fulltrim,8,13.0,20260821,13,1289,1,1,1,1289,1,1.7272485856058515,1289,1,1.7199072803205167,1
exp0_000008_rxg20_0_fulltrim:13:20260821,exp0_000008_rxg20_0_fulltrim,8,13.0,20260821,14,2665,1,1,1,2665,1,2.576061077734439,2665,1,2.586035413134209,1
exp0_000008_rxg20_0_fulltrim:13:20260821,exp0_000008_rxg20_0_fulltrim,8,13.0,20260821,15,1461,1,1,1,1461,1,3.7800073055253995,1461,1,3.78118940569024,1
exp0_000000_rxg20_0_fulltrim:13:20260822,exp0_000000_rxg20_0_fulltrim,0,13.0,20260822,0,3293,0,1,0,3293,1,1.134838318394993,440,0,-24.169765600691196,0
exp0_000000_rxg20_0_fulltrim:13:20260822,exp0_000000_rxg20_0_fulltrim,0,13.0,20260822,1,313,0,1,0,313,1,0.8584292996157612,429,0,-8.422594727819988,0
exp0_000000_rxg20_0_fulltrim:13:20260822,exp0_000000_rxg20_0_fulltrim,0,13.0,20260822,2,1433,0,1,0,1433,1,4.026089799766254,126,0,-7.41114382723172,0
exp0_000000_rxg20_0_fulltrim:13:20260822,exp0_000000_rxg20_0_fulltrim,0,13.0,20260822,3,2865,0,1,0,2865,1,3.5870177560922967,2863,0,-7.408575942807375,0
exp0_000000_rxg20_0_fulltrim:13:20260822,exp0_000000_rxg20_0_fulltrim,0,13.0,20260822,4,3469,0,1,0,3469,1,4.765833254988675,3467,0,-7.617056251171942,0
exp0_000000_rxg20_0_fulltrim:13:20260822,exp0_000000_rxg20_0_fulltrim,0,13.0,20260822,5,3985,0,1,0,3985,1,0.3135933287938717,3983,0,-15.844755016076565,0
exp0_000000_rxg20_0_fulltrim:13:20260822,exp0_000000_rxg20_0_fulltrim,0,13.0,20260822,6,3165,0,1,0,1850,0,-0.3838935696080794,3949,0,-14.433674734454197,0
exp0_000000_rxg20_0_fulltrim:13:20260822,exp0_000000_rxg20_0_fulltrim,0,13.0,20260822,7,1669,0,1,0,1669,1,3.7786315719978085,1667,0,-11.843496285574883,0
exp0_000000_rxg20_0_fulltrim:13:20260822,exp0_000000_rxg20_0_fulltrim,0,13.0,20260822,8,849,0,1,0,849,1,1.8373880814716954,3725,0,-6.84363483633191,0
exp0_000000_rxg20_0_fulltrim:13:20260822,exp0_000000_rxg20_0_fulltrim,0,13.0,20260822,9,665,0,1,0,665,1,3.138568274259836,662,0,-14.442872864521208,0
exp0_000000_rxg20_0_fulltrim:13:20260822,exp0_000000_rxg20_0_fulltrim,0,13.0,20260822,10,713,0,1,0,713,1,3.6423196366949933,3698,0,-12.182647134689848,0
exp0_000000_rxg20_0_fulltrim:13:20260822,exp0_000000_rxg20_0_fulltrim,0,13.0,20260822,11,797,0,1,0,797,1,4.150087389894285,794,0,-12.93132877838493,0
exp0_000000_rxg20_0_fulltrim:13:20260822,exp0_000000_rxg20_0_fulltrim,0,13.0,20260822,12,3881,0,1,0,3881,1,4.06958625090559,3878,0,-9.373696209797059,0
exp0_000000_rxg20_0_fulltrim:13:20260822,exp0_000000_rxg20_0_fulltrim,0,13.0,20260822,13,693,0,1,0,693,1,5.766391640977135,690,0,-16.38898825139203,0
exp0_000000_rxg20_0_fulltrim:13:20260822,exp0_000000_rxg20_0_fulltrim,0,13.0,20260822,14,2437,0,1,0,2437,1,1.633429168914172,3810,0,-9.792034267081709,0
exp0_000000_rxg20_0_fulltrim:13:20260822,exp0_000000_rxg20_0_fulltrim,0,13.0,20260822,15,1117,0,1,0,1117,1,4.054813391531454,1113,0,-12.277935920835594,0
exp0_000002_rxg20_0_fulltrim:13:20260822,exp0_000002_rxg20_0_fulltrim,2,13.0,20260822,0,3293,1,1,1,3293,1,2.354604980761332,3293,1,2.3021962167297887,1
exp0_000002_rxg20_0_fulltrim:13:20260822,exp0_000002_rxg20_0_fulltrim,2,13.0,20260822,1,313,1,1,1,313,1,2.1059829787755207,313,1,2.112900698591671,1
exp0_000002_rxg20_0_fulltrim:13:20260822,exp0_000002_rxg20_0_fulltrim,2,13.0,20260822,2,1433,1,1,1,1433,1,2.217538839564136,1433,1,2.198235912219872,1
exp0_000002_rxg20_0_fulltrim:13:20260822,exp0_000002_rxg20_0_fulltrim,2,13.0,20260822,3,2865,1,1,1,2865,1,4.254726580664144,2865,1,3.517551050404068,1
exp0_000002_rxg20_0_fulltrim:13:20260822,exp0_000002_rxg20_0_fulltrim,2,13.0,20260822,4,3469,1,1,1,3469,1,4.0328322408908654,3469,1,4.030173259276172,1
exp0_000002_rxg20_0_fulltrim:13:20260822,exp0_000002_rxg20_0_fulltrim,2,13.0,20260822,5,3985,1,1,1,3985,1,5.509454242276304,3985,1,5.503601390819906,1
exp0_000002_rxg20_0_fulltrim:13:20260822,exp0_000002_rxg20_0_fulltrim,2,13.0,20260822,6,3165,1,1,1,3165,1,3.0670789438058517,3165,1,3.0490321705800683,1
exp0_000002_rxg20_0_fulltrim:13:20260822,exp0_000002_rxg20_0_fulltrim,2,13.0,20260822,7,1669,1,1,1,1669,1,3.7946975036200166,1669,1,3.7787461118634798,1
exp0_000002_rxg20_0_fulltrim:13:20260822,exp0_000002_rxg20_0_fulltrim,2,13.0,20260822,8,173,1,1,1,173,1,5.006663811803809,173,1,4.998649515616426,1
exp0_000002_rxg20_0_fulltrim:13:20260822,exp0_000002_rxg20_0_fulltrim,2,13.0,20260822,9,1669,1,1,1,1669,1,6.0946334750079965,1669,1,6.099283881469415,1
exp0_000002_rxg20_0_fulltrim:13:20260822,exp0_000002_rxg20_0_fulltrim,2,13.0,20260822,10,53,1,1,1,53,1,3.1481632407071363,53,1,3.1373909104189828,1
exp0_000002_rxg20_0_fulltrim:13:20260822,exp0_000002_rxg20_0_fulltrim,2,13.0,20260822,11,541,1,1,1,541,1,1.163001095503335,541,1,1.162200198483529,1
exp0_000002_rxg20_0_fulltrim:13:20260822,exp0_000002_rxg20_0_fulltrim,2,13.0,20260822,12,213,1,1,1,213,1,1.0179775208266078,213,1,1.0030375857007743,1
exp0_000002_rxg20_0_fulltrim:13:20260822,exp0_000002_rxg20_0_fulltrim,2,13.0,20260822,13,1301,1,1,1,1301,1,2.9592358272097767,1301,1,2.928427347845033,1
exp0_000002_rxg20_0_fulltrim:13:20260822,exp0_000002_rxg20_0_fulltrim,2,13.0,20260822,14,2677,1,1,1,2677,1,5.564186290190117,2677,1,5.554723421205773,1
exp0_000002_rxg20_0_fulltrim:13:20260822,exp0_000002_rxg20_0_fulltrim,2,13.0,20260822,15,1117,1,1,1,1117,1,3.687375151151354,1117,1,3.6943369909872414,1
exp0_000003_rxg20_0_fulltrim:13:20260822,exp0_000003_rxg20_0_fulltrim,3,13.0,20260822,0,3293,0,1,1,3293,1,3.7851024555140267,3293,1,3.785223841324576,0
exp0_000003_rxg20_0_fulltrim:13:20260822,exp0_000003_rxg20_0_fulltrim,3,13.0,20260822,1,313,0,1,1,313,1,5.627930193417228,313,1,5.628043373936781,0
exp0_000003_rxg20_0_fulltrim:13:20260822,exp0_000003_rxg20_0_fulltrim,3,13.0,20260822,2,1433,0,1,1,1433,1,4.959557050880037,1433,1,4.952515101141993,0
exp0_000003_rxg20_0_fulltrim:13:20260822,exp0_000003_rxg20_0_fulltrim,3,13.0,20260822,3,2865,0,1,1,2865,1,3.636624252473954,2865,1,4.0427590586217885,0
exp0_000003_rxg20_0_fulltrim:13:20260822,exp0_000003_rxg20_0_fulltrim,3,13.0,20260822,4,3469,0,1,1,3469,1,7.156795367338295,3469,1,7.155431422891425,0
exp0_000003_rxg20_0_fulltrim:13:20260822,exp0_000003_rxg20_0_fulltrim,3,13.0,20260822,5,3985,0,1,1,3985,1,0.9460223691411256,3985,1,0.9520848572313507,0
exp0_000003_rxg20_0_fulltrim:13:20260822,exp0_000003_rxg20_0_fulltrim,3,13.0,20260822,6,3165,0,1,1,3165,1,3.1593727058648473,3165,1,3.1505682421368375,0
exp0_000003_rxg20_0_fulltrim:13:20260822,exp0_000003_rxg20_0_fulltrim,3,13.0,20260822,7,1669,0,1,1,1669,1,3.7264427355961565,1669,1,3.7340219900881744,0
exp0_000003_rxg20_0_fulltrim:13:20260822,exp0_000003_rxg20_0_fulltrim,3,13.0,20260822,8,3949,0,1,1,3949,1,4.252261088742183,3949,1,4.26151335687607,0
exp0_000003_rxg20_0_fulltrim:13:20260822,exp0_000003_rxg20_0_fulltrim,3,13.0,20260822,9,1669,0,1,1,1669,1,3.1519386707419033,1669,1,3.1485930290238358,0
exp0_000003_rxg20_0_fulltrim:13:20260822,exp0_000003_rxg20_0_fulltrim,3,13.0,20260822,10,969,0,1,1,969,1,5.137607550185143,969,1,5.129828331778107,0
exp0_000003_rxg20_0_fulltrim:13:20260822,exp0_000003_rxg20_0_fulltrim,3,13.0,20260822,11,541,0,1,1,541,1,2.499356542125188,541,1,2.498298706330821,0
exp0_000003_rxg20_0_fulltrim:13:20260822,exp0_000003_rxg20_0_fulltrim,3,13.0,20260822,12,3881,0,1,1,3881,1,4.769906810177282,3881,1,4.769879211993434,0
exp0_000003_rxg20_0_fulltrim:13:20260822,exp0_000003_rxg20_0_fulltrim,3,13.0,20260822,13,1385,0,1,1,1385,1,2.2402217714791526,1385,1,2.254377570166752,0
exp0_000003_rxg20_0_fulltrim:13:20260822,exp0_000003_rxg20_0_fulltrim,3,13.0,20260822,14,2485,0,1,1,2485,1,3.3084519956724625,2485,1,2.847170496704763,0
exp0_000003_rxg20_0_fulltrim:13:20260822,exp0_000003_rxg20_0_fulltrim,3,13.0,20260822,15,1441,0,1,1,1441,1,3.256189365855712,1441,1,3.2629235275408512,0
exp0_000004_rxg20_0_fulltrim:13:20260822,exp0_000004_rxg20_0_fulltrim,4,13.0,20260822,0,3293,0,1,1,3293,1,3.086576635917655,3293,1,3.0626210973916934,0
exp0_000004_rxg20_0_fulltrim:13:20260822,exp0_000004_rxg20_0_fulltrim,4,13.0,20260822,1,313,0,1,1,313,1,4.598513913978962,313,1,4.5891307124573295,0
exp0_000004_rxg20_0_fulltrim:13:20260822,exp0_000004_rxg20_0_fulltrim,4,13.0,20260822,2,1433,0,1,1,1433,1,5.04047474826516,1433,1,5.027026587805885,0
exp0_000004_rxg20_0_fulltrim:13:20260822,exp0_000004_rxg20_0_fulltrim,4,13.0,20260822,3,2865,0,1,1,2865,1,4.770404510833939,2865,1,5.217910136007547,0
exp0_000004_rxg20_0_fulltrim:13:20260822,exp0_000004_rxg20_0_fulltrim,4,13.0,20260822,4,3469,0,1,1,3469,1,7.221334752742415,3469,1,7.231979208640203,0
exp0_000004_rxg20_0_fulltrim:13:20260822,exp0_000004_rxg20_0_fulltrim,4,13.0,20260822,5,3985,0,1,1,3985,1,3.9682633043887567,3985,1,3.963232820498215,0
exp0_000004_rxg20_0_fulltrim:13:20260822,exp0_000004_rxg20_0_fulltrim,4,13.0,20260822,6,3165,0,1,1,3165,1,5.151836742985574,3165,1,5.149812752495072,0
exp0_000004_rxg20_0_fulltrim:13:20260822,exp0_000004_rxg20_0_fulltrim,4,13.0,20260822,7,1669,0,1,1,1669,1,2.6747439671627395,1669,1,2.817611450384044,0
exp0_000004_rxg20_0_fulltrim:13:20260822,exp0_000004_rxg20_0_fulltrim,4,13.0,20260822,8,3245,0,1,1,3245,1,0.9515140984148875,3245,1,0.9230077427343655,0
exp0_000004_rxg20_0_fulltrim:13:20260822,exp0_000004_rxg20_0_fulltrim,4,13.0,20260822,9,1381,0,1,1,1381,1,3.702240440854909,1381,1,3.7182685903429684,0
exp0_000004_rxg20_0_fulltrim:13:20260822,exp0_000004_rxg20_0_fulltrim,4,13.0,20260822,10,709,0,1,1,709,1,0.3232098445612514,709,1,0.31912618569030965,0
exp0_000004_rxg20_0_fulltrim:13:20260822,exp0_000004_rxg20_0_fulltrim,4,13.0,20260822,11,609,0,1,1,609,1,1.7832497950390107,609,1,1.767523884118172,0
exp0_000004_rxg20_0_fulltrim:13:20260822,exp0_000004_rxg20_0_fulltrim,4,13.0,20260822,12,213,0,1,1,213,1,0.6895257915033342,213,1,0.7021451484504398,0
exp0_000004_rxg20_0_fulltrim:13:20260822,exp0_000004_rxg20_0_fulltrim,4,13.0,20260822,13,1385,0,1,1,1385,1,1.816633958619476,1385,1,1.8050012718671695,0
exp0_000004_rxg20_0_fulltrim:13:20260822,exp0_000004_rxg20_0_fulltrim,4,13.0,20260822,14,2473,0,1,1,2473,1,0.7066406414260795,2473,1,0.717180139079977,0
exp0_000004_rxg20_0_fulltrim:13:20260822,exp0_000004_rxg20_0_fulltrim,4,13.0,20260822,15,1449,0,1,1,1449,1,1.657028991560339,1449,1,1.2250960903242714,0
exp0_000005_rxg20_0_fulltrim:13:20260822,exp0_000005_rxg20_0_fulltrim,5,13.0,20260822,0,3293,1,1,0,3293,1,2.762500561756976,2221,0,-0.16578780172649593,0
exp0_000005_rxg20_0_fulltrim:13:20260822,exp0_000005_rxg20_0_fulltrim,5,13.0,20260822,1,313,1,1,0,313,1,5.9436588591280675,313,1,3.736324850688692,1
exp0_000005_rxg20_0_fulltrim:13:20260822,exp0_000005_rxg20_0_fulltrim,5,13.0,20260822,2,1433,1,1,0,1433,1,3.003157682224228,1433,1,2.030449370331076,1
exp0_000005_rxg20_0_fulltrim:13:20260822,exp0_000005_rxg20_0_fulltrim,5,13.0,20260822,3,2865,1,1,0,2865,1,4.468061718249033,2865,1,2.602288073742548,1
exp0_000005_rxg20_0_fulltrim:13:20260822,exp0_000005_rxg20_0_fulltrim,5,13.0,20260822,4,3469,1,1,0,3469,1,4.352400378385409,3469,1,0.945585189992465,1
exp0_000005_rxg20_0_fulltrim:13:20260822,exp0_000005_rxg20_0_fulltrim,5,13.0,20260822,5,3985,1,1,0,3985,1,6.04715281557115,3985,1,6.073035264786814,1
