window_index,start_sample,end_sample,peak_bin,peak_signed_bin,peak_power,second_power,total_power,confidence_db,peak_share,valid
0,0,65536,14968,-1416,8.085875034332275,2.9350877702236176,1235.0747873699752,4.401059322853806,0.006546870778206645,1
1,16384,81920,14968,-1416,15.399855017662048,3.8478806912899017,1606.0972502339628,6.022950344882577,0.009588370203248108,1
2,32768,98304,14968,-1416,14.255014702677727,4.1815149784088135,1772.1073016937312,5.326340127892282,0.008044103587324073,1
3,49152,114688,14968,-1416,12.14649222465232,3.7912806761451066,1848.1119052253644,5.0566493918803745,0.006572379188895025,1
4,65536,131072,14968,-1416,8.2115269866772,3.7181117548025213,1794.1086345371318,3.441014853387122,0.0045769396727727805,1
5,81920,147456,14992,-1392,3.671421365288552,2.228391196578741,1464.088652315139,2.1684279682064753,0.0025076496286498737,1
6,98304,163840,15000,-1384,2.1805909238755703,1.5891669262200594,1343.0813243506786,1.374046821890857,0.0016235732597426973,1
7,114688,180224,16293,-91,1.400485996156931,1.3501597578870133,1212.0733903048456,0.15893611046598258,0.0011554465326597907,1
8,131072,196608,16293,-91,1.3823787092696875,1.0643694270402193,1045.0632781991603,1.1353464501335964,0.0013227703413823753,1
9,147456,212992,16293,-91,1.355066018877551,1.0808944199234247,1033.0625532325703,0.9817717975344005,0.0013116979360421064,1
10,163840,229376,261,261,1.003963693510741,0.9522274553310126,939.0568606685936,0.22977308415756045,0.0010691191721829653,1
11,180224,245760,937,937,1.1856708666309714,0.9031333341263235,940.0569211003437,1.1821227672606862,0.0012612756100376717,1
12,196608,262144,765,765,1.367810150142759,1.1834156351396814,1006.0609187388898,0.6288851936542673,0.0013595699074140824,1
13,212992,278528,465,465,2.652955451980233,1.3569801286939764,1067.0646120891026,2.911564694400004,0.0024862181932791007,1
14,229376,294912,465,465,2.7369410824030638,1.9991939752362669,1332.080660516847,1.364105142060452,0.0020546361519437803,1
15,245760,311296,2457,2457,2.77647507149959,2.7396349981427193,1645.0996160004659,0.058010729505288,0.001687724587918695,1
16,262144,327680,2457,2457,2.9151171377743594,2.332425221800804,1832.1109388092382,0.9684828160432818,0.0015911247927317164,1
17,278528,344064,15377,-1007,4.464254019781947,2.9115557753830217,1978.1197770294782,1.8562378424076076,0.0022568168376971946,1
18,294912,360448,15377,-1007,4.463258387520909,4.414313547313213,2028.1228059805271,0.047888520768644194,0.0022006844823990223,1
19,311296,376832,16141,-243,5.54561566375196,4.438498228788376,1923.1164472787534,0.9671371680458268,0.0028836608784658423,1
20,327680,393216,16141,-243,5.575748013332486,4.4311209581792355,1925.116570605913,0.9978953300269143,0.002896317084620787,1
21,344064,409600,16141,-243,5.5727046225219965,4.360098823904991,1881.1139081752272,1.0656969128776193,0.0029624493223420977,1
22,360448,425984,16141,-243,3.7628850331529975,3.5354558592662215,1733.104944125353,0.2707553021257924,0.0021711812928051017,1
23,376832,442368,1189,1189,3.508125207386911,3.1888241516426206,1738.1052474089895,0.4144451459196136,0.0020183617836816888,1
24,393216,458752,1165,1165,3.105836370959878,2.137071466073394,1690.102337819004,1.6235952576016708,0.0018376617211048952,1
25,409600,475136,373,373,3.466806000098586,3.0932489337865263,1639.0992510620727,0.4951466763727087,0.0021150677714313094,1
26,425984,491520,373,373,3.479897447861731,3.043111150385812,1764.1068233802355,0.5824863017062969,0.0019726115231467898,1
27,442368,507904,373,373,3.4716676706448197,2.8711159967351705,1745.1056713854966,0.8248740625859385,0.001989373897277263,1
28,458752,524288,15173,-1211,3.2847052202560008,2.85717293061316,1784.1080333595296,0.6055987381080697,0.0018410909871140488,1
29,475136,540672,85,85,6.103127026930451,5.092099960893393,2045.1238385083725,0.7865548868361995,0.0029842334786835288,1
30,491520,557056,85,85,6.204454680904746,5.063851187005639,2040.123534420538,0.8822268225226865,0.0030412151892885327,1
31,507904,573440,85,85,6.195447102189064,5.0525090508162975,2084.1261999468625,0.8856555308569102,0.0029726832772156626,1
32,524288,589824,85,85,4.828175719827414,4.789989974349737,2086.1263213217962,0.03448463295266585,0.0023144215527505637,1
33,540672,606208,737,737,4.7671527629718184,3.608692219480872,1920.1162671860702,1.2090922583162762,0.0024827417195720544,1
34,557056,622592,16373,-11,5.298030509846285,4.6392854088917375,1957.1185054056318,0.5766336380428232,0.0027070565707763396,1
35,573440,638976,2513,2513,5.864837826375151,5.530182454735041,2169.1313419823755,0.25516547554328617,0.0027037725714733614,1
36,589824,655360,2513,2513,5.856474829051876,5.522872257977724,2257.1366714603173,0.25471282774870124,0.0025946478576606828,1
37,606208,671744,2513,2513,6.020451035350561,5.631124500185251,2382.144243521253,0.29033899212980624,0.002527324301089011,1
38,622592,688128,2513,2513,6.0224568247795105,5.685924421995878,2475.149877092902,0.24972612510673495,0.002433168544869279,1
39,638976,704512,15073,-1311,5.977131560910493,5.211119710467756,2444.147997511267,0.595617651225135,0.002445486757347205,1
40,655360,720896,15073,-1311,5.97556592116598,5.223220305517316,2347.142123432484,0.5844069786429992,0.002545890111003271,1
41,671744,737280,15073,-1311,5.957330058212392,5.194665938615799,2318.140364921529,0.5949403834583609,0.002569874606542237,1
42,688128,753664,15389,-995,4.215774450451136,4.003316219896078,2172.1315226704955,0.22457471334195694,0.0019408467703042737,1
43,704512,770048,15389,-995,4.173083376139402,3.157267660833895,2014.1219597450772,1.2114566054240974,0.0020719119594265183,1
44,720896,786432,15389,-995,4.230435181409121,4.206373534165323,1915.1159643640833,0.0247720893249355,0.0022089707673727432,1
45,737280,802816,15381,-1003,4.255078565329313,3.6942923050373793,1828.1106970264834,0.6137632793496658,0.0023275825540818827,1
46,753664,819200,15381,-1003,4.167045559734106,3.672266388311982,1810.109606836816,0.5489407113036645,0.0023020957095609574,1
47,770048,835584,685,685,3.599945081397891,2.968475620727986,1696.1027023820404,0.83762388945937,0.002122480599990824,1
48,786432,851968,685,685,3.217298461124301,2.9632074260152876,1830.1108172131248,0.357292978596698,0.0017579801347896364,1
49,802816,868352,15857,-527,4.195425124838948,3.706584371626377,1636.099068709369,0.5380208444698831,0.00256428550390197,1
50,819200,884736,15857,-527,4.184247412049444,3.687286283755384,1187.0718802580923,0.549104983174655,0.003524847552735988,1
51,835584,901120,15857,-527,4.1496144013653975,3.653732248749293,798.0483230420596,0.5527102382129876,0.005199703177807067,1
52,851968,917504,15856,-528,2.0828409913592623,2.012005876924377,286.0173187872646,0.15026871293128888,0.007282219832668413,1
53,868352,933888,14067,-2317,0.005075271968962625,0.004808319412404671,19.00115047400775,0.23466010027170847,0.00026710340386521556,1
54,884736,950272,14067,-2317,0.005264650768367574,0.005223225423833355,21.001271380980413,0.03430797956133721,0.00025068247883008887,1
55,901120,966656,7828,7828,0.0031029771198518574,0.002858073392417282,13.000786962844959,0.35705196438491404,0.00023867609927921116,1
56,917504,983040,15751,-633,0.004366848588688299,0.004127446300117299,19.001150277844122,0.2448670232221261,0.00022982022271463048,1
57,933888,999424,3904,3904,0.005710709578124806,0.005536294105695561,23.001392454730826,0.13470921219074436,0.00024827668974233136,1
58,950272,1015808,3922,3922,0.0051043034181930125,0.005100903857965022,18.00108985626609,0.0028934450081678,0.0002835552435407809,1
59,966656,1032192,1184,1184,0.006150158093078062,0.005737808853155002,27.001635293973123,0.30140203433803503,0.00022776983786796065,1
60,983040,1048576,8283,-8101,0.00552390978555195,0.005475004581967369,25.001514299950358,0.03862090259649478,0.00022094300846260814,1
61,999424,1064960,4831,4831,0.005802138854051009,0.005559803088544868,21.00127209083848,0.18528707467893374,0.0002762755907810991,1
62,1015808,1081344,6018,6018,0.009069259627722204,0.00866335368482396,32.00193831394755,0.19885789716537514,0.0002833971973431843,1
63,1032192,1097728,10635,-5749,0.00802577953436412,0.0071964970557019114,27.001635182568116,0.47366073582903895,0.000297233092740452,1
64,1048576,1114112,10635,-5749,0.007206051514003775,0.006921098101884127,25.001513837826508,0.17522357329930724,0.0002882246075476136,1
65,1064960,1130496,10625,-5759,0.00925370781624224,0.008191550354240462,33.00199834482974,0.5294967738009597,0.00028039840859188375,1
