file_name,packet_index,event_index,anchor_count,preamble_len,sf,bw,samp_rate,cfo_int,cfo_frac,sfo_hat,netid_valid,anchor_slope_pi_per_symbol,anchor_intercept_pi,anchor_fit_r2,anchor_fit_rmse_pi,anchor_residual_std_pi,anchor_residual_peak_to_peak_pi,anchor_bin_mode,anchor_bin,anchor_signed_bin,anchor_bin_argmax_rate,anchor_mean_er,anchor_mean_margin_db,payload_symbol_count,payload_phase_offset_rad,payload_phase_offset_pi,payload_residual_direct_rmse_pi,payload_residual_direct_std_pi,payload_residual_aligned_rmse_pi,payload_residual_aligned_std_pi,payload_residual_aligned_peak_to_peak_pi,payload_own_slope_pi_per_symbol,payload_own_fit_r2,payload_own_fit_rmse_pi,preamble_payload_slope_delta_pi_per_symbol,payload_argmax_correct_rate,payload_gt_top8_recall,payload_gt_top16_recall,payload_gt_top32_recall,payload_mean_gt_rank,payload_mean_gt_er
D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\0_0_0_10_14_16.bin,1,1,16,16.0,10,125000.0,500000.0,-24,-0.42916033761813344,-0.006261318519996445,1,-0.8134913150485834,0.1968355476245907,0.9897092819269874,0.38238549197369454,0.21124372096623825,0.8394882833271905,modal_argmax,1,1,1.0,0.7915782872408952,20.055665394580636,35,1.685310713339005,0.5364510613472618,0.5823956026286521,0.5823749559562978,0.5724672391989675,0.5716767621577701,1.8865567373074874,-0.05404652253670309,0.9451945794000373,0.1314374086043778,0.7594447925118804,1.0,1.0,1.0,1.0,1.0,0.7918576734151025
D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\0_0_0_10_14_16.bin,2,2,16,16.0,10,125000.0,500000.0,-24,-0.27825675980667963,-0.006222641162550411,1,-0.5334432119146528,0.01806083798542163,0.9930659932095418,0.20548055806781568,0.20548055806781568,0.9300837534547601,modal_argmax,1,1,1.0,0.7616769779033479,18.946908290810544,35,1.4236113754078321,0.45314957487601676,0.5795171840185394,0.5763819007974336,0.5604668661860165,0.560422515577824,1.8917159648768955,-0.09982351947389313,0.9705829797324523,0.17551569893339264,0.4336196924407597,1.0,1.0,1.0,1.0,1.0,0.7786928224356088
D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\0_0_0_10_14_16.bin,3,3,16,16.0,10,125000.0,500000.0,-24,-0.22814255140766385,-0.006209796635074755,1,-0.42438510324506706,-0.502745268098427,0.9784996381503336,0.28998941640332343,0.252689248455638,1.0916091408977173,modal_argmax,1,1,1.0,0.770316615138824,18.94875501095008,35,-1.9964475336978416,-0.6354889872232695,0.5942248214036482,0.5935470365398927,0.5535071503499994,0.5523555081396018,1.839403474592744,-0.10715310839377311,0.9710404698284352,0.18688822987044112,0.31723199485129394,1.0,1.0,1.0,1.0,1.0,0.7825964113984692
D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\0_0_0_10_14_16.bin,5,5,16,16.0,10,125000.0,500000.0,-24,-0.2470649666885119,-0.006214646546721477,1,-0.49316059315964006,-0.8434994445107433,0.999913133169512,0.0211891573000979,0.0211891573000979,0.0798744021543929,modal_argmax,1,1,1.0,0.8302904334632341,27.34551054071558,35,1.257364722473872,0.40023162170217175,0.5739464165865441,0.5738879189360653,0.5615184804655776,0.5593606245233302,1.902551078516264,-0.11479103658933575,0.9721954539771352,0.19606007970398928,0.3783695565703043,1.0,1.0,1.0,1.0,1.0,0.8215266995304912
D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\0_0_0_10_14_16.bin,6,6,16,16.0,10,125000.0,500000.0,-24,-0.2696020429472565,-0.006220422914431837,1,-0.5221942514651526,0.035661556633639076,0.9964892648896477,0.14288093149773423,0.1428809314977342,0.6565853033859345,modal_argmax,1,1,1.0,0.8222269868199834,20.453862786402716,35,-2.553028794530479,-0.8126543050109372,0.5829482333964564,0.5803160268550283,0.5766013743992493,0.5747397486873703,1.9188324353226907,-0.12256638084554072,0.9736761035187537,0.20353508349484112,0.3996278706196119,1.0,1.0,1.0,1.0,1.0,0.7987397127635228
D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\0_0_0_10_14_16.bin,8,8,16,16.0,10,125000.0,500000.0,-24,-0.3483401354552673,-0.006240603889546665,1,-0.6682712983357132,-1.0174144720612108,0.9930904046030505,0.25695921209713496,0.25695921209713496,1.1669325931551355,modal_argmax,1,1,1.0,0.8245960319774019,22.873790956695252,35,-1.6938548873549693,-0.5391707564058178,0.5770537530444276,0.5770376711934587,0.5634787165202955,0.5580930929461526,1.8210464997581322,-0.12008088873379838,0.9724390582765607,0.20416900333896149,0.5481904096019148,1.0,1.0,1.0,1.0,1.0,0.8209265681858195
D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\0_0_0_10_14_16.bin,9,9,16,16.0,10,125000.0,500000.0,-24,-0.3905926756700688,-0.006251433431328191,1,-0.7670399802704907,-0.9233590462450311,0.9989226202221587,0.11612238695092755,0.11612238695092755,0.5421812060504358,modal_argmax,1,1,1.0,0.8373131570162403,26.546730318173296,35,0.7327361446662201,0.2332371588114541,0.5671234470162119,0.5669616026200965,0.5856332835536766,0.5843379649495445,1.9435184593660062,-0.11815086862308258,0.9724006806400374,0.20103124559288468,0.6488891116474081,1.0,1.0,1.0,1.0,1.0,0.8196537319473856
D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\0_0_0_10_14_16.bin,10,10,16,16.0,10,125000.0,500000.0,-24,-0.439221980632291,-0.006263897370471676,1,-0.8746748849418458,0.7693889614203644,0.9999666045303532,0.023301139144388087,0.023301139144388087,0.11392710626245742,modal_argmax,1,1,1.0,0.8093902627553653,19.094400788254077,35,-2.900878730648049,-0.9233783785855596,0.5860585248310997,0.5854714235579972,0.5799504879134999,0.5796973476354297,1.9168872897280116,-0.12343023171817927,0.9726056702865761,0.20921054502214867,0.7512446532236665,1.0,1.0,1.0,1.0,1.0,0.8107315984044784
D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\0_0_0_10_14_16.bin,11,11,16,16.0,10,125000.0,500000.0,-24,0.12328787264913654,-0.0061197232231266305,1,0.24643099021361192,-0.2880288556363317,0.9988314943844271,0.038854746280418816,0.038854746280418816,0.179476374065606,modal_argmax,0,0,1.0,0.8759524619788748,25.200580483093773,35,0.0110231552565426,0.003508779295096329,0.530104647925159,0.5140794308345713,0.5309717702284268,0.5140794308345713,1.8283912329959635,-0.158215864105361,0.6225585681772449,1.2441845142537302,-0.40464685431897296,1.0,1.0,1.0,1.0,1.0,0.8503624997760973
D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\0_0_0_10_14_16.bin,12,12,16,16.0,10,125000.0,500000.0,-24,-0.11851083147497382,-0.006181697465520549,1,-0.2400576370728604,-0.3608824092657547,0.9984697077793174,0.04332262192429861,0.04332262192429861,0.17035380629725563,modal_argmax,0,0,1.0,0.9021256206441739,30.41865576325342,35,1.210707641367164,0.3853802115254277,0.5912710249555382,0.5822745233278579,0.5196011559314403,0.5167815171961835,1.669933740816605,-0.19441250008934827,0.8293442153195204,0.8906711152005304,0.045645136983512136,1.0,1.0,1.0,1.0,1.0,0.8704455447253877
D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\0_0_0_10_14_16.bin,13,13,16,16.0,10,125000.0,500000.0,-25,-0.25404660440359844,-0.006472741081710989,1,-0.5027273015118197,-0.9740531579141607,0.9997206989917699,0.0387354716014792,0.0387354716014792,0.1858334429615889,modal_argmax,1,1,1.0,0.9021124416481021,29.00755502904095,35,-0.6800073492965724,-0.21645306195873315,0.5628991169655434,0.5597412778390942,0.5576438937943876,0.5575591694407894,1.920626692844069,-0.12679593612085635,0.9748710534051348,0.20559804199557502,0.3759313653909633,1.0,1.0,1.0,1.0,1.0,0.8781837831303695
