file_name,lab_name,experiment_id,corridor_id,position_id,tx_power_dbm,filename_sf,filename_tx_power_dbm,filename_preamble_len,header_packet_counter,packet_avg_power_db,preamble_peak_to_residual_db,preamble_peak_width_3db_bins_avg,preamble_peak_mag_bin_-8,preamble_peak_mag_bin_-7,preamble_peak_mag_bin_-6,preamble_peak_mag_bin_-5,preamble_peak_mag_bin_-4,preamble_peak_mag_bin_-3,preamble_peak_mag_bin_-2,preamble_peak_mag_bin_-1,preamble_peak_mag_bin_+0,preamble_peak_mag_bin_+1,preamble_peak_mag_bin_+2,preamble_peak_mag_bin_+3,preamble_peak_mag_bin_+4,preamble_peak_mag_bin_+5,preamble_peak_mag_bin_+6,preamble_peak_mag_bin_+7,preamble_peak_mag_bin_+8
1_0_10_12_2_16.bin,lab1-sf12_TP2,1,0,10,2,12,2,16,,-19.4416713,12.731761,0.658600628,0.0300769545,0.00545456167,0.0354906879,0.0101917842,0.0468992069,0.0266384576,0.0810039863,0.120971859,1,0.10225454,0.0546480119,0.0373161249,0.0282489546,0.0231048726,0.0188505538,0.016708618,0.0142768752
1_0_11_12_2_16.bin,lab1-sf12_TP2,1,0,11,2,12,2,16,,-30.514187,6.81737709,0.765999436,0.0446920767,0.0183833297,0.0552132875,0.0319419056,0.0783378184,0.0648070276,0.147858188,0.281171322,1,0.183420643,0.0993835703,0.0708786845,0.0522999987,0.0432245657,0.0358099528,0.0320369639,0.0268577151
1_0_11_12_2_16.bin,lab1-sf12_TP2,1,0,11,2,12,2,16,,-30.2878937,3.50003219,0.945767879,0.0591702797,0.0311504621,0.0754548982,0.0500718281,0.106705204,0.101821452,0.215040326,0.468045622,1,0.240784794,0.135421515,0.0970266238,0.0735620111,0.0613967627,0.0503859743,0.0450672507,0.0383630171
1_0_11_12_2_16.bin,lab1-sf12_TP2,1,0,11,2,12,2,16,,-30.3406643,1.69378722,1.16525805,0.0671898872,0.0389552489,0.0868088901,0.0643312857,0.125228897,0.126762897,0.258495867,0.602103949,1,0.273141652,0.159783021,0.113092415,0.0864873081,0.0709438324,0.059985023,0.0520843826,0.0456872806
1_0_11_12_2_16.bin,lab1-sf12_TP2,1,0,11,2,12,2,16,,-31.1371134,-0.298853517,1.5916723,0.0714256838,0.0531947911,0.0932076499,0.0812319964,0.137091666,0.153921589,0.289772063,0.729010463,1,0.386464298,0.197933987,0.135193765,0.105245806,0.0841932744,0.071727179,0.0624357387,0.0548903681
1_0_11_12_2_16.bin,lab1-sf12_TP2,1,0,11,2,12,2,16,,-30.3078873,1.26638746,1.25124812,0.0720227733,0.0400828794,0.0902106017,0.0652289018,0.131474003,0.131515577,0.272432536,0.645244718,1,0.282845855,0.162409738,0.117832936,0.0881486833,0.0742349774,0.0602823719,0.0536492914,0.0465157069
1_0_11_12_2_16.bin,lab1-sf12_TP2,1,0,11,2,12,2,16,,-30.4977951,0.958326697,1.34143054,0.0284535456,0.0731970668,0.0427709855,0.0941452608,0.0705563128,0.138879508,0.144803479,0.31118232,1,0.676026702,0.252065301,0.152441353,0.113110915,0.0863199458,0.0732003301,0.0611946695,0.0547636673
1_0_11_12_2_16.bin,lab1-sf12_TP2,1,0,11,2,12,2,16,,-30.7225928,11.4456882,0.667683721,0.00404065195,0.0300748218,0.00553006446,0.0363806561,0.0123235825,0.0504102148,0.0349396616,0.116223313,1,0.131159976,0.0606162809,0.038571924,0.0296912044,0.0235016048,0.0201077741,0.0161259882,0.0147449756
1_0_11_12_2_16.bin,lab1-sf12_TP2,1,0,11,2,12,2,16,,-30.8578633,11.9274988,0.66089195,0.00449692039,0.0286038667,0.00499850744,0.0342918783,0.0102227302,0.047999382,0.0319858454,0.109271117,1,0.120607346,0.0559752919,0.0357868224,0.0274462793,0.0209993571,0.0182356574,0.0152388178,0.013501931
1_0_11_12_2_16.bin,lab1-sf12_TP2,1,0,11,2,12,2,16,,-31.1028152,11.3633804,0.667375088,0.00474651717,0.0294009261,0.00557747018,0.0356693752,0.0124669522,0.0505695418,0.036944747,0.113982573,1,0.133081108,0.0601486675,0.0395234786,0.0283694267,0.0237951372,0.0185913295,0.017270064,0.01429764
1_0_11_12_2_16.bin,lab1-sf12_TP2,1,0,11,2,12,2,16,,-30.7585517,15.299118,0.601474106,0.0171883292,0.0108650494,0.0183709897,0.00999567378,0.0199269485,0.0109062297,0.028524464,0.0291759185,1,0.0275863409,0.0151581746,0.00978367776,0.00843653921,0.00555320829,0.00599356694,0.00447813515,0.00476074452
1_0_11_12_2_16.bin,lab1-sf12_TP2,1,0,11,2,12,2,16,,-31.0663037,6.08489037,0.791622043,0.047313679,0.0205013473,0.0586400665,0.0350922868,0.083566092,0.0725762621,0.159773797,0.314074844,1,0.193533853,0.108026937,0.075849019,0.0571576059,0.0471630022,0.0385947824,0.0338169672,0.0290677212
1_0_11_12_2_16.bin,lab1-sf12_TP2,1,0,11,2,12,2,16,,-31.7941522,3.70731425,0.926685214,0.0574347563,0.0324180275,0.0709719434,0.0523092076,0.103521429,0.102856226,0.206062913,0.451929271,1,0.235440135,0.137578458,0.0931554362,0.0748360455,0.0581272952,0.0514312088,0.0422908664,0.0401036032
1_0_12_12_2_16.bin,lab1-sf12_TP2,1,0,12,2,12,2,16,,-46.4123275,-5.91880417,0.748985767,0.0605978742,0.0512224585,0.063106522,0.0513193421,0.0787516832,0.0683809519,0.129519448,0.269685209,1,0.154083654,0.0991767421,0.072072193,0.0542761609,0.0567137785,0.0511415228,0.0575955957,0.049006395
1_0_12_12_2_16.bin,lab1-sf12_TP2,1,0,12,2,12,2,16,,-47.2364086,-10.0563793,0.987954199,0.0802970156,0.0858770236,0.0860501155,0.104453959,0.131244808,0.134903193,0.239801317,0.495330155,1,0.247596979,0.137367934,0.122234136,0.112029314,0.0978911445,0.0763793811,0.0638730526,0.0681090802
1_0_12_12_2_16.bin,lab1-sf12_TP2,1,0,12,2,12,2,16,,-41.2578437,2.95182037,0.85572803,0.0562118664,0.0235706381,0.0704699606,0.040259432,0.0987442657,0.0849326402,0.1894885,0.384348452,1,0.222963974,0.119919047,0.0875907093,0.0604196414,0.0581991449,0.0407514721,0.0426001959,0.0299728811
1_0_12_12_2_16.bin,lab1-sf12_TP2,1,0,12,2,12,2,16,,-43.1449628,-1.73482513,1.54001403,0.0805923492,0.0444613993,0.10507752,0.0709898099,0.147551864,0.1440759,0.307058841,0.738355219,1,0.349624008,0.182324931,0.139992326,0.0942075253,0.0889747143,0.0625435114,0.0695742145,0.0497205183
1_0_12_12_2_16.bin,lab1-sf12_TP2,1,0,12,2,12,2,16,,-42.5742776,-3.21560192,1.11383796,0.0751291662,0.033716321,0.0937663689,0.0466907695,0.127091363,0.111523971,0.260315835,0.574057519,1,0.277893126,0.142221168,0.11535839,0.0771724805,0.0881917551,0.0497555099,0.061996799,0.0393626913
1_0_12_12_2_16.bin,lab1-sf12_TP2,1,0,12,2,12,2,16,,-47.5164258,-4.83648872,1.33412051,0.0844070166,0.0554282516,0.0971003696,0.0827755406,0.132884353,0.11956583,0.286208868,0.677948296,1,0.286937743,0.154107049,0.12664707,0.10121502,0.0865185633,0.0723890141,0.0629017279,0.0587284118
1_0_12_12_2_16.bin,lab1-sf12_TP2,1,0,12,2,12,2,16,,-42.7867019,1.75890505,0.886386335,0.0137904305,0.06166723,0.0239600856,0.0760071054,0.0411506556,0.112042025,0.103279397,0.249045491,1,0.407007158,0.175081357,0.101099625,0.0864344537,0.0532191806,0.0572210625,0.0377062783,0.0451520607
1_0_12_12_2_16.bin,lab1-sf12_TP2,1,0,12,2,12,2,16,,-42.3303857,-0.411049068,0.916439176,0.015673114,0.066583924,0.0254634693,0.0795763656,0.045294445,0.11706122,0.10386356,0.26083523,1,0.431598932,0.189558804,0.104059659,0.0894552469,0.05723783,0.0616428852,0.037310455,0.0514674
1_0_12_12_2_16.bin,lab1-sf12_TP2,1,0,12,2,12,2,16,,-42.9472761,-2.5477519,0.922525644,0.0241412409,0.0741342381,0.0276248027,0.0841020048,0.0516618527,0.113101758,0.113978133,0.260060638,1,0.434982687,0.181454882,0.107518986,0.0930483714,0.0584965348,0.0619117767,0.0376876295,0.0481173098
1_0_12_12_2_16.bin,lab1-sf12_TP2,1,0,12,2,12,2,16,,-42.1542672,4.25942993,0.71508646,0.00892204046,0.0442971997,0.00905268174,0.051568795,0.0218523629,0.0782453567,0.0550765246,0.164011508,1,0.198502377,0.0984143242,0.0553130358,0.0464942902,0.0278643332,0.0355130062,0.0214250498,0.029364353
1_0_12_12_2_16.bin,lab1-sf12_TP2,1,0,12,2,12,2,16,,-45.5887068,-8.96617126,0.649915934,0.0561455525,0.063763991,0.0492994674,0.0823224112,0.0597364679,0.0686392486,0.0688979179,0.0982003435,1,0.0956182107,0.0734135434,0.0521269403,0.0651188865,0.0615613423,0.0461010486,0.05828394,0.0601599142
1_0_12_12_2_16.bin,lab1-sf12_TP2,1,0,12,2,12,2,16,,-43.647874,3.88854432,0.683912814,0.0135017205,0.0375585482,0.0101767853,0.0459869057,0.0164344367,0.0627214387,0.037338987,0.137369186,1,0.150267169,0.077614136,0.040296711,0.0420901105,0.0228303913,0.028248623,0.0150164021,0.0246652085
1_0_12_12_2_16.bin,lab1-sf12_TP2,1,0,12,2,12,2,16,,-42.8548125,-0.263933778,0.695871413,0.0110724792,0.044003956,0.0125002554,0.0534109734,0.0209527668,0.0682369545,0.0498062894,0.152732342,1,0.164662436,0.0896288604,0.0429430455,0.0464094281,0.0272339769,0.0406189561,0.0214042161,0.0247060079
1_0_12_12_2_16.bin,lab1-sf12_TP2,1,0,12,2,12,2,16,,-44.9337232,-11.8485737,0.661387086,0.0613757893,0.0826732367,0.0761873722,0.0971706137,0.0979546979,0.0785851479,0.0905773491,0.103659488,1,0.118889794,0.0936785489,0.0923079848,0.0697781593,0.102917299,0.0811330155,0.0673124939,0.0806432515
1_0_12_12_2_16.bin,lab1-sf12_TP2,1,0,12,2,12,2,16,,-45.3042912,0.987616956,0.686859965,0.0451392941,0.012323522,0.0454322509,0.0215435214,0.0627385005,0.0323084854,0.0991793275,0.158118904,1,0.135981232,0.0635571927,0.0509838499,0.028095115,0.041741915,0.0219873991,0.0273585469,0.0137260836
1_0_12_12_2_16.bin,lab1-sf12_TP2,1,0,12,2,12,2,16,,-42.988772,2.55051827,0.609073997,0.0287282299,0.0166983772,0.0316604376,0.0160495639,0.0296890475,0.0192377064,0.0459313132,0.038944792,1,0.0419055335,0.0228183828,0.0226699561,0.0147404522,0.0201200061,0.0104761636,0.0159342177,0.0115104821
1_0_13_12_2_16.bin,lab1-sf12_TP2,1,0,13,2,12,2,16,,-39.5574267,9.0324688,0.613074422,0.0117870355,0.0143871363,0.00935488567,0.0181563012,0.00781717058,0.0223578867,0.0137517052,0.046781946,1,0.0467636697,0.0181922521,0.0164988618,0.00982479844,0.0110678654,0.00829227082,0.010286808,0.00753728859
1_0_13_12_2_16.bin,lab1-sf12_TP2,1,0,13,2,12,2,16,,-40.1009165,7.99813223,0.633988857,0.0272727199,0.00810037926,0.0301173739,0.00878634304,0.0385896154,0.0170535371,0.0610198267,0.0787876546,1,0.0762579218,0.0395140052,0.0288536698,0.0216941535,0.0164672937,0.0150495181,0.0129959155,0.0123492051
1_0_13_12_2_16.bin,lab1-sf12_TP2,1,0,13,2,12,2,16,,-35.909966,4.59763479,0.83522445,0.0526788607,0.0240458213,0.0655953363,0.0407331176,0.0922071859,0.0824555904,0.18012476,0.362383872,1,0.214415923,0.117144182,0.0854498446,0.0624271519,0.0534701571,0.0421529785,0.0397042781,0.033078175
1_0_13_12_2_16.bin,lab1-sf12_TP2,1,0,13,2,12,2,16,,-38.9082994,6.45287228,0.730305195,0.038390547,0.0166341867,0.0492606126,0.0284999218,0.0671305284,0.0569594428,0.124786265,0.234361306,1,0.160363063,0.0892365426,0.0585971139,0.0501677953,0.0361652076,0.0360455774,0.0247202814,0.027076168
1_0_13_12_2_16.bin,lab1-sf12_TP2,1,0,13,2,12,2,16,,-39.7812558,5.1707716,0.757178187,0.0400013663,0.020455651,0.052418489,0.0342739895,0.0722357035,0.0660098419,0.137322709,0.273013711,1,0.172260046,0.101699233,0.0641303658,0.0555414669,0.0379627421,0.0398003832,0.0269778948,0.0307819955
1_0_13_12_2_16.bin,lab1-sf12_TP2,1,0,13,2,12,2,16,,-41.5663563,2.02726841,0.975419343,0.0620546341,0.0334822088,0.076726906,0.0556324385,0.109844536,0.109652087,0.218539387,0.489449352,1,0.249354467,0.143354148,0.0994118974,0.0797115415,0.0631348342,0.0535737388,0.0445117429,0.0414775535
1_0_13_12_2_16.bin,lab1-sf12_TP2,1,0,13,2,12,2,16,,-41.9193558,-5.94964504,1.54623961,0.0844440162,0.0708600357,0.10064178,0.080785647,0.151080877,0.153235555,0.291008681,0.743920147,1,0.341929048,0.18296583,0.146956116,0.0947943106,0.0874088854,0.0765500069,0.0651423186,0.0723227337
1_0_13_12_2_16.bin,lab1-sf12_TP2,1,0,13,2,12,2,16,,-39.5830622,5.45840597,0.72142148,0.0394091979,0.0146851959,0.0496422015,0.0246130824,0.0671547577,0.0539697185,0.121474251,0.218369499,1,0.156025365,0.0841497332,0.0593360551,0.0445986353,0.0357302129,0.0312938914,0.0269102026,0.0244199932
1_0_13_12_2_16.bin,lab1-sf12_TP2,1,0,13,2,12,2,16,,-39.3486054,5.35941696,0.746120691,0.0397138633,0.0195044111,0.0498619452,0.0302371755,0.0703228936,0.0651152879,0.131400779,0.257950336,1,0.165377051,0.0965271518,0.0599044822,0.0514214896,0.0368381031,0.0379588678,0.0263472237,0.0272113662
1_0_13_12_2_16.bin,lab1-sf12_TP2,1,0,13,2,12,2,16,,-38.5606304,6.45534229,0.720335007,0.00890967995,0.0359591693,0.0135364942,0.0458824374,0.0263296366,0.0670013726,0.061829634,0.159101307,1,0.213199139,0.0917334035,0.0598793477,0.0424803346,0.037338648,0.0279976912,0.0265409891,0.0217686258
1_0_13_12_2_16.bin,lab1-sf12_TP2,1,0,13,2,12,2,16,,-37.3254507,2.15980268,0.995761096,0.0234012213,0.0631704703,0.0332517251,0.0806621462,0.057143908,0.118965499,0.119871795,0.270878643,1,0.500626981,0.200437158,0.124113381,0.0932517946,0.0703126937,0.060584221,0.0505179763,0.0448425561
1_0_14_12_2_16.bin,lab1-sf12_TP2,1,0,14,2,12,2,16,,-59.6183468,-20.6074524,1.01844597,0.223161295,0.265460551,0.207468733,0.261653215,0.210127354,0.235092655,0.370439053,0.381327033,1,0.342622459,0.324680954,0.243021891,0.268133014,0.299986601,0.204214796,0.28279534,0.207394719
1_0_14_12_2_16.bin,lab1-sf12_TP2,1,0,14,2,12,2,16,,-61.8116061,-19.5785332,0.852437258,0.229088396,0.267505318,0.247983307,0.262344062,0.246394247,0.249904826,0.330282241,0.31029442,1,0.255585372,0.297027528,0.28780809,0.246415406,0.201954812,0.305155128,0.218546331,0.223646089
1_0_15_12_2_16.bin,lab1-sf12_TP2,1,0,15,2,12,2,16,,-59.9424466,-19.8171806,1.37951517,0.319171429,0.230205402,0.258582145,0.279911518,0.206083179,0.288883001,0.229587406,0.348051548,1,0.651504815,0.32709372,0.200693712,0.280680537,0.266026527,0.186622426,0.291386276,0.270147592
1_0_15_12_2_16.bin,lab1-sf12_TP2,1,0,15,2,12,2,16,,-56.1692091,-18.4801083,1.93493319,0.180506736,0.184404001,0.196740836,0.236965701,0.271570116,0.273773372,0.354487568,0.732839644,1,0.43717584,0.320056081,0.254486173,0.241407201,0.189760596,0.213340074,0.147864178,0.164506331
1_0_15_12_2_16.bin,lab1-sf12_TP2,1,0,15,2,12,2,16,,-55.8557337,-15.91642,1.33665562,0.132396117,0.141080379,0.131854713,0.159828156,0.143834114,0.179753751,0.21201396,0.303552955,1,0.673250854,0.265463829,0.226021945,0.14632453,0.160343111,0.120737582,0.144416943,0.147966638
1_0_15_12_2_16.bin,lab1-sf12_TP2,1,0,15,2,12,2,16,,-55.2215069,-16.913908,1.81542146,0.177704722,0.213995367,0.186911419,0.221100539,0.222947001,0.268812478,0.395977855,0.776189029,1,0.445210308,0.28758359,0.208282664,0.230952844,0.207236648,0.227226987,0.17081356,0.170665219
1_0_15_12_2_16.bin,lab1-sf12_TP2,1,0,15,2,12,2,16,,-55.5374773,-16.2369919,1.11793637,0.141986758,0.135613784,0.161508754,0.153131917,0.127841786,0.176222458,0.193185821,0.275543839,1,0.55564338,0.250191897,0.195512727,0.155874267,0.161978215,0.113484144,0.152932078,0.157128528
1_0_15_12_2_16.bin,lab1-sf12_TP2,1,0,15,2,12,2,16,,-55.9262459,-17.2831268,1.10474002,0.169743374,0.165388256,0.216199547,0.163632616,0.183563694,0.25212118,0.212432697,0.27456823,1,0.542988479,0.265165448,0.242278337,0.194125399,0.21820721,0.16290088,0.229918793,0.196480215
1_0_15_12_2_16.bin,lab1-sf12_TP2,1,0,15,2,12,2,16,,-58.0034786,-17.6282654,0.843730509,0.168074176,0.150463626,0.158915028,0.212059468,0.15134269,0.18648605,0.223374709,0.264228404,1,0.321166784,0.226196885,0.204555839,0.163099989,0.211760551,0.164399475,0.187681064,0.153017476
1_0_15_12_2_16.bin,lab1-sf12_TP2,1,0,15,2,12,2,16,,-55.6823173,-16.373045,0.86414969,0.156657919,0.136134118,0.162748694,0.137497365,0.134907633,0.191554412,0.201348573,0.231183633,1,0.378758252,0.176440477,0.195890129,0.167019546,0.179043561,0.0950854421,0.157085374,0.129671648
1_0_15_12_2_16.bin,lab1-sf12_TP2,1,0,15,2,12,2,16,,-56.8576876,-15.5443974,0.723343372,0.128547952,0.140905038,0.11152377,0.134366795,0.111198246,0.133042276,0.115645967,0.19126305,1,0.17165032,0.125686944,0.153571859,0.138871312,0.162702382,0.119876459,0.112246893,0.115280792
1_0_15_12_2_16.bin,lab1-sf12_TP2,1,0,15,2,12,2,16,,-58.4984391,-18.0299225,0.811243773,0.149313629,0.182850212,0.169926643,0.150725812,0.157263339,0.204744905,0.186067015,0.256981701,1,0.270123899,0.192998737,0.21836172,0.155373782,0.158518732,0.17003198,0.186668694,0.158503428
1_0_8_12_2_16.bin,lab1-sf12_TP2,1,0,8,2,12,2,16,,-17.6253203,0.195457578,1.50741386,0.0735817328,0.0482046381,0.094798848,0.0762274116,0.13862057,0.148836151,0.291500449,0.726947129,1,0.341295898,0.186113998,0.129756033,0.10030175,0.0816095844,0.0689103901,0.0594198182,0.0524467602
1_0_8_12_2_16.bin,lab1-sf12_TP2,1,0,8,2,12,2,16,,-17.8462223,0.805240691,1.36413419,0.0729559362,0.0435569584,0.0931514204,0.0702174455,0.135531485,0.140470862,0.282967746,0.70097518,1,0.288100123,0.170511842,0.120800972,0.0937372819,0.0766243786,0.0643930584,0.0558783822,0.0494893156
1_0_8_12_2_16.bin,lab1-sf12_TP2,1,0,8,2,12,2,16,,-18.0794284,-0.982124925,1.76125717,0.0597367138,0.0668405816,0.0799231902,0.0953353792,0.12152452,0.162230581,0.254610717,0.634867966,1,0.596837044,0.247801051,0.161312237,0.120292783,0.095555909,0.0798801333,0.0686321929,0.060099192
1_0_8_12_2_16.bin,lab1-sf12_TP2,1,0,8,2,12,2,16,,-18.6012792,1.12001777,1.29809403,0.0716051832,0.0421480685,0.0915328935,0.0683046728,0.132788196,0.136144608,0.276669145,0.670303404,1,0.284707218,0.167371735,0.118304446,0.0919951722,0.0751268864,0.0629864186,0.0548731759,0.0480470769
1_0_8_12_2_16.bin,lab1-sf12_TP2,1,0,8,2,12,2,16,,-18.0003622,0.785816789,1.40748525,0.0294590928,0.0738253072,0.0439749584,0.0951276943,0.0726131648,0.140893489,0.150353506,0.315350741,1,0.707767308,0.258892,0.159656242,0.115352154,0.0905363262,0.0745840445,0.0633658543,0.0552021936
1_0_8_12_2_16.bin,lab1-sf12_TP2,1,0,8,2,12,2,16,,-17.5312311,3.94062114,0.933949471,0.019654626,0.0580765978,0.0316082612,0.0743990317,0.0529834852,0.110477298,0.116556525,0.254406393,1,0.45356831,0.181919932,0.116152592,0.0842441469,0.0663024485,0.0547681749,0.0470980629,0.0410846435
1_0_8_12_2_16.bin,lab1-sf12_TP2,1,0,8,2,12,2,16,,-18.2589502,1.91143656,1.16998434,0.0259486139,0.0679699183,0.0393743217,0.0870573074,0.0658582002,0.128612682,0.138753235,0.290531695,1,0.601659954,0.227307156,0.142710149,0.10233324,0.0810902268,0.0666871145,0.0568529889,0.0495673791
1_0_8_12_2_16.bin,lab1-sf12_TP2,1,0,8,2,12,2,16,,-17.1097582,8.37136269,0.743559361,0.00837796181,0.0410024412,0.0151383886,0.0518405437,0.0292040221,0.07579761,0.070524618,0.178044647,1,0.244566247,0.107528232,0.06915842,0.0510909073,0.0405480862,0.033835981,0.0287607759,0.0252114404
1_0_8_12_2_16.bin,lab1-sf12_TP2,1,0,8,2,12,2,16,,-18.4059266,10.7897367,0.694088817,0.0047491421,0.0341572501,0.00816397741,0.0424351804,0.0194251426,0.06149216,0.0498679169,0.139814734,1,0.173730418,0.0776733458,0.0491622724,0.0373383351,0.0302320588,0.0253409818,0.0213590283,0.0186331235
1_0_8_12_2_16.bin,lab1-sf12_TP2,1,0,8,2,12,2,16,,-17.5208561,17.3251476,0.618852496,0.00943662692,0.0196828917,0.00831829477,0.0223995503,0.0076177516,0.0282573607,0.014921735,0.0564323962,1,0.0539585277,0.0244063623,0.0167460311,0.0120894266,0.0099611152,0.00825456064,0.00731039047,0.0061021084
1_0_8_12_2_16.bin,lab1-sf12_TP2,1,0,8,2,12,2,16,,-18.5167484,14.7712097,0.63590467,0.0261812937,0.0047284849,0.0305668265,0.0056762211,0.038939748,0.0160335451,0.0639017597,0.0838793665,1,0.0765673891,0.0408648774,0.0280915853,0.0207513832,0.017077269,0.0138504375,0.0124305757,0.0102516096
1_0_8_12_2_16.bin,lab1-sf12_TP2,1,0,8,2,12,2,16,,-17.3453761,9.41219139,0.712149024,0.0378619842,0.0117385574,0.046336472,0.0220829733,0.0632959604,0.0484011136,0.115563467,0.205633789,1,0.147632867,0.0807956383,0.0557019785,0.042579174,0.0342918411,0.0287981201,0.0247416198,0.0218193103
1_0_8_12_2_16.bin,lab1-sf12_TP2,1,0,8,2,12,2,16,,-18.3817813,16.5632515,0.620075345,0.0227675848,0.00620554667,0.0261377059,0.00622654008,0.0325785913,0.00997171551,0.0509742126,0.0564972684,1,0.0574834943,0.0306947511,0.0213176366,0.0159901902,0.0128436033,0.0104986019,0.00913546421,0.00785131101
1_0_9_12_2_16.bin,lab1-sf12_TP2,1,0,9,2,12,2,16,,-19.7605931,7.8178153,0.748721361,0.0427732915,0.01662343,0.0526880249,0.0292252693,0.0727304667,0.0610339865,0.137300089,0.258131444,1,0.171870157,0.0951148793,0.0658076406,0.0500565879,0.0406185314,0.0342009105,0.0295760501,0.0258314721
1_0_9_12_2_16.bin,lab1-sf12_TP2,1,0,9,2,12,2,16,,-20.0090522,9.05158424,0.719547987,0.0390397459,0.0127189131,0.0475360602,0.023695264,0.0654520094,0.0509937517,0.120631501,0.216032207,1,0.15328975,0.08401151,0.0580660962,0.0443918929,0.0358080827,0.0299462508,0.0257362369,0.0227468964
