phase_index,phase_sample,copy_count,peak_bin,signed_peak_bin,peak_power,median_power,peak_to_median,selected
25,102400,13,2147,2147,0.2840653826634861,0.08570890348077473,3.3143042452667064,False
26,106496,13,2147,2147,0.28175668769798196,0.0864873456078005,3.257779340063012,False
27,110592,13,2147,2147,0.28405036710589743,0.08561805605218623,3.317645601913246,False
28,114688,13,2147,2147,0.3212703159739377,0.08383938595971847,3.8319736278638232,False
29,118784,13,2147,2147,0.32264268144925445,0.0830775204042268,3.8836339828076896,False
30,122880,13,2147,2147,0.26144584536314874,0.08227479259264459,3.1777150342706806,False
31,126976,13,4133,4133,0.2469441909298089,0.08053453336639618,3.06631429533866,False
32,131072,13,31330,-1438,0.24548514705686222,0.08032005133461306,3.0563370288967064,False
33,135168,13,2107,2107,0.2516909493440559,0.07978011179114217,3.154808180802783,False
34,139264,13,31019,-1749,0.24095668183536545,0.07940829988109241,3.034401721182532,False
35,143360,13,6300,6300,0.24928221240677184,0.08137357360827946,3.0634295798139592,False
36,147456,13,1741,1741,0.27109311198336916,0.08411089607186349,3.2230439175413133,False
37,151552,13,32385,-383,0.27168663251262914,0.08667549803424529,3.134526350287441,False
38,155648,13,3456,3456,0.29138770955406296,0.0887019776922372,3.285019309998585,False
39,159744,13,369,369,0.308587953334054,0.09070587576974633,3.4020723653823004,False
40,163840,13,5550,5550,0.30148323589877957,0.0924905593310783,3.259610906012506,False
41,167936,13,11,11,0.30726709028025556,0.0941343671878721,3.2641329565324004,False
42,172032,13,5550,5550,0.29031470559593303,0.09486358032426565,3.0603389056534684,False
43,176128,13,4548,4548,0.2972031750007201,0.09248466281283305,3.213540126130844,False
44,180224,13,2034,2034,0.323762952719899,0.09063084042652636,3.5723264972078774,False
45,184320,13,1194,1194,0.2840514307435082,0.08963589010461097,3.168947509886961,False
46,188416,13,31740,-1028,0.31453227268375766,0.08828576392804963,3.562661279570424,False
47,192512,13,30253,-2515,0.2864605810300944,0.08633481886438471,3.3180191352467947,False
48,196608,13,31456,-1312,0.2842779835776005,0.08408126908615154,3.3809906375975713,False
49,200704,13,27567,-5201,0.41495480843845023,0.08264628396782389,5.020852584249302,False
50,204800,13,27574,-5194,0.8307797639083864,0.0823920648603926,10.083249707554758,False
51,208896,13,27574,-5194,1.4539289152922092,0.08319415050387843,17.47633585397844,False
52,212992,13,2990,2990,2.3418411213738373,0.08227463776342202,28.463706253046333,False
53,217088,13,2998,2998,3.590279749927597,0.08344146003378847,43.02752790367957,False
54,221184,13,2998,2998,4.856476510783354,0.08406684761502144,57.76922352344252,True
55,225280,13,2998,2998,6.495881521376276,0.08458985322595321,76.79267989772632,True
56,229376,13,2990,2990,7.975197479184377,0.08440943020582359,94.48230440292856,True
57,233472,13,2990,2990,8.076797423438935,0.08540055018304363,94.5754729463393,True
58,237568,13,2990,2990,8.01790929700743,0.0847257289202025,94.63370099251625,True
59,241664,13,2990,2990,8.018563824598017,0.08382328305759602,95.66034080397878,True
60,245760,13,2998,2998,7.738791992583952,0.0855838810455485,90.42347575316546,True
61,249856,13,2998,2998,7.838860318319193,0.08601250543497807,91.13628627229153,True
62,253952,13,2998,2998,7.9862070855628255,0.08481286832542165,94.16268124455183,True
63,258048,13,2998,2998,8.18202445661274,0.08326836755769396,98.26089662372306,True
64,262144,13,2998,2998,8.327854232132905,0.08333109895469037,99.93693034890863,True
65,266240,13,2998,2998,8.108961091625833,0.08364265340593686,96.94767874317898,True
66,270336,13,2998,2998,7.813727067354555,0.08508506718172423,91.83429391512423,True
67,274432,13,2990,2990,7.864923529129384,0.0867067673506828,90.70714742852708,True
68,278528,13,2990,2990,8.085582652264655,0.0850800417623579,95.03501038291654,True
69,282624,13,2990,2990,8.506665593690792,0.08432866151897739,100.8751406753497,True
70,286720,13,2990,2990,8.292433093736731,0.08585994693294774,96.58092498254979,True
71,290816,13,2990,2990,8.120298407900036,0.0880031430640776,92.27282259665901,True
72,294912,13,2990,2990,7.931101721939926,0.08806817173168095,90.05639115688436,True
73,299008,13,2990,2990,7.937536194535227,0.08831924374600983,89.87323552454939,True
74,303104,13,2990,2990,7.94688120955712,0.08709877300211943,91.23987555328412,True
75,307200,13,2990,2990,7.845378368399021,0.08627100379031652,90.93876301088808,True
76,311296,13,2990,2990,7.833474497209098,0.08654397693997248,90.51438094464334,True
77,315392,13,2990,2990,7.692566324804722,0.08780466063441689,87.61000007543402,True
78,319488,13,2990,2990,7.730836042793146,0.08728709120678951,88.56791921818346,True
79,323584,13,2990,2990,8.033768863489085,0.08631521472863768,93.07477121786779,True
80,327680,13,2990,2990,8.180597442327603,0.08481324348945019,96.45424589079862,True
81,331776,13,2990,2990,6.358854819453413,0.08355798498115106,76.10110297523136,True
82,335872,13,2990,2990,4.8150013747096505,0.08503231029725222,56.62555042756782,True
83,339968,13,2990,2990,3.606515963297453,0.08504761658612721,42.40584402086278,False
84,344064,13,2990,2990,2.524823075844234,0.0836184226612792,30.19457908303014,False
85,348160,13,2990,2990,1.4543413681717097,0.08184766592663364,17.768880171553672,False
86,352256,13,2990,2990,0.7848664254462755,0.08262547038759563,9.499085714906933,False
87,356352,13,1414,1414,0.4647351391353009,0.08264437141182016,5.6233126490793595,False
88,360448,13,1414,1414,0.5068483747579723,0.08290622743067118,6.113513911627628,False
89,364544,13,31030,-1738,0.9333791126916751,0.08308142413766875,11.234510269648652,False
90,368640,13,1414,1414,1.055955720019743,0.08353130675603176,12.641436618534556,False
91,372736,13,1403,1403,1.08960470366715,0.0862335581056678,12.635506728505668,False
92,376832,13,1403,1403,1.112306635352853,0.08819785625046171,12.61149287114368,False
93,380928,13,1403,1403,1.1046758336923168,0.08712271681283149,12.67953840403677,False
94,385024,13,1403,1403,1.0690958393819445,0.0870511401380003,12.281238794657138,False
95,389120,13,31351,-1417,0.47536112781115003,0.08729368017344213,5.445538862225354,False
96,393216,13,138,138,0.49860421723688525,0.08713438423245556,5.722244113262082,False
97,397312,13,31573,-1195,0.49161974031716305,0.08684708763217366,5.660751024828102,False
98,401408,13,127,127,0.4975446301638546,0.08632551226342267,5.763587346526193,False
99,405504,13,127,127,0.49194084864885074,0.08451759976354001,5.8205728750601455,False
100,409600,13,127,127,0.492407723824902,0.08349854496894532,5.897201250728832,False
101,413696,13,127,127,0.49983269741798847,0.08430709581278092,5.928714452790034,False
102,417792,13,31261,-1507,0.524415156042316,0.084138061391367,6.232793427495392,False
103,421888,13,32448,-320,0.47143214244461346,0.08317286500431205,5.668100316373283,False
104,425984,13,1677,1677,0.513883553548802,0.0842087273135049,6.102497566975916,False
105,430080,13,1677,1677,0.4872504097272973,0.0842824295837295,5.7811623624737045,False
106,434176,13,31223,-1545,0.5036505201177982,0.08318646915673653,6.054476469831177,False
107,438272,13,31223,-1545,0.5309924920170122,0.08280499064271074,6.412566294562525,False
108,442368,13,1675,1675,0.5879728922721026,0.0818997054286289,7.179182015306377,False
109,446464,13,936,936,0.5546880418523846,0.08098799450047972,6.84901565069745,False
110,450560,13,942,942,0.460109459511,0.08038314645949515,5.723954333422963,False
111,454656,13,936,936,0.503946643890656,0.08091996246975744,6.227717222174913,False
112,458752,13,32640,-128,0.5210054681539668,0.08232260983241994,6.328825935117361,False
113,462848,13,32640,-128,0.5479231683903778,0.08322354298726144,6.583752009623591,False
114,466944,13,32640,-128,0.5452333354630825,0.08594927231539717,6.343664358929168,False
115,471040,13,32640,-128,0.6099605115606624,0.08764498457403347,6.959445706165086,False
116,475136,13,32640,-128,0.5571895921373506,0.08852339762860545,6.294263517482754,False
117,479232,13,32640,-128,0.8107051311622592,0.09051103016514989,8.956976068916855,False
118,483328,13,32640,-128,0.784297707364371,0.09033306842085517,8.68228790491634,False
119,487424,13,32640,-128,0.7896842511105479,0.09166926867845845,8.614492757441594,False
120,491520,13,87,87,0.4677981728956199,0.09284140016861114,5.038680718365322,False
121,495616,13,32632,-136,0.48133109456863266,0.0920598569976324,5.228457986644619,False
122,499712,13,32630,-138,0.5372080499851272,0.08792558226173489,6.109803724540355,False
123,503808,13,32630,-138,0.4950807136168686,0.08584827370664075,5.76692683779117,False
124,507904,13,32415,-353,0.5026641996601721,0.08529501659887942,5.893242298363957,False
125,512000,13,32415,-353,0.4789681192650352,0.08536270477257034,5.610976368908854,False
126,516096,13,32416,-352,0.4589409911606806,0.0857269482830394,5.353520688097089,False
127,520192,13,932,932,0.4527128317207685,0.08354723191282686,5.418645493762485,False
128,524288,13,931,931,0.47901287508535045,0.0812811186708186,5.893285955195949,False
129,528384,13,931,931,0.5215782007242158,0.08005978398246727,6.514858956382383,False
130,532480,13,931,931,0.5771292227485382,0.07984249609913414,7.228346443878236,False
131,536576,13,931,931,0.5433886171901027,0.08013858035138535,6.780611970008639,False
132,540672,13,931,931,0.5741285736385945,0.08015405163712994,7.162814129942742,False
133,544768,13,931,931,0.5639238095480056,0.0783331039179387,7.199048439836737,False
134,548864,13,931,931,0.5042346136648451,0.076644987026767,6.578833570534097,False
135,552960,13,32141,-627,0.5071085687848997,0.07619509108598814,6.655396844563314,False
136,557056,13,32141,-627,0.44531823699687056,0.07710877542543434,5.7751952944383325,False
137,561152,13,31975,-793,0.4722928636599657,0.0781710976192789,6.041783703232622,False
138,565248,13,31616,-1152,0.47169354492162535,0.07935832323707931,5.943844648940765,False
139,569344,13,172,172,0.46323100793001554,0.08066898202676162,5.74236833404369,False
140,573440,13,32124,-644,0.4851911536131095,0.0812856618536515,5.968963560715767,False
141,577536,13,32143,-625,0.4685960196609594,0.08297479184565339,5.6474503790575845,False
142,581632,13,31615,-1153,0.49360041814639033,0.08580171682398993,5.75280351509681,False
143,585728,13,31615,-1153,0.47892731649883635,0.08525724167225139,5.617438555424347,False
144,589824,13,31610,-1158,0.40095259496707936,0.08541662236595182,4.694081595140482,False
145,593920,13,3456,3456,0.3738041405422406,0.08529062522005375,4.382710756050957,False
146,598016,13,3456,3456,0.3511384584944997,0.08472486845517084,4.144455635009834,False
147,602112,13,3456,3456,0.33650284146972875,0.08307136904334915,4.050767976318428,False
148,606208,13,3456,3456,0.3207884775357095,0.0825969575462717,3.8837807961146797,False
149,610304,13,29979,-2789,0.25241593641404025,0.08193894732131192,3.08053672479129,False
150,614400,13,32518,-250,0.24235628078379498,0.08025048769635862,3.019997606753385,False
151,618496,13,30357,-2411,0.24498250084774306,0.08133242252682112,3.0121136594321265,False
152,622592,13,32098,-670,0.24374514797442243,0.0810800422860869,3.0062286735665453,False
153,626688,13,3333,3333,0.23610567134217267,0.07946870304539494,2.971052279628899,False
154,630784,13,3376,3376,0.25708322336078404,0.07952239415103587,3.232840586671839,False
155,634880,13,3119,3119,0.25900781773147935,0.07949315953742381,3.258240322043604,False
156,638976,13,589,589,0.2612019410188966,0.08016335774332345,3.258370761554724,False
157,643072,13,1575,1575,0.24516136990942564,0.08263668300440319,2.9667377851596792,False
158,647168,13,3680,3680,0.25241186704899204,0.08395541608074034,3.0064989113536917,False
159,651264,13,1865,1865,0.24060269101157705,0.08532492934876129,2.8198404950108524,False
160,655360,13,2743,2743,0.2542679769055193,0.0871246669270585,2.918438438546853,False
161,659456,13,29334,-3434,0.28892721408577177,0.09186060878654558,3.1452786771438173,False
162,663552,13,7911,7911,0.3513476993478346,0.0948344592520366,3.704852667679331,False
163,667648,13,3546,3546,0.3277278107984554,0.09676264515789866,3.386924884738987,False
164,671744,13,3546,3546,0.36282783430021726,0.09630969144738448,3.767303464973054,False
165,675840,13,32256,-512,0.2962948703694391,0.09409354104153828,3.1489395243254537,False
166,679936,13,5148,5148,0.3269388364215205,0.09489510044546466,3.445265718533163,False
167,684032,13,5148,5148,0.2937500989393711,0.09400569023608685,3.1248118938507243,False
168,688128,13,3886,3886,0.3118744945604793,0.09094845863773841,3.429134470576604,False
169,692224,13,32509,-259,0.27738242172900474,0.08743427648356497,3.1724677424550354,False
170,696320,13,3886,3886,0.260828126033323,0.08485691417183894,3.073740408532117,False
171,700416,13,8495,8495,0.27424898515138385,0.08242409541004243,3.327291416266726,False
172,704512,13,2794,2794,0.26208125051889203,0.08055427137621869,3.2534742856139087,False
173,708608,13,3092,3092,0.24825314511888244,0.08029807205581971,3.091645151160139,False
174,712704,13,29313,-3455,0.25626069656731476,0.07851742011215504,3.26374320757444,False
175,716800,13,9746,9746,0.24834827098047296,0.07928716776499163,3.1322631137056254,False
176,720896,13,239,239,0.2535648145051959,0.08040792463627894,3.1534804019900173,False
177,724992,13,1680,1680,0.26014590207563204,0.08049890459131501,3.231670087889607,False
178,729088,13,1858,1858,0.2380481057046819,0.0801579267629648,2.9697388058527827,False
179,733184,13,3350,3350,0.2691081942063592,0.08215814436309335,3.2754901695083385,False
180,737280,13,3350,3350,0.3037195527413954,0.08398626115987928,3.6163004347011456,False
181,741376,13,1083,1083,0.27838520748485635,0.0853018758802832,3.2635297244289876,False
182,745472,13,7863,7863,0.27139952370259307,0.08716792375928067,3.113525159232641,False
183,749568,13,32021,-747,0.273216841743249,0.08599643640729009,3.177071668984738,False
184,753664,13,3198,3198,0.30785843311066663,0.08554807047414459,3.5986601615253435,False
185,757760,13,3198,3198,0.28332198811994974,0.08635726477319736,3.280812434993705,False
186,761856,13,31560,-1208,0.2801668079856237,0.08803350418102754,3.1825020552345977,False
187,765952,13,28956,-3812,0.2861846183720257,0.08769243336038868,3.2635041292091387,False
188,770048,13,1054,1054,0.2720755625530872,0.08724225461994706,3.118621403565605,False
189,774144,13,551,551,0.2761818091747945,0.08473659192469715,3.2592980541420515,False
190,778240,13,551,551,0.2901011998369778,0.08392686983457334,3.4565950143117545,False
191,782336,13,2286,2286,0.2797636465305992,0.08506328960084318,3.2888881660159317,False
192,786432,13,8368,8368,0.3098509803864311,0.08561714998450806,3.6190293701962384,False
193,790528,13,8368,8368,0.3051354902110107,0.08409374274554596,3.628515989998225,False
194,794624,13,8368,8368,0.29242026056184134,0.08299233178890272,3.5234611952539714,False
195,798720,13,8368,8368,0.27793793221040175,0.08239423012970556,3.373269363314275,False
196,802816,13,3065,3065,0.24447600088706647,0.08138823148955862,3.003824956172325,False
197,806912,13,1085,1085,0.27138489409225547,0.08209627193415192,3.305690839529581,False
198,811008,13,9348,9348,0.25150340422915896,0.08225905952381454,3.0574553816330354,False
199,815104,13,919,919,0.2337199556266625,0.0812965967004747,2.874904548437238,False
200,819200,13,29758,-3010,0.24444331131698793,0.08124934664471825,3.0085572550616737,False
201,823296,13,31486,-1282,0.2559618991898588,0.08228064057558453,3.1108398937989237,False
202,827392,13,665,665,0.26332458782023715,0.0818981889510281,3.215267531467575,False
203,831488,13,29088,-3680,0.2961577440108067,0.08085552112260588,3.662801746855674,False
204,835584,13,29088,-3680,0.26799100106002194,0.08119190269003294,3.3007109352164536,False
205,839680,13,305,305,0.2485286333944374,0.0802955889861481,3.0951716841794563,False
206,843776,13,305,305,0.23848079038654796,0.07872145059401986,3.0294257611744815,False
207,847872,13,1412,1412,0.27187961353131307,0.07907374527339288,3.4383044914757117,False
208,851968,13,1089,1089,0.25424353363726254,0.07840559802499494,3.2426706771143072,False
209,856064,13,29828,-2940,0.2327898829257362,0.07733613027498855,3.010105135827094,False
210,860160,13,66,66,0.2301459016306333,0.07779900343468535,2.9582114354954157,False
211,864256,13,4251,4251,0.23742993939497972,0.07938455868109044,2.990883155864114,False
212,868352,13,2597,2597,0.2481905132103556,0.07909995348944109,3.1376821636625376,False
213,872448,13,30000,-2768,0.2711291516096009,0.07959123580689936,3.4065201885720446,False
214,876544,13,32009,-759,0.26365930801047865,0.0798794306753065,3.300715913740042,False
215,880640,13,523,523,0.26042619972837533,0.07927962114338694,3.2849072179263135,False
216,884736,13,29679,-3089,0.23799283638628588,0.0791335955018727,3.0074816502006883,False
217,888832,13,32394,-374,0.2618615516229502,0.08082518094578704,3.2398511028214356,False
218,892928,13,32394,-374,0.2511093351744348,0.08057791082567631,3.116354502137555,False
219,897024,13,32165,-603,0.23670317935656354,0.08021536979262879,2.9508457041148595,False
220,901120,13,32165,-603,0.2593099739245648,0.08053559970694929,3.2198180043128097,False
221,905216,13,1537,1537,0.2578938840986764,0.08007793186607294,3.2205362712163117,False
222,909312,13,31644,-1124,0.26715850871274166,0.07964794270239417,3.3542424279680865,False
223,913408,13,31582,-1186,0.2352339466512387,0.08110411532977295,2.9003947049390404,False
224,917504,13,32639,-129,0.26936087515453555,0.08297921292068784,3.2461247302019207,False
225,921600,13,3200,3200,0.2504239556436931,0.08230660262293274,3.0425743216610246,False
226,925696,13,1056,1056,0.2409646865727984,0.08261836203348849,2.9165996594694756,False
227,929792,13,32066,-702,0.2697055256623071,0.08323138156500612,3.240430719651809,False
228,933888,13,29932,-2836,0.2299482014276388,0.08228752644660603,2.7944478508154633,False
229,937984,13,30956,-1812,0.2535985884353533,0.08246559477740913,3.075204745929085,False
230,942080,13,29964,-2804,0.2889246758560158,0.08314933897533794,3.4747681631204634,False
231,946176,13,29964,-2804,0.2637929584635267,0.08210244439268446,3.212973260599185,False
232,950272,13,31942,-826,0.2615879408476165,0.08139217431148688,3.2139200489536326,False
233,954368,13,29964,-2804,0.2776721304529583,0.08078300904761285,3.437259068788842,False
234,958464,13,31943,-825,0.24282615403340946,0.0791994560397038,3.0660078512619746,False
235,962560,13,483,483,0.2374033201641904,0.07839703226634108,3.0282182029244615,False
236,966656,13,578,578,0.23709046693500002,0.08064973774904059,2.9397549645202714,False
237,970752,13,30853,-1915,0.2605718628998353,0.08115620739853019,3.2107447015144093,False
238,974848,13,30714,-2054,0.2641601333647593,0.08089535678827861,3.2654548277242403,False
239,978944,13,32552,-216,0.25779109045898213,0.08190976727342697,3.1472570248971308,False
240,983040,13,3694,3694,0.2595428681851393,0.0837724242903255,3.098189772873897,False
241,987136,13,3131,3131,0.2685978648821477,0.08546285012010299,3.1428610736089504,False
242,991232,13,2667,2667,0.2759547929685752,0.08695650492788227,3.1734807326655945,False
243,995328,13,2339,2339,0.2859666327899278,0.0863287244579643,3.31253165832622,False
244,999424,13,29926,-2842,0.28096248620529246,0.08553578451072011,3.284736181616242,False
245,1003520,13,1114,1114,0.2812178867936559,0.08663062458465692,3.246171756719184,False
246,1007616,13,3624,3624,0.27488876872145196,0.08653863905808619,3.176485922513087,False
247,1011712,13,28975,-3793,0.24698085717470772,0.08456471174989333,2.9206137177546667,False
248,1015808,13,30267,-2501,0.23906884121750455,0.08280205153240135,2.8872333087538817,False
249,1019904,13,30267,-2501,0.25655010824782026,0.08278130404815534,3.0991310320332786,False
250,1024000,13,32202,-566,0.2513611070169648,0.0820336446843054,3.0641221414005386,False
251,1028096,13,6437,6437,0.2609159980974616,0.0831891738063544,3.1364177110932134,False
252,1032192,13,1454,1454,0.24984958856724265,0.08338812891761574,2.996224904075788,False
253,1036288,13,1240,1240,0.30133557668693517,0.08200855579459607,3.674440718620625,False
254,1040384,13,2148,2148,0.2523302977695172,0.08184211516220294,3.0831350982244734,False
255,1044480,13,1781,1781,0.255332752709519,0.08196267585936853,3.115232025216193,False
256,1048576,13,3472,3472,0.24857362619390652,0.08041398223746861,3.0911741873428142,False
257,1052672,13,6272,6272,0.25726698833565564,0.0808255880728912,3.1829893783592857,False
258,1056768,13,1509,1509,0.24969848027756933,0.08244235596560232,3.0287644906915543,False
259,1060864,13,30344,-2424,0.23219723315062,0.08258234379453638,2.811705535124108,False
260,1064960,13,30668,-2100,0.23827795313006167,0.08353386688392272,2.8524712433242048,False
261,1069056,13,7124,7124,0.26887667018588013,0.08422578037101613,3.192332193319829,False
262,1073152,13,29851,-2917,0.2688408997262283,0.08538942424638821,3.14840979546246,False
263,1077248,13,2954,2954,0.27665753851625163,0.08680932717252618,3.186956373552098,False
264,1081344,13,9294,9294,0.2935210617639757,0.08946808246886478,3.2807349131029167,False
265,1085440,13,769,769,0.30746867383230037,0.0908422618239299,3.3846435310938743,False
266,1089536,13,769,769,0.31687147230485413,0.08968228743340943,3.5332670627980622,False
267,1093632,13,2517,2517,0.3207545802742822,0.0886552250550114,3.6179997295731976,False
268,1097728,13,2517,2517,0.29559488761300856,0.08607424624828264,3.434185026266278,False
269,1101824,13,858,858,0.31162901605086313,0.08563619425914183,3.638987215006885,False
270,1105920,13,3676,3676,0.2924827840763103,0.08499132022620313,3.4413253411980387,False
271,1110016,13,3676,3676,0.27481349444473857,0.08406909841491894,3.2689002216772916,False
272,1114112,13,30844,-1924,0.25248239910463366,0.0822842823806929,3.068415884536849,False
273,1118208,13,2309,2309,0.3140291531356506,0.08126749530097475,3.864142139149747,False
274,1122304,13,2309,2309,0.2577408320199203,0.08114670086876075,3.1762330354842985,False
275,1126400,13,29692,-3076,0.2755740112915067,0.0806444758500561,3.4171467839147103,False
276,1130496,13,29692,-3076,0.28924865431026897,0.08164419582172015,3.542795068272556,False
277,1134592,13,29692,-3076,0.24743477339370235,0.08164790097398666,3.030509914425553,False
278,1138688,13,32019,-749,0.2362440579500336,0.08109921011334906,2.9130253872984078,False
279,1142784,13,2171,2171,0.26267510117195436,0.08057195267257904,3.2601307583966532,False
280,1146880,13,2171,2171,0.2681515687229252,0.07965167003248608,3.36655300025171,False
281,1150976,13,28867,-3901,0.2542737800745493,0.07841388652063375,3.2427136487826043,False
282,1155072,13,10153,10153,0.2438755287848422,0.078818763151186,3.0941303699101828,False
283,1159168,13,1821,1821,0.24946482531830438,0.07824778695084607,3.1881390520988657,False
284,1163264,13,2985,2985,0.21952110789477836,0.07752847063145736,2.831490239737905,False
285,1167360,13,32144,-624,0.23776171224964246,0.07859565656215123,3.0251253396124658,False
286,1171456,13,1299,1299,0.24799894174763745,0.0804718688306569,3.081809150841526,False
287,1175552,13,31474,-1294,0.2529307403854144,0.08266327767988298,3.0597714908535245,False
288,1179648,13,60,60,0.26717708552362895,0.08336684413717463,3.2048362666098615,False
289,1183744,13,2602,2602,0.30557057903095053,0.08580058217954548,3.561404494803036,False
290,1187840,13,9298,9298,0.30151533236571093,0.08766471157874617,3.439415095718078,False
291,1191936,13,2602,2602,0.31244651560615366,0.08993390273496135,3.4741794373913195,False
292,1196032,13,1962,1962,0.3840530106275481,0.09190244819319553,4.178920346280649,False
293,1200128,13,8737,8737,0.3780548085061798,0.09114851252026782,4.1476794086147635,False
294,1204224,13,8892,8892,0.3799751278161476,0.09103016732855887,4.174167080729271,False
295,1208320,13,8892,8892,0.3229131118637533,0.09115014757169904,3.5426504560483427,False
296,1212416,13,3348,3348,0.3331817022381883,0.0922133220152899,3.613162338766447,False
297,1216512,13,993,993,0.36541370437347453,0.08974082317405123,4.071878231657839,False
298,1220608,13,3348,3348,0.4093779721041564,0.08797859147841089,4.653154423421451,False
299,1224704,13,3348,3348,0.3933220739405893,0.08670196127895957,4.5364841595116125,False
300,1228800,13,3348,3348,0.35926407025596835,0.08543554617525986,4.205088939432599,False
301,1232896,13,7141,7141,0.30733597041839916,0.08532484330247234,3.6019517707042064,False
302,1236992,13,30565,-2203,0.3413680794220119,0.08491141440288386,4.020284926621338,False
303,1241088,13,5875,5875,0.28242089850400826,0.08261305425840973,3.4185989253055458,False
304,1245184,13,32266,-502,0.2622556653794955,0.08070325756677092,3.249629237859634,False
305,1249280,13,29421,-3347,0.23911437669069058,0.07983135936253116,2.995243706233554,False
306,1253376,13,32129,-639,0.27516717933493207,0.07939615971604694,3.4657492291698007,False
307,1257472,13,913,913,0.26886916048420995,0.07932681598803916,3.389385507729818,False
308,1261568,13,1793,1793,0.25815471525725014,0.07860278252108557,3.284294868161937,False
309,1265664,13,28602,-4166,0.2445618546352708,0.07730931409548567,3.1634203135369887,False
310,1269760,13,29356,-3412,0.25828682882599396,0.07641506105278996,3.380051331079369,False
311,1273856,13,30776,-1992,0.24975534157608376,0.07777383222578843,3.211303010645132,False
312,1277952,13,4307,4307,0.24051001555548857,0.07792259378706426,3.0865247660097146,False
313,1282048,13,386,386,0.2388695449934461,0.0774326101539721,3.0848701150388984,False
314,1286144,13,268,268,0.2518584619359891,0.07804184373100573,3.227223370120441,False
315,1290240,13,386,386,0.2522112871830524,0.07921132677290298,3.18403058575368,False
316,1294336,13,8544,8544,0.24617853554128688,0.07984851768648626,3.0830695756666584,False
317,1298432,13,31998,-770,0.2469572987688913,0.08109782919147263,3.0451776728304667,False
318,1302528,13,31998,-770,0.2796908614185249,0.08089618082886885,3.4574050165630763,False
319,1306624,13,6774,6774,0.24638193523712273,0.08027239587496755,3.069323302880952,False
320,1310720,13,6774,6774,0.2682741671111564,0.08073384088972574,3.3229456712903302,False
321,1314816,13,6774,6774,0.2575116643823865,0.07992798801729574,3.2217959036659742,False
322,1318912,13,6774,6774,0.23959978084517486,0.07946573770116065,3.0151331602333484,False
323,1323008,13,718,718,0.25646003779889376,0.07876808550037301,3.255887662747361,False
324,1327104,13,718,718,0.28512298382945966,0.07869723749240298,3.623036753443651,False
325,1331200,13,718,718,0.2710321800416252,0.0781671621254903,3.4673406667432496,False
326,1335296,13,190,190,0.25162081719624907,0.07818321272458348,3.2183483951041434,False
327,1339392,13,190,190,0.2901256041899465,0.07907170314058912,3.669145758427696,False
328,1343488,13,190,190,0.2842596512431344,0.07925495734271973,3.58664821449489,False
329,1347584,13,31936,-832,0.2518208171411694,0.08083786774615115,3.115134331993301,False
330,1351680,13,3856,3856,0.24727192750556537,0.08025633142973126,3.081027042982462,False
331,1355776,13,1639,1639,0.25405750207864386,0.08115666692133543,3.130457567027734,False
332,1359872,13,31626,-1142,0.27055835071704765,0.08168530960883294,3.3122032837075905,False
333,1363968,13,1116,1116,0.2641576456061917,0.08202004217685507,3.220647522182491,False
334,1368064,13,1116,1116,0.26991657936699837,0.08074667263879615,3.3427579186379037,False
