file_name,packet_index,event_index,anchor_count,preamble_len,sf,bw,samp_rate,cfo_int,cfo_frac,sfo_hat,netid_valid,payload_cfo_correction_mode,anchor_slope_pi_per_symbol,anchor_intercept_pi,anchor_fit_r2,anchor_fit_rmse_pi,anchor_residual_std_pi,anchor_residual_peak_to_peak_pi,anchor_bin_mode,anchor_bin,anchor_signed_bin,anchor_bin_argmax_rate,anchor_mean_er,anchor_mean_margin_db,payload_symbol_count,payload_phase_offset_rad,payload_phase_offset_pi,payload_residual_direct_rmse_pi,payload_residual_direct_std_pi,payload_residual_aligned_rmse_pi,payload_residual_aligned_std_pi,payload_residual_aligned_peak_to_peak_pi,payload_own_slope_pi_per_symbol,payload_own_fit_r2,payload_own_fit_rmse_pi,preamble_payload_slope_delta_pi_per_symbol,payload_argmax_correct_rate,payload_gt_top8_recall,payload_gt_top16_recall,payload_gt_top32_recall,payload_mean_gt_rank,payload_mean_gt_er
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m25dB.bin,1,1,12,16.0,10,125000.0,500000.0,-24,-0.42916033761813344,-0.006261318519996445,1,continuous,-0.5152071089935212,0.4135932320528917,0.9141005055704539,0.5452021652401831,0.5452021652401831,1.7219887536479017,modal_argmax,1,1,0.16666666666666666,0.003516987847858194,0.6897084291865148,35,0.5761693273875623,0.1834003930233262,0.543938849314685,0.5403397127680782,0.5460752331905128,0.5423368653763925,1.9221711936204002,-0.05011118063400525,0.799513584789619,0.25343364649924854,0.4650959283595159,0.08571428571428572,0.2571428571428571,0.3142857142857143,0.4,215.94285714285715,0.003184016538254998
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m25dB.bin,2,2,12,16.0,10,125000.0,500000.0,-24,-0.27825675980667963,-0.006222641162550411,1,continuous,-0.371602919660086,0.7824506701822045,0.8660327010055497,0.5045320601482889,0.5045320601482889,1.6454266468818046,modal_argmax,1,1,0.08333333333333333,0.0028318323386398512,0.5056261703523076,35,-0.8023770188488858,-0.2554045375462781,0.574996615687761,0.5748735171370035,0.5654883407585103,0.5652910641008083,1.9295963327570271,-0.09861430019401136,0.9509225631788927,0.22626029195825376,0.27298861946607467,0.05714285714285714,0.2,0.34285714285714286,0.42857142857142855,222.88571428571427,0.0029638567683581674
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m25dB.bin,3,3,12,16.0,10,125000.0,500000.0,-24,-0.22814255140766385,-0.006209796635074755,1,continuous,0.19152635596527884,0.027375413092858313,0.6422462362025266,0.49345466982247704,0.493454669822477,1.6931188288538517,modal_argmax,485,485,0.16666666666666666,0.0022277222998840873,0.7034042614470333,35,-1.4808827029890386,-0.4713796046399852,0.5651583657989605,0.5606375456617283,0.5596780957886299,0.5530544149827081,1.8349946030690867,-0.08542458606260085,0.7312445208020873,0.5230344802347195,-0.2769509420278797,0.05714285714285714,0.2857142857142857,0.4857142857142857,0.5142857142857142,103.45714285714286,0.0036974491676794873
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m25dB.bin,5,5,12,16.0,10,125000.0,500000.0,-24,-0.2470649666885119,-0.006214646546721477,1,continuous,-0.21070054075681585,-0.2780628496324432,0.8599584643865359,0.2935166488501157,0.29351664885011564,0.8713337788966002,modal_argmax,85,85,0.08333333333333333,0.001169572961453543,0.7184007805063694,35,0.8315004632385111,0.26467481781521973,0.5139906564891736,0.4965991976839907,0.5128207984676925,0.5073128653604392,1.9624186462652793,-0.11455204234167929,0.958856839208939,0.2396485821210084,0.09614849841513656,0.02857142857142857,0.4,0.4,0.4857142857142857,134.8,0.0035089454300837
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m25dB.bin,6,6,12,16.0,10,125000.0,500000.0,-24,-0.2696020429472565,-0.006220422914431837,1,continuous,-0.48483359726623515,-0.12998638789928588,0.993161272703474,0.13888260625158869,0.13888260625158869,0.6202826072210685,modal_argmax,1,1,0.08333333333333333,0.003000461179811107,0.9830759802914354,35,1.786295537597403,0.5685955292632425,0.5773271166950934,0.576031511388243,0.5594847280454383,0.557944269842877,1.8564752332175203,-0.10519868400463316,0.8874474153256264,0.37837010435803803,0.379634913261602,0.08571428571428572,0.2857142857142857,0.34285714285714286,0.6,131.74285714285713,0.0037483094424003638
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m25dB.bin,8,8,12,16.0,10,125000.0,500000.0,-24,-0.3483401354552673,-0.006240603889546665,1,continuous,-0.031016724113931377,-0.682109017139099,0.052765620315119555,0.4536558597697684,0.4536558597697684,1.4340513849895629,modal_argmax,11,11,0.08333333333333333,0.0016903621674932876,0.6006822556698109,35,1.474315413664465,0.4692891715225441,0.5684141444076277,0.5517601222635131,0.46477513311703555,0.4598773999905783,1.7878936976323598,-0.11438622374517389,0.9692946450987041,0.2056141329209028,-0.08336949963124252,0.08571428571428572,0.2857142857142857,0.42857142857142855,0.4857142857142857,109.62857142857143,0.003676263476644928
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m25dB.bin,9,9,12,16.0,10,125000.0,500000.0,-24,-0.3905926756700688,-0.006251433431328191,1,continuous,-0.10377492691654326,-2.2575840695864944,0.15085154726335293,0.8499370451184254,0.5443400721942608,1.719472418842884,modal_argmax,1,1,0.08333333333333333,0.0033687600392736813,0.588029134612463,35,-2.955214700200429,-0.9406740548694636,0.7732016863640463,0.7628921867885292,0.3030058198080985,0.30003711830069174,1.2381728137525534,-0.11725685095001422,0.9515010322974059,0.26736215185112994,-0.013481924033470954,0.02857142857142857,0.2,0.2857142857142857,0.34285714285714286,214.42857142857142,0.0029197640315339482
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m25dB.bin,10,10,12,16.0,10,125000.0,500000.0,-24,-0.439221980632291,-0.006263897370471676,1,continuous,0.21465648466402296,-0.23265519043558397,0.7919850985598382,0.3797607943099734,0.3797607943099734,1.3902506988685592,modal_argmax,0,0,0.08333333333333333,0.0013371761382710142,0.832538112800294,35,-0.10609634932847262,-0.03377151687926182,0.5678055671901507,0.5677295922859992,0.5682572645971525,0.5677295922859992,1.8937277717670395,-0.12682081653259517,0.9584028921858819,0.2668382851859141,-0.3414773011966181,0.08571428571428572,0.2571428571428571,0.3142857142857143,0.4,170.42857142857142,0.0035051884670261957
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m25dB.bin,11,11,12,16.0,10,125000.0,500000.0,-24,0.12328787264913654,-0.0061197232231266305,1,continuous,0.22235614107597823,-0.2651530074510217,0.8820973311570158,0.28062740996612956,0.28062740996612956,0.9806430124982224,modal_argmax,0,0,0.16666666666666666,0.003441544836585604,0.6316069791718092,35,2.1726835023105115,0.6915866383338587,0.6137035009611146,0.6136304454066744,0.48355111881716833,0.4833076916575618,1.6409226431517092,-0.06631265080688394,0.328128499247063,0.9583355713942228,-0.28866879188286215,0.2,0.4,0.5714285714285714,0.7142857142857143,66.77142857142857,0.004981429239398885
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m25dB.bin,12,12,12,16.0,10,125000.0,500000.0,-24,-0.11851083147497382,-0.006181697465520549,1,continuous,-0.20787417996238017,-0.5005804331503667,0.9226827010356069,0.207725633663569,0.20772563366356903,0.8078637506706592,modal_argmax,0,0,0.08333333333333333,0.004780430552258849,0.5475510640148447,35,2.27492383983572,0.7241307485349001,0.6182906520691067,0.6122035787479426,0.5389348872128455,0.5348589489661043,1.930978584675728,-0.1119082256468207,0.5439833847986213,1.0348076045998444,0.09596595431555947,0.17142857142857143,0.4857142857142857,0.7142857142857143,0.7714285714285715,51.02857142857143,0.004875795024188701
