file_name,input_iq,experiment_id,corridor_id,position_id,sf,tx_power_dbm,preamble_len,status,error,sync_returncode,sync_elapsed_s,header_returncode,header_elapsed_s,probe_returncode,probe_elapsed_s,probe_file_name,probe_input_iq,probe_symbol_csv,probe_detected_events,probe_framesync_valid,probe_header_valid_packets,probe_traditional_fft_crc_valid,probe_traditional_fft_crc_valid_rate,probe_multi_offset_argmax_crc_valid,probe_multi_offset_argmax_crc_valid_rate,probe_current_selected_crc_valid,probe_current_selected_crc_valid_rate,probe_savaux_paper_crc_valid,probe_savaux_paper_crc_valid_rate,probe_savaux_codec_crc_valid,probe_savaux_codec_crc_valid_rate,probe_savaux_codec_extra_crc_valid_vs_paper,probe_savaux_codec_mean_symbol_change_count,probe_note
1_1_7_11_2_16.bin,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\lab1_sf11_TP2\1_1_7_11_2_16.bin,1,1,7,11,2,16,ok,,0,1.407,0,0.203,0,0.297,1_1_7_11_2_16.bin,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\lab1_sf11_TP2\1_1_7_11_2_16.bin,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\baseline_comparison\real_iq_crc_batch_param8_fastscreen_sample20m_hop2_probe3\header_first\1_1_7_11_2_16_header_first_symbols.csv,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,real IQ CRC/PRR probe only; no byte/symbol GT is used
1_0_10_12_2_16.bin,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\lab1-sf12_TP2\1_0_10_12_2_16.bin,1,0,10,12,2,16,ok,,0,1.343,0,0.188,0,0.344,1_0_10_12_2_16.bin,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\lab1-sf12_TP2\1_0_10_12_2_16.bin,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\baseline_comparison\real_iq_crc_batch_param8_fastscreen_sample20m_hop2_probe3\header_first\1_0_10_12_2_16_header_first_symbols.csv,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,real IQ CRC/PRR probe only; no byte/symbol GT is used
1_0_12_12_2_16.bin,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\lab1-sf12_TP2\1_0_12_12_2_16.bin,1,0,12,12,2,16,ok,,0,1.343,0,0.203,0,0.438,1_0_12_12_2_16.bin,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\lab1-sf12_TP2\1_0_12_12_2_16.bin,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\baseline_comparison\real_iq_crc_batch_param8_fastscreen_sample20m_hop2_probe3\header_first\1_0_12_12_2_16_header_first_symbols.csv,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,real IQ CRC/PRR probe only; no byte/symbol GT is used
1_0_15_12_2_16.bin,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\lab1-sf12_TP2\1_0_15_12_2_16.bin,1,0,15,12,2,16,ok,,0,1.312,0,0.188,0,0.391,1_0_15_12_2_16.bin,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\lab1-sf12_TP2\1_0_15_12_2_16.bin,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\baseline_comparison\real_iq_crc_batch_param8_fastscreen_sample20m_hop2_probe3\header_first\1_0_15_12_2_16_header_first_symbols.csv,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,real IQ CRC/PRR probe only; no byte/symbol GT is used
1_0_8_12_2_16.bin,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\lab1-sf12_TP2\1_0_8_12_2_16.bin,1,0,8,12,2,16,ok,,0,1.312,0,0.203,0,0.344,1_0_8_12_2_16.bin,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\lab1-sf12_TP2\1_0_8_12_2_16.bin,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\baseline_comparison\real_iq_crc_batch_param8_fastscreen_sample20m_hop2_probe3\header_first\1_0_8_12_2_16_header_first_symbols.csv,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,real IQ CRC/PRR probe only; no byte/symbol GT is used
1_1_0_12_2_16.bin,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\lab1-sf12_TP2\1_1_0_12_2_16.bin,1,1,0,12,2,16,ok,,0,1.359,0,0.219,0,0.359,1_1_0_12_2_16.bin,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\lab1-sf12_TP2\1_1_0_12_2_16.bin,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\baseline_comparison\real_iq_crc_batch_param8_fastscreen_sample20m_hop2_probe3\header_first\1_1_0_12_2_16_header_first_symbols.csv,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,real IQ CRC/PRR probe only; no byte/symbol GT is used
1_1_2_12_2_16.bin,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\lab1-sf12_TP2\1_1_2_12_2_16.bin,1,1,2,12,2,16,ok,,0,1.313,0,0.171,0,0.329,1_1_2_12_2_16.bin,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\lab1-sf12_TP2\1_1_2_12_2_16.bin,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\baseline_comparison\real_iq_crc_batch_param8_fastscreen_sample20m_hop2_probe3\header_first\1_1_2_12_2_16_header_first_symbols.csv,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,real IQ CRC/PRR probe only; no byte/symbol GT is used
1_1_5_12_2_16.bin,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\lab1-sf12_TP2\1_1_5_12_2_16.bin,1,1,5,12,2,16,ok,,0,1.328,0,0.187,0,0.344,1_1_5_12_2_16.bin,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\lab1-sf12_TP2\1_1_5_12_2_16.bin,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\baseline_comparison\real_iq_crc_batch_param8_fastscreen_sample20m_hop2_probe3\header_first\1_1_5_12_2_16_header_first_symbols.csv,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,real IQ CRC/PRR probe only; no byte/symbol GT is used
1_1_7_12_2_16.bin,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\lab1-sf12_TP2\1_1_7_12_2_16.bin,1,1,7,12,2,16,ok,,0,1.422,0,0.187,0,0.453,1_1_7_12_2_16.bin,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\lab1-sf12_TP2\1_1_7_12_2_16.bin,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\baseline_comparison\real_iq_crc_batch_param8_fastscreen_sample20m_hop2_probe3\header_first\1_1_7_12_2_16_header_first_symbols.csv,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,real IQ CRC/PRR probe only; no byte/symbol GT is used
1_0_10_12_6_16.bin,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\lab1-SF12-TP6\1_0_10_12_6_16.bin,1,0,10,12,6,16,ok,,0,1.250,0,0.188,0,0.312,1_0_10_12_6_16.bin,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\lab1-SF12-TP6\1_0_10_12_6_16.bin,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\baseline_comparison\real_iq_crc_batch_param8_fastscreen_sample20m_hop2_probe3\header_first\1_0_10_12_6_16_header_first_symbols.csv,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,real IQ CRC/PRR probe only; no byte/symbol GT is used
1_0_12_12_6_16.bin,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\lab1-SF12-TP6\1_0_12_12_6_16.bin,1,0,12,12,6,16,ok,,0,1.266,0,0.203,0,0.313,1_0_12_12_6_16.bin,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\lab1-SF12-TP6\1_0_12_12_6_16.bin,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\baseline_comparison\real_iq_crc_batch_param8_fastscreen_sample20m_hop2_probe3\header_first\1_0_12_12_6_16_header_first_symbols.csv,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,real IQ CRC/PRR probe only; no byte/symbol GT is used
1_0_15_12_6_16.bin,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\lab1-SF12-TP6\1_0_15_12_6_16.bin,1,0,15,12,6,16,ok,,0,1.234,0,0.188,0,0.312,1_0_15_12_6_16.bin,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\lab1-SF12-TP6\1_0_15_12_6_16.bin,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\baseline_comparison\real_iq_crc_batch_param8_fastscreen_sample20m_hop2_probe3\header_first\1_0_15_12_6_16_header_first_symbols.csv,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,real IQ CRC/PRR probe only; no byte/symbol GT is used
1_0_8_12_6_16.bin,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\lab1-SF12-TP6\1_0_8_12_6_16.bin,1,0,8,12,6,16,ok,,0,1.203,0,0.187,0,0.313,1_0_8_12_6_16.bin,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\lab1-SF12-TP6\1_0_8_12_6_16.bin,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\baseline_comparison\real_iq_crc_batch_param8_fastscreen_sample20m_hop2_probe3\header_first\1_0_8_12_6_16_header_first_symbols.csv,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,real IQ CRC/PRR probe only; no byte/symbol GT is used
1_1_0_12_6_16.bin,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\lab1-SF12-TP6\1_1_0_12_6_16.bin,1,1,0,12,6,16,ok,,0,1.250,0,0.204,0,0.296,1_1_0_12_6_16.bin,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\lab1-SF12-TP6\1_1_0_12_6_16.bin,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\baseline_comparison\real_iq_crc_batch_param8_fastscreen_sample20m_hop2_probe3\header_first\1_1_0_12_6_16_header_first_symbols.csv,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,real IQ CRC/PRR probe only; no byte/symbol GT is used
1_1_2_12_6_16.bin,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\lab1-SF12-TP6\1_1_2_12_6_16.bin,1,1,2,12,6,16,ok,,0,1.282,0,0.187,0,0.313,1_1_2_12_6_16.bin,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\lab1-SF12-TP6\1_1_2_12_6_16.bin,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\baseline_comparison\real_iq_crc_batch_param8_fastscreen_sample20m_hop2_probe3\header_first\1_1_2_12_6_16_header_first_symbols.csv,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,real IQ CRC/PRR probe only; no byte/symbol GT is used
1_1_5_12_6_16.bin,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\lab1-SF12-TP6\1_1_5_12_6_16.bin,1,1,5,12,6,16,ok,,0,1.250,0,0.187,0,0.297,1_1_5_12_6_16.bin,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\lab1-SF12-TP6\1_1_5_12_6_16.bin,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\baseline_comparison\real_iq_crc_batch_param8_fastscreen_sample20m_hop2_probe3\header_first\1_1_5_12_6_16_header_first_symbols.csv,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,real IQ CRC/PRR probe only; no byte/symbol GT is used
1_1_7_12_6_16.bin,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\lab1-SF12-TP6\1_1_7_12_6_16.bin,1,1,7,12,6,16,ok,,0,1.266,0,0.187,0,0.297,1_1_7_12_6_16.bin,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\lab1-SF12-TP6\1_1_7_12_6_16.bin,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\baseline_comparison\real_iq_crc_batch_param8_fastscreen_sample20m_hop2_probe3\header_first\1_1_7_12_6_16_header_first_symbols.csv,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,real IQ CRC/PRR probe only; no byte/symbol GT is used
1_0_10_12_10_16.bin,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\lab1-SF12-TP10\1_0_10_12_10_16.bin,1,0,10,12,10,16,ok,,0,1.265,0,0.188,0,0.312,1_0_10_12_10_16.bin,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\lab1-SF12-TP10\1_0_10_12_10_16.bin,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\baseline_comparison\real_iq_crc_batch_param8_fastscreen_sample20m_hop2_probe3\header_first\1_0_10_12_10_16_header_first_symbols.csv,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,real IQ CRC/PRR probe only; no byte/symbol GT is used
1_0_12_12_10_16.bin,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\lab1-SF12-TP10\1_0_12_12_10_16.bin,1,0,12,12,10,16,ok,,0,1.297,0,0.172,0,0.312,1_0_12_12_10_16.bin,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\lab1-SF12-TP10\1_0_12_12_10_16.bin,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\baseline_comparison\real_iq_crc_batch_param8_fastscreen_sample20m_hop2_probe3\header_first\1_0_12_12_10_16_header_first_symbols.csv,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,real IQ CRC/PRR probe only; no byte/symbol GT is used
1_0_15_12_10_16.bin,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\lab1-SF12-TP10\1_0_15_12_10_16.bin,1,0,15,12,10,16,ok,,0,1.219,0,0.203,0,0.313,1_0_15_12_10_16.bin,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\lab1-SF12-TP10\1_0_15_12_10_16.bin,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\baseline_comparison\real_iq_crc_batch_param8_fastscreen_sample20m_hop2_probe3\header_first\1_0_15_12_10_16_header_first_symbols.csv,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,real IQ CRC/PRR probe only; no byte/symbol GT is used
1_0_8_12_10_16.bin,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\lab1-SF12-TP10\1_0_8_12_10_16.bin,1,0,8,12,10,16,ok,,0,1.296,0,0.188,0,0.296,1_0_8_12_10_16.bin,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\lab1-SF12-TP10\1_0_8_12_10_16.bin,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\baseline_comparison\real_iq_crc_batch_param8_fastscreen_sample20m_hop2_probe3\header_first\1_0_8_12_10_16_header_first_symbols.csv,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,real IQ CRC/PRR probe only; no byte/symbol GT is used
1_1_0_12_10_16.bin,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\lab1-SF12-TP10\1_1_0_12_10_16.bin,1,1,0,12,10,16,ok,,0,1.219,0,0.203,0,0.297,1_1_0_12_10_16.bin,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\lab1-SF12-TP10\1_1_0_12_10_16.bin,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\baseline_comparison\real_iq_crc_batch_param8_fastscreen_sample20m_hop2_probe3\header_first\1_1_0_12_10_16_header_first_symbols.csv,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,real IQ CRC/PRR probe only; no byte/symbol GT is used
1_1_2_12_10_16.bin,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\lab1-SF12-TP10\1_1_2_12_10_16.bin,1,1,2,12,10,16,ok,,0,1.344,0,0.219,0,0.312,1_1_2_12_10_16.bin,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\lab1-SF12-TP10\1_1_2_12_10_16.bin,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\baseline_comparison\real_iq_crc_batch_param8_fastscreen_sample20m_hop2_probe3\header_first\1_1_2_12_10_16_header_first_symbols.csv,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,real IQ CRC/PRR probe only; no byte/symbol GT is used
1_1_5_12_10_16.bin,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\lab1-SF12-TP10\1_1_5_12_10_16.bin,1,1,5,12,10,16,ok,,0,1.250,0,0.188,0,0.328,1_1_5_12_10_16.bin,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\lab1-SF12-TP10\1_1_5_12_10_16.bin,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\baseline_comparison\real_iq_crc_batch_param8_fastscreen_sample20m_hop2_probe3\header_first\1_1_5_12_10_16_header_first_symbols.csv,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,real IQ CRC/PRR probe only; no byte/symbol GT is used
1_1_7_12_10_16.bin,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\lab1-SF12-TP10\1_1_7_12_10_16.bin,1,1,7,12,10,16,ok,,0,1.297,0,0.187,0,0.313,1_1_7_12_10_16.bin,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\lab1-SF12-TP10\1_1_7_12_10_16.bin,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\baseline_comparison\real_iq_crc_batch_param8_fastscreen_sample20m_hop2_probe3\header_first\1_1_7_12_10_16_header_first_symbols.csv,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,real IQ CRC/PRR probe only; no byte/symbol GT is used
1_0_10_12_14_16.bin,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\lab1-SF12-TP14\1_0_10_12_14_16.bin,1,0,10,12,14,16,ok,,0,1.250,0,0.188,0,0.312,1_0_10_12_14_16.bin,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\lab1-SF12-TP14\1_0_10_12_14_16.bin,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\baseline_comparison\real_iq_crc_batch_param8_fastscreen_sample20m_hop2_probe3\header_first\1_0_10_12_14_16_header_first_symbols.csv,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,real IQ CRC/PRR probe only; no byte/symbol GT is used
1_0_12_12_14_16.bin,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\lab1-SF12-TP14\1_0_12_12_14_16.bin,1,0,12,12,14,16,ok,,0,1.297,0,0.203,0,0.328,1_0_12_12_14_16.bin,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\lab1-SF12-TP14\1_0_12_12_14_16.bin,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\baseline_comparison\real_iq_crc_batch_param8_fastscreen_sample20m_hop2_probe3\header_first\1_0_12_12_14_16_header_first_symbols.csv,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,real IQ CRC/PRR probe only; no byte/symbol GT is used
