packet_index,frame_index,event_index,payload_len,cr,has_crc,ldro,symbol_count,gt_compared_symbols,center_raw_ser,center_symbol_ser,multi_raw_ser,multi_symbol_ser,pure_raw_ser,pure_symbol_ser,pure_gain_vs_center,pure_gain_vs_multi,pure_crc_valid,pure_payload_hex,pure_decode_error,mean_phase_score,mean_amp_score,mean_candidate_count,mean_selected_energy_drop_db,phase_line_slope_pi,phase_line_r2,phase_line_rmse_pi,phase_line_anchor_count,reference_line_slope_pi,reference_line_anchor_count,refinement_count,selection_mode,error,dataset,target_snr_db,noise_seed
12,9,12,33,1,1,0,35,35,0.5714285714285714,0.5714285714285714,0.11428571428571428,0.11428571428571428,0.7714285714285715,0.7714285714285715,-0.20000000000000007,-0.6571428571428571,0,4054333b389a96c100753cc6c57488b9066b3e1e698f189daecb4926ab781e206a,,0.9641575806563324,0.8345431255621915,32.0,-0.9126647367837457,-0.47401999276431034,0.9991928097053673,0.12747654478116277,28,-0.14467835581441135,28,0,path,,0_0_0_10_14_16,-23.0,42
13,10,13,33,1,1,0,35,35,0.5714285714285714,0.5714285714285714,0.11428571428571428,0.11428571428571428,0.4,0.4,0.17142857142857137,-0.28571428571428575,0,40d43ab2919107085038393a3334353637383b1a393eb5bebf48f1f140d2d41490,,0.9726898796971848,0.9378534547307382,32.0,-0.31198302333924116,-0.13121999265376935,0.9882708196658696,0.1366165873942212,28,-0.1580580034944499,28,0,path,,0_0_0_10_14_16,-23.0,42
1,0,1,33,1,1,0,35,35,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.7142857142857143,0.8857142857142857,0.8857142857142857,-0.02857142857142858,-0.17142857142857137,0,40a493795b79030e96d01d7442650744e26b29fa7a4cfb9f4cd4d50dc4b1f73a28,,0.9636643903163078,0.8765807542644254,32.0,-0.6628474900530764,-0.2904806800394566,0.9983667242018716,0.11449307079321895,28,-0.2136113602192397,28,0,path,,0_0_0_10_14_16,-24.0,42
2,1,2,33,1,1,0,35,35,0.8857142857142857,0.8857142857142857,0.6,0.6,0.9714285714285714,0.9714285714285714,-0.08571428571428574,-0.37142857142857144,0,40e464768207585ac9edd3d177dc79924935e12ca7fa847484d5e2b86e3ad02c12,,0.9695512399164637,0.8740207451154365,32.0,-0.6584836548157615,0.20171378418892114,0.9968000194077389,0.1063765833808888,28,0.2040622902341991,28,0,path,,0_0_0_10_14_16,-24.0,42
3,2,3,33,1,1,0,35,35,0.9714285714285714,0.9714285714285714,0.6571428571428571,0.6571428571428571,0.8857142857142857,0.8857142857142857,0.08571428571428574,-0.22857142857142854,0,4084fcdb1c32858684f49d400ceba7e4cdcd59962275b93f3e105543536946846d,,0.9631803791145309,0.8832396229673728,32.0,-0.5756872276948168,-0.16491565431191954,0.9961558901055766,0.10058160293264604,28,-0.16201759135003416,28,0,path,,0_0_0_10_14_16,-24.0,42
5,3,5,33,1,1,0,35,35,0.8571428571428571,0.8571428571428571,0.5428571428571428,0.5428571428571428,0.9428571428571428,0.9428571428571428,-0.08571428571428574,-0.4,0,403438d66256b298c81b389843a8ea569022312b11ac25c006efc113977ed40f31,,0.9740171491055015,0.849593333302136,32.0,-0.8219018751375629,0.11948613222728138,0.9888099375543251,0.12940061655875768,28,-0.09162518827742522,28,0,path,,0_0_0_10_14_16,-24.0,42
6,4,6,33,1,1,0,35,35,0.8857142857142857,0.8857142857142857,0.42857142857142855,0.42857142857142855,0.9142857142857143,0.9142857142857143,-0.02857142857142858,-0.4857142857142857,0,402440205376b0397934dde985103a793674d318db6abdb097214454b42d064fb9,,0.9682552111308278,0.8687301275331741,32.0,-0.668968762133196,-0.37105299222126,0.9958309150339107,0.2355145976917804,28,-0.2784688078331339,28,0,path,,0_0_0_10_14_16,-24.0,42
8,5,8,33,1,1,0,35,35,0.9142857142857143,0.9142857142857143,0.5714285714285714,0.5714285714285714,0.9428571428571428,0.9428571428571428,-0.02857142857142858,-0.37142857142857144,0,40a491763f3b9666b5c432d2b04f389762f4392fb2bd433a107c6bee037c1626e5,,0.9552576180703243,0.8921834852576982,32.0,-0.5531362967817866,-0.07007251295809482,0.952296522760283,0.16482667445545404,28,0.07645944157289743,28,0,path,,0_0_0_10_14_16,-24.0,42
9,6,9,33,1,1,0,35,35,0.8,0.8,0.5714285714285714,0.5714285714285714,0.9428571428571428,0.9428571428571428,-0.1428571428571428,-0.37142857142857144,0,409445615aea0710481902b9b28be6a1dcba3cf16d02ace129f2a04ec7fe50a4e1,,0.9759995898240981,0.8615081447651138,32.0,-0.6865156676723906,-0.012342128778675028,0.6246915219606979,0.09423051572252789,28,0.03422786398808095,28,0,path,,0_0_0_10_14_16,-24.0,42
10,7,10,33,1,1,0,35,35,0.8,0.8,0.6,0.6,0.9142857142857143,0.9142857142857143,-0.11428571428571421,-0.3142857142857143,0,40b44eb75086e34546fc153031141534e749f59bdb29cbb700e5e0a6bef9a29eb5,,0.9715291577457045,0.886469276883218,32.0,-0.5788830712498472,-0.08304551820781995,0.9826464272784616,0.12336806384117043,28,0.0521326497897008,28,0,path,,0_0_0_10_14_16,-24.0,42
11,8,11,33,1,1,0,35,35,0.8285714285714286,0.8285714285714286,0.4,0.4,0.9428571428571428,0.9428571428571428,-0.11428571428571421,-0.5428571428571428,0,40d43112c82c8c4fa6613a0266e389b6a783807010e834e7fa0db41e5d34c3d8c0,,0.9678340896059426,0.8768984656353609,32.0,-0.6680312029216054,-0.3104359530868243,0.9969023538690192,0.17706935696362897,28,-0.3286582443855043,28,0,path,,0_0_0_10_14_16,-24.0,42
12,9,12,33,1,1,0,35,35,0.6285714285714286,0.6285714285714286,0.2857142857142857,0.2857142857142857,0.8,0.8,-0.17142857142857149,-0.5142857142857143,0,40741b0ab8bb94c990b17d1fb11cb53c1f6df816b1821cbd8e89db6e33a543d073,,0.9696761334566423,0.8444698917049125,32.0,-0.8281925111022582,0.1068375326807633,0.9826439004422912,0.1449206919057154,28,-0.14622041675178393,28,0,path,,0_0_0_10_14_16,-24.0,42
13,10,13,33,1,1,0,35,35,0.7428571428571429,0.7428571428571429,0.3142857142857143,0.3142857142857143,0.6,0.6,0.1428571428571429,-0.2857142857142857,0,40d43ab291913738701a293a3334353637b0b39ab10e9f5fbfaeece141c2c40491,,0.9680160268698763,0.9007417277935819,32.0,-0.501807283947814,-0.13558336810121183,0.9907044329329555,0.1344866710300678,28,-0.1575149400361281,28,0,path,,0_0_0_10_14_16,-24.0,42
1,0,1,33,1,1,0,35,35,0.9142857142857143,0.9142857142857143,0.8285714285714286,0.8285714285714286,0.9142857142857143,0.9142857142857143,0.0,-0.08571428571428563,0,40a493795b79030e96d01d7442650744f24a39d8498c7b59223017540348103528,,0.9572044927729018,0.8865155755244795,32.0,-0.5928223016906972,-0.2982594482706773,0.9977166043203078,0.1435351661818984,28,-0.21664362533496515,28,0,path,,0_0_0_10_14_16,-25.0,42
2,1,2,33,1,1,0,35,35,0.9714285714285714,0.9714285714285714,0.7714285714285715,0.7714285714285715,1.0,1.0,-0.02857142857142858,-0.22857142857142854,0,40e464768207585ac9edd3716be9f1c14d35e12ca7fa847484d5e2b86e3ad02c12,,0.9664209860942141,0.8885507651318888,32.0,-0.5795138476394409,0.2006120035170271,0.9964463736014858,0.11150815773849236,28,0.20355069346403884,28,0,path,,0_0_0_10_14_16,-25.0,42
3,2,3,33,1,1,0,35,35,0.9714285714285714,0.9714285714285714,0.7714285714285715,0.7714285714285715,1.0,1.0,-0.02857142857142858,-0.22857142857142854,0,4034e8866c12a28687f4ac400ceba7e4cdcd59962235fdbd9abacf69e04eb5b2b1,,0.9651280169152907,0.8744867900997608,32.0,-0.6304948545932403,-0.1235447609405396,0.9859423673082064,0.14717747591673036,28,-0.1612997479170066,28,0,path,,0_0_0_10_14_16,-25.0,42
5,3,5,33,1,1,0,35,35,0.8857142857142857,0.8857142857142857,0.7428571428571429,0.7428571428571429,0.9142857142857143,0.9142857142857143,-0.02857142857142858,-0.17142857142857137,0,406474036646360af3a21801eb39d1f6bb465079603dc7315131777053ca547ff1,,0.9681385140098482,0.8833361429672835,32.0,-0.6042903772216718,0.48981126808556247,0.9993371400587114,0.12345891308323008,28,0.17126850322993498,28,0,path,,0_0_0_10_14_16,-25.0,42
6,4,6,33,1,1,0,35,35,0.9714285714285714,0.9714285714285714,0.5714285714285714,0.5714285714285714,0.9714285714285714,0.9714285714285714,0.0,-0.4,0,4014e665c721b53171bcdd99ba440e6bff321bc732699cb2b5134554b42d064fb9,,0.9768342492527256,0.8894574358846042,32.0,-0.5418982198417981,-0.28981852894203625,0.9991283497960038,0.08685341238020422,28,-0.28607037437840194,28,0,path,,0_0_0_10_14_16,-25.0,42
8,5,8,33,1,1,0,35,35,0.9428571428571428,0.9428571428571428,0.6285714285714286,0.6285714285714286,1.0,1.0,-0.05714285714285716,-0.37142857142857144,0,40a491763f3b2656d1d98dd899b4436c589b0faf2023b91492df5bfe004f1676a0,,0.9812385356298703,0.8514191998299964,32.0,-0.7656351423513856,0.012694151617407702,0.6483904113275499,0.085238973367892,28,0.06992354437848056,28,0,path,,0_0_0_10_14_16,-25.0,42
9,6,9,33,1,1,0,35,35,0.8857142857142857,0.8857142857142857,0.7428571428571429,0.7428571428571429,0.9714285714285714,0.9714285714285714,-0.08571428571428574,-0.22857142857142854,0,409445615aea47140c1d06bdb28be6a1dcba3cf16d02ace129f2a04ec7fe50a4e1,,0.977405005782831,0.8697623023248454,32.0,-0.6427724309502987,-0.01207188906771234,0.5965969617866649,0.0977787345927588,28,0.03155840314210533,28,0,path,,0_0_0_10_14_16,-25.0,42
10,7,10,33,1,1,0,35,35,0.9142857142857143,0.9142857142857143,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.05714285714285716,0.0,0,40b44eb75086e34546fc15303114153437ffcac3f16576c7b4d0eba867341c24c2,,0.9755507810323129,0.8937022622187603,32.0,-0.523437979783477,-0.1254540499301112,0.9946859777042913,0.091595989013657,28,-0.16450792087604554,28,0,path,,0_0_0_10_14_16,-25.0,42
11,8,11,33,1,1,0,35,35,0.8571428571428571,0.8571428571428571,0.6285714285714286,0.6285714285714286,0.9714285714285714,0.9714285714285714,-0.11428571428571432,-0.34285714285714286,0,40d43112c82c8c4fa6613a0266e389b6278b887818e024e7fb1cb41e5d34c3d8c0,,0.9685092937208291,0.8802221875850508,32.0,-0.6433789796755426,-0.30898409649663167,0.9978187100535846,0.14607445744399616,28,-0.3287619205171708,28,0,path,,0_0_0_10_14_16,-25.0,42
12,9,12,33,1,1,0,35,35,0.7714285714285715,0.7714285714285715,0.4,0.4,0.8285714285714286,0.8285714285714286,-0.05714285714285716,-0.4285714285714286,0,40741b0ab8bb94d980a17c1fb11cb53c1f6df816b1821cbd8e89db6e33a543d072,,0.9683987553969367,0.8603158542745976,32.0,-0.7225070029021093,0.11149958833487181,0.9839436866347272,0.1393958563992716,28,0.153535906892915,28,0,path,,0_0_0_10_14_16,-25.0,42
13,10,13,33,1,1,0,35,35,0.8285714285714286,0.8285714285714286,0.4857142857142857,0.4857142857142857,0.8285714285714286,0.8285714285714286,0.0,-0.3428571428571429,0,40143881fbc8dfaebf641c2e01272417773279b49d309d3d9d9feae141c2c40491,,0.9622384144920637,0.9041355737543078,32.0,-0.5031621689171942,-0.013363372504549637,0.290811542201594,0.1853559005058409,28,0.0034570811636075085,28,0,path,,0_0_0_10_14_16,-25.0,42
1,0,1,33,1,1,0,35,35,0.9428571428571428,0.9428571428571428,0.9142857142857143,0.9142857142857143,1.0,1.0,-0.05714285714285716,-0.08571428571428574,0,40a41ae8d3e10b0fb5d30c3639f77caf7d4239d0d04c7ce27b3515458071b37e2a,,0.9773970937492786,0.8616830813577087,32.0,-0.719736362621353,-0.5325976059405985,0.9997626531957757,0.08684434994507097,28,-0.22105447445435578,28,0,path,,0_0_0_10_14_16,-26.0,42
2,1,2,33,1,1,0,35,35,0.9714285714285714,0.9714285714285714,0.8857142857142857,0.8857142857142857,1.0,1.0,-0.02857142857142858,-0.11428571428571432,0,40e464768207585ac9edd3716be9f1c14d35e12ca7fa847484d5e2b86e3ad02c12,,0.9663734879952632,0.8912343458468293,32.0,-0.5676221009018645,0.20061961422889146,0.9964437401286688,0.11155384687183882,28,0.20302509978053943,28,0,path,,0_0_0_10_14_16,-26.0,42
3,2,3,33,1,1,0,35,35,0.9714285714285714,0.9714285714285714,0.8857142857142857,0.8857142857142857,1.0,1.0,-0.02857142857142858,-0.11428571428571432,0,4014fdd20c33957f419be8602fd8b6c68fc199da6295ce4da9f7e236f0aea4986c,,0.9711238320762473,0.8540689637346853,32.0,-0.7592576642588365,-0.29030904195515106,0.9988964313364679,0.10407046480671503,28,-0.03563874015994307,28,0,path,,0_0_0_10_14_16,-26.0,42
5,3,5,33,1,1,0,35,35,0.9428571428571428,0.9428571428571428,0.8285714285714286,0.8285714285714286,1.0,1.0,-0.05714285714285716,-0.17142857142857137,0,4074570ac557fdd88c1f7c9843a8ea56b0521d360b9857f034e9c513977ed44f35,,0.966777736550026,0.8738663175285946,32.0,-0.6611124127626308,0.029506438449537757,0.7777424074495365,0.16798437971034844,28,0.1297099184427854,28,0,path,,0_0_0_10_14_16,-26.0,42
6,4,6,33,1,1,0,35,35,1.0,1.0,0.7428571428571429,0.7428571428571429,1.0,1.0,0.0,-0.2571428571428571,0,4014e665c721b53171bcdd99ba440e6bff321bc73269b11e7d097866863c154fb9,,0.972327114531713,0.8925466163599071,32.0,-0.5317374894317404,-0.2839211327515363,0.9985363872073857,0.1036545073036963,28,-0.27974422358368695,28,0,path,,0_0_0_10_14_16,-26.0,42
8,5,8,33,1,1,0,35,35,1.0,1.0,0.8857142857142857,0.8857142857142857,1.0,1.0,0.0,-0.11428571428571432,0,40a491763f3b2656d1d98dd899b4436c589b0faf2023b91492df5bfe004f1676a0,,0.981259007499569,0.8523061711707925,32.0,-0.7617484037719162,0.012695105427061431,0.6483800917305987,0.08524730736815146,28,0.07120225390435037,28,0,path,,0_0_0_10_14_16,-26.0,42
9,6,9,33,1,1,0,35,35,0.9714285714285714,0.9714285714285714,0.8571428571428571,0.8571428571428571,0.9428571428571428,0.9428571428571428,0.02857142857142858,-0.08571428571428574,0,4004263209b343736e4124b4b28be6a1dcba3cf16d02ace129f2a04ec7fe50a4e1,,0.9768132562181845,0.8706287192039615,32.0,-0.6441038734558716,0.006961508525702431,0.4210911875765744,0.08482262794775139,28,-0.027188851155412426,28,0,path,,0_0_0_10_14_16,-26.0,42
10,7,10,33,1,1,0,35,35,0.9428571428571428,0.9428571428571428,0.9142857142857143,0.9142857142857143,0.9714285714285714,0.9714285714285714,-0.02857142857142858,-0.05714285714285716,0,40b44eb75086a34dcab0d954511ff2fe32fedad2e16476c7b4d0cbc4855e16d8b5,,0.9697169424627013,0.8968440303087202,32.0,-0.5123152096763096,-0.01610608928885084,0.78371930761402,0.09362742425936003,28,-0.16468062084573945,28,0,path,,0_0_0_10_14_16,-26.0,42
11,8,11,33,1,1,0,35,35,1.0,1.0,0.8571428571428571,0.8571428571428571,1.0,1.0,0.0,-0.1428571428571429,0,40d43112c82c6c6bcc4b5ac0b33b882c2a8b887818000f32afaeba1f6c2e48dac0,,0.9760806534868967,0.8622094941023836,32.0,-0.7243714409565429,-0.297436055533053,0.9991929366182833,0.08992802832675854,28,-0.32872481962258826,28,0,path,,0_0_0_10_14_16,-26.0,42
12,9,12,33,1,1,0,35,35,0.8571428571428571,0.8571428571428571,0.45714285714285713,0.45714285714285713,0.9142857142857143,0.9142857142857143,-0.05714285714285716,-0.45714285714285713,0,40f4ac0bbf3693d980a17c1fa01ca43d1f6df816b1821cbd8e89db6e33a543d072,,0.9769020139045639,0.8536078348177095,32.0,-0.7496833807420172,0.11382454931998172,0.9922496948655296,0.10466373936756487,28,0.15282446267019079,28,0,path,,0_0_0_10_14_16,-26.0,42
13,10,13,33,1,1,0,35,35,0.8857142857142857,0.8857142857142857,0.5142857142857142,0.5142857142857142,0.9142857142857143,0.9142857142857143,-0.02857142857142858,-0.4,0,4094c8a295c6dad62df797203f72953e7232f13c95a8b1353bc4dce260e0d515e2,,0.9666949849848483,0.8945304017665526,32.0,-0.5239047470683451,0.16145665750651914,0.9968247236665475,0.10172681818894036,28,0.0021027044790657254,28,0,path,,0_0_0_10_14_16,-26.0,42
1,0,1,33,1,1,0,35,35,0.7428571428571429,0.7428571428571429,0.2,0.2,0.6571428571428571,0.6571428571428571,0.08571428571428574,-0.45714285714285713,0,40647001525705c15931bc7f54cb3c5a2a28292a2a7c3db2f7ccd91386ed46887a,,0.9743001770425117,0.8448739478309715,32.0,-0.8664079411687661,-0.042862830272747246,0.9110425761217851,0.1220154862276273,28,-0.05567944830832829,28,0,path,,0_0_0_10_14_16,-22.0,43
2,1,2,33,1,1,0,35,35,0.8,0.8,0.2571428571428571,0.2571428571428571,0.6571428571428571,0.6571428571428571,0.1428571428571429,-0.4,0,408477ae5508030296fcbf3822253ca667203cfaab403c0c5d67216d3455e17452,,0.9800560127245875,0.8469203853143928,32.0,-0.832848093958388,-0.10695183896440064,0.9872681811750788,0.11275975418378498,28,0.08973163535179653,28,0,path,,0_0_0_10_14_16,-22.0,43
3,2,3,33,1,1,0,35,35,0.8857142857142857,0.8857142857142857,0.37142857142857144,0.37142857142857144,0.7714285714285715,0.7714285714285715,0.11428571428571421,-0.4,0,40d4605920c8d134552fd07f33303132b3e1a8fe62743d7e7f407580d9d62619cc,,0.9697875816060872,0.8713790661842502,32.0,-0.663440010950819,-0.08870300879040485,0.9939493161734705,0.06941416292051303,28,-0.06924367335171223,28,0,path,,0_0_0_10_14_16,-22.0,43
5,3,5,33,1,1,0,35,35,0.6285714285714286,0.6285714285714286,0.34285714285714286,0.34285714285714286,0.9142857142857143,0.9142857142857143,-0.2857142857142857,-0.5714285714285714,0,4074931d53e69853c395252b6a2d75b2574289ccbb3b0b4b6e27b509dcd21de873,,0.9721179395763048,0.8468048705804736,32.0,-0.8324634589390365,0.19754205426866972,0.9974870522130953,0.1064615094515068,28,-0.07929801707514782,28,0,path,,0_0_0_10_14_16,-22.0,43
