dataset,snr_db,seed,packet_index,payload_symbol_index,frame_symbol_index,gt_bin,ordinary_fft_bin,savaux_bin,branch_gls_bin,savaux_dual_bin,proposed_bin,savaux_top_l_contains_gt,gls_top_l_contains_gt,phase_observations,phase_rmse_rad,phase_reliability,adaptive_consistency_weight,predicted_phase_rad,predicted_fractional_bin,predicted_timing_offset_chips,timing_offset_at_reference_chips,timing_slope_chips_per_symbol,timing_fit_consistency,timing_grid_contrast,frequency_rmse_bins,selected_pair_consistency,selected_pair_phase_residual_rad,gls_candidates,gls_candidate_consistency,gls_candidate_loss_db
collector_low4_cr47,,42,7,10,18,865,865,865,865,865,865,1,1,8,0.3719036094329046,0.969946154400744,0.2909838463202232,0.1084322267898934,-0.003398600932863723,-0.03615960099750626,-0.03615960099750626,0.0,0.969946154400744,0.23032547331443765,0.16347227957268104,0.967755075088009,1.0315548649669668,865|4|122|759|957|669|925|735,0.96775508|0.96290214|0.91846392|0.77172141|0.89261994|0.23667111|0.94237762|0.70423084,0|-8.6498931|-8.7759003|-8.912318|-9.2337683|-9.3084012|-9.657934|-9.7240504
collector_low4_cr47,,42,7,11,19,92,92,92,92,92,92,1,1,8,0.3719036094329046,0.969946154400744,0.2909838463202232,0.13032061977579623,-0.003398600932863723,-0.03615960099750626,-0.03615960099750626,0.0,0.969946154400744,0.23032547331443765,0.16347227957268104,0.982670964066369,-0.25522249303885836,92|814|794|792|1004|890|387|1008,0.98267096|0.96610926|0.64706802|0.78464646|0.87126738|0.81623371|0.88317029|0.91121089,0|-11.878996|-13.002164|-13.128249|-13.1978|-13.350817|-13.932365|-14.27917
collector_low4_cr47,,42,7,12,20,645,645,645,645,645,645,1,1,8,0.3719036094329046,0.969946154400744,0.2909838463202232,0.15220901276169918,-0.003398600932863723,-0.03615960099750626,-0.03615960099750626,0.0,0.969946154400744,0.23032547331443765,0.16347227957268104,0.9943408392262932,0.13427191892875945,645|263|913|243|577|199|890|697,0.99434084|0.89606253|0.88666162|0.71004039|0.92824226|0.95919751|0.95544368|0.930097,0|-10.404489|-12.581044|-12.915012|-13.04475|-13.307276|-13.360733|-13.460814
collector_low4_cr47,,42,7,13,21,426,426,426,426,426,426,1,1,8,0.3719036094329046,0.969946154400744,0.2909838463202232,0.17409740574760202,-0.003398600932863723,-0.03615960099750626,-0.03615960099750626,0.0,0.969946154400744,0.23032547331443765,0.16347227957268104,0.963657062239185,0.32688685485678187,426|642|854|522|31|402|124|37,0.96365706|0.94813771|0.84391888|0.8108207|0.70633853|0.95009023|0.87439831|0.72516077,0|-11.350141|-11.58262|-12.482631|-12.723647|-12.771114|-12.870487|-12.962616
collector_low4_cr47,,42,7,14,22,765,765,765,765,765,765,1,1,8,0.3719036094329046,0.969946154400744,0.2909838463202232,0.19598579873350486,-0.003398600932863723,-0.03615960099750626,-0.03615960099750626,0.0,0.969946154400744,0.23032547331443765,0.16347227957268104,0.970157691765697,0.3898909042612561,765|83|11|844|434|303|492|755,0.97015769|0.9243025|0.93393741|0.47740362|0.74478561|0.63903941|0.92962081|0.80396601,0|-12.48108|-12.673725|-13.222393|-13.302215|-13.375558|-13.392146|-13.471
collector_low4_cr47,,42,7,15,23,1023,1023,1023,1023,1023,1023,1,1,8,0.3719036094329046,0.969946154400744,0.2909838463202232,0.2178741917194077,-0.003398600932863723,-0.03615960099750626,-0.03615960099750626,0.0,0.969946154400744,0.23032547331443765,0.16347227957268104,0.9955473262684125,-1.3017059201386367,1023|357|515|714|100|873|840|104,0.99554733|0.81070966|0.91113389|0.82853461|0.87886896|0.38794242|0.89455754|0.96662036,0|-13.824382|-13.8941|-14.184283|-14.712808|-14.795773|-14.852186|-14.934798
collector_low4_cr47,,42,7,16,24,597,597,597,597,597,597,1,1,8,0.3719036094329046,0.969946154400744,0.2909838463202232,0.23976258470531053,-0.003398600932863723,-0.03615960099750626,-0.03615960099750626,0.0,0.969946154400744,0.23032547331443765,0.16347227957268104,0.9876331268907959,0.2333182770683028,597|857|868|1001|978|87|821|211,0.98763313|0.98378|0.98482605|0.95296191|0.83419133|0.95526953|0.85232095|0.95424172,0|-11.311645|-12.300057|-13.125414|-13.141867|-13.246259|-13.328237|-14.088649
collector_low4_cr47,,42,7,17,25,562,562,562,562,562,562,1,1,8,0.3719036094329046,0.969946154400744,0.2909838463202232,0.26165097769121337,-0.003398600932863723,-0.03615960099750626,-0.03615960099750626,0.0,0.969946154400744,0.23032547331443765,0.16347227957268104,0.9437180867375969,0.47581906787186484,562|210|355|420|993|108|388|979,0.94371809|0.54465239|0.59667929|0.55081073|0.91914546|0.98259567|0.49638918|0.81688429,0|-12.847828|-12.867256|-13.056172|-13.612161|-14.023905|-14.065777|-14.413284
collector_low4_cr47,,42,7,18,26,827,827,827,827,827,827,1,1,8,0.3719036094329046,0.969946154400744,0.2909838463202232,0.2835393706771163,-0.003398600932863723,-0.03615960099750626,-0.03615960099750626,0.0,0.969946154400744,0.23032547331443765,0.16347227957268104,0.9932103418085986,-0.05960510426731369,827|314|516|884|635|801|124|184,0.99321034|0.96598674|0.95698248|0.96788929|0.89374038|0.75621594|0.85388121|0.91251173,0|-13.33979|-13.425644|-13.948742|-14.176162|-14.292198|-14.5412|-14.831267
collector_low4_cr47,,42,7,19,27,890,890,890,890,890,890,1,1,8,0.3719036094329046,0.969946154400744,0.2909838463202232,0.30542776366301916,-0.003398600932863723,-0.03615960099750626,-0.03615960099750626,0.0,0.969946154400744,0.23032547331443765,0.16347227957268104,0.975442471751399,0.660457326009611,890|188|62|233|944|635|135|293,0.97544247|0.95633617|0.7325853|0.79004201|0.86224109|0.46462993|0.92802949|0.89867929,0|-12.100478|-13.238411|-13.647392|-13.818211|-14.196734|-14.239762|-14.260911
collector_low4_cr47,,42,7,20,28,174,174,174,174,174,174,1,1,8,0.3719036094329046,0.969946154400744,0.2909838463202232,0.327316156648922,-0.003398600932863723,-0.03615960099750626,-0.03615960099750626,0.0,0.969946154400744,0.23032547331443765,0.16347227957268104,0.988953422689171,0.3787825760540161,174|389|173|771|936|428|337|680,0.98895342|0.68182484|0.58967279|0.42085028|0.92962078|0.96881041|0.88879594|0.9686333,0|-12.063188|-12.271409|-12.365231|-12.379327|-12.456355|-12.829942|-12.941884
collector_low4_cr47,,42,7,21,29,267,267,267,267,267,267,1,1,8,0.3719036094329046,0.969946154400744,0.2909838463202232,0.34920454963482483,-0.003398600932863723,-0.03615960099750626,-0.03615960099750626,0.0,0.969946154400744,0.23032547331443765,0.16347227957268104,0.9926449701283099,-0.01996244761759891,267|1006|74|537|192|722|425|959,0.99264497|0.90369164|0.93537963|0.78916436|0.59276015|0.52919423|0.78022572|0.88900944,0|-8.9653821|-9.0737448|-9.8285097|-9.9467966|-9.9477292|-10.088876|-10.102515
collector_low4_cr47,,42,7,22,30,917,909,917,917,917,917,1,1,8,0.3719036094329046,0.969946154400744,0.2909838463202232,0.3710929426207277,-0.003398600932863723,-0.03615960099750626,-0.03615960099750626,0.0,0.969946154400744,0.23032547331443765,0.16347227957268104,0.95507322354411,2.327356951721626,917|433|475|594|758|676|838|787,0.95507322|0.51224402|0.684537|0.57202788|0.92860628|0.63326537|0.97469008|0.3696807,0|-7.7264657|-7.9352459|-7.9657386|-8.0680026|-8.1105327|-8.1159621|-8.3429892
collector_low4_cr47,,42,7,23,31,656,656,656,656,656,656,1,1,8,0.3719036094329046,0.969946154400744,0.2909838463202232,0.3929813356066306,-0.003398600932863723,-0.03615960099750626,-0.03615960099750626,0.0,0.969946154400744,0.23032547331443765,0.16347227957268104,0.9766251798804667,0.16332332138545747,656|328|207|755|282|45|287|283,0.97662518|0.81823507|0.97959122|0.94458293|0.83075333|0.92239966|0.83412667|0.70407046,0|-10.988031|-12.138379|-12.538849|-12.575997|-12.637066|-12.819884|-13.23203
collector_low4_cr47,,42,7,24,32,889,889,889,889,889,889,1,1,8,0.3719036094329046,0.969946154400744,0.2909838463202232,0.41486972859253346,-0.003398600932863723,-0.03615960099750626,-0.03615960099750626,0.0,0.969946154400744,0.23032547331443765,0.16347227957268104,0.975443340865758,1.3971129401213884,889|888|850|473|424|661|609|375,0.97544334|0.98587252|0.98158073|0.89093318|0.77229178|0.85872236|0.98373943|0.89034474,0|-11.897933|-12.466349|-12.61541|-12.799637|-13.061059|-13.26653|-13.285912
collector_low4_cr47,,42,7,25,33,66,66,66,66,66,66,1,1,8,0.3719036094329046,0.969946154400744,0.2909838463202232,0.4367581215784363,-0.003398600932863723,-0.03615960099750626,-0.03615960099750626,0.0,0.969946154400744,0.23032547331443765,0.16347227957268104,0.9936889322510332,1.6308423310374502,66|102|913|283|238|874|499|1,0.99368893|0.74057981|0.80924962|0.9316829|0.81296106|0.85438681|0.73259072|0.96058383,0|-13.300049|-13.3672|-13.844057|-13.868461|-14.136831|-14.411708|-14.506932
collector_low4_cr47,,42,7,26,34,586,586,586,586,586,586,1,1,8,0.3719036094329046,0.969946154400744,0.2909838463202232,0.45864651456433914,-0.003398600932863723,-0.03615960099750626,-0.03615960099750626,0.0,0.969946154400744,0.23032547331443765,0.16347227957268104,0.9417144216335218,0.5068534875981436,586|587|636|561|509|327|142|138,0.94171442|0.15570156|0.72011891|0.55099893|0.84361895|0.73648939|0.92707756|0.59680638,0|-11.994222|-12.253006|-12.945817|-13.311182|-13.452436|-13.456358|-14.108296
collector_low4_cr47,,42,7,27,35,425,425,425,425,425,425,1,1,8,0.3719036094329046,0.969946154400744,0.2909838463202232,0.480534907550242,-0.003398600932863723,-0.03615960099750626,-0.03615960099750626,0.0,0.969946154400744,0.23032547331443765,0.16347227957268104,0.9551915172471999,0.35482360234446486,425|173|187|224|163|208|1|809,0.95519152|0.69731464|0.98717783|0.85767508|0.860505|0.94445172|0.86151456|0.94099881,0|-12.41424|-12.58184|-12.862461|-13.096427|-13.445471|-13.488213|-13.546595
collector_low4_cr47,,42,7,28,36,860,860,860,860,860,860,1,1,8,0.3719036094329046,0.969946154400744,0.2909838463202232,0.5024233005361448,-0.003398600932863723,-0.03615960099750626,-0.03615960099750626,0.0,0.969946154400744,0.23032547331443765,0.16347227957268104,0.987812668315775,0.6309291909234631,860|870|307|578|326|858|294|257,0.98781267|0.9767062|0.78174828|0.77450067|0.92430907|0.70324043|0.77194292|0.70978084,0|-11.668774|-12.587744|-13.435646|-13.456701|-13.857818|-13.999543|-14.334332
collector_low4_cr47,,42,7,29,37,553,553,553,553,553,553,1,1,8,0.3719036094329046,0.969946154400744,0.2909838463202232,0.5243116935220477,-0.003398600932863723,-0.03615960099750626,-0.03615960099750626,0.0,0.969946154400744,0.23032547331443765,0.16347227957268104,0.9846625941330307,-0.24628105943053144,553|261|857|908|395|422|949|787,0.98466259|0.74405582|0.91099814|0.98512358|0.87936413|0.9776988|0.97620904|0.97747595,0|-11.081378|-12.980022|-13.006331|-13.65363|-13.694187|-13.727843|-13.775987
collector_low4_cr47,,42,7,30,38,629,629,629,629,629,629,1,1,8,0.3719036094329046,0.969946154400744,0.2909838463202232,0.5462000865079505,-0.003398600932863723,-0.03615960099750626,-0.03615960099750626,0.0,0.969946154400744,0.23032547331443765,0.16347227957268104,0.999319115626626,0.04727166219824916,629|628|201|70|216|75|194|664,0.99931912|0.084557519|0.73433847|0.92899845|0.99183219|0.95295056|0.9817849|0.92005685,0|-12.049256|-13.045292|-13.110601|-13.732905|-14.467726|-14.491813|-14.495648
collector_low4_cr47,,42,7,31,39,759,759,759,759,759,759,1,1,8,0.3719036094329046,0.969946154400744,0.2909838463202232,0.5680884794938535,-0.003398600932863723,-0.03615960099750626,-0.03615960099750626,0.0,0.969946154400744,0.23032547331443765,0.16347227957268104,0.9882660498977094,-0.29956424978034857,759|170|758|867|67|895|769|823,0.98826605|0.99155837|0.34671555|0.46175992|0.94238582|0.99806049|0.9090599|0.89976528,0|-10.468963|-11.597888|-11.947654|-12.091504|-12.640527|-12.754169|-13.492498
collector_low4_cr47,,42,7,32,40,494,494,494,494,494,494,1,1,8,0.3719036094329046,0.969946154400744,0.2909838463202232,0.5899768724797564,-0.003398600932863723,-0.03615960099750626,-0.03615960099750626,0.0,0.969946154400744,0.23032547331443765,0.16347227957268104,0.9959900790655513,-0.08187941009720202,494|126|648|573|1003|523|917|191,0.99599008|0.70252521|0.98311012|0.94706743|0.9142006|0.92161233|0.83716666|0.79154191,0|-11.623487|-12.37679|-12.848475|-12.849279|-13.128133|-13.237212|-13.500949
collector_low4_cr47,,42,7,33,41,303,303,303,303,303,303,1,1,8,0.3719036094329046,0.969946154400744,0.2909838463202232,0.6118652654656592,-0.003398600932863723,-0.03615960099750626,-0.03615960099750626,0.0,0.969946154400744,0.23032547331443765,0.16347227957268104,0.9927949494265781,-0.22650777879544903,303|4|370|899|716|922|490|435,0.99279495|0.91083927|0.68837611|0.96344804|0.91420128|0.87219364|0.85754526|0.89712738,0|-10.848132|-11.273312|-11.291551|-11.695854|-11.932706|-12.037246|-12.080224
collector_low4_cr47,,42,7,34,42,1022,1022,1022,1022,1022,1022,1,1,8,0.3719036094329046,0.969946154400744,0.2909838463202232,0.6337536584515621,-0.003398600932863723,-0.03615960099750626,-0.03615960099750626,0.0,0.969946154400744,0.23032547331443765,0.16347227957268104,0.9823902918615762,2.2741594567406276,1022|331|852|827|998|537|680|833,0.98239029|0.82191093|0.58466862|0.8858729|0.9102316|0.9106111|0.84844289|0.77349632,0|-8.749748|-9.0313907|-9.0657102|-9.2499156|-9.823582|-9.8953522|-9.9340666
collector_low4_cr47,,42,7,35,43,720,720,720,720,720,720,1,1,8,0.3719036094329046,0.969946154400744,0.2909838463202232,0.6556420514374649,-0.003398600932863723,-0.03615960099750626,-0.03615960099750626,0.0,0.969946154400744,0.23032547331443765,0.16347227957268104,0.9807458568951425,0.021703733316985607,720|606|385|504|796|790|270|522,0.98074586|0.68822029|0.74506195|0.72767213|0.9584882|0.52854661|0.75478689|0.61641864,0|-5.7587946|-7.2724729|-7.5719436|-7.7200833|-7.8226436|-8.0131639|-8.3197139
collector_low4_cr47,,42,7,36,44,314,314,314,314,314,314,1,1,8,0.3719036094329046,0.969946154400744,0.2909838463202232,0.6775304444233677,-0.003398600932863723,-0.03615960099750626,-0.03615960099750626,0.0,0.969946154400744,0.23032547331443765,0.16347227957268104,0.9925302946422043,-0.22589440825197335,314|606|371|865|325|658|218|863,0.99253029|0.82864603|0.57818068|0.84810767|0.78366226|0.95463183|0.92260278|0.76768682,0|-12.900941|-13.217259|-13.417639|-13.424799|-13.51621|-13.759133|-13.997983
collector_low4_cr47,,42,7,37,45,602,602,602,602,602,602,1,1,8,0.3719036094329046,0.969946154400744,0.2909838463202232,0.6994188374092706,-0.003398600932863723,-0.03615960099750626,-0.03615960099750626,0.0,0.969946154400744,0.23032547331443765,0.16347227957268104,0.9906824712904491,0.002271891250934327,602|814|943|121|670|161|297|308,0.99068247|0.49783246|0.66246458|0.99591304|0.9882355|0.83069163|0.76259312|0.96366611,0|-13.199224|-13.267214|-13.337525|-13.574476|-13.682586|-13.944943|-14.251171
collector_low4_cr47,,42,7,38,46,7,7,7,7,7,7,1,1,8,0.3719036094329046,0.969946154400744,0.2909838463202232,0.7213072303951734,-0.003398600932863723,-0.03615960099750626,-0.03615960099750626,0.0,0.969946154400744,0.23032547331443765,0.16347227957268104,0.9837671055921758,-0.8290138752780689,7|73|55|155|150|948|808|443,0.98376711|0.97807775|0.92621637|0.88301565|0.85346564|0.88093614|0.87821032|0.99949613,0|-12.296891|-12.669932|-12.698331|-13.072358|-13.08386|-13.146262|-13.198535
collector_low4_cr47,,42,7,39,47,414,414,414,414,414,414,1,1,8,0.3719036094329046,0.969946154400744,0.2909838463202232,0.7431956233810763,-0.003398600932863723,-0.03615960099750626,-0.03615960099750626,0.0,0.969946154400744,0.23032547331443765,0.16347227957268104,0.9919305381110491,-0.17816226228132975,414|715|711|413|616|411|579|449,0.99193054|0.99841552|0.85054269|0.14337939|0.81795097|0.78499475|0.81431079|0.32843436,0|-10.661426|-10.86142|-11.033596|-12.613838|-13.113393|-13.817442|-13.833474
collector_low4_cr47,,42,7,40,48,807,807,807,807,807,807,1,1,8,0.3719036094329046,0.969946154400744,0.2909838463202232,0.7650840163669791,-0.003398600932863723,-0.03615960099750626,-0.03615960099750626,0.0,0.969946154400744,0.23032547331443765,0.16347227957268104,0.9900198710448288,-0.360786126208554,807|146|205|974|50|825|966|657,0.99001987|0.86757667|0.84486851|0.91824955|0.85766063|0.81126186|0.89029327|0.87672193,0|-12.338208|-13.096227|-13.554208|-13.663757|-13.798153|-14.074279|-14.323888
collector_low4_cr47,,42,7,41,49,195,195,195,195,195,195,1,1,8,0.3719036094329046,0.969946154400744,0.2909838463202232,0.7869724093528819,-0.003398600932863723,-0.03615960099750626,-0.03615960099750626,0.0,0.969946154400744,0.23032547331443765,0.16347227957268104,0.9945608203230716,-0.0017470385782743236,195|456|589|97|1002|443|654|283,0.99456082|0.72451545|0.76851794|0.73626608|0.85970678|0.50899517|0.72602827|0.88485929,0|-11.497674|-13.297101|-13.664125|-13.68242|-13.764366|-13.897956|-14.173208
collector_low4_cr47,,42,7,42,50,826,826,826,826,826,826,1,1,8,0.3719036094329046,0.969946154400744,0.2909838463202232,0.808860802338785,-0.003398600932863723,-0.03615960099750626,-0.03615960099750626,0.0,0.969946154400744,0.23032547331443765,0.16347227957268104,0.9957121740497726,0.2975500198027433,826|112|924|15|848|31|502|837,0.99571217|0.90481006|0.89255319|0.76415368|0.88576868|0.98902281|0.71215219|0.98951077,0|-12.883873|-13.339242|-13.823631|-14.147412|-14.343266|-14.568061|-14.604431
collector_low4_cr47,,42,7,43,51,928,928,928,928,928,928,1,1,8,0.3719036094329046,0.969946154400744,0.2909838463202232,0.8307491953246878,-0.003398600932863723,-0.03615960099750626,-0.03615960099750626,0.0,0.969946154400744,0.23032547331443765,0.16347227957268104,0.9714232168384791,-2.774932561065441,928|743|812|142|769|751|409|843,0.97142322|0.98907036|0.8626627|0.86147353|0.95010529|0.93423724|0.58517528|0.64648356,0|-10.48766|-11.605248|-12.878188|-13.173533|-13.336517|-13.528668|-13.638917
collector_low4_cr47,,42,7,44,52,761,761,761,761,761,761,1,1,8,0.3719036094329046,0.969946154400744,0.2909838463202232,0.8526375883105907,-0.003398600932863723,-0.03615960099750626,-0.03615960099750626,0.0,0.969946154400744,0.23032547331443765,0.16347227957268104,0.9925297163472689,0.28437998064619713,761|550|636|285|788|255|475|484,0.99252972|0.54742815|0.93485194|0.62139836|0.79544723|0.85201208|0.94713101|0.73764443,0|-10.871571|-12.904696|-13.258572|-13.596448|-13.68385|-13.703613|-13.865806
collector_low4_cr47,,42,7,45,53,590,590,590,590,590,590,1,1,8,0.3719036094329046,0.969946154400744,0.2909838463202232,0.8745259812964935,-0.003398600932863723,-0.03615960099750626,-0.03615960099750626,0.0,0.969946154400744,0.23032547331443765,0.16347227957268104,0.9988280439170324,-0.06489015580556604,590|820|169|846|934|541|598|334,0.99882804|0.81828768|0.99916686|0.97098431|0.93494831|0.98509815|0.30234615|0.76784256,0|-11.687789|-11.728685|-11.871064|-12.571762|-12.655161|-12.796179|-13.387671
collector_low4_cr47,,42,7,46,54,383,383,383,383,383,383,1,1,8,0.3719036094329046,0.969946154400744,0.2909838463202232,0.8964143742823963,-0.003398600932863723,-0.03615960099750626,-0.03615960099750626,0.0,0.969946154400744,0.23032547331443765,0.16347227957268104,0.9813620725785882,0.19805023375805275,383|301|490|704|592|259|329|364,0.98136207|0.83713669|0.95595305|0.90078438|0.98409227|0.96958606|0.89035804|0.94702396,0|-7.6960121|-8.1462804|-8.3719097|-8.4328917|-8.4830437|-8.5211085|-8.8509978
collector_low4_cr47,,42,7,47,55,267,267,267,267,267,267,1,1,8,0.3719036094329046,0.969946154400744,0.2909838463202232,0.9183027672682992,-0.003398600932863723,-0.03615960099750626,-0.03615960099750626,0.0,0.969946154400744,0.23032547331443765,0.16347227957268104,0.9893575322614515,-0.31024411194835916,267|837|345|736|291|3|849|949,0.98935753|0.84615622|0.74061238|0.86452743|0.98481222|0.75174161|0.50547002|0.9791279,0|-5.2681897|-7.3837745|-7.6047197|-7.6262284|-7.8968641|-7.9171329|-8.0462979
collector_low4_cr47,,42,7,48,56,314,314,314,314,314,314,1,1,8,0.3719036094329046,0.969946154400744,0.2909838463202232,0.940191160254202,-0.003398600932863723,-0.03615960099750626,-0.03615960099750626,0.0,0.969946154400744,0.23032547331443765,0.16347227957268104,0.994892317204518,0.18012792932064411,314|229|161|880|293|947|281|84,0.99489232|0.87934513|0.92896388|0.69728428|0.73947151|0.64480589|0.99533414|0.89938352,0|-12.626212|-12.848472|-13.079539|-13.481458|-13.652211|-13.821164|-14.120461
collector_low4_cr47,,42,8,0,8,803,803,803,803,803,803,1,1,8,0.6761500656798625,0.9502388523805657,0.2850716557141697,0.3302856878601415,0.025633942116313986,0.04613466334164584,0.04613466334164584,0.0,0.9502388523805657,0.1699014119936405,0.09260413249050249,0.9980169230221438,-0.0922015878323455,803|788|382|325|641|487|269|881,0.99801692|0.89950721|0.44145797|0.96868071|0.51179906|0.87321512|0.72571736|0.72971929,0|-9.8071339|-10.183465|-10.185775|-10.479065|-11.219119|-11.406803|-11.721564
collector_low4_cr47,,42,8,1,9,711,711,711,711,711,711,1,1,8,0.6761500656798625,0.9502388523805657,0.2850716557141697,0.35223616993524537,0.025633942116313986,0.04613466334164584,0.04613466334164584,0.0,0.9502388523805657,0.1699014119936405,0.09260413249050249,0.9695416359000998,-0.4819056202412279,711|755|221|726|194|488|973|707,0.96954164|0.8639517|0.79957033|0.96490202|0.95000863|0.87587946|0.86940073|0.51859615,0|-9.2466699|-10.134621|-10.377742|-10.718832|-10.725449|-11.093238|-11.09888
