frame_index,packet_index,event_index,payload_symbol_index,raw_fft_bin,signed_fft_bin,symbol_value,peak_amp,peak_phase,peak_phase_pi,peak_margin_db
1,2,2,16,917,-107,916,7.219932337327806,0.027923322911888534,0.008888269737956474,15.079939501059528
1,2,2,17,656,-368,655,7.132326948158159,-0.29381795890229134,-0.09352516105694204,14.343953695795937
1,2,2,18,889,-135,888,7.158959173036266,-0.5870106425897961,-0.18685129083143182,19.506376209814043
1,2,2,19,510,510,509,7.039982291287924,-0.9402472414336644,-0.2992899924053729,14.723119940262496
1,2,2,20,860,-164,859,7.295000289322475,-1.2769034994501174,-0.4064510075776509,18.920549484054416
1,2,2,21,553,-471,552,6.960924270610792,-1.6336665788579197,-0.5200122227785271,14.194460245687717
1,2,2,22,629,-395,628,6.510931694963364,-1.9493961328479965,-0.6205120611739675,15.33628081812064
1,2,2,23,759,-265,758,7.157867851687587,-2.3864868147666223,-0.7596423463874807,18.869525652863462
1,2,2,24,874,-150,873,7.349449682909701,-2.7632495332215425,-0.8795696444171619,21.752687090380498
1,2,2,25,720,-304,719,7.29945894561787,3.120337180456644,0.9932341727662046,17.08009569926032
1,2,2,26,314,314,313,7.296834848938437,2.68007021042043,0.853092843643495,18.63628794761517
1,2,2,27,602,-422,601,7.242350893218738,2.2546264121995208,0.7176698766541978,15.86735299419622
1,2,2,28,7,7,6,7.4365532309475055,1.845857844508996,0.5875548003971157,26.855263492123157
1,2,2,29,610,-414,609,7.321426205815574,1.3705443903292103,0.4362578288955237,16.436024028831085
1,2,2,30,775,-249,774,7.397283198568112,0.9040626684268476,0.28777208508996394,20.02546920146615
1,2,2,31,912,-112,911,7.404297206079794,0.4086308809938645,0.13007124922033914,23.793931088799617
1,2,2,32,768,-256,767,7.328772955784054,-0.1019902568284269,-0.03246450704291215,18.880636689060967
1,2,2,33,581,-443,580,7.377026982886582,-0.5977707657124216,-0.19027634439791832,15.907090271330537
1,2,2,34,93,93,92,6.614869866368242,-1.1119370954607268,-0.35394057029963877,20.750766705486605
2,3,3,0,222,222,221,7.536972068655839,1.6041157079040664,0.5106058884085742,28.289297548516366
2,3,3,1,711,-313,710,7.565931710107274,1.490339596508521,0.4743898273398239,25.801577181908346
2,3,3,2,871,-153,870,7.5167148088348155,1.3341006402599223,0.4246574229588581,26.546128606741487
2,3,3,3,718,-306,717,7.46899773379887,1.1784001164755789,0.3750964069543072,24.28681801441202
2,3,3,4,107,107,106,7.592158063778668,1.0090148573083901,0.32117940438758746,26.40457228073022
2,3,3,5,468,468,467,6.920668178185597,0.8225539886467702,0.2618270665061765,20.707209536224788
2,3,3,6,89,89,88,6.757358299678404,0.6456019616639289,0.2055014869372772,19.116500745002295
2,3,3,7,713,-311,712,7.322569505337121,0.41801147540368233,0.13305718515926454,22.50425283809451
2,3,3,8,865,-159,864,7.345250080593544,0.20957754438038556,0.06671060429839887,18.437123948508575
2,3,3,9,492,492,491,7.412008969249893,-0.018515726314525634,-0.005893738735786873,21.776053551162647
2,3,3,10,765,-259,764,7.416913359104814,-0.25696728776785366,-0.08179522812234288,20.76107546059385
2,3,3,11,1023,-1,1022,7.2680088988339415,-0.516571702847342,-0.16442987993910438,17.223515884703954
2,3,3,12,597,-427,596,7.40595781414938,-0.7661855576711292,-0.2438844376579613,20.762888504047435
2,3,3,13,562,-462,561,7.4334997609769875,-1.0300388387977888,-0.32787154554260806,20.85003552101133
2,3,3,14,478,478,477,7.337195052089372,-1.355775265107054,-0.431556670327025,19.906792589279323
2,3,3,15,267,267,266,7.236299661120095,-1.6461699263833278,-0.5239921619062562,16.79887416885262
2,3,3,16,917,-107,916,7.252066820577161,-1.9483091932160976,-0.6201660775434491,15.281615191137586
2,3,3,17,656,-368,655,7.247183391103459,-2.2563467445472134,-0.7182174754479901,18.588556930534196
2,3,3,18,889,-135,888,6.692277105258966,-2.6274170132085195,-0.8363328104317591,19.053185607055873
2,3,3,19,510,510,509,6.830898676819406,-3.0117185594714906,-0.9586597918829802,14.234230658205222
2,3,3,20,860,-164,859,7.234602046738322,2.954871018888001,0.9405646577100213,19.148988465949902
2,3,3,21,553,-471,552,7.1418463565592845,2.581588369036895,0.8217450999215318,13.98546149114421
2,3,3,22,629,-395,628,7.182537547126887,2.16412357727127,0.6888619295688758,14.684041056883594
2,3,3,23,759,-265,758,7.334029026003935,1.7628139524646649,0.5611211085722256,16.860775179013427
2,3,3,24,874,-150,873,7.388022108840566,1.345159004065846,0.4281774094833007,22.295245708408288
2,3,3,25,720,-304,719,7.257488578628891,0.9312510742948513,0.29642642346732695,17.879331592546027
2,3,3,26,314,314,313,7.385839574078997,0.47804933310150666,0.1521678288097776,18.032519349545254
2,3,3,27,602,-422,601,7.185767451099727,0.018702860225470446,0.005953305309680843,14.355472460494163
2,3,3,28,7,7,6,7.466484272548299,-0.44888167311063226,-0.1428834742778349,26.936159054964072
2,3,3,29,610,-414,609,7.331592577153032,-0.9575168575001738,-0.30478708192994125,15.402797917536583
2,3,3,30,778,-246,777,7.0023397214652086,-1.4451796972381623,-0.4600149849430045,19.737474181452935
2,3,3,31,897,-127,896,6.753469543640782,-1.9915572695125423,-0.6339323677870383,20.870903492216215
2,3,3,32,740,-284,739,7.3565946621017995,-2.51124998469679,-0.7993556968078813,18.40362506229066
2,3,3,33,590,-434,589,7.429042571386052,-3.0521056124042882,-0.9715153901053177,16.146347297581627
2,3,3,34,930,-94,929,7.290128102666794,2.6646444379104652,0.848182667751551,21.950107628286464
3,5,5,0,222,222,221,7.782502018305169,-2.4401623053793213,-0.776727785695268,20.847720742217156
3,5,5,1,826,-198,825,7.726502183185676,-2.6352142434698496,-0.8388147459087919,23.587367006503793
3,5,5,2,871,-153,870,7.727742292305979,-2.8044199050434737,-0.8926745807859452,23.279026282889173
3,5,5,3,718,-306,717,7.817067208602288,-2.9651823383289435,-0.9438468526276723,20.751258668171367
3,5,5,4,86,86,85,7.859936785368941,3.1145628160066474,0.9913961354753426,28.695668546797876
3,5,5,5,468,468,467,7.791536159093393,2.925332386288313,0.9311622189291897,21.94231329968432
3,5,5,6,89,89,88,7.881336385128256,2.7091500988250443,0.8623492596118051,27.984640506812582
3,5,5,7,713,-311,712,7.798044827829924,2.4895318038709706,0.7924425851410958,21.671845456802778
3,5,5,8,865,-159,864,7.843204372139588,2.257273867172379,0.7185125877452849,26.686222000386866
3,5,5,9,492,492,491,7.922574036387678,2.010925026353048,0.640097316262575,22.03032352363481
3,5,5,10,765,-259,764,7.367994240479932,1.7740189825641508,0.564687780427879,25.915507117070046
3,5,5,11,1023,-1,1022,7.395552739242673,1.474317332881489,0.46928978242829655,23.846487161161335
3,5,5,12,597,-427,596,7.83969974096778,1.2132119901303298,0.38617737049519546,23.085274063472436
3,5,5,13,562,-462,561,7.786019135852207,0.8995703107361634,0.2863421232247454,22.657247434291147
3,5,5,14,478,478,477,7.836990443535093,0.5934581992668668,0.18890361186347376,23.324589891090504
3,5,5,15,267,267,266,7.9150879090179505,0.2916674117419723,0.09284062063510802,24.098378391981058
3,5,5,16,917,-107,916,7.818784421142715,-0.056654656855344904,-0.018033737375406554,22.215560895373105
3,5,5,17,656,-368,655,7.833770114087551,-0.39554450076397757,-0.125905725018806,26.824147976801896
3,5,5,18,889,-135,888,7.930815944861735,-0.7659417414317028,-0.24380682853853974,22.509930510077943
3,5,5,19,510,510,509,7.727694455315581,-1.1659873942161967,-0.37114531474469226,20.20722844451472
3,5,5,20,860,-164,859,7.728388929024311,-1.5414673550559563,-0.4906642983438903,19.231444518337817
3,5,5,21,553,-471,552,7.828476564224926,-1.957642372433682,-0.6231369207579313,20.532840469091074
3,5,5,22,629,-395,628,7.615139359964258,-2.3503501270875558,-0.7481396814452979,22.4399883880486
3,5,5,23,759,-265,758,7.22544324445243,-2.78589212165903,-0.886777004165605,19.947927876517504
3,5,5,24,874,-150,873,7.5604255244788385,3.0111684679685373,0.9584846923192845,16.78730517330823
3,5,5,25,720,-304,719,7.783190302937825,2.5735765535345485,0.8191948598408544,19.47739173600271
3,5,5,26,314,314,313,7.745303339566978,2.088715313747194,0.66485873378921,19.43279600690517
3,5,5,27,602,-422,601,7.790800376997928,1.6217879070493795,0.5162311241071361,19.80538891933614
3,5,5,28,7,7,6,7.482124412869558,1.0942198460460253,0.3483009946549553,13.766002924318935
3,5,5,29,610,-414,609,7.766013264070491,0.5725985110917077,0.18226376689460946,18.314115234740996
3,5,5,30,823,-201,822,7.622563193750314,0.048041293373338644,0.015292018625789522,15.067972701969737
3,5,5,31,913,-111,912,7.490345554768091,-0.5187204286458438,-0.16511384060346565,13.162136632824712
3,5,5,32,741,-283,740,7.527231266002784,-1.0826961179388621,-0.3446328780727512,15.236804753009753
3,5,5,33,581,-443,580,7.474523823605183,-1.6380310201014472,-0.5214014675740102,12.893880301649176
3,5,5,34,91,91,90,7.753946248395555,-2.2518226276518694,-0.716777404313951,21.928755631593965
4,6,6,0,803,-221,802,8.02131295147596,-2.2364486786471525,-0.7118837243560642,29.692742455923874
4,6,6,1,826,-198,825,7.929034879528873,-2.4108378439059965,-0.7673935197012931,30.179127794683072
4,6,6,2,871,-153,870,7.958260295412676,-2.6128926090350513,-0.8317095489924151,26.447248420692866
4,6,6,3,718,-306,717,7.536907661418503,-2.772919829934956,-0.882647795463372,26.806763359050734
4,6,6,4,107,107,106,7.2475005301691935,-3.0192656409739747,-0.9610621025370557,22.49891684173759
4,6,6,5,468,468,467,7.370908391980383,3.0744392283127495,0.9786244008432126,23.795773687263917
4,6,6,6,89,89,88,7.555110940959841,2.8497526975404193,0.9071044568060413,23.150460116658582
4,6,6,7,713,-311,712,7.2116734226032815,2.5904827498466148,0.824576269264749,23.41362278369094
4,6,6,8,865,-159,864,7.425710488195351,2.3355199370702495,0.7434190853488051,19.924132866654197
4,6,6,9,492,492,491,7.24156145588136,2.0772922294649416,0.6612226531314583,20.778853380753503
4,6,6,10,765,-259,764,7.314015638944679,1.817582947226133,0.5785546210611492,21.27354051944263
4,6,6,11,1023,-1,1022,7.7224810196995035,1.5165103628819097,0.4827202410054798,19.022908906729906
4,6,6,12,597,-427,596,7.877249314302166,1.2202270651864873,0.3884103382378917,21.614142465481315
4,6,6,13,562,-462,561,7.800718313874242,0.8701589627348596,0.27698020038993854,20.01612067429579
4,6,6,14,478,478,477,7.7662264097035125,0.5410721169566174,0.17222860396568357,19.194670474184065
4,6,6,15,267,267,266,7.854805680745824,0.19820225044699227,0.06308973578115329,18.586880008085885
4,6,6,16,917,-107,916,7.657650897012407,-0.14080408141304718,-0.044819331128800245,15.86753092521799
4,6,6,17,656,-368,655,7.716482833684261,-0.51806797334591,-0.16490615763120373,20.832506208623222
4,6,6,18,889,-135,888,7.665030711999247,-0.9177656597606045,-0.2921338827017896,15.169502915658251
4,6,6,19,510,510,509,7.218022436566883,-1.3116535381151952,-0.41751228843001414,18.03187660242863
4,6,6,20,860,-164,859,7.276402119608209,-1.724707789329993,-0.5489915401219273,13.525372133832828
4,6,6,21,553,-471,552,7.488998611509646,-2.1507107371590695,-0.68459248995936,13.773387824848353
4,6,6,22,629,-395,628,7.6720137659091305,-2.6002041647518754,-0.827670691736788,14.569108318841392
4,6,6,23,759,-265,758,7.591031425522497,-3.0621927984162216,-0.974726241136691,15.965414084649897
4,6,6,24,874,-150,873,7.837335608766635,2.7304163720979204,0.8691185246368477,21.55620000570486
4,6,6,25,720,-304,719,7.628498620164046,2.247131727495065,0.7152842444189391,16.035398527166173
4,6,6,26,314,314,313,7.608664524667102,1.7281876178096425,0.5500992039292236,15.757712330419984
4,6,6,27,602,-422,601,7.628928843586309,1.2308928755643556,0.39180537112532887,14.975064192094456
4,6,6,28,7,7,6,7.878895284458637,0.6665652271706691,0.21217430159476827,28.386644633738083
4,6,6,29,610,-414,609,7.6695106030023386,0.1426459162274023,0.045405605358926966,15.175234727714166
4,6,6,30,791,-233,790,7.778728230302703,-0.43791832625393007,-0.1393937325876846,17.621007678559156
4,6,6,31,928,-96,927,7.555225696918534,-1.0149143819326703,-0.3230572813992805,23.7253102968559
4,6,6,32,760,-264,759,7.077702278163023,-1.6238907973908914,-0.5169004948923998,16.354204947047798
4,6,6,33,584,-440,583,7.656696618074974,-2.2174624647107755,-0.705840224758915,15.45171901553261
4,6,6,34,932,-92,931,7.870294811280477,-2.8458003439788206,-0.9058463835936907,22.722809219860444
5,8,8,0,803,-221,802,7.113132130029797,-2.2135059260001007,-0.7045808193722383,18.305266628469063
5,8,8,1,711,-313,710,7.507001716533303,-2.3965252211406205,-0.7628376703778547,17.588016723022672
5,8,8,2,922,-102,921,7.721836232732255,-2.5843531897515724,-0.8226251696885394,16.6630759417862
5,8,8,3,691,-333,690,7.861723660120982,-2.754185455729096,-0.8766844589421802,19.269089190110062
5,8,8,4,86,86,85,7.843145371492359,-2.9681988801463044,-0.9448070477102252,20.443529270159146
5,8,8,5,468,468,467,7.824237316510028,-3.1302262948745905,-0.9963819756510397,15.839776459620897
5,8,8,6,89,89,88,7.915906148021783,2.900360805556661,0.9232135179086682,21.603511938849547
5,8,8,7,713,-311,712,7.700908435002156,2.6907943211392062,0.8565064341058111,17.061202442570636
5,8,8,8,865,-159,864,7.9652165816454295,2.43207031744791,0.77415202593782,19.76658097216392
5,8,8,9,492,492,491,7.7961066682022135,2.178487104646178,0.6934339823327806,16.714791322536996
5,8,8,10,765,-259,764,7.873508995079359,1.903980117710045,0.6060556945644848,19.88858918132236
5,8,8,11,1023,-1,1022,7.5436259577409235,1.6126650878875508,0.5133272405780591,22.205342893597614
5,8,8,12,597,-427,596,7.2801777011454165,1.337248253816177,0.42565933947170015,18.22783946441476
5,8,8,13,562,-462,561,7.771761928739556,1.0138607504671735,0.3227219000874186,17.195880469242468
5,8,8,14,478,478,477,7.811861098173701,0.6684086627069403,0.21276108535050592,18.176107055617518
5,8,8,15,267,267,266,7.927453261314976,0.35294187343994937,0.11234488756416414,20.693218819623826
5,8,8,16,917,-107,916,7.957508633729795,0.0016655274509396387,0.0005301538533445755,27.03567599714361
5,8,8,17,656,-368,655,7.869901607827093,-0.3537969977290899,-0.11261708207931345,19.529875669910457
5,8,8,18,889,-135,888,7.978011358834696,-0.7517479623017733,-0.23928880831917404,23.614781629441644
5,8,8,19,510,510,509,7.923520179929765,-1.1701760872324487,-0.37247861714195424,17.86121242726745
5,8,8,20,860,-164,859,7.9672965998774234,-1.5458494788093384,-0.4920591716570727,22.51610456271592
5,8,8,21,553,-471,552,7.9094754458973515,-1.9796290525133837,-0.6301354983916606,19.688486204543217
5,8,8,22,629,-395,628,7.80857238066103,-2.4052427610994216,-0.7656125495299433,19.39228171822628
5,8,8,23,759,-265,758,7.856575925943022,-2.869392757113628,-0.9133560819334323,21.335639723474568
5,8,8,24,874,-150,873,7.36566361363671,2.952378856988964,0.9397713779395872,22.86479444277489
5,8,8,25,720,-304,719,7.560215258832156,2.4507030147069666,0.7800829976816472,18.591255387023665
5,8,8,26,314,314,313,7.76688731943229,1.946344985911251,0.6195408509398019,22.18843398573529
5,8,8,27,602,-422,601,7.896042182800168,1.4629184009169993,0.4656613896920631,20.947009584584862
5,8,8,28,7,7,6,7.845664327296556,0.9133490951719279,0.2907280465302446,19.887339295036075
5,8,8,29,610,-414,609,7.9381498784498294,0.39647032780583147,0.1262004249191244,21.452089399588203
5,8,8,30,775,-249,774,7.887317506889469,-0.18143316642632784,-0.05775197055512917,19.84945709753236
5,8,8,31,920,-104,919,7.790395253739254,-0.7638250637407185,-0.24313306910363475,17.156071828410077
5,8,8,32,753,-271,752,7.854135348391493,-1.3382950878553597,-0.4259925570955657,18.990083439336424
5,8,8,33,586,-438,585,7.867979977815664,-1.948367245026231,-0.6201845560085254,18.900132591833916
5,8,8,34,91,91,90,7.644932765147645,-2.567070197547818,-0.817123822407247,16.36925499656639
6,9,9,0,222,222,221,7.934176946368009,-0.9957442100093984,-0.31695522615626015,20.58439762942094
6,9,9,1,826,-198,825,7.979684273835346,-1.1677736754469754,-0.37171390571995366,21.46384582534589
6,9,9,2,922,-102,921,7.859844982112361,-1.352564073632891,-0.4305345163343698,26.088742563435375
6,9,9,3,691,-333,690,7.842508651174677,-1.5193426074796428,-0.48362177246102883,20.49358220647512
6,9,9,4,86,86,85,7.958756450231318,-1.7293476808800994,-0.5504684634731468,28.16366587739224
6,9,9,5,468,468,467,7.866668373238512,-1.9279763814845654,-0.6136939425553887,20.994637850697554
6,9,9,6,89,89,88,7.994793988545416,-2.133213719136051,-0.6790230161438973,27.77401378450721
6,9,9,7,713,-311,712,7.577696554760403,-2.3672283977281747,-0.7535122018518925,21.29054204726138
6,9,9,8,865,-159,864,7.305313208836995,-2.58606233307994,-0.8231692069068639,26.30187484965766
6,9,9,9,492,492,491,7.745125642133139,-2.8463662345209695,-0.9060265121477546,21.119357055507958
6,9,9,10,765,-259,764,7.909139246906929,-3.10558730995055,-0.9885391431641842,26.449227809492474
6,9,9,11,1023,-1,1022,7.877398964620334,2.886494448915929,0.9187997195045731,25.75803094484556
6,9,9,12,597,-427,596,7.764317969375096,2.6017549104332613,0.8281643094181299,22.611785876495027
6,9,9,13,562,-462,561,7.947978788554166,2.2821931377527718,0.7264446379275129,24.640174930613025
6,9,9,14,478,478,477,7.794274790065947,1.957293580022987,0.6230258966853812,23.77446522425997
6,9,9,15,267,267,266,7.830272186289875,1.6252978603566812,0.5173483769448938,22.950739308316443
6,9,9,16,917,-107,916,7.834069290495512,1.292971863039201,0.4115657265628519,22.484076518085317
6,9,9,17,656,-368,655,7.988289563232947,0.9262339533391378,0.2948294242669435,27.396801985240906
6,9,9,18,889,-135,888,7.8459951025689385,0.5416283631546354,0.17240566262966484,20.41523453290398
6,9,9,19,510,510,509,7.767394369084372,0.16216742240170337,0.051619493767404906,19.880654727404583
6,9,9,20,860,-164,859,7.330828321688427,-0.2520780572939219,-0.08023893772665935,20.160771950236235
6,9,9,21,553,-471,552,7.456785889472712,-0.6554707921782934,-0.20864283325507169,20.17577752718383
6,9,9,22,629,-395,628,7.808928364016945,-1.083495750189099,-0.344887408923313,20.975143688665142
6,9,9,23,759,-265,758,7.805451200592249,-1.5409433239487618,-0.49049749406180243,20.339607508057508
6,9,9,24,874,-150,873,7.61323536703153,-1.9970481342555373,-0.6356801643184317,16.785444162271443
6,9,9,25,720,-304,719,7.728349298285178,-2.454651371811164,-0.7813397987820974,19.27646191986501
6,9,9,26,314,314,313,7.700848283799554,-2.968604123660329,-0.9449360407270511,20.156511594054983
6,9,9,27,602,-422,601,7.7941410458099805,2.8212495459885933,0.8980316218797003,18.319808789420534
6,9,9,28,7,7,6,7.5373015678571065,2.2886525556263253,0.7285007344956573,13.089245579295174
6,9,9,29,610,-414,609,7.757551069493036,1.7605187932566313,0.5603905367059429,18.65600636128586
6,9,9,30,794,-230,793,7.670972717100624,1.2081751077889624,0.38457408105039365,15.554971398330679
6,9,9,31,905,-119,904,7.657340387362212,0.6134267188962215,0.19525978907395242,20.768432440573367
6,9,9,32,741,-283,740,7.307575531213757,0.08259654365178033,0.026291296408972698,14.51628150756626
6,9,9,33,580,-444,579,6.898657054831985,-0.511574440271743,-0.16283920185743495,13.57125557836615
6,9,9,34,89,89,88,7.692304741202149,-1.1380200272440832,-0.36224302534693853,23.700186127122883
7,10,10,0,803,-221,802,7.89516193430549,-1.8096751147564643,-0.5760374798077684,27.320979405227547
7,10,10,1,826,-198,825,7.902244537366156,-1.9987954854907624,-0.6362363634912392,24.189153444994105
7,10,10,2,922,-102,921,7.891660474087344,-2.1648880636288097,-0.6891052731343335,23.50900673045597
7,10,10,3,691,-333,690,7.6634750653299655,-2.3519810000949746,-0.7486588044466695,24.929483662575006
7,10,10,4,107,107,106,7.395746794713138,-2.57602818922462,-0.8199752397183252,22.215427726684148
7,10,10,5,468,468,467,7.431960951128566,-2.7608695379156654,-0.8788120683822302,20.431507203587245
7,10,10,6,89,89,88,7.705677061895621,-3.0096793550758107,-0.9580106929638859,21.024024874572262
7,10,10,7,713,-311,712,7.875171340199267,3.0302414980050343,0.9645558263393819,24.962436673624573
7,10,10,8,865,-159,864,7.8198072286297045,2.779905678947045,0.8848714602673073,19.427385004174933
7,10,10,9,492,492,491,7.86165514307353,2.5125774494290445,0.7997782419557182,22.655091539251355
7,10,10,10,765,-259,764,7.838895285984034,2.2426856711607375,0.7138690207331926,19.645955823332518
7,10,10,11,1023,-1,1022,7.710397401723321,1.9415130835298602,0.6180028086427303,16.688924923708463
7,10,10,12,597,-427,596,7.856244691674749,1.6463845104881343,0.524060466148234,20.514289501412115
7,10,10,13,562,-462,561,7.857909132486334,1.3205860873235837,0.4203556071518674,18.986573168799598
7,10,10,14,478,478,477,7.719672852279839,0.9944991820648537,0.3165589214529365,18.96351262466451
7,10,10,15,267,267,266,7.643407274116077,0.6595320155584339,0.20993556080697115,19.072184014467666
7,10,10,16,917,-107,916,7.128307250790312,0.27992736307289035,0.08910364707946038,15.403354887513352
7,10,10,17,656,-368,655,7.183298457454302,-0.0899643937898206,-0.028636555947831523,15.213754797830465
7,10,10,18,889,-135,888,7.6774627966616755,-0.5072224306414498,-0.16145391416734556,19.904473885203927
7,10,10,19,510,510,509,7.484941868844851,-0.8840621188940372,-0.2814057124445618,13.201877175708496
7,10,10,20,860,-164,859,7.831586982704857,-1.2861109038560163,-0.4093818154261407,20.370478259197775
7,10,10,21,553,-471,552,7.591082765631768,-1.7460455185867136,-0.5557835502930546,15.09093720593116
7,10,10,22,629,-395,628,7.639633526164737,-2.189024072038003,-0.6967880032239947,16.425588729763202
7,10,10,23,759,-265,758,7.716558036373918,-2.6631516703482485,-0.8477075050787231,17.616586724950885
7,10,10,24,874,-150,873,7.68612799189027,3.135883536262759,0.9981827315134219,20.97019667208263
7,10,10,25,720,-304,719,7.72585888483724,2.651641305063839,0.8440436420151088,16.448155350099075
7,10,10,26,314,314,313,7.707659675316876,2.1373796731886743,0.6803490805042346,16.849298471185996
7,10,10,27,602,-422,601,7.684309652155714,1.620909921088685,0.5159516524959165,16.420087172217844
7,10,10,28,7,7,6,7.7823672585388,1.0605441418745616,0.33758168509297765,27.944947952977508
7,10,10,29,610,-414,609,7.235322299261391,0.4971684449513108,0.15825363112662394,16.570846400564662
7,10,10,30,826,-198,825,7.185492775065851,-0.07841507015967919,-0.024960292057621444,18.009023248593426
7,10,10,31,904,-120,903,7.799741681110239,-0.6629604437834434,-0.21102686340506324,22.200222140168833
7,10,10,32,760,-264,759,7.657070076876509,-1.2645232473678072,-0.4025102509464041,18.14654603067813
7,10,10,33,577,-447,576,7.703176251972599,-1.8828304173124737,-0.5993235358381126,16.51315835148063
