test_name,training_name,method,pattern_count,frame_count,frame_errors,fer,symbol_count,errors,ser,fixes_vs_savaux,breaks_vs_savaux,elapsed_seconds,mean_milliseconds_per_symbol
low3_framevalid_diagnostic,low1,ordinary_fft,0,17,5,0.29411764705882354,833,209,0.25090036014405764,3,71,0.0003922000832972117,0.0004708284313291857
low3_framevalid_diagnostic,low1,savaux,0,17,5,0.29411764705882354,833,141,0.16926770708283315,0,0,1.3502748999671894,1.620978271269135
low3_framevalid_diagnostic,low1,gls_crossfit,8,17,5,0.29411764705882354,833,139,0.16686674669867949,3,1,3.778251200063096,4.535715726366262
low3_framevalid_diagnostic,low1,gls_offpacket,8,17,5,0.29411764705882354,833,141,0.16926770708283315,0,0,0.13313729998480994,0.15982869145835527
