dataset,packet_index,frame_index,payload_symbol_index,frame_symbol_index,start_sample,gt_bin,snr_label,added_snr_db,seed,added_awgn_power,savaux_bin,savaux_correct,savaux_margin_db,savaux_gt_lambda,savaux_max_false_lambda,savaux_gt_false_margin_db,white_ml_bin,white_ml_matches_savaux,colored_ml_bin,colored_ml_correct,colored_ml_margin_db,colored_ml_gt_lambda,colored_ml_max_false_lambda,colored_ml_gt_false_margin_db,colored_minus_savaux_gt_lambda,colored_minus_savaux_gt_false_margin_db,model_gt_full_information,model_gt_savaux_information,model_gt_full_to_savaux_snr_gain_db,colored_ml_fix_vs_savaux,colored_ml_break_vs_savaux,covariance_model
collector_low4_train_low1,8,1,22,30,32006787,917,clean,,0,0.0,917,1,4.305781898419174,57.41146919352978,21.25985526873518,4.314383572234649,917,1,917,1,3.9221556318261284,58.39458467232228,23.667752043070816,3.9221556318261284,0.9831154787924987,-0.39222794040852094,18682008292.869717,17970479145.659973,0.16863903697726199,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,8,1,23,31,32010883,656,clean,,0,0.0,656,1,1.027254858774216,27.589226109034616,21.739407751804965,1.034918100857532,656,1,656,1,1.2737731717504122,29.615439148935398,22.087209967817163,1.2737731717504122,2.0262130399007816,0.23885507089288005,18707834232.341015,17992849975.9935,0.16923554194324197,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,8,1,24,32,32014979,889,clean,,0,0.0,889,1,3.5139945594424926,51.819237379091746,23.0994544047511,3.5088929497020107,889,1,889,1,3.5764333258503758,54.97617212602925,24.128546728402462,3.5764333258503758,3.1569347469375018,0.06754037614836506,18665424064.525608,17958994404.277977,0.1675584608944708,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,8,1,25,33,32019075,66,clean,,0,0.0,66,1,6.839418552331944,73.07150306886092,15.183183150096552,6.823852099819131,66,1,66,1,6.936482258477277,83.56189715825253,16.918430265296163,6.936482258477277,10.490394089391614,0.11263015865814552,18586483996.8012,17893939364.607784,0.16491280740929856,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,8,1,26,34,32023171,586,clean,,0,0.0,586,1,8.355529066107815,51.858023168660694,7.572614912863358,8.355700850302034,586,1,586,1,7.213595704000224,55.854915004687484,10.609668752382063,7.213595704000224,3.9968918360267907,-1.1421051463018097,18713204291.99509,18011309630.25653,0.1660286661552961,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,8,1,27,35,32027267,425,clean,,0,0.0,425,1,9.431135542380432,48.391401683572774,5.507591917896032,9.438064479118985,425,1,425,1,9.186616532567555,48.54550148855019,5.854466679518659,9.186616532567555,0.15409980497741316,-0.2514479465514299,18688121686.599766,17984925300.70681,0.16657014981797397,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,8,1,28,36,32031363,860,clean,,0,0.0,860,1,8.972443902898934,63.85181659640394,8.098171032794044,8.967863127386309,860,1,860,1,8.811819499250387,64.79200342236929,8.518035759948349,8.811819499250387,0.9401868259653483,-0.15604362813592232,18662465454.95733,17956039708.508003,0.1675845969356342,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,8,1,29,37,32035459,553,clean,,0,0.0,553,1,11.036171331248827,73.35325878727923,5.754210958005788,11.054336328139545,553,1,553,1,10.144924837083462,72.49593299911307,7.011665021782327,10.144924837083462,-0.8573257881661647,-0.9094114910560833,18855305560.94129,18268819836.443035,0.137230818999772,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,8,1,30,38,32039555,629,clean,,0,0.0,629,1,5.814228647723741,74.80741473623982,19.62540553651265,5.8112600654496465,629,1,629,1,5.673272105242954,79.45461739278295,21.517505872412382,5.673272105242954,4.647202656543129,-0.13798796020669268,18697601443.39588,17988840366.836285,0.1678273028140775,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,8,1,31,39,32043651,759,clean,,0,0.0,759,1,4.873256776352254,56.8386562339961,18.53122622078098,4.86739644130645,759,1,759,1,5.296005298715498,57.5511972236558,17.00019225005045,5.296005298715498,0.7125409896597006,0.4286088574090474,18665997770.916847,17959345015.438435,0.16760715904086199,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,8,1,32,40,32047748,494,clean,,0,0.0,494,1,7.972223787980081,91.54892428157986,14.436243223881593,8.021990551151031,494,1,494,1,7.512971275993778,91.87192237219543,16.28867192960379,7.512971275993778,0.3229980906155703,-0.5090192751572529,18811577884.87397,18148246749.926098,0.15590549546152818,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,8,1,33,41,32051844,303,clean,,0,0.0,303,1,9.015058494884002,46.4842669073191,5.8377053297677275,9.010638168962007,303,1,303,1,9.531519658273202,48.128492744780516,5.361055399637731,9.531519658273202,1.6442258374614127,0.5208814893111953,18622982721.89022,17923939341.187138,0.16615774846624684,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,8,1,34,42,32055940,1022,clean,,0,0.0,1022,1,9.935316793926663,55.6355848333831,5.635646512414953,9.944089128372308,1022,1,1022,1,10.093393995678728,58.98465932300343,5.772974987533048,10.093393995678728,3.349074489620328,0.14930486730641945,18606078244.18097,17912229810.017563,0.16505190453749066,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,8,1,35,43,32060036,720,clean,,0,0.0,720,1,7.8221451005080915,40.379032201775665,6.645048218159327,7.836577689899011,720,1,720,1,8.370337548011285,43.45041293187959,6.323538300297197,8.370337548011285,3.0713807301039253,0.5337598581122744,18675683996.102745,17968196816.030884,0.16772020773399748,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,8,1,36,44,32064132,314,clean,,0,0.0,314,1,10.905926924476843,57.97977615062014,4.712998272000255,10.899792537626043,314,1,314,1,11.291895221407158,62.31943684885072,4.628433177471291,11.291895221407158,4.339660698230581,0.3921026837811148,18638297355.039093,17936336106.153053,0.16672502676171222,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,8,1,37,45,32068228,602,clean,,0,0.0,602,1,10.326837926724611,76.00464545637529,7.037317923381243,10.334329659724915,602,1,602,1,11.541550152082884,79.46283069039315,5.57197317034962,11.541550152082884,3.4581852340178614,1.207220492357969,18694704256.028767,17985892337.403095,0.16786609729569346,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,8,1,38,46,32072324,7,clean,,0,0.0,7,1,8.946485827666484,47.30069031029985,6.048732800843493,8.932030786828019,7,1,7,1,9.243114246601023,50.074913579029165,5.96085810470657,9.243114246601023,2.7742232687293154,0.31108345977300367,18573982201.872025,17887204777.302963,0.1636254612569774,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,8,1,39,47,32076420,414,clean,,0,0.0,414,1,10.57161605808224,67.90170342365572,5.9174357752789195,10.597471163702401,414,1,414,1,10.206059041019156,70.03986666726718,6.679430057289864,10.206059041019156,2.1381632436114586,-0.39141212268324566,18696260163.257263,17991235401.647514,0.16693756737380297,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,8,1,40,48,32080516,807,clean,,0,0.0,807,1,8.710662609966299,51.95942661698537,6.982332653149224,8.716638142159816,807,1,807,1,8.60504671932144,53.54463946699203,7.382633800758906,8.60504671932144,1.5852128500066627,-0.11159142283837653,18687405337.44474,17973850505.382526,0.1690788052545935,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,8,1,41,49,32084612,195,clean,,0,0.0,195,1,10.905938014699368,94.31717386735718,7.703937919016403,10.87878004586841,195,1,195,1,10.78435363845383,98.221199322221,8.199169581218811,10.78435363845383,3.904025454863813,-0.09442640741458064,18642364958.45935,17942454280.132584,0.16619157569183804,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,8,1,42,50,32088708,826,clean,,0,0.0,826,1,9.530042658793537,82.30191957681329,9.167709752652792,9.531491094512312,826,1,826,1,9.544896343400785,81.67131926518621,9.069428819063907,9.544896343400785,-0.6306003116270773,0.013405248888473054,18686535679.957924,17972764656.262283,0.16913906954858673,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,8,1,43,51,32092804,928,clean,,0,0.0,928,1,3.2712168110708673,45.75130304117323,21.433763969101047,3.2930502379812805,928,1,928,1,3.239901056856352,48.99950753672587,23.23815314820225,3.239901056856352,3.248204495552642,-0.05314918112492828,18694633530.34154,17981521837.415306,0.1689051135447922,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,8,1,44,52,32096900,761,clean,,0,0.0,761,1,6.228636691509017,57.57934426646823,13.734687267250662,6.224479394980728,761,1,761,1,5.912382932783987,60.76131866365173,15.573595745513163,5.912382932783987,3.1819743971834953,-0.3120964621967408,18664024154.698563,17957803976.019386,0.1675206126987392,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,8,1,45,53,32100996,590,clean,,0,0.0,590,1,8.468862689256113,37.755614197893706,5.3448972451015715,8.490421792694066,590,1,590,1,8.640873035896053,42.31923959070762,5.786960951901328,8.640873035896053,4.563625392813911,0.15045124320198688,18705273371.79695,18006285514.3762,0.16539927462101464,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,8,1,46,54,32105092,383,clean,,0,0.0,383,1,9.643630191302705,62.082700386621795,6.735534483490573,9.645985350883493,383,1,383,1,9.709758656424247,67.14543911011822,7.1786148445007285,9.709758656424247,5.062738723496423,0.06377330554075478,18633840719.606983,17932350100.127472,0.16665169684896797,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,8,1,47,55,32109188,267,clean,,0,0.0,267,1,11.21435094835967,60.170680201210075,4.552118015536163,11.211714082175998,267,1,267,1,11.219369078068821,62.05149372251129,4.6861407928175485,11.219369078068821,1.8808135213012136,0.0076549958928229245,18651488828.381813,17949046812.377384,0.16672114229630064,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,8,1,48,56,32113284,314,clean,,0,0.0,314,1,10.669181562878485,48.85761466357434,4.193332519493524,10.663729578392953,314,1,314,1,10.811524508479216,51.94387141005952,4.309053278716731,10.811524508479216,3.0862567464851836,0.14779493008626332,18638297355.039093,17936336106.153053,0.16672502676171222,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,9,2,0,8,33417042,803,clean,,0,0.0,803,1,9.2944554065216,50.78928313433082,5.958350990976965,9.306460002273539,803,1,803,1,9.146845472294396,52.871521053410824,6.434832661487499,9.146845472294396,2.0822379190800007,-0.15961452997914272,18682748294.94908,17970686184.84221,0.16876102432052953,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,9,2,1,9,33421138,711,clean,,0,0.0,711,1,3.486728375637992,52.07592348843999,23.281148813097627,3.496325733921534,711,1,711,1,3.5164039958230555,50.75926782168282,22.58785282705873,3.5164039958230555,-1.3166556667571712,0.02007826190152162,18670251889.201385,17964293811.59651,0.16740027791227655,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,9,2,2,10,33425234,922,clean,,0,0.0,922,1,4.444640007011516,66.02240827058274,23.627395122367442,4.462755177641775,922,1,922,1,5.255539929365468,74.44192921335829,22.195433246335657,5.255539929365468,8.419520942775549,0.7927847517236932,18690149182.998222,17977638728.708286,0.16880119115491415,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,9,2,3,11,33429330,718,clean,,0,0.0,718,1,9.342764604213977,47.943822522171736,5.571229642552743,9.347815968541322,718,1,718,1,9.891284922276066,49.85052612686902,5.111416305384116,9.891284922276066,1.9067036046972845,0.5434689537347435,18676156210.355064,17968611264.294548,0.16772984588832573,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,9,2,4,12,33433426,756,clean,,0,0.0,756,1,11.06289443575561,60.30296478535164,4.723320893534475,11.060912129528969,756,1,756,1,11.309472643421174,66.0747035490825,4.887513375884263,11.309472643421174,5.771738763730859,0.24856051389220468,18667485610.605698,17961150938.23402,0.16751662719169683,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,9,2,5,13,33437522,109,clean,,0,0.0,109,1,9.794039914027252,65.99711700089513,6.92517064791309,9.790944847421773,109,1,109,1,9.663767610677441,66.10078263481371,7.142164364511341,9.663767610677441,0.10366563391858108,-0.12717723674433223,18606647319.31302,17912769128.269787,0.16505397389786047,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,9,2,6,14,33441618,932,clean,,0,0.0,932,1,10.265324742186515,63.25315084309044,5.940858491525337,10.272329561849105,932,1,932,1,10.593461377387674,62.596915795589894,5.460177964045506,10.593461377387674,-0.6562350475005445,0.3211318155385694,18693645968.541977,17981152885.39454,0.1687647984778798,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,9,2,7,15,33445714,468,clean,,0,0.0,468,1,11.108052248796946,66.24293611942117,5.108918259301334,11.128106194635166,468,1,468,1,11.243574764658389,68.29543423766782,5.129017658076073,11.243574764658389,2.052498118246646,0.1154685700232232,18723011908.080837,18013264007.778923,0.1678329930273391,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,9,2,8,16,33449810,89,clean,,0,0.0,89,1,8.979942259510466,52.120466918912605,6.603200501734004,8.97253813133468,89,1,89,1,9.603570174489171,56.4613980441532,6.185781994358202,9.603570174489171,4.340931125240594,0.6310320431544909,18626305936.95958,17927017754.469532,0.16618683364378553,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,9,2,9,17,33453906,713,clean,,0,0.0,713,1,11.16173951666716,80.36429481236298,6.30893231321218,11.051072701683935,713,1,713,1,10.75941822489147,82.49246875920902,6.9258403854780655,10.75941822489147,2.128173946846033,-0.29165447679246626,18672435956.853497,17965708756.799133,0.16756623532468218,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,9,2,10,18,33458002,865,clean,,0,0.0,865,1,11.192114248877596,68.35075903707282,5.193707569349513,11.192658486638612,865,1,865,1,11.43931204398124,66.90303202606252,4.803022221281772,11.43931204398124,-1.4477270110103007,0.2466535573426274,18665444784.231697,17958488942.635677,0.16768551710443544,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,9,2,11,19,33462098,92,clean,,0,0.0,92,1,10.71925337332756,67.91597532274969,5.771534637101189,10.706806354938978,92,1,92,1,10.652731296386374,68.02986130680806,5.853646014088516,10.652731296386374,0.11388598405837058,-0.05407505855260375,18624844050.743683,17926381921.953037,0.16600000168838946,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,9,2,12,20,33466194,645,clean,,0,0.0,645,1,8.87914832595244,60.65544940889258,7.817415254376627,8.898066429353234,645,1,645,1,9.071507175741132,63.33912460830311,7.843706583226972,9.071507175741132,2.68367519941053,0.17344074638789841,18718898480.90199,18004472440.634552,0.16899888584974762,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,9,2,13,21,33470290,426,clean,,0,0.0,426,1,8.924984332734445,78.77871350602562,10.074940348321979,8.931664008437226,426,1,426,1,9.496242322568447,83.4306445906944,9.369175341544338,9.496242322568447,4.6519310846687745,0.5645783141312215,18686796820.712402,17982197438.095486,0.16692101834435813,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,9,2,14,22,33474386,765,clean,,0,0.0,765,1,4.0509800140377035,40.33196077816885,15.87728249182964,4.048731642692998,765,1,765,1,3.674103999281732,41.9095592185115,17.984679105752118,3.674103999281732,1.5775984403426477,-0.3746276434112654,18660589419.446686,17954635794.375965,0.16748757405317605,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,9,2,15,23,33478482,1023,clean,,0,0.0,1023,1,8.10063708977663,62.77630166562044,9.777837690649639,8.075529027458913,1023,1,1023,1,8.097557381655959,67.49730159215702,10.459975632032162,8.097557381655959,4.720999926536578,0.02202835419704563,18609240363.08188,17914455241.76252,0.16525039110543552,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,9,2,16,24,33482578,597,clean,,0,0.0,597,1,10.76019060749206,69.22222425251175,5.808861893257891,10.761544987885955,597,1,597,1,11.706762454308006,74.80440113275472,5.049529398209043,11.706762454308006,5.582176880242969,0.9452174664220507,18693222370.878666,17983121335.887905,0.1681909772011076,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,9,2,17,25,33486674,562,clean,,0,0.0,562,1,11.475597683970216,75.86957118740301,5.355358616230362,11.51279071214291,562,1,562,1,12.052686108401968,77.01932285783727,4.8009931377173904,12.052686108401968,1.1497516704342559,0.5398953962590571,18794814778.05182,18094238248.8,0.16497745699853988,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,9,2,18,26,33490770,827,clean,,0,0.0,827,1,10.130392129247308,63.42997357059988,6.135548863071879,10.144411112917894,827,1,827,1,9.70738820054856,62.79287702452934,6.716941436957675,9.70738820054856,-0.6370965460705378,-0.43702291236933277,18685688613.62974,17972299962.585373,0.16905448826703431,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,9,2,19,27,33494866,890,clean,,0,0.0,890,1,10.861449065618041,71.25965078295403,5.851361897425003,10.85586730340257,890,1,890,1,11.606610954669767,73.82799220143089,5.099880057788546,11.606610954669767,2.5683414184768623,0.7507436512671966,18665005046.72204,17958806944.89477,0.16750629828406582,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,9,2,20,28,33498962,174,clean,,0,0.0,174,1,9.894626504512672,73.74562283031683,7.569601105974534,9.886632537184532,174,1,174,1,10.151852676469966,77.7369462089573,7.506581571803985,10.151852676469966,3.991323378640473,0.2652201392854341,18621684207.238525,17925676737.427536,0.16543397152397246,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,9,2,21,29,33503058,267,clean,,0,0.0,267,1,10.613415848481882,51.72787365886218,4.499529519711726,10.605575211366132,267,1,267,1,9.677482249993227,53.918521545149254,5.8075071112644645,9.677482249993227,2.190647886287074,-0.9280929613729043,18652399683.745037,17949762117.689724,0.16676015557075868,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,9,2,22,30,33507154,917,clean,,0,0.0,917,1,10.177300120679512,56.349083626137784,5.41114663479036,10.175975548615725,917,1,917,1,9.695550360202589,58.766147456050696,6.303361060470425,9.695550360202589,2.4170638299129124,-0.4804251884131361,18682401119.698402,17970915221.435825,0.16862496955560136,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,9,2,23,31,33511250,656,clean,,0,0.0,656,1,9.948822423883966,55.65368001453552,5.616226757855939,9.960492523548021,656,1,656,1,10.61299628318924,58.62534206986197,5.090796788351546,10.61299628318924,2.9716620553264548,0.6525037596412187,18706997866.20077,17992186913.079433,0.16920142556676426,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,9,2,24,32,33515346,889,clean,,0,0.0,889,1,10.179643866999191,51.53626758327276,4.946337461831144,10.178292197993905,889,1,889,1,10.351345541944427,55.52806722664015,5.121273891232209,10.351345541944427,3.9917996433673864,0.17305334395052263,18665591924.300728,17959244427.54849,0.16753705558810428,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,9,2,25,33,33519442,66,clean,,0,0.0,66,1,9.471198515425556,50.57910486587186,5.7298010669862744,9.458315951051436,66,1,66,1,9.73215632796475,52.41712672899074,5.575163116881793,9.73215632796475,1.8380218631188754,0.27384037691331464,18586827009.169823,17894265779.628677,0.16491373367053183,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,9,2,26,34,33523538,586,clean,,0,0.0,586,1,3.874710782209378,59.31249964558657,24.25536058463328,3.8833849186491247,586,1,586,1,3.47597887717026,59.1767602986571,26.57989725244151,3.47597887717026,-0.1357393469294692,-0.4074060414788647,18712967874.671803,18010299072.81092,0.1662174739663761,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,9,2,27,35,33527634,425,clean,,0,0.0,425,1,6.872136296722232,76.87359362280844,15.743314515465164,6.886810118326473,425,1,425,1,6.916732759425886,83.15628726286837,16.913045409518304,6.916732759425886,6.282693640059932,0.02992264109941356,18689736593.84504,17986485101.164375,0.1665687834375691,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,9,2,28,36,33531730,860,clean,,0,0.0,860,1,11.664874660274796,65.01192376979671,4.437210849632713,11.658829512186717,860,1,860,1,11.37647546414382,65.67459498485576,4.783544922063215,11.37647546414382,0.6626712150590492,-0.28235404804289743,18662645677.291092,17956312331.715244,0.16756059867448408,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,9,2,29,37,33535826,553,clean,,0,0.0,553,1,10.372760338594375,51.615809249816046,4.6640292701968535,10.440214734680435,553,1,553,1,10.480122015390055,53.89786219827133,4.825689095043407,10.480122015390055,2.282052948455288,0.03990728070962035,18854713849.17198,18265307639.369907,0.13792954314066966,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,9,2,30,38,33539922,629,clean,,0,0.0,629,1,9.755750237394775,63.7528541353511,6.735739731971065,9.761143346221468,629,1,629,1,9.86555304200929,64.56609849049691,6.659616797615981,9.86555304200929,0.8132443551458124,0.10440969578782244,18696547157.625977,17987790114.51109,0.1678359778988463,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,9,2,31,39,33544018,759,clean,,0,0.0,759,1,10.730274500233094,64.1871119885495,5.438080265562829,10.7200222219146,759,1,759,1,10.712502156827565,65.7472068763693,5.579908685703164,10.712502156827565,1.560094887819801,-0.007520065087035732,18666475747.69878,17959933488.298874,0.16757606390837454,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,9,2,32,40,33548114,494,clean,,0,0.0,494,1,11.118873782492662,69.04383365424597,5.4647597484745525,11.01553824072745,494,1,494,1,10.7374487841366,72.93345226950275,6.154345772304477,10.7374487841366,3.8896186152567793,-0.27808945659085005,18811180648.996574,18147739108.184555,0.15593526873181407,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,9,2,33,41,33552210,303,clean,,0,0.0,303,1,10.165261551991955,67.53466170013188,6.513796237023028,10.156925597560345,303,1,303,1,10.246830207903344,73.88599870672158,6.980380991480335,10.246830207903344,6.351337006589702,0.08990461034299813,18622954218.202003,17923971355.721653,0.16614334423228908,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,9,2,34,42,33556307,1022,clean,,0,0.0,1022,1,10.616268302541583,70.00744316958817,6.089096228043303,10.605913791122383,1022,1,1022,1,11.542540616395417,73.49524451735351,5.152347869736702,11.542540616395417,3.487801347765341,0.9366268252730343,18612981020.6901,17917659101.693104,0.16534664982930822,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,9,2,35,43,33560403,720,clean,,0,0.0,720,1,9.902341243817578,50.92704582744892,5.208167264017149,9.902635609205198,720,1,720,1,8.668699062525675,53.1707954353081,7.22442440668247,8.668699062525675,2.243749607859179,-1.233936546679523,18674944917.59816,17967744332.67148,0.16765770241227188,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,9,2,36,44,33564499,314,clean,,0,0.0,314,1,8.330257766505007,53.86203513528602,7.91848800333763,8.326404957735797,314,1,314,1,8.979950252729566,54.94243712756198,6.948849322140731,8.979950252729566,1.0804019922759593,0.6535452949937692,18637740554.58483,17935791688.232056,0.16672710621125433,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,9,2,37,45,33568595,602,clean,,0,0.0,602,1,10.519042975795756,70.09608308749029,6.21392508655565,10.523277374091649,602,1,602,1,11.437513895625811,76.29102117234184,5.479261634855319,11.437513895625811,6.194938084851557,0.9142365215341623,18693607726.183052,17984667426.133175,0.1679071382624855,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,9,2,38,46,33572691,7,clean,,0,0.0,7,1,5.561439849840504,52.04868387594608,14.482664441992691,5.55561283886443,7,1,7,1,5.33746771240224,55.543265281118266,16.25117010720801,5.33746771240224,3.494581405172184,-0.21814512646219075,18578158034.870186,17890435213.095665,0.16381747283845835,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,9,2,39,47,33576787,414,clean,,0,0.0,414,1,3.2302782661260214,38.123085474442824,18.0478030891439,3.2476369886160725,414,1,414,1,3.43351973239288,39.79543296997201,18.050168519164338,3.43351973239288,1.6723474955291877,0.18588274377680758,18693501854.623367,17988639072.641083,0.1669235729181896,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,9,2,40,48,33580883,807,clean,,0,0.0,807,1,7.53502626257646,55.55916090730806,9.882926524198297,7.498701115383587,807,1,807,1,6.6579426688924155,55.98061366187525,12.084909098114403,6.6579426688924155,0.42145275456719133,-0.8407584464911713,18687348126.637012,17973931412.56358,0.1690459602545731,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,9,2,41,49,33584979,195,clean,,0,0.0,195,1,9.587291419751324,56.3981387513144,6.193949051785554,9.592971428999013,195,1,195,1,10.03442286087652,61.493454672956176,6.1007974457184,10.03442286087652,5.095315921641777,0.4414514318775069,18642713302.786133,17942795216.88684,0.1661902031332602,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,9,2,42,50,33589075,826,clean,,0,0.0,826,1,8.553812150288781,39.365119867985214,5.491932263562582,8.553864061268875,826,1,826,1,9.10264624484881,40.567525728631566,4.987855872887937,9.10264624484881,1.2024058606463512,0.5487821835799345,18686084541.676662,17972514806.93758,0.16909459315790182,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,9,2,43,51,33593171,928,clean,,0,0.0,928,1,6.928965909166544,36.163952576691244,7.325033912054605,6.9346625141800935,928,1,928,1,8.010191179571663,38.46244705333081,6.081599176575563,8.010191179571663,2.2984944766395685,1.0755286653915697,18694255713.284184,17981364531.674717,0.16885533515398277,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,9,2,44,52,33597267,761,clean,,0,0.0,761,1,11.094809384827863,68.06670989399528,5.286989760057805,11.097262895838856,761,1,761,1,11.355951069449489,69.7583625007434,5.105063759059168,11.355951069449489,1.6916526067481215,0.2586881736106328,18664575974.448303,17958324955.51056,0.16752302141511619,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,9,2,45,53,33601363,590,clean,,0,0.0,590,1,10.276980882806356,62.94813293377826,5.891701024912359,10.287421528876138,590,1,590,1,8.98810693867866,65.30763112587186,8.244289566296557,8.98810693867866,2.3594981920936036,-1.2993145901974774,18704834702.666676,18005031624.267525,0.16559986119596326,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
