raw_fft_bin,trial_count,groundtruth_count,savaux_lambda_mean,savaux_lambda_median,colored_ml_lambda_mean,colored_ml_lambda_median,colored_minus_savaux_lambda_mean,model_full_to_savaux_snr_gain_db_mean,gt_savaux_lambda_mean,gt_colored_ml_lambda_mean
17,392,0,1.0476075122994133,0.6572366952896118,1.0358701085810285,0.6459853947162628,-0.011737403718384764,0.16280828602612019,,
18,392,0,1.1424984032034575,0.6915425956249237,1.1226719631268511,0.6952743232250214,-0.019826440076606243,0.16273071616888046,,
19,392,0,1.2276705213565835,0.6653335094451904,1.2153408684074636,0.6350467205047607,-0.012329652949119918,0.162752877920866,,
20,392,0,1.2062107500471995,0.7086882889270782,1.2031631463561303,0.6497509181499481,-0.0030476036910692286,0.16271739825606346,,
21,392,0,1.0774555536029264,0.6435598134994507,1.091535790003741,0.6305151283740997,0.014080236400814659,0.1627101432532072,,
22,392,0,1.1200469866328473,0.7292181551456451,1.1065723071654674,0.7129837572574615,-0.013474679467379952,0.1626882366836071,,
23,392,0,1.0480409583379158,0.6529233455657959,1.0621905929298492,0.6924167573451996,0.01414963459193336,0.1627101879566908,,
24,392,0,1.1258220483054249,0.7564111948013306,1.1238326164353307,0.7205700874328613,-0.0019894318700942083,0.16274298541247845,,
25,392,0,1.102061731035807,0.6687453985214233,1.1175108341108448,0.6955898106098175,0.015449103075038042,0.16271649487316608,,
26,392,0,1.0709429254771117,0.6178452372550964,1.1048249410458233,0.6538481712341309,0.03388201556871146,0.1627030335366726,,
27,392,0,1.1149370592053058,0.7036606967449188,1.149159879581967,0.7664045095443726,0.03422282037666134,0.1626639161258936,,
28,392,0,1.0750948493321406,0.6038859188556671,1.0833070364886745,0.6048636436462402,0.008212187156533794,0.16269221901893616,,
29,392,0,1.0966646178641004,0.6351923048496246,1.1080938994893994,0.6686250865459442,0.011429281625299024,0.16269146837294102,,
30,392,0,0.9586597538827288,0.6203879714012146,0.981847334788561,0.5958191156387329,0.02318758090583213,0.16274471767246723,,
31,392,0,1.0896577268238392,0.6982512474060059,1.109789343674938,0.6769819855690002,0.020131616851098703,0.162736214697361,,
32,392,0,1.0618524377579368,0.6429200768470764,1.0561531665886406,0.652338296175003,-0.0056992711692962945,0.16277357190847397,,
33,392,0,1.0158109758456109,0.6686417162418365,1.0263802915810352,0.6313050091266632,0.010569315735424146,0.16280036605894566,,
34,392,0,1.1881086149737619,0.7601789236068726,1.176364115504839,0.7496684193611145,-0.01174449946892291,0.16283696703612804,,
35,392,0,1.0411623429580668,0.6947360932826996,1.037455543662761,0.6866362690925598,-0.0037067992953056165,0.1628516223281622,,
36,392,0,1.0830169597246246,0.6816074848175049,1.0800114743226228,0.6804589331150055,-0.0030054854020020185,0.16287965141236782,,
37,392,0,1.0960978322906827,0.6407370865345001,1.1183810956221982,0.6047158241271973,0.022283263331515552,0.16290912590920925,,
38,392,0,1.0155287916559432,0.6892410814762115,0.9975965659488087,0.6783780157566071,-0.017932225707134385,0.16294095665216446,,
39,392,0,1.007939645346095,0.562222957611084,0.998916851793183,0.5799900889396667,-0.009022793552911917,0.16298139840364456,,
40,392,0,1.0206889037965863,0.5723374783992767,1.019086355793531,0.5884427726268768,-0.0016025480030553549,0.16299977712333202,,
41,392,0,1.0352542550761576,0.6118013262748718,1.0282671275297393,0.630956619977951,-0.006987127546418211,0.16301416233181953,,
42,392,0,1.0974571325404008,0.6471059322357178,1.102148618919143,0.6255157887935638,0.004691486378742039,0.16301891580224037,,
43,392,0,1.0163967629208002,0.6259470582008362,1.0166714153454783,0.5904681384563446,0.00027465242467825395,0.16306350752711296,,
44,392,0,1.1178243468118811,0.6389672160148621,1.106787638259429,0.6270031034946442,-0.011036708552452108,0.16314243711531162,,
45,392,0,1.0965702786444145,0.7593619227409363,1.1197090606455815,0.7536194920539856,0.023138782001167004,0.16324392892420292,,
46,392,0,1.1168200542000408,0.6575750708580017,1.1423281953552482,0.659013032913208,0.025508141155207376,0.16331824846565723,,
47,392,0,1.085131050618508,0.723372757434845,1.1080368495871769,0.681636780500412,0.022905798968668952,0.16341888159513474,,
48,392,0,1.0144469071879307,0.5816361606121063,1.010611118466655,0.6171664893627167,-0.003835788721275725,0.16349060460925102,,
49,392,0,1.086511907553804,0.631856769323349,1.0878383457216396,0.654742956161499,0.0013264381678356808,0.16354127041995525,,
50,392,0,1.0329525033510956,0.7003738880157471,1.0363399813082947,0.650824636220932,0.0033874779571992897,0.16361239179968834,,
51,392,0,0.9914270693032969,0.588186502456665,0.9915160595882465,0.5552770793437958,8.899028494963613e-05,0.16365947388112545,,
52,392,0,1.092984578622106,0.6664777398109436,1.0992048284364389,0.6748547852039337,0.006220249814332976,0.1637495905160904,,
53,392,0,1.1514311663527874,0.6176981031894684,1.153583182537789,0.6279781758785248,0.00215201618500162,0.16380533017218113,,
54,392,0,1.0800989485305392,0.6229467689990997,1.0605645357106128,0.5961095988750458,-0.019534412819926468,0.16389063000679016,,
55,392,0,1.0636314378335017,0.6476269364356995,1.0579376159579141,0.628094345331192,-0.005693821875587562,0.1639352384954691,,
56,392,0,1.1763480676276306,0.6920158863067627,1.1887611892711067,0.6874220371246338,0.012413121643476188,0.16399409994482994,,
57,392,0,1.1084381318066094,0.7585332095623016,1.1301461859595516,0.7180303931236267,0.021708054152942188,0.16403722763061523,,
58,392,0,1.0880826629653135,0.6859257221221924,1.0863568872069032,0.6712150871753693,-0.001725775758410348,0.16410832293331623,,
59,392,0,1.207493338232019,0.656766265630722,1.1911475098914912,0.6585608720779419,-0.01634582834052782,0.1642120722681284,,
60,392,0,1.0711877418682203,0.6471430361270905,1.084058413214697,0.6640594899654388,0.01287067134647686,0.16427753679454327,,
61,392,0,1.1627803415526892,0.6735146939754486,1.1797437633834547,0.6613983809947968,0.016963421830765508,0.16439468413591385,,
62,392,0,1.1626025477901805,0.6884409785270691,1.1669447384679652,0.6764962077140808,0.004342190677784763,0.16448543034493923,,
63,392,0,1.159351018594509,0.7324157953262329,1.15844191510791,0.7092500925064087,-0.0009091034865990395,0.1646288838237524,,
64,392,0,1.0778539909978815,0.6533995568752289,1.0977508721587175,0.6297850608825684,0.019896881160835916,0.16471529379487038,,
65,392,0,1.1005404174520292,0.6474970281124115,1.0915148345758303,0.6734893023967743,-0.009025582876198982,0.16481741331517696,,
66,392,8,2.6205757039442314,0.7481891512870789,2.7118212936671178,0.6841873228549957,0.09124558972288636,0.16491283662617207,76.1004228591919,81.44356966018677
67,392,0,1.1467215266272193,0.6492903232574463,1.189656330880469,0.6827809810638428,0.04293480425324987,0.16499565169215202,,
68,392,0,1.0686265359779972,0.6037593483924866,1.078439859040224,0.6261875927448273,0.009813323062226861,0.16512727923691273,,
69,392,0,1.0384285216309113,0.7016931772232056,1.0358016614455312,0.6935372054576874,-0.002626860185380198,0.1652759127318859,,
70,392,0,1.1477829660590422,0.6671350598335266,1.1626613634229848,0.6272704601287842,0.014878397363942468,0.1654199566692114,,
71,392,0,1.129001486578443,0.6543308794498444,1.1219197887658825,0.63706174492836,-0.00708169781256049,0.1655406877398491,,
72,392,0,1.0881010760530612,0.6521668434143066,1.0665931548389882,0.6423726081848145,-0.021507921214072908,0.1656232438981533,,
73,392,0,1.0844577612622335,0.7130862474441528,1.093931085145284,0.643239289522171,0.009473323883050435,0.16573748923838139,,
74,392,0,1.1189063902663978,0.662660151720047,1.1203208283787922,0.6211956441402435,0.001414438112394181,0.16580094955861568,,
75,392,0,1.0931568359852204,0.6974007785320282,1.1016890417136447,0.6702218055725098,0.00853220572842437,0.1659145373851061,,
76,392,0,1.0748219923401365,0.5725376009941101,1.078889237212377,0.6315330862998962,0.004067244872240568,0.1659836284816265,,
77,392,0,1.201155433241202,0.6936178803443909,1.2081819112995895,0.7050973176956177,0.007026478058387697,0.16608226113021374,,
78,392,0,1.102093666308436,0.6846924722194672,1.103916160695787,0.6780383586883545,0.0018224943873510525,0.1661646068096161,,
79,392,0,1.175881090354203,0.6938322186470032,1.2130393996432054,0.6445191204547882,0.03715830928900241,0.16621308960020542,,
80,392,0,1.056580091279733,0.6295511424541473,1.0451306043723148,0.6398555934429169,-0.011449486907418314,0.16628111898899078,,
81,392,0,1.1539588961916576,0.6981331408023834,1.1521722276211408,0.6997122764587402,-0.001786668570516946,0.16628357209265232,,
82,392,0,1.1948932802429504,0.7009947001934052,1.2052133831338212,0.7214635908603668,0.010320102890870788,0.16633225604891777,,
83,392,0,1.2034130925054267,0.7121065557003021,1.234043217154234,0.7108472585678101,0.030630124648807246,0.1663136836141348,,
84,392,0,1.0883386823703887,0.6396623849868774,1.114200152888566,0.6118734180927277,0.025861470518177564,0.16637294366955757,,
85,392,0,1.2068931130332723,0.6836254894733429,1.2051334037960446,0.6524845361709595,-0.0017597092372277391,0.166337376460433,,
86,392,0,1.0539925071658514,0.7303638160228729,1.0568049555054595,0.6547346115112305,0.002812448339608061,0.16631289571523666,,
87,392,0,1.0840229043672907,0.6144229173660278,1.102507924691926,0.6034706830978394,0.018485020324635337,0.16628696210682392,,
88,392,0,1.0880987431208973,0.7150726318359375,1.0904315913652012,0.6919242143630981,0.0023328482443039133,0.16621530055999756,,
89,392,8,2.6009743233503566,0.665271669626236,2.6875498884364046,0.6629162430763245,0.08657556508604808,0.16618804447352886,77.94802379608154,81.5195631980896
90,392,0,1.1423333358585037,0.7200080156326294,1.1755199377524206,0.7011758089065552,0.03318660189391694,0.16607073135674,,
91,392,0,1.1034338169327904,0.6228252053260803,1.1390245677261823,0.6454257965087891,0.03559075079339186,0.16605538316071033,,
92,392,8,2.5326405225882347,0.6335038244724274,2.6262521188532726,0.6552530527114868,0.09361159626503798,0.16600043140351772,74.36984014511108,77.40713262557983
93,392,0,1.0363201288986306,0.5801366567611694,1.0547650597338585,0.6074662208557129,0.01844493083522788,0.16597587428987026,,
94,392,0,1.059044912765729,0.7134988903999329,1.0481991520506682,0.6531323194503784,-0.010845760715061001,0.1659351047128439,,
95,392,0,1.1096721075550053,0.7575283348560333,1.1259281409143207,0.7503504455089569,0.01625603335931522,0.16581875085830688,,
96,392,0,0.9496727621976324,0.6179402768611908,0.9555667984107514,0.5885373055934906,0.005894036213118982,0.16570567339658737,,
97,392,0,0.9328574701022281,0.616706907749176,0.9426262654412071,0.605339527130127,0.009768795338979024,0.1655670367181301,,
98,392,0,1.0674649342278029,0.7116655111312866,1.0642593236264715,0.7023205757141113,-0.0032056106013312402,0.16551272571086884,,
99,392,0,1.0250890718785481,0.6760393381118774,1.043946017043449,0.6405685245990753,0.018856945164900805,0.16546646691858768,,
100,392,0,1.0785000481908875,0.624289870262146,1.1003898832271688,0.6335909068584442,0.021889835036281325,0.1654520034790039,,
101,392,0,1.0508451269091967,0.7558689415454865,1.0623619257414842,0.7062501013278961,0.01151679883228748,0.1653898637741804,,
102,392,0,1.070053726281467,0.6544758975505829,1.0617603910721634,0.6550127863883972,-0.00829333520930365,0.16534197516739368,,
103,392,0,1.0992708191209073,0.6774570047855377,1.0829002687307216,0.6613895297050476,-0.016370550390185635,0.16528540663421154,,
104,392,0,1.0977020333449794,0.6595161855220795,1.1361647853346415,0.6333453953266144,0.0384627519896621,0.16522515751421452,,
105,392,0,1.108246956242139,0.6741260290145874,1.1103451668845528,0.6546167135238647,0.0020982106424136354,0.16524777747690678,,
106,392,0,1.0459797423527748,0.6302619874477386,1.0461148610157411,0.6606195271015167,0.00013511866296651032,0.16522044129669666,,
107,392,0,1.1179923550656412,0.7133044898509979,1.130608799841198,0.7231290340423584,0.012616444775556708,0.16520448587834835,,
108,392,0,1.1128782351814301,0.6216103732585907,1.116461942872589,0.6034604907035828,0.00358370769115899,0.16515805013477802,,
109,392,8,2.5643116770925745,0.7380299270153046,2.6195059885735366,0.7259178459644318,0.055194311480962065,0.16506179980933666,70.98668813705444,74.01596689224243
110,392,0,1.1082281351246281,0.7258097231388092,1.1053765747620135,0.7466611266136169,-0.0028515603626146913,0.1649621818214655,,
111,392,0,1.0520273184193516,0.6395354866981506,1.081119640036841,0.6633389890193939,0.029092321617489297,0.1648229155689478,,
112,392,0,1.2396991332897025,0.7587474584579468,1.2086624616711894,0.7404151260852814,-0.031036671618513,0.16474449075758457,,
113,392,0,1.1398796704977903,0.7075907289981842,1.132914175140156,0.6907189190387726,-0.006965495357634404,0.16463548317551613,,
114,392,0,1.1431680066221184,0.7042567729949951,1.1470322657450178,0.7051064670085907,0.003864259122899372,0.16449753195047379,,
115,392,0,1.0548387394388852,0.6219007074832916,1.0634291116679824,0.6272549331188202,0.008590372229097126,0.1643851213157177,,
116,392,0,1.112116736343412,0.6124700903892517,1.1119654967440102,0.6221350431442261,-0.000151239599401787,0.1642518099397421,,
117,392,0,0.9971770041884156,0.585460752248764,0.9969862920347344,0.5443708598613739,-0.00019071215368113574,0.1641393918544054,,
118,392,0,1.0692945826140574,0.6605454087257385,1.1033364237941432,0.6855315566062927,0.03404184118008576,0.16408727876842022,,
119,392,0,1.0508251857079034,0.7153418958187103,1.055727661723017,0.7257276773452759,0.004902476015113465,0.16404603607952595,,
120,392,0,1.0971757124673471,0.6810358464717865,1.1054827341185027,0.6779461801052094,0.008307021651155676,0.1640499271452427,,
121,392,0,1.14269804624527,0.6640005111694336,1.149403604352134,0.6563273966312408,0.0067055581068639096,0.164062038064003,,
122,392,0,1.1625032395144332,0.6305524110794067,1.1855570695289335,0.6431092619895935,0.02305383001450017,0.16406308487057686,,
123,392,0,1.1102400919599507,0.6767840385437012,1.1261150304142538,0.6671663820743561,0.01587493845430317,0.16413563303649426,,
124,392,0,1.1020956120877858,0.5615976452827454,1.104751254301233,0.5571732223033905,0.0026556422134471716,0.16415945440530777,,
125,392,0,0.9545498908139832,0.5494135618209839,0.9603187772267194,0.5571273863315582,0.0057688864127362184,0.16417274996638298,,
126,392,0,1.2133744195399436,0.6873040497303009,1.207554764236675,0.7137661278247833,-0.0058196553032683705,0.1642164047807455,,
127,392,0,1.0225361848840424,0.6173808872699738,1.0211711086186388,0.6168949902057648,-0.0013650762654035542,0.16421112976968288,,
128,392,0,0.9698717656275982,0.6312749981880188,0.989660937412718,0.6078450977802277,0.01978917178511976,0.16424587927758694,,
129,392,0,1.1345195518134665,0.6746171712875366,1.1295704453062785,0.7003382742404938,-0.004949106507188028,0.16422714106738567,,
130,392,0,1.1731210635144653,0.6787649095058441,1.1666301670803867,0.6647281050682068,-0.006490896434078589,0.16422715038061142,,
131,392,0,1.2166864778145634,0.7145923674106598,1.197673134366763,0.7236923575401306,-0.019013343447800344,0.16424844972789288,,
132,392,0,1.1140068303588755,0.6192083060741425,1.1025583957142566,0.6434697508811951,-0.01144843464461868,0.16418172605335712,,
133,392,0,1.0410994844189227,0.5611495971679688,1.0189884124176425,0.559621274471283,-0.022111072001280263,0.1641810853034258,,
134,392,0,1.0102662103021505,0.7196727991104126,1.0192168281160887,0.6902597844600677,0.008950617813938227,0.16421849839389324,,
135,392,0,1.0228547356072135,0.6624199450016022,1.020259794549855,0.6597065031528473,-0.00259494105735865,0.16425196453928947,,
136,392,0,1.193561128930608,0.718301922082901,1.1914151782325555,0.7084144055843353,-0.0021459506980525994,0.16434014588594437,,
137,392,0,1.1208338924417538,0.6287716925144196,1.1242232361585092,0.6074512302875519,0.0033893437167553573,0.16441544331610203,,
138,392,0,1.132807044981746,0.6736440360546112,1.1253485534769574,0.6681104004383087,-0.007458491504788684,0.16448368690907955,,
139,392,0,1.0855821797520881,0.6244198977947235,1.0868756315431543,0.6864547431468964,0.001293451791066125,0.16452649421989918,,
140,392,0,1.0842599292052315,0.6373786628246307,1.0783977743882245,0.6034479141235352,-0.005862154817007148,0.16455813497304916,,
141,392,0,1.0922686715280086,0.7161411345005035,1.0896959271672781,0.7104802429676056,-0.002572744360730546,0.16463408805429935,,
142,392,0,1.189413429152855,0.7051302790641785,1.1702362978471683,0.6648574769496918,-0.019177131305686813,0.1646934412419796,,
143,392,0,1.161668950988797,0.6445517241954803,1.1405885948345769,0.6031851470470428,-0.021080356154220218,0.16478807665407658,,
144,392,0,1.1308373037072112,0.6709872782230377,1.1132085722758571,0.6043649911880493,-0.017628731431354287,0.16487948410212994,,
145,392,0,1.114458781916515,0.6284516453742981,1.119971378391896,0.6801427602767944,0.005512596475380967,0.164967380464077,,
146,392,0,1.0837382661949069,0.6181147992610931,1.0950599892001969,0.6292983293533325,0.011321723005290106,0.1651273276656866,,
147,392,0,1.2079974212962896,0.637866884469986,1.2125843438915005,0.654032975435257,0.004586922595210906,0.1652497611939907,,
148,392,0,1.0827019684348131,0.618179589509964,1.0703526716952554,0.5990558564662933,-0.012349296739557758,0.16537637263536453,,
149,392,0,1.1196898509016526,0.7149576544761658,1.0962353379463263,0.6821272671222687,-0.023454512955326284,0.1654927171766758,,
150,392,0,1.1744684881117309,0.6924450099468231,1.1797342052438524,0.6712008416652679,0.005265717132121553,0.16551771201193333,,
151,392,0,1.0966110482217377,0.567056804895401,1.1058326157561873,0.5690608024597168,0.009221567534449587,0.16558120213449,,
152,392,0,1.0768473198488178,0.6623872816562653,1.0887545723781673,0.6391504406929016,0.01190725252934972,0.16563843935728073,,
153,392,0,1.1813765579083375,0.7045879364013672,1.1630748357016314,0.6695516407489777,-0.01830172220670601,0.16566142439842224,,
154,392,0,1.0497036918769687,0.6680261492729187,1.084750943820762,0.6474137008190155,0.035047251943793455,0.16569584235548973,,
155,392,0,1.0530307802118655,0.6629153192043304,1.054243125889227,0.6925798058509827,0.0012123456773614244,0.16574151813983917,,
156,392,0,1.1038679162046887,0.6405698657035828,1.0940755863076466,0.7047156691551208,-0.009792329897042078,0.16577589698135853,,
157,392,0,1.0708736832305903,0.6350496411323547,1.0846037939902127,0.6333361566066742,0.013730110759622351,0.16578246839344501,,
158,392,0,1.102455686095375,0.6276851296424866,1.0868576104605419,0.6002134382724762,-0.01559807563483316,0.16578383930027485,,
159,392,0,1.1590745192798027,0.7257644236087799,1.1330387308719634,0.685234397649765,-0.026035788407839114,0.16581913456320763,,
160,392,0,1.1063181351891385,0.6942689120769501,1.1011151025785675,0.6853715181350708,-0.005203032610570889,0.165852764621377,,
161,392,0,1.109542933587883,0.6951705515384674,1.1109317440375666,0.6993742883205414,0.0013888104496837346,0.16591842658817768,,
162,392,0,1.0048175833416075,0.6672652959823608,1.0097974392238587,0.648117333650589,0.004979855882250989,0.16595114208757877,,
163,392,0,0.9538082949369784,0.5879841446876526,0.9558285533102838,0.6017508506774902,0.0020202583733055003,0.16591155156493187,,
164,392,0,1.1137734077696668,0.6827809512615204,1.106450247937666,0.6843166351318359,-0.007323159832000728,0.16589291021227837,,
165,392,0,1.1287680860461515,0.7307258248329163,1.1441066806686908,0.6820995509624481,0.015338594622539394,0.16580325365066528,,
166,392,0,1.0633670579432986,0.6976692378520966,1.098185442865301,0.7211747169494629,0.034818384922002635,0.16574310138821602,,
167,392,0,1.236609536312801,0.6547946929931641,1.2460731933433449,0.6560384035110474,0.009463657030544116,0.16574136167764664,,
168,392,0,1.1077238832106244,0.7172853052616119,1.1258633151752588,0.711831271648407,0.018139431964634557,0.16567219235002995,,
169,392,0,0.9958903257939543,0.6164331436157227,1.0360557507588148,0.5994813144207001,0.040165424964860516,0.1656089536845684,,
170,392,0,1.1035422755486084,0.709823489189148,1.1264956796652286,0.6810608804225922,0.0229534041166201,0.16560355760157108,,
171,392,0,1.0915276117216586,0.7010656893253326,1.1170347295229308,0.7357953190803528,0.025507117801272235,0.16553345508873463,,
172,392,0,1.1586492324894775,0.6393842399120331,1.1980009186687424,0.6688186824321747,0.039351686179264905,0.16547851264476776,,
173,392,0,1.1654672030453235,0.69528928399086,1.1570715193026877,0.6782014071941376,-0.008395683742635959,0.1654706932604313,,
174,392,8,2.685836549556389,0.6839867532253265,2.738482553349114,0.6910519599914551,0.05264600379272526,0.16543501615524292,78.44810056686401,80.58859539031982
175,392,0,1.0657984872758957,0.6677047312259674,1.0854939498584621,0.6417076289653778,0.019695462582566672,0.16543610207736492,,
176,392,0,1.1614468876131079,0.7387944757938385,1.1847971564940443,0.7155245244503021,0.02335026888093645,0.16543851979076862,,
177,392,0,1.0430865585014024,0.6131778955459595,1.0513164666659502,0.5875896513462067,0.008229908164547833,0.1654118373990059,,
178,392,0,1.3002906236601566,0.7622595727443695,1.308603875069895,0.742502361536026,0.008313251409738452,0.16539381258189678,,
179,392,0,1.0305668085324102,0.6460078060626984,1.0206550378067305,0.6736830770969391,-0.009911770725679793,0.16542232409119606,,
180,392,0,1.0004226746219056,0.6789505481719971,1.0077563676388903,0.648818850517273,0.007333693016984658,0.1654544360935688,,
181,392,0,1.0123169426129162,0.6773311197757721,1.0192058557806043,0.671213299036026,0.006888913167688083,0.16549325548112392,,
182,392,0,1.0698366537286272,0.7447110414505005,1.0873708395258885,0.7627953886985779,0.01753418579726119,0.16558017395436764,,
183,392,0,0.9873348828001252,0.6221851706504822,1.0089181683202064,0.6141408979892731,0.021583285520081312,0.16566376388072968,,
184,392,0,1.050471507561065,0.6514912545681,1.0510347323725,0.6552320122718811,0.0005632248114347838,0.16572069004178047,,
185,392,0,0.9636747729412175,0.6191474795341492,0.9600336283026025,0.591148316860199,-0.0036411446386149953,0.16585157997906208,,
186,392,0,1.0347912867639062,0.6186124384403229,1.0665578729044218,0.6336099803447723,0.03176658614051566,0.1659919861704111,,
187,392,0,1.1543689024931192,0.7228971123695374,1.1856521211607751,0.7096497118473053,0.031283218667655946,0.16604473255574703,,
188,392,0,1.167527717362367,0.6756893992424011,1.1591155101016237,0.661503791809082,-0.008412207260743326,0.1661336086690426,,
189,392,0,1.160713354339443,0.8084251284599304,1.1759909449129755,0.7435042858123779,0.015277590573532507,0.16618814319372177,,
190,392,0,1.0281631396313486,0.6816991865634918,1.0501105274882747,0.6623320281505585,0.02194738785692607,0.16613869555294514,,
191,392,0,1.1746176941776458,0.6467036306858063,1.1551717362783573,0.607826292514801,-0.019445957899288446,0.1661524586379528,,
192,392,0,1.1362752510431906,0.6164295375347137,1.1590153392474405,0.6382270157337189,0.02274008820424978,0.16618120670318604,,
193,392,0,1.0962558417031316,0.6469314992427826,1.0950908163593303,0.658883810043335,-0.0011650253438013035,0.1661269012838602,,
194,392,0,1.083338177527719,0.7064513266086578,1.0975528371589238,0.7074705362319946,0.014214659631204772,0.16613876819610596,,
195,392,8,2.586831006585568,0.6826785504817963,2.6616717554760334,0.6497160792350769,0.07484074889046552,0.16619053855538368,74.549795627594,77.85475444793701
196,392,0,1.0015160245749606,0.651767909526825,1.0105256082279825,0.6747134327888489,0.009009583653022098,0.16615092940628529,,
197,392,0,1.0724556474145788,0.7059637606143951,1.0770674042507047,0.7237048447132111,0.004611756836125931,0.1661339346319437,,
198,392,0,1.0121674779116543,0.6665049195289612,1.020036092869657,0.6348155438899994,0.007868614958002878,0.1661840882152319,,
199,392,0,1.08159936602481,0.6246084868907928,1.0590684291878738,0.595795750617981,-0.0225309368369362,0.1661512330174446,,
200,392,0,1.1523972063109145,0.6425442099571228,1.1387202204118971,0.6248150765895844,-0.013676985899017344,0.16613050363957882,,
201,392,0,1.195047420231573,0.7199020981788635,1.1984724439659789,0.7149970233440399,0.0034250237344056176,0.16617064364254475,,
202,392,0,1.2609717769881506,0.7595104277133942,1.253808346433103,0.6930178999900818,-0.007163430555047686,0.1660818587988615,,
203,392,0,1.1076218429586093,0.6465388834476471,1.1031563031993217,0.6479007303714752,-0.004465539759287506,0.1659820508211851,,
204,392,0,1.1697697841481554,0.6743340194225311,1.1798012291662732,0.6977196335792542,0.010031445018117962,0.16594691015779972,,
205,392,0,1.117205880762301,0.6010491251945496,1.1255495004790683,0.5582276880741119,0.008343619716767108,0.1658281572163105,,
206,392,0,1.149216923282995,0.6979494094848633,1.178075561721703,0.6752710044384003,0.028858638438707982,0.1656956970691681,,
207,392,0,1.1422633543858252,0.6334240436553955,1.143704524567548,0.6351247429847717,0.0014411701817227034,0.16564993746578693,,
208,392,0,1.196240344665094,0.6538085341453552,1.1868904854143656,0.6468189060688019,-0.009349859250728421,0.1655894387513399,,
209,392,0,1.0264657353875417,0.6579305827617645,1.0088766268591474,0.6765136420726776,-0.01758910852839442,0.16550526954233646,,
210,392,0,1.0533648897069317,0.6695440113544464,1.038554528186514,0.6564939320087433,-0.014810361520417524,0.1654808558523655,,
211,392,0,1.164143120174472,0.7094280123710632,1.197659522618407,0.6916378140449524,0.03351640244393505,0.1654004268348217,,
212,392,0,1.0853680245301653,0.6310902237892151,1.1074737185227437,0.6108563840389252,0.022105693992578345,0.16530472412705421,,
213,392,0,1.0897968803094082,0.5974766612052917,1.1080851452911424,0.6332345604896545,0.018288264981734123,0.1652290690690279,,
214,392,0,1.0731779462491562,0.6489938199520111,1.0654450534755002,0.6039198637008667,-0.007732892773655832,0.16514662094414234,,
215,392,0,1.0469548696907753,0.6474542021751404,1.0508528634316612,0.5947661697864532,0.003897993740885832,0.1651009526103735,,
216,392,0,1.1284473596824125,0.6792055070400238,1.121869790208602,0.689768373966217,-0.006577569473810566,0.16511600650846958,,
217,392,0,1.1241594577203409,0.6925075948238373,1.1234208376869104,0.7023124992847443,-0.0007386200334306578,0.16508802399039268,,
218,392,0,1.1706190798921647,0.7825348675251007,1.1603668049584874,0.7423528134822845,-0.010252274933677375,0.16504044644534588,,
219,392,0,1.1457654795899266,0.6729924976825714,1.1413409326698307,0.6667170226573944,-0.004424546920095703,0.1650592926889658,,
220,392,0,1.008066856216346,0.6159415543079376,1.029840887821611,0.6045056283473969,0.02177403160526503,0.16507193632423878,,
221,392,0,1.0109936994861584,0.5475170612335205,0.9953588101643432,0.5349107086658478,-0.01563488932181511,0.16507981158792973,,
222,392,0,1.0518210297113724,0.6342640519142151,1.0844937051606023,0.6353419423103333,0.032672675449229784,0.16519686952233315,,
223,392,0,1.07097348298198,0.6262149214744568,1.0976164103188666,0.6458691358566284,0.02664292733688668,0.1652884352952242,,
224,392,0,1.0803836492461638,0.570758581161499,1.0726180023653165,0.5399701297283173,-0.007765646880847159,0.16530486941337585,,
225,392,0,1.1315206520317143,0.7203123569488525,1.1336592398940262,0.6871668696403503,0.002138587862311991,0.1653907224535942,,
226,392,0,1.0555919577861774,0.6275221705436707,1.0624212683481402,0.6166448295116425,0.0068293105619626916,0.16551395319402218,,
227,392,0,1.0311692882244883,0.6080583930015564,1.0341199827099834,0.616567999124527,0.0029506944854950476,0.1655256450176239,,
228,392,0,1.1277334403898285,0.6781584322452545,1.1460917449647017,0.6485271453857422,0.0183583045748733,0.16554577462375164,,
229,392,0,1.1784814438893703,0.6895509660243988,1.1577063237451437,0.6598311960697174,-0.020775120144226465,0.16571819968521595,,
230,392,0,1.0825159617637912,0.7271242439746857,1.082042502676498,0.73011314868927,-0.00047345908729321494,0.16582629457116127,,
231,392,0,1.0776869221455334,0.644929051399231,1.0960277902153652,0.6605074107646942,0.01834086806983188,0.16584182158112526,,
232,392,0,1.0402255111910896,0.5759928524494171,1.0320969095632697,0.5348328053951263,-0.008128601627819934,0.16590840183198452,,
233,392,0,1.0255904090809795,0.6124381124973297,1.0107802934427887,0.6433765590190887,-0.0148101156381908,0.16599154472351074,,
234,392,0,1.02581628011155,0.6444960236549377,1.0249813417547706,0.6533889472484589,-0.0008349383567793684,0.1659694742411375,,
235,392,0,1.1290729447583934,0.6605536341667175,1.1210394798966876,0.6320524215698242,-0.008033464861705862,0.16593658737838268,,
236,392,0,1.0485692576661008,0.6123917698860168,1.037604504775099,0.582067221403122,-0.010964752891001753,0.1660138051956892,,
237,392,0,1.0883431321221442,0.7116955518722534,1.1098156163097141,0.6917946040630341,0.021472484187569887,0.16608721390366554,,
238,392,0,1.1031466448535234,0.6196000576019287,1.1173051814227934,0.6173168122768402,0.014158536569270002,0.16602297127246857,,
