test_name,training_name,method,pattern_count,frame_count,frame_errors,fer,symbol_count,errors,ser,fixes_vs_savaux,breaks_vs_savaux,elapsed_seconds,mean_milliseconds_per_symbol
low3,low1,ordinary_fft,0,12,0,0.0,588,0,0.0,0,0,0.0003308000068500405,0.0005625850456633342
low3,low1,savaux,0,12,0,0.0,588,0,0.0,0,0,1.0348470000144516,1.759943877575598
low3,low1,gls_crossfit,8,12,0,0.0,588,0,0.0,0,0,2.6927097999887337,4.579438435354989
low3,low1,gls_offpacket,8,12,0,0.0,588,0,0.0,0,0,0.12797839999984717,0.2176503401357945
