frame_index,packet_index,event_index,stage,frame_symbol_index,stage_symbol_index,start_sample,sf,bw,os_factor,cfo_int,cfo_frac,cfo_correction_mode,cfo_common_phase_rad,cfo_common_phase_pi,sto_frac,sfo_hat,sfo_cum_before,source_grlora_branch_sample_phases,source_grlora_branch_valid,source_grlora_branch_payload_sto_frac,source_grlora_branch_payload_sto_sample_correction,source_grlora_branch_sfo_hat,source_grlora_branch_sfo_cum_initial,sfo_sample_adjust_after,raw_fft_bin,signed_fft_bin,symbol_value,peak_real,peak_imag,peak_amp,peak_power,peak_phase,peak_margin_db,total_power,header_valid,payload_len,payload_cr,payload_has_crc,payload_ldro
0,0,0,header,0,0,170826,10,125000.0,4,-24,0.4468783097121587,continuous,-0.0,-0.0,-0.0692944579110304,-0.006036785341984786,-0.0692944579110304,,1|1|1|1,0.4298375051660802|-0.319018974874115|-0.0692944579110304|0.1806972821175652,2|-1|0|1,-0.006036714358511767|-0.006036747639245823|-0.006036785341984786|-0.006036680448921615,-0.07016249483391979|-0.06901897487411501|-0.0692944579110304|-0.0693027178824348,0,337,337,84,-2.8430097103118896,-0.5890586972236633,2.90339359400384,8.429694175720215,-2.937288055147893,23.110658449127257,8.68670265493389,1,33,3,1,0
0,0,0,header,1,1,174922,10,125000.0,4,-24,0.4468783097121587,continuous,-147.98862814262938,-47.106243380575684,-0.0692944579110304,-0.006036785341984786,-0.07533124325301518,,1|1|1|1,0.4298375051660802|-0.319018974874115|-0.0692944579110304|0.1806972821175652,2|-1|0|1,-0.006036714358511767|-0.006036747639245823|-0.006036785341984786|-0.006036680448921615,-0.07016249483391979|-0.06901897487411501|-0.0692944579110304|-0.0693027178824348,0,689,-335,172,1.950149416923523,-2.1486406326293945,2.9016787066305603,8.419739723205566,-0.8337871433557935,22.294104815361997,8.695278942436346,1,33,3,1,0
0,0,0,header,2,2,179018,10,125000.0,4,-24,0.4468783097121587,continuous,-295.97725628525876,-94.21248676115137,-0.0692944579110304,-0.006036785341984786,-0.08136802859499997,,1|1|1|1,0.4298375051660802|-0.319018974874115|-0.0692944579110304|0.1806972821175652,2|-1|0|1,-0.006036714358511767|-0.006036747639245823|-0.006036785341984786|-0.006036680448921615,-0.07016249483391979|-0.06901897487411501|-0.0692944579110304|-0.0693027178824348,0,57,57,14,0.22362768650054932,2.8718552589416504,2.8805489009007297,8.297562599182129,1.4930844255703868,19.507324339082764,8.669334775647343,1,33,3,1,0
0,0,0,header,3,3,183114,10,125000.0,4,-24,0.4468783097121587,continuous,-443.9658844278881,-141.31873014172703,-0.0692944579110304,-0.006036785341984786,-0.08740481393698477,,1|1|1|1,0.4298375051660802|-0.319018974874115|-0.0692944579110304|0.1806972821175652,2|-1|0|1,-0.006036714358511767|-0.006036747639245823|-0.006036785341984786|-0.006036680448921615,-0.07016249483391979|-0.06901897487411501|-0.0692944579110304|-0.0693027178824348,0,81,81,20,0.013080316595733166,2.890641212463379,2.8906708069017473,8.355978012084961,1.5662713005611693,19.29329190426913,8.74055198374289,1,33,3,1,0
0,0,0,header,4,4,187210,10,125000.0,4,-24,0.4468783097121587,continuous,-591.9545125705175,-188.42497352230274,-0.0692944579110304,-0.006036785341984786,-0.09344159927896956,,1|1|1|1,0.4298375051660802|-0.319018974874115|-0.0692944579110304|0.1806972821175652,2|-1|0|1,-0.006036714358511767|-0.006036747639245823|-0.006036785341984786|-0.006036680448921615,-0.07016249483391979|-0.06901897487411501|-0.0692944579110304|-0.0693027178824348,0,689,-335,172,1.4136650562286377,-2.521723747253418,2.8909409452051658,8.357539176940918,-1.0598553675730293,20.053356482348153,8.7211448495326,1,33,3,1,0
0,0,0,header,5,5,191306,10,125000.0,4,-24,0.4468783097121587,continuous,-739.9431407131469,-235.5312169028784,-0.0692944579110304,-0.006036785341984786,-0.09947838462095435,,1|1|1|1,0.4298375051660802|-0.319018974874115|-0.0692944579110304|0.1806972821175652,2|-1|0|1,-0.006036714358511767|-0.006036747639245823|-0.006036785341984786|-0.006036680448921615,-0.07016249483391979|-0.06901897487411501|-0.0692944579110304|-0.0693027178824348,0,57,57,14,0.9169853925704956,2.7309536933898926,2.8807933430962316,8.298970222473145,1.2468500765391737,17.98921530188813,8.767324150059821,1,33,3,1,0
0,0,0,header,6,6,195402,10,125000.0,4,-24,0.4468783097121587,continuous,-887.9317688557762,-282.63746028345406,-0.0692944579110304,-0.006036785341984786,-0.10551516996293914,,1|1|1|1,0.4298375051660802|-0.319018974874115|-0.0692944579110304|0.1806972821175652,2|-1|0|1,-0.006036714358511767|-0.006036747639245823|-0.006036785341984786|-0.006036680448921615,-0.07016249483391979|-0.06901897487411501|-0.0692944579110304|-0.0693027178824348,0,729,-295,182,1.5698589086532593,-2.414057731628418,2.879606175280388,8.292132377624512,-0.994211063920719,18.722969091094708,8.708212089520305,1,33,3,1,0
0,0,0,header,7,7,199498,10,125000.0,4,-24,0.4468783097121587,continuous,-1035.9203969984057,-329.7437036640298,-0.0692944579110304,-0.006036785341984786,-0.11155195530492393,,1|1|1|1,0.4298375051660802|-0.319018974874115|-0.0692944579110304|0.1806972821175652,2|-1|0|1,-0.006036714358511767|-0.006036747639245823|-0.006036785341984786|-0.006036680448921615,-0.07016249483391979|-0.06901897487411501|-0.0692944579110304|-0.0693027178824348,0,409,409,102,-2.871936798095703,-0.22670890390872955,2.8808710313666763,8.299418449401855,-3.062816633736924,18.747326004751326,8.742710625485593,1,33,3,1,0
0,0,0,payload,8,0,203594,10,125000.0,4,-24,0.4468783097121587,continuous,-1183.909025141035,-376.84994704460547,-0.0692944579110304,-0.006036785341984786,-0.11758874064690872,,1|1|1|1,0.4298375051660802|-0.319018974874115|-0.0692944579110304|0.1806972821175652,2|-1|0|1,-0.006036714358511767|-0.006036747639245823|-0.006036785341984786|-0.006036680448921615,-0.07016249483391979|-0.06901897487411501|-0.0692944579110304|-0.0693027178824348,0,803,-221,802,2.1087310314178467,-1.9510648250579834,2.8728732158664982,8.253399848937988,-0.7465816766284341,17.35983238641652,8.767314637693794,1,33,3,1,0
0,0,0,payload,9,1,207690,10,125000.0,4,-24,0.4468783097121587,continuous,-1331.8976532836643,-423.9561904251811,-0.0692944579110304,-0.006036785341984786,-0.12362552598889351,,1|1|1|1,0.4298375051660802|-0.319018974874115|-0.0692944579110304|0.1806972821175652,2|-1|0|1,-0.006036714358511767|-0.006036747639245823|-0.006036785341984786|-0.006036680448921615,-0.07016249483391979|-0.06901897487411501|-0.0692944579110304|-0.0693027178824348,0,711,-313,710,0.44040918350219727,-2.8282999992370605,2.862383820279424,8.193241119384766,-1.4163217221687991,17.390610999492658,8.718403039675877,1,33,3,1,0
