packet_index,event_index,anchor_symbol_index,absolute_symbol_index,anchor_bin_mode,anchor_bin,anchor_signed_bin,argmax_bin,argmax_signed_bin,is_anchor_bin_argmax,anchor_real,anchor_imag,anchor_amp,anchor_power,anchor_phase,anchor_energy_ratio,peak_margin_db,total_fft_energy,anchor_phase_unwrap,phase_line_fit,phase_line_residual,file_name,sf,bw,samp_rate,cfo_int,cfo_frac,sfo_hat,anchor_line_slope_pi_per_symbol,anchor_line_r2
1,1,0,0.0,modal_argmax,1,1,127,127,0,-0.1317882090806961,3.2998392581939697,3.302469872984586,10.906306266784668,1.6107128794664056,0.0002878178823168251,0.005163253225285102,37893.08078772947,1.6107128794664056,0.7698121379909368,0.8409007414754688,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m27dB.bin,10,125000.0,500000.0,-24,-0.42916033761813344,-0.006261318519996445,-0.27315219950003283,0.7692632472045602
1,1,1,1.0,modal_argmax,1,1,434,434,0,4.633504390716553,-14.132146835327148,14.872354793846087,221.1869354248047,-1.253970970391283,0.0058456678239737,0.4393089928307697,37837.75303100422,-1.253970970391283,-0.08832080527025987,-1.165650165121023,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m27dB.bin,10,125000.0,500000.0,-24,-0.42916033761813344,-0.006261318519996445,-0.27315219950003283,0.7692632472045602
1,1,2,2.0,modal_argmax,1,1,896,-128,0,-10.326147079467773,0.35773545503616333,10.332341852774267,106.75727081298828,3.1069628503060707,0.0027245600017654706,1.5826740573006566,39183.30693536252,-3.1762224568735156,-0.9464537485314566,-2.2297687083420588,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m27dB.bin,10,125000.0,500000.0,-24,-0.42916033761813344,-0.006261318519996445,-0.27315219950003283,0.7692632472045602
1,1,3,3.0,modal_argmax,1,1,641,-383,0,1.5045673847198486,-1.3981430530548096,2.053905307449238,4.218526840209961,-0.7487508001773381,0.00010432062908283945,0.5712300941077924,40438.088586104015,-0.7487508001773381,-1.8045866917926534,1.0558358916153154,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m27dB.bin,10,125000.0,500000.0,-24,-0.42916033761813344,-0.006261318519996445,-0.27315219950003283,0.7692632472045602
1,1,4,4.0,modal_argmax,1,1,1,1,1,-15.174060821533203,3.0932602882385254,15.486135122308031,239.82032775878906,2.940496155368829,0.00613614276622325,0.05128307232396361,39083.237938806415,-3.3426891518107573,-2.66271963505385,-0.6799695167569073,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m27dB.bin,10,125000.0,500000.0,-24,-0.42916033761813344,-0.006261318519996445,-0.27315219950003283,0.7692632472045602
1,1,5,5.0,modal_argmax,1,1,661,-363,0,9.3165922164917,-2.005251407623291,9.529948779304583,90.81991577148438,-0.21200022069846597,0.002370739413970695,0.5088406954329535,38308.68767620996,-0.21200022069846597,-3.520852578315047,-2.9743329495630055,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m27dB.bin,10,125000.0,500000.0,-24,-0.42916033761813344,-0.006261318519996445,-0.27315219950003283,0.7692632472045602
1,1,6,6.0,modal_argmax,1,1,578,-446,0,-3.3533437252044678,-1.72910475730896,3.772892444944151,14.234715461730957,-2.6655146307456006,0.00037732281994968495,0.5180269905345851,37725.56206282228,-2.6655146307456006,-4.378985521576244,1.713470890830643,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m27dB.bin,10,125000.0,500000.0,-24,-0.42916033761813344,-0.006261318519996445,-0.27315219950003283,0.7692632472045602
1,1,7,7.0,modal_argmax,1,1,47,47,0,1.9249179363250732,1.487357258796692,2.4325995718328137,5.917540550231934,0.6578628009581902,0.00014877352686373598,0.2143852157179299,39775.49416874349,-5.625322506221396,-5.23711846483744,-0.3882040413839558,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m27dB.bin,10,125000.0,500000.0,-24,-0.42916033761813344,-0.006261318519996445,-0.27315219950003283,0.7692632472045602
1,1,8,8.0,modal_argmax,1,1,665,-359,0,4.452866554260254,-10.74573040008545,11.631798759494172,135.29872131347656,-1.1779511561075562,0.003819900378716179,0.9100061582510741,35419.4371317476,-7.461136463287143,-6.095251408098637,-1.3658850551885058,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m27dB.bin,10,125000.0,500000.0,-24,-0.42916033761813344,-0.006261318519996445,-0.27315219950003283,0.7692632472045602
1,1,9,9.0,modal_argmax,1,1,875,-149,0,-14.633946418762207,-0.25775134563446045,14.636216162088465,214.2188262939453,-3.1239812253769617,0.005457311047097106,0.20794194640754288,39253.54894474894,-9.407166532556548,-6.9533843513598335,-2.453782181196715,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m27dB.bin,10,125000.0,500000.0,-24,-0.42916033761813344,-0.006261318519996445,-0.27315219950003283,0.7692632472045602
