file_name,target_snr_db,signal_reference_power,added_noise_power,seed,cfo_correction_mode,frame_index,packet_index,event_index,payload_symbol_index,frame_symbol_index,start_sample,header_start_sample,sf,os_factor,cfo_int,cfo_frac,cfo_common_phase_rad,sto_frac,sfo_hat,gt_raw_fft_bin,gt_signed_fft_bin,noisy_argmax_bin,is_argmax_correct,gt_bin_rank,gt_bin_real,gt_bin_imag,gt_bin_amp,gt_bin_power,gt_bin_phase,gt_peak_energy_ratio,gt_to_argmax_power_db,selected_peak_amp,selected_peak_power,selected_peak_phase,selected_peak_margin_db,total_fft_energy,clean_gt_peak_amp,clean_gt_peak_phase,gt_bin_phase_unwrap,phase_linear_fit,phase_linear_residual,packet_phase_slope_pi_per_symbol,packet_phase_linear_r2,packet_phase_linear_rmse_pi,packet_residual_quad_r2
D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\0_0_0_10_14_16.bin,-23.0,7.297427983845209e-05,0.01456028305236567,20260532,continuous,0,1,1,0,8,2550960,2518192,10,4,-24,-0.42916033761813344,-1227.9435304004523,-0.04216817378983262,-0.006261318519996445,222,222,222,1,1,11.382766723632812,-3.531541347503662,11.918018399623758,142.03915405273438,-0.300836778263776,0.009275858455542936,0.0,11.918018399623758,142.03915405273438,-0.300836778263776,1.1549077383281778,15312.777219865471,7.063831186843052,-3.098894693806952,-0.300836778263776,0.4426264724361661,-0.743463250699942,-0.05285725086080428,0.8995748110615464,0.17836405734780925,0.5542552034511686
D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\0_0_0_10_14_16.bin,-23.0,7.297427983845209e-05,0.01456028305236567,20260532,continuous,0,1,1,1,9,2555056,2518192,10,4,-24,-0.42916033761813344,-1381.436471700509,-0.04216817378983262,-0.006261318519996445,826,-198,1007,0,151,5.266820430755615,0.7753185629844666,5.323581155945034,28.340511322021484,0.1461583588781919,0.0018779889445971194,-5.808652878724574,10.390501258508337,107.96250915527344,-1.8700649771465474,0.4950507200394373,15090.882938132156,6.74510206672026,0.4595877892856269,0.1461583588781919,0.2765705214429106,-0.13041216256471871,-0.05285725086080428,0.8995748110615464,0.17836405734780925,0.5542552034511686
D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\0_0_0_10_14_16.bin,-23.0,7.297427983845209e-05,0.01456028305236567,20260532,continuous,0,1,1,2,10,2559152,2518192,10,4,-24,-0.42916033761813344,-1534.9294130005655,-0.04216817378983262,-0.006261318519996445,922,-102,637,0,316,4.190442085266113,-0.5675660371780396,4.228703829369869,17.88193702697754,-0.13462377082203741,0.001132459386285387,-8.797344915730228,11.643257686268937,135.56546020507812,-0.23936116577846872,0.4771556095743274,15790.356143042445,7.440769902043106,-2.3172671145511328,-0.13462377082203741,0.11051457044965513,-0.24513834127169254,-0.05285725086080428,0.8995748110615464,0.17836405734780925,0.5542552034511686
D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\0_0_0_10_14_16.bin,-23.0,7.297427983845209e-05,0.01456028305236567,20260532,continuous,0,1,1,3,11,2563248,2518192,10,4,-24,-0.42916033761813344,-1688.422354300622,-0.04216817378983262,-0.006261318519996445,718,-306,718,1,1,7.3597412109375,-7.537569999694824,10.534740252719628,110.98075866699219,-0.7973345686059585,0.007606265159623227,0.0,10.534740252719628,110.98075866699219,-0.7973345686059585,0.5650999511052848,14590.703365972266,7.401109039565556,1.2288693529772425,-0.7973345686059585,-0.05554138054360036,-0.7417931880623582,-0.05285725086080428,0.8995748110615464,0.17836405734780925,0.5542552034511686
D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\0_0_0_10_14_16.bin,-23.0,7.297427983845209e-05,0.01456028305236567,20260532,continuous,0,1,1,4,12,2567344,2518192,10,4,-24,-0.42916033761813344,-1841.9152956006785,-0.04216817378983262,-0.006261318519996445,107,107,989,0,19,6.578640937805176,-4.201112747192383,7.805630333495719,60.92786407470703,-0.5683185759319126,0.003917524837600683,-3.0031942515735532,11.029802299785917,121.6565170288086,-1.4372836148294899,1.3345923156208095,15552.642701819539,7.367553942644698,-1.5304539817973404,-0.5683185759319126,-0.22159733153685585,-0.3467212443950567,-0.05285725086080428,0.8995748110615464,0.17836405734780925,0.5542552034511686
D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\0_0_0_10_14_16.bin,-23.0,7.297427983845209e-05,0.01456028305236567,20260532,continuous,0,1,1,5,13,2571440,2518192,10,4,-24,-0.42916033761813344,-1995.4082369007351,-0.04216817378983262,-0.006261318519996445,468,468,880,0,824,1.076285481452942,-1.3829771280288696,1.7524315034366882,3.071016550064087,-0.9094664107238016,0.00020352462637190713,-15.668281088444758,10.642781145702813,113.26879119873047,1.0297523417989258,0.44566442486787144,15089.16441616416,7.34648279164602,1.9985015584324404,-0.9094664107238016,-0.38765328253011133,-0.5218131281936903,-0.05285725086080428,0.8995748110615464,0.17836405734780925,0.5542552034511686
D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\0_0_0_10_14_16.bin,-23.0,7.297427983845209e-05,0.01456028305236567,20260532,continuous,0,1,1,6,14,2575536,2518192,10,4,-24,-0.42916033761813344,-2148.9011782007915,-0.04216817378983262,-0.006261318519996445,89,89,921,0,927,0.5156960487365723,-0.9458489418029785,1.0772987679340988,1.1605726480484009,-1.071630151993581,7.830855863456344e-05,-19.72178986579224,10.433394696392794,108.8557357788086,1.3370828918743733,0.5467179963599813,14820.508361855522,7.345387635035792,-0.7786539625172761,-1.071630151993581,-0.5537092335233669,-0.517920918470214,-0.05285725086080428,0.8995748110615464,0.17836405734780925,0.5542552034511686
D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\0_0_0_10_14_16.bin,-23.0,7.297427983845209e-05,0.01456028305236567,20260532,continuous,0,1,1,7,15,2579633,2518192,10,4,-24,-0.42916033761813344,-2302.4315933634703,-0.04216817378983262,-0.006261318519996445,713,-311,713,1,1,10.253308296203613,-8.084070205688477,13.056895576954652,170.4825439453125,-0.6676494086921438,0.011399233698394174,0.0,13.056895576954652,170.4825439453125,-0.6676494086921438,2.2934587703241984,14955.614426023094,7.212777183507643,2.699145587458501,-0.6676494086921438,-0.7197651845166223,0.05211577582447846,-0.05285725086080428,0.8995748110615464,0.17836405734780925,0.5542552034511686
D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\0_0_0_10_14_16.bin,-23.0,7.297427983845209e-05,0.01456028305236567,20260532,continuous,0,1,1,8,16,2583729,2518192,10,4,-24,-0.42916033761813344,-2455.9245346635266,-0.04216817378983262,-0.006261318519996445,865,-159,865,1,1,4.670978546142578,-10.899456977844238,11.858170305338074,140.6162109375,-1.1659213838838884,0.009043837035195169,0.0,11.858170305338074,140.6162109375,-1.1659213838838884,0.27373211930396635,15548.291105896235,7.323200850899506,-0.10777339604293505,-1.1659213838838884,-0.8858211355098777,-0.2801002483740107,-0.05285725086080428,0.8995748110615464,0.17836405734780925,0.5542552034511686
D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\0_0_0_10_14_16.bin,-23.0,7.297427983845209e-05,0.01456028305236567,20260532,continuous,0,1,1,9,17,2587825,2518192,10,4,-24,-0.42916033761813344,-2609.4174759635835,-0.04216817378983262,-0.006261318519996445,492,492,449,0,6,6.771977424621582,-5.808000564575195,8.921465619374999,79.5925521850586,-0.7089197537328333,0.005028070030403972,-1.5634246183967657,10.680890067838519,114.08141326904297,0.2714180393893983,0.21483022215246317,15829.642726488411,7.328638112433475,-2.891570629016237,-0.7089197537328333,-1.0518770865031333,0.34295733277029994,-0.05285725086080428,0.8995748110615464,0.17836405734780925,0.5542552034511686
