packet_index,frame_index,event_index,symbol_count,gt_topk_recall,mean_gt_savaux_rank,pattern_count,bank_kind,mode_best_pattern_on_savaux,mean_best_pattern_gain_vs_savaux,mean_coherent_gain_vs_savaux,mean_whitened_gain_vs_savaux,mean_stable_gain_vs_savaux,mean_hybrid_gain_vs_savaux,savaux_err,savaux_ser,best_pattern_err,best_pattern_ser,best_pattern_changes_vs_savaux,best_pattern_fix_vs_savaux,best_pattern_break_vs_savaux,mean_pattern_err,mean_pattern_ser,mean_pattern_changes_vs_savaux,mean_pattern_fix_vs_savaux,mean_pattern_break_vs_savaux,coherent_pattern_err,coherent_pattern_ser,coherent_pattern_changes_vs_savaux,coherent_pattern_fix_vs_savaux,coherent_pattern_break_vs_savaux,whitened_pattern_err,whitened_pattern_ser,whitened_pattern_changes_vs_savaux,whitened_pattern_fix_vs_savaux,whitened_pattern_break_vs_savaux,stable_pattern_err,stable_pattern_ser,stable_pattern_changes_vs_savaux,stable_pattern_fix_vs_savaux,stable_pattern_break_vs_savaux,hybrid_mean_pattern_err,hybrid_mean_pattern_ser,hybrid_mean_pattern_changes_vs_savaux,hybrid_mean_pattern_fix_vs_savaux,hybrid_mean_pattern_break_vs_savaux,gated_mean_pattern_err,gated_mean_pattern_ser,gated_mean_pattern_changes_vs_savaux,gated_mean_pattern_fix_vs_savaux,gated_mean_pattern_break_vs_savaux,gated_stable_pattern_err,gated_stable_pattern_ser,gated_stable_pattern_changes_vs_savaux,gated_stable_pattern_fix_vs_savaux,gated_stable_pattern_break_vs_savaux,gated_consensus_pattern_err,gated_consensus_pattern_ser,gated_consensus_pattern_changes_vs_savaux,gated_consensus_pattern_fix_vs_savaux,gated_consensus_pattern_break_vs_savaux,gated_hybrid_pattern_err,gated_hybrid_pattern_ser,gated_hybrid_pattern_changes_vs_savaux,gated_hybrid_pattern_fix_vs_savaux,gated_hybrid_pattern_break_vs_savaux,dataset,snr_db,seed,covariance_source,white_effective_replicas,empirical_effective_replicas,cross_validated_effective_replicas,offpacket_windows,covariance_bins
1,0,1,35,1.0,1.0,16,multiscale_only_diverse16,block_w2_s1_b1,0.16903465375817261,0.06341708449042942,19.485365682923195,0.8296867428347451,0.1459614582085789,0,0.0,12,0.34285714285714286,12,0,12,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,1,0.02857142857142857,1,0,1,0,0.0,0,0,0,0,0.0,0,0,0,1,0.02857142857142857,1,0,1,0,0.0,0,0,0,0,0.0,0,0,0,0_0_0_10_14_16,-23.0,42,offpacket,4.0,3.987730832609375,4.019567526199542,128,0 64 128 192 256 320 384 448 512 576 640 704 768 832 896 960
2,1,2,35,1.0,1.0285714285714285,16,multiscale_only_diverse16,block_w2_s2_b2,0.16375371674563813,0.06138361081270411,19.432810994525536,0.8471354001912836,0.13990088643814744,1,0.02857142857142857,11,0.3142857142857143,12,1,11,3,0.08571428571428572,2,0,2,1,0.02857142857142857,0,0,0,1,0.02857142857142857,0,0,0,1,0.02857142857142857,0,0,0,2,0.05714285714285714,1,0,1,2,0.05714285714285714,1,0,1,1,0.02857142857142857,0,0,0,1,0.02857142857142857,0,0,0,2,0.05714285714285714,1,0,1,0_0_0_10_14_16,-23.0,42,offpacket,4.0,3.987730832609375,4.019567526199542,128,0 64 128 192 256 320 384 448 512 576 640 704 768 832 896 960
1,0,1,35,1.0,1.2571428571428571,16,multiscale_only_diverse16,block_w2_s1_b1,0.18410014630763655,0.06280176776367842,15.373225216451592,0.7905613555815616,0.15054929398803174,4,0.11428571428571428,17,0.4857142857142857,17,1,14,6,0.17142857142857143,6,1,3,4,0.11428571428571428,3,1,1,4,0.11428571428571428,2,0,0,3,0.08571428571428572,3,1,0,6,0.17142857142857143,4,0,2,6,0.17142857142857143,6,1,3,3,0.08571428571428572,3,1,0,4,0.11428571428571428,0,0,0,6,0.17142857142857143,3,0,2,0_0_0_10_14_16,-24.0,42,offpacket,4.0,3.98788572095145,4.019723992112145,128,0 64 128 192 256 320 384 448 512 576 640 704 768 832 896 960
2,1,2,35,1.0,1.1714285714285715,16,multiscale_only_diverse16,block_w2_s2_b2,0.17462321654792767,0.06068640270341474,15.441601790965718,0.8149739981535834,0.14290731270900991,4,0.11428571428571428,18,0.5142857142857142,17,0,14,5,0.14285714285714285,4,1,2,4,0.11428571428571428,3,1,1,5,0.14285714285714285,1,0,1,3,0.08571428571428572,1,1,0,5,0.14285714285714285,2,0,1,5,0.14285714285714285,4,1,2,3,0.08571428571428572,1,1,0,4,0.11428571428571428,0,0,0,5,0.14285714285714285,2,0,1,0_0_0_10_14_16,-24.0,42,offpacket,4.0,3.98788572095145,4.019723992112145,128,0 64 128 192 256 320 384 448 512 576 640 704 768 832 896 960
1,0,1,35,0.9714285714285714,3.4285714285714284,16,multiscale_only_diverse16,multiscale_w4_s1_b0,0.19952151274155394,0.06331141329583831,12.119671664556812,0.7685280195971101,0.15482666854810975,10,0.2857142857142857,24,0.6857142857142857,21,0,14,10,0.2857142857142857,8,2,2,11,0.3142857142857143,6,1,2,9,0.2571428571428571,7,2,1,11,0.3142857142857143,5,1,2,9,0.2571428571428571,7,2,1,10,0.2857142857142857,8,2,2,11,0.3142857142857143,5,1,2,10,0.2857142857142857,0,0,0,8,0.22857142857142856,7,3,1,0_0_0_10_14_16,-25.0,42,offpacket,4.0,3.98803207320892,4.019881279349331,128,0 64 128 192 256 320 384 448 512 576 640 704 768 832 896 960
2,1,2,35,1.0,1.9428571428571428,16,multiscale_only_diverse16,block_w2_s2_b2,0.18838606421091475,0.06033470277588751,12.287343140771242,0.7842914222820333,0.1464681388433191,6,0.17142857142857143,24,0.6857142857142857,23,1,19,11,0.3142857142857143,7,0,5,9,0.2571428571428571,4,0,3,9,0.2571428571428571,3,0,3,7,0.2,2,0,1,10,0.2857142857142857,5,0,4,11,0.3142857142857143,7,0,5,7,0.2,2,0,1,6,0.17142857142857143,0,0,0,10,0.2857142857142857,5,0,4,0_0_0_10_14_16,-25.0,42,offpacket,4.0,3.98803207320892,4.019881279349331,128,0 64 128 192 256 320 384 448 512 576 640 704 768 832 896 960
