dataset,target_snr_db,packet_count,center_symbol_ser,center_symbol_accuracy,center_crc_valid_rate,multi_symbol_ser,multi_symbol_accuracy,multi_crc_valid_rate,selected_symbol_ser,selected_symbol_accuracy,selected_crc_valid_rate,selected_ser_gain_vs_center,selected_crc_gain_vs_center,selected_ser_gain_vs_multi,selected_crc_gain_vs_multi,mean_locked_ratio,mean_false_lock_rate,mean_uncertain_candidate_recall,mean_selected_offset_coherence,mean_phase_line_r2,mean_phase_line_rmse_pi
0_0_0_10_14_8,-22.0,10,0.6628571428571428,0.33714285714285713,0.0,0.18857142857142856,0.8114285714285716,0.3,0.5514285714285714,0.44857142857142857,0.0,0.11142857142857143,0.0,-0.3628571428571428,-0.3,0.4228571428571429,0.0,0.9459513546798031,0.7035398750647391,0.9734463891869801,0.06147550641848365
0_0_0_10_14_8,-23.0,10,0.7942857142857143,0.20571428571428568,0.0,0.33428571428571424,0.6657142857142857,0.0,0.6599999999999999,0.34,0.0,0.13428571428571434,0.0,-0.3257142857142857,0.0,0.29999999999999993,0.004545454545454545,0.8807691600262345,0.6656014306127692,0.9490946738962333,0.08649732462860676
0_0_0_10_14_8,-24.0,10,0.86,0.13999999999999999,0.0,0.49428571428571433,0.5057142857142857,0.0,0.7828571428571428,0.21714285714285717,0.0,0.07714285714285718,0.0,-0.2885714285714285,0.0,0.17999999999999997,0.0375,0.8000143593843783,0.5984211775224462,0.9614346880780065,0.07225155176646439
0_0_0_10_14_8,-25.0,10,0.9200000000000002,0.08000000000000002,0.0,0.6542857142857142,0.34571428571428575,0.0,0.8885714285714285,0.11142857142857143,0.0,0.031428571428571694,0.0,-0.2342857142857142,0.0,0.07428571428571427,0.125,0.7117434228975239,0.5348515542213826,0.990670339655592,0.02788410100293298
0_0_0_10_14_8,-26.0,10,0.9571428571428571,0.04285714285714287,0.0,0.7857142857142858,0.21428571428571427,0.0,0.9314285714285715,0.06857142857142859,0.0,0.02571428571428558,0.0,-0.14571428571428569,0.0,0.04571428571428572,0.07333333333333333,0.5898672137476692,0.5186235697322608,0.99363968824794,0.02718676316558701
0_0_0_10_14_16,-12.0,11,0.0,1.0,1.0,0.0,1.0,1.0,0.06753246753246754,0.9324675324675323,0.8181818181818182,-0.06753246753246754,-0.18181818181818177,-0.06753246753246754,-0.18181818181818177,0.9272727272727272,0.0,0.18181818181818182,0.9642769198688746,0.9770124418204857,0.1450875968278002
0_0_0_10_14_16,-13.0,11,0.0,1.0,1.0,0.0,1.0,1.0,0.06753246753246754,0.9324675324675323,0.8181818181818182,-0.06753246753246754,-0.18181818181818177,-0.06753246753246754,-0.18181818181818177,0.9272727272727272,0.0,0.18181818181818182,0.9629569251751612,0.9769995203080416,0.14469461447184437
0_0_0_10_14_16,-14.0,11,0.0,1.0,1.0,0.0,1.0,1.0,0.07012987012987014,0.9298701298701298,0.7272727272727273,-0.07012987012987014,-0.2727272727272727,-0.07012987012987014,-0.2727272727272727,0.9246753246753247,0.0,0.2727272727272727,0.9588900479226994,0.9771218760379422,0.14415999744314126
0_0_0_10_14_16,-15.0,11,0.0025974025974025974,0.9974025974025974,0.9090909090909091,0.0,1.0,1.0,0.07532467532467534,0.9246753246753247,0.7272727272727273,-0.07272727272727274,-0.18181818181818177,-0.07532467532467534,-0.2727272727272727,0.922077922077922,0.0,0.2727272727272727,0.9534087086320411,0.9681822952448157,0.14222295915954922
0_0_0_10_14_16,-16.0,11,0.01038961038961039,0.9896103896103896,0.8181818181818182,0.0,1.0,1.0,0.07532467532467534,0.9246753246753247,0.7272727272727273,-0.06493506493506494,-0.09090909090909094,-0.07532467532467534,-0.2727272727272727,0.922077922077922,0.0,0.2727272727272727,0.9533582527399538,0.9674068445062349,0.14252538444991603
0_0_0_10_14_16,-17.0,11,0.04675324675324675,0.9532467532467532,0.45454545454545453,0.0,1.0,1.0,0.07532467532467534,0.9246753246753247,0.7272727272727273,-0.028571428571428588,0.27272727272727276,-0.07532467532467534,-0.2727272727272727,0.922077922077922,0.0,0.2727272727272727,0.9520047287132688,0.9197810663628541,0.1566340300241358
0_0_0_10_14_16,-18.0,11,0.11948051948051944,0.8805194805194805,0.09090909090909091,0.0025974025974025974,0.9974025974025974,0.9090909090909091,0.07012987012987014,0.9298701298701298,0.6363636363636364,0.0493506493506493,0.5454545454545454,-0.06753246753246754,-0.2727272727272727,0.9272727272727272,0.0,0.45454545454545453,0.9439733039775672,0.9726774539790145,0.13665756912385615
0_0_0_10_14_16,-19.0,11,0.2363636363636363,0.7636363636363637,0.0,0.0025974025974025974,0.9974025974025974,0.9090909090909091,0.12987012987012989,0.8701298701298701,0.09090909090909091,0.10649350649350642,0.09090909090909091,-0.1272727272727273,-0.8181818181818181,0.8597402597402596,0.0,1.0,0.9091289073930212,0.9756835108120657,0.12647572612319838
0_0_0_10_14_16,-20.0,11,0.35844155844155845,0.6415584415584417,0.0,0.015584415584415584,0.9844155844155845,0.6363636363636364,0.2025974025974026,0.7974025974025974,0.09090909090909091,0.15584415584415584,0.09090909090909091,-0.18701298701298702,-0.5454545454545454,0.7688311688311689,0.0,1.0,0.8721336321184016,0.9766021405374153,0.14531766104318777
0_0_0_10_14_16,-21.0,11,0.4961038961038961,0.5038961038961038,0.0,0.07012987012987014,0.92987012987013,0.2727272727272727,0.3662337662337663,0.6337662337662338,0.0,0.1298701298701298,0.0,-0.29610389610389615,-0.2727272727272727,0.6051948051948052,0.0,0.9935064935064936,0.79143780175089,0.9839242265524363,0.08187355039544707
0_0_0_10_14_16,-22.0,11,0.6025974025974027,0.3974025974025974,0.0,0.17922077922077922,0.8207792207792209,0.0,0.5428571428571428,0.45714285714285713,0.0,0.05974025974025987,0.0,-0.3636363636363636,0.0,0.41558441558441556,0.00505050505050505,0.9471396637067411,0.7107579417385703,0.9067149840186548,0.08327606616537869
0_0_0_10_14_16,-23.0,11,0.7324675324675325,0.2675324675324675,0.0,0.3194805194805194,0.6805194805194805,0.0,0.6935064935064935,0.30649350649350654,0.0,0.038961038961038974,0.0,-0.3740259740259741,0.0,0.24675324675324675,0.009090909090909092,0.9035921685532365,0.6503435445581177,0.9250327510736249,0.04531907534498386
0_0_0_10_14_16,-24.0,11,0.8337662337662338,0.16623376623376626,0.0,0.509090909090909,0.49090909090909096,0.0,0.8207792207792207,0.17922077922077922,0.0,0.012987012987013102,0.0,-0.3116883116883117,0.0,0.14025974025974028,0.011363636363636364,0.8357412988000004,0.5818485993306894,0.9256715264840092,0.031155568935435363
0_0_0_10_14_16,-25.0,11,0.9116883116883119,0.08831168831168833,0.0,0.6441558441558443,0.35584415584415585,0.0,0.9116883116883119,0.08831168831168833,0.0,0.0,0.0,-0.2675324675324676,0.0,0.05714285714285714,0.048484848484848485,0.7162583721838509,0.5304392213152377,0.7841354466247505,0.09955898217862556
0_0_0_10_14_16,-26.0,11,0.9506493506493506,0.04935064935064937,0.0,0.7792207792207794,0.2207792207792208,0.0,0.9376623376623378,0.06233766233766236,0.0,0.01298701298701288,0.0,-0.15844155844155838,0.0,0.03896103896103897,0.0606060606060606,0.5970834201449174,0.5376856263720377,0.787414681005447,0.08834855564840875
0_0_0_10_14_32,-12.0,7,0.061224489795918366,0.9387755102040816,0.8571428571428571,0.012244897959183673,0.9877551020408164,0.8571428571428571,0.1714285714285714,0.8285714285714285,0.42857142857142855,-0.11020408163265304,-0.42857142857142855,-0.15918367346938772,-0.42857142857142855,0.8244897959183674,0.0,0.7142857142857143,0.9099089355820872,0.7615676726224209,0.286571747265234
0_0_0_10_14_32,-13.0,7,0.07755102040816327,0.9224489795918368,0.8571428571428571,0.024489795918367346,0.9755102040816326,0.8571428571428571,0.19183673469387758,0.8081632653061225,0.2857142857142857,-0.11428571428571431,-0.5714285714285714,-0.16734693877551024,-0.5714285714285714,0.8040816326530613,0.0,0.8452380952380951,0.9001479709852742,0.7976369246446929,0.25823724516511476
0_0_0_10_14_32,-14.0,7,0.10204081632653061,0.8979591836734694,0.8571428571428571,0.03673469387755102,0.963265306122449,0.8571428571428571,0.2285714285714286,0.7714285714285716,0.2857142857142857,-0.12653061224489798,-0.5714285714285714,-0.19183673469387758,-0.5714285714285714,0.7551020408163266,0.0,0.8322981366459627,0.8899876627370479,0.8535952216406117,0.2521582034381945
0_0_0_10_14_32,-15.0,7,0.12653061224489795,0.873469387755102,0.8571428571428571,0.05306122448979592,0.946938775510204,0.8571428571428571,0.2530612244897959,0.746938775510204,0.2857142857142857,-0.12653061224489795,-0.5714285714285714,-0.19999999999999998,-0.5714285714285714,0.746938775510204,0.0,0.8351648351648352,0.8714592804229102,0.8532308621000616,0.22344744052486606
0_0_0_10_14_32,-16.0,7,0.1346938775510204,0.8653061224489795,0.8571428571428571,0.07755102040816327,0.9224489795918368,0.8571428571428571,0.2448979591836735,0.7551020408163266,0.2857142857142857,-0.11020408163265308,-0.5714285714285714,-0.1673469387755102,-0.5714285714285714,0.7551020408163266,0.0,0.8333333333333334,0.8729763323201302,0.9206617625215002,0.2613811714020521
0_0_0_10_14_32,-17.0,7,0.15102040816326529,0.8489795918367348,0.5714285714285714,0.09387755102040816,0.9061224489795919,0.8571428571428571,0.2571428571428571,0.7428571428571429,0.2857142857142857,-0.10612244897959183,-0.2857142857142857,-0.16326530612244894,-0.5714285714285714,0.7387755102040817,0.0,0.8025210084033613,0.8637863656687682,0.9200188154250805,0.24387679118687736
0_0_0_10_14_32,-18.0,7,0.18367346938775506,0.8163265306122449,0.0,0.1142857142857143,0.8857142857142858,0.8571428571428571,0.24489795918367344,0.7551020408163265,0.2857142857142857,-0.06122448979591838,0.2857142857142857,-0.13061224489795914,-0.5714285714285714,0.7428571428571429,0.0,0.7877551020408163,0.8632829599993785,0.7364270678832862,0.38038230511448284
0_0_0_10_14_32,-19.0,7,0.2653061224489796,0.7346938775510203,0.0,0.11836734693877551,0.8816326530612244,0.8571428571428571,0.2653061224489796,0.7346938775510203,0.0,0.0,0.0,-0.1469387755102041,-0.8571428571428571,0.7183673469387755,0.0,0.9224489795918368,0.8531647805261843,0.7846962638083381,0.3228087014110534
0_0_0_10_14_32,-20.0,7,0.3959183673469387,0.6040816326530614,0.0,0.14285714285714285,0.8571428571428571,0.7142857142857143,0.34285714285714286,0.6571428571428573,0.0,0.05306122448979583,0.0,-0.2,-0.7142857142857143,0.6408163265306123,0.0,0.9183673469387755,0.8033788160140757,0.7592736766199798,0.23827082459288093
0_0_0_10_14_32,-21.0,7,0.5428571428571428,0.4571428571428572,0.0,0.15918367346938772,0.8408163265306123,0.42857142857142855,0.4408163265306122,0.5591836734693878,0.0,0.10204081632653061,0.0,-0.2816326530612245,-0.42857142857142855,0.5428571428571429,0.0,0.8979591836734694,0.7454714788203968,0.9905568905033062,0.1296007035105648
0_0_0_10_14_32,-22.0,7,0.673469387755102,0.32653061224489793,0.0,0.24489795918367346,0.7551020408163266,0.0,0.6326530612244898,0.36734693877551017,0.0,0.04081632653061218,0.0,-0.38775510204081637,0.0,0.36326530612244895,0.0,0.8738095238095239,0.6673282997437185,0.9963939098033895,0.05767443432210345
0_0_0_10_14_32,-23.0,7,0.7755102040816327,0.22448979591836737,0.0,0.34285714285714286,0.6571428571428573,0.0,0.7510204081632653,0.24897959183673463,0.0,0.02448979591836742,0.0,-0.40816326530612246,0.0,0.22040816326530613,0.0,0.840775726736318,0.6201408810171686,0.9458569884128468,0.036826763844201346
0_0_0_10_14_32,-24.0,7,0.8530612244897959,0.14693877551020407,0.0,0.5142857142857143,0.48571428571428577,0.0,0.8081632653061224,0.1918367346938775,0.0,0.044897959183673564,0.0,-0.293877551020408,0.0,0.1346938775510204,0.0,0.7680113622509935,0.5693959383950639,0.7961359349034273,0.15613871534772591
0_0_0_10_14_32,-25.0,7,0.8979591836734694,0.1020408163265306,0.0,0.6489795918367347,0.35102040816326535,0.0,0.8979591836734694,0.10204081632653061,0.0,0.0,0.0,-0.24897959183673468,0.0,0.061224489795918366,0.0,0.6754064675723662,0.5396424248062958,0.9102668252997432,0.1218814868118694
0_0_0_10_14_32,-26.0,7,0.9346938775510203,0.06530612244897961,0.0,0.763265306122449,0.236734693877551,0.0,0.9469387755102041,0.05306122448979594,0.0,-0.01224489795918382,0.0,-0.18367346938775508,0.0,0.024489795918367346,0.0,0.5674697151587907,0.5064346911214279,0.9902225791617394,0.08007943241580573
mean_of_datasets,-12.0,28,0.02040816326530612,0.9795918367346937,0.9523809523809524,0.004081632653061224,0.9959183673469388,0.9523809523809524,0.13012987012987012,0.8698701298701298,0.5822510822510824,-0.109721706864564,-0.3701298701298701,-0.1260482374768089,-0.3701298701298701,0.8658256029684601,0.0,0.4653679653679654,0.9313554153171371,0.87749992216143,0.20090123869992382
mean_of_datasets,-13.0,28,0.02585034013605442,0.9741496598639455,0.9523809523809524,0.008163265306122448,0.9918367346938775,0.9523809523809524,0.13598021026592458,0.8640197897340753,0.5346320346320347,-0.11012987012987015,-0.41774891774891776,-0.12781694495980211,-0.41774891774891776,0.8599752628324057,0.0,0.509018759018759,0.9262040693726368,0.8887397421665925,0.19163992286939083
mean_of_datasets,-14.0,28,0.034013605442176874,0.9659863945578232,0.9523809523809524,0.012244897959183673,0.9877551020408163,0.9523809523809524,0.1471861471861472,0.8528138528138528,0.470995670995671,-0.11317254174397033,-0.4813852813852814,-0.13494124922696352,-0.4813852813852814,0.844687693259122,0.0,0.5683418031244117,0.9216739042821446,0.8761446451695744,0.19682050493771266
mean_of_datasets,-15.0,28,0.043042671614100185,0.9569573283858998,0.9220779220779222,0.017687074829931974,0.982312925170068,0.9523809523809524,0.15708101422387136,0.8429189857761287,0.470995670995671,-0.11403834260977119,-0.45108225108225103,-0.1393939393939394,-0.4813852813852814,0.8411008039579468,0.0,0.5692973692973693,0.9122874027859199,0.8732505895385211,0.18649138015641006
mean_of_datasets,-16.0,28,0.05407544836116265,0.9459245516388374,0.7917748917748918,0.02585034013605442,0.9741496598639455,0.9523809523809524,0.15816944959802104,0.841830550401979,0.470995670995671,-0.10409400123685837,-0.3207792207792208,-0.13231910946196662,-0.4813852813852814,0.8400123685837971,0.0,0.5686868686868687,0.9107844059723637,0.8962000440436206,0.19655801794490246
mean_of_datasets,-17.0,28,0.0868769325912183,0.9131230674087817,0.5419913419913419,0.031292517006802724,0.9687074829931973,0.9523809523809524,0.16225108225108223,0.8377489177489178,0.470995670995671,-0.07537414965986394,-0.07099567099567096,-0.1309585652442795,-0.4813852813852814,0.8336178107606679,0.0,0.5584160937102113,0.906533088518123,0.8692289595319115,0.19548628321247166
mean_of_datasets,-18.0,28,0.14390847247990102,0.856091527520099,0.16363636363636366,0.03991341991341992,0.9600865800865801,0.8887445887445887,0.16310451453308594,0.836895485466914,0.44069264069264075,-0.01919604205318494,0.27705627705627706,-0.12319109461966604,-0.44805194805194803,0.83004329004329,0.0,0.6141001855287569,0.900517421164578,0.822620134457312,0.23443494030924872
mean_of_datasets,-19.0,28,0.24341372912801482,0.7565862708719852,0.0,0.044131106988249846,0.9558688930117502,0.8554112554112554,0.20124922696351266,0.7987507730364873,0.16363636363636366,0.042164502164502134,0.16363636363636366,-0.15711811997526284,-0.6917748917748918,0.7879406307977735,0.0,0.8408163265306122,0.8783694650507642,0.9014538521111893,0.19230726749079782
mean_of_datasets,-20.0,28,0.3733580705009276,0.6266419294990725,0.0,0.06805194805194804,0.931948051948052,0.6502164502164502,0.2722943722943723,0.7277056277056276,0.06363636363636364,0.10106369820655531,0.06363636363636364,-0.20424242424242425,-0.5865800865800866,0.709882498453927,0.0,0.9394557823129251,0.8380579217247259,0.890566154985932,0.1621005815933435
mean_of_datasets,-21.0,28,0.5187012987012988,0.4812987012987013,0.0,0.12024737167594308,0.879752628324057,0.4004329004329004,0.3975881261595547,0.6024118738404453,0.0,0.12111317254174396,0.0,-0.2773407544836117,-0.4004329004329004,0.5836363636363636,0.0,0.95759000833535,0.7727124990015893,0.9554677933279239,0.10011422341063538
mean_of_datasets,-22.0,28,0.6463079777365492,0.3536920222634508,0.0,0.2042300556586271,0.795769944341373,0.09999999999999999,0.5756462585034013,0.4243537414965986,0.0,0.07066171923314783,0.0,-0.3714162028447743,-0.09999999999999999,0.40056895485466915,0.0016835016835016834,0.9223001807320227,0.6938753721823426,0.9588517610030082,0.06747533563532193
mean_of_datasets,-23.0,28,0.7674211502782932,0.23257884972170687,0.0,0.3322077922077922,0.6677922077922078,0.0,0.701508967223253,0.2984910327767471,0.0,0.06591218305504025,0.0,-0.3693011750154607,0.0,0.25572047000618425,0.004545454545454546,0.8750456851052629,0.6453619520626851,0.9399948044609016,0.056214387939264
mean_of_datasets,-24.0,28,0.8489424860853433,0.15105751391465677,0.0,0.5058874458874459,0.4941125541125541,0.0,0.8039332096474953,0.19606679035250463,0.0,0.045009276437847946,0.0,-0.2980457637600494,0.0,0.15165120593692022,0.016287878787878785,0.8012556734784574,0.5832219050827332,0.8944140498218144,0.08651527868320856
mean_of_datasets,-25.0,28,0.9098824984539271,0.090117501546073,0.0,0.6491403834260977,0.35085961657390236,0.0,0.8994063079777366,0.10059369202226347,0.0,0.010476190476190564,0.0,-0.2502659245516388,0.0,0.06421768707482993,0.05782828282828283,0.701136087551247,0.5349777334476387,0.8950242038600287,0.08310818999780932
mean_of_datasets,-26.0,28,0.9474953617810759,0.05250463821892395,0.0,0.7760667903525048,0.22393320964749533,0.0,0.9386765615337044,0.06132343846629563,0.0,0.008818800247371547,0.0,-0.1626097711811997,0.0,0.03638837353123068,0.04464646464646465,0.5848067830171257,0.5209146290752421,0.9237589828050421,0.06520491707660049
